# t[BJD] flux_norm_perf-1 flux_norm_noise-1 flux_norm_err
2454965.963175 0.998330 0.000000 0.000347
2454965.983610 0.998532 0.000000 0.000347
2454966.004044 0.998003 0.000000 0.000347
2454966.024479 0.997831 0.000000 0.000347
2454966.044913 0.998095 0.000000 0.000347
2454966.065348 0.997759 0.000000 0.000347
2454966.085782 0.997872 0.000000 0.000347
2454966.106217 0.998269 0.000000 0.000347
2454966.126651 0.997972 0.000000 0.000347
2454966.147086 0.997933 0.000000 0.000347
2454966.167520 0.998610 0.000000 0.000347
2454966.187955 0.998208 0.000000 0.000347
2454966.208389 0.998414 0.000000 0.000347
2454966.228824 0.998831 0.000000 0.000347
2454966.249258 0.998862 0.000000 0.000347
2454966.269693 0.998319 0.000000 0.000347
2454966.290127 0.998805 0.000000 0.000347
2454966.310562 0.999413 0.000000 0.000347
2454966.330996 0.998979 0.000000 0.000347
2454966.351431 0.999064 0.000000 0.000347
2454966.371865 0.998573 0.000000 0.000347
2454966.392300 0.999160 0.000000 0.000347
2454966.412734 0.999400 0.000000 0.000347
2454966.433169 0.999703 0.000000 0.000347
2454966.453603 0.998861 0.000000 0.000347
2454966.474037 0.999551 0.000000 0.000347
2454966.494472 0.999314 0.000000 0.000347
2454966.514907 0.999643 0.000000 0.000347
2454966.535341 0.999898 0.000000 0.000347
2454966.555776 0.999980 0.000000 0.000347
2454966.576210 0.999808 0.000000 0.000347
2454966.596644 0.999458 0.000000 0.000347
2454966.617079 1.000712 0.000000 0.000347
2454966.637514 0.999953 0.000000 0.000347
2454966.657948 0.999978 0.000000 0.000347
2454966.678382 1.000245 0.000000 0.000347
2454966.698817 1.000128 0.000000 0.000347
2454966.719252 0.999994 0.000000 0.000347
2454966.739686 1.000570 0.000000 0.000347
2454966.760120 1.000490 0.000000 0.000347
2454966.780555 1.000837 0.000000 0.000347
2454966.800989 1.000115 0.000000 0.000347
2454966.821424 0.999885 0.000000 0.000347
2454966.841858 1.000437 0.000000 0.000347
2454966.862293 1.001195 0.000000 0.000347
2454966.882727 1.000341 0.000000 0.000347
2454966.903162 1.001263 0.000000 0.000347
2454966.923596 1.000658 0.000000 0.000347
2454966.944031 1.000976 0.000000 0.000347
2454966.964465 1.001585 0.000000 0.000347
2454966.984900 1.001300 0.000000 0.000347
2454967.005334 1.001863 0.000000 0.000347
2454967.025769 1.001745 0.000000 0.000347
2454967.046203 1.001994 0.000000 0.000347
2454967.066638 1.001825 0.000000 0.000347
2454967.087072 1.001844 0.000000 0.000347
2454967.107507 1.001239 0.000000 0.000347
2454967.127941 1.001573 0.000000 0.000347
2454967.148376 1.001517 0.000000 0.000347
2454967.168810 1.001412 0.000000 0.000347
2454967.189245 1.001553 0.000000 0.000347
2454967.209679 1.001587 0.000000 0.000347
2454967.230114 1.001493 0.000000 0.000347
2454967.270983 1.002388 0.000000 0.000347
2454967.291417 1.002471 0.000000 0.000347
2454967.311852 1.002060 0.000000 0.000347
2454967.332286 1.001913 0.000000 0.000347
2454967.352721 1.002096 0.000000 0.000347
2454967.373155 1.002792 0.000000 0.000347
2454967.414024 1.002915 0.000000 0.000347
2454967.434459 1.002228 0.000000 0.000347
2454967.454893 1.002842 0.000000 0.000347
2454967.475328 1.002948 0.000000 0.000347
2454967.495762 1.002791 0.000000 0.000347
2454967.516197 1.003377 0.000000 0.000346
2454967.536631 1.003362 0.000000 0.000347
2454967.557066 1.003037 0.000000 0.000347
2454967.577500 1.003498 0.000000 0.000347
2454967.597935 1.002184 0.000000 0.000347
2454967.618369 1.003420 0.000000 0.000347
2454967.638804 1.002902 0.000000 0.000346
2454967.659238 1.003209 0.000000 0.000346
2454967.679673 1.003712 0.000000 0.000347
2454967.700107 1.003541 0.000000 0.000347
2454967.720542 1.003360 0.000000 0.000346
2454967.740976 1.002986 0.000000 0.000347
2454967.761411 1.003385 0.000000 0.000346
2454967.781845 1.003383 0.000000 0.000346
2454967.802280 1.003467 0.000000 0.000346
2454967.822714 1.003426 0.000000 0.000346
2454967.843148 1.004082 0.000000 0.000346
2454967.863583 1.004311 0.000000 0.000347
2454967.884018 1.004490 0.000000 0.000346
2454967.904452 1.004504 0.000000 0.000347
2454967.924886 1.003706 0.000000 0.000346
2454967.945321 1.004806 0.000000 0.000346
2454967.965756 1.004031 0.000000 0.000347
2454967.986190 1.004592 0.000000 0.000347
2454968.006625 1.004620 0.000000 0.000346
2454968.027059 1.004501 0.000000 0.000346
2454968.047493 1.004471 0.000000 0.000347
2454968.067928 1.004948 0.000000 0.000347
2454968.088362 1.004593 0.000000 0.000346
2454968.108797 1.004793 0.000000 0.000346
2454968.129231 1.005085 0.000000 0.000346
2454968.149666 1.005417 0.000000 0.000346
2454968.170100 1.004316 0.000000 0.000346
2454968.190535 1.005033 0.000000 0.000346
2454968.210969 1.005243 0.000000 0.000347
2454968.231404 1.005329 0.000000 0.000346
2454968.251838 1.005082 0.000000 0.000346
2454968.272273 1.005624 0.000000 0.000346
2454968.292707 1.005733 0.000000 0.000346
2454968.313142 1.005798 0.000000 0.000346
2454968.333576 1.005673 0.000000 0.000346
2454968.354011 1.005291 0.000000 0.000346
2454968.374445 1.005671 0.000000 0.000346
2454968.394880 1.005812 0.000000 0.000346
2454968.415314 1.005753 0.000000 0.000346
2454968.435749 1.006023 0.000000 0.000346
2454968.456183 1.005832 0.000000 0.000346
2454968.476618 1.006428 0.000000 0.000346
2454968.497052 1.006003 0.000000 0.000346
2454968.517487 1.006676 0.000000 0.000346
2454968.537921 1.005942 0.000000 0.000346
2454968.558356 1.005634 0.000000 0.000346
2454968.578790 1.006782 0.000000 0.000346
2454968.599225 1.006606 0.000000 0.000346
2454968.619659 1.006383 0.000000 0.000346
2454968.640094 1.005917 0.000000 0.000346
2454968.660528 1.006369 0.000000 0.000346
2454968.680963 1.006240 0.000000 0.000346
2454968.701397 1.007088 0.000000 0.000346
2454968.721831 1.006589 0.000000 0.000346
2454968.742266 1.007478 0.000000 0.000346
2454968.762700 1.007520 0.000000 0.000346
2454968.783135 1.007174 0.000000 0.000346
2454968.803570 1.006704 0.000000 0.000346
2454968.824004 1.006921 0.000000 0.000346
2454968.844438 1.006840 0.000000 0.000346
2454968.864873 1.007527 0.000000 0.000346
2454968.885307 1.007286 0.000000 0.000346
2454968.905742 1.007372 0.000000 0.000346
2454968.926176 1.007513 0.000000 0.000346
2454968.946611 1.007307 0.000000 0.000346
2454968.967045 1.007225 0.000000 0.000346
2454968.987480 1.007785 0.000000 0.000346
2454969.007914 1.007534 0.000000 0.000346
2454969.028349 1.007313 0.000000 0.000346
2454969.048783 1.007822 0.000000 0.000346
2454969.069218 1.007741 0.000000 0.000346
2454969.089652 1.007744 0.000000 0.000346
2454969.110087 1.008327 0.000000 0.000346
2454969.130521 1.008575 0.000000 0.000346
2454969.150956 1.008106 0.000000 0.000346
2454969.171390 1.008249 0.000000 0.000346
2454969.191825 1.008290 0.000000 0.000346
2454969.212259 1.008177 0.000000 0.000346
2454969.232694 1.008328 0.000000 0.000346
2454969.253128 1.008454 0.000000 0.000346
2454969.273563 1.008598 0.000000 0.000346
2454969.293997 1.007944 0.000000 0.000346
2454969.314432 1.008456 0.000000 0.000346
2454969.334866 1.009224 0.000000 0.000346
2454969.355301 1.009077 0.000000 0.000346
2454969.375735 1.008653 0.000000 0.000346
2454969.396169 1.008763 0.000000 0.000346
2454969.416604 1.008468 0.000000 0.000346
2454969.437038 1.009673 0.000000 0.000346
2454969.457473 1.009397 0.000000 0.000346
2454969.477907 1.008546 0.000000 0.000346
2454969.498342 1.009393 0.000000 0.000346
2454969.518776 1.009043 0.000000 0.000346
2454969.539211 1.009340 0.000000 0.000346
2454969.559645 1.009190 0.000000 0.000346
2454969.580080 1.009519 0.000000 0.000346
2454969.600514 1.009430 0.000000 0.000346
2454969.620949 1.009195 0.000000 0.000346
2454969.641383 1.009298 0.000000 0.000346
2454969.661818 1.009851 0.000000 0.000346
2454969.682252 1.008694 0.000000 0.000346
2454969.702687 1.009193 0.000000 0.000346
2454969.723121 1.010018 0.000000 0.000346
2454969.743556 1.010238 0.000000 0.000346
2454969.763990 1.009785 0.000000 0.000346
2454969.784425 1.009233 0.000000 0.000346
2454969.804859 1.009990 0.000000 0.000346
2454969.825294 1.010837 0.000000 0.000346
2454969.845728 1.009499 0.000000 0.000346
2454969.866163 1.009755 0.000000 0.000346
2454969.886597 1.010399 0.000000 0.000346
2454969.907032 1.010547 0.000000 0.000346
2454969.927466 1.009798 0.000000 0.000346
2454969.947900 1.010684 0.000000 0.000346
2454969.968335 1.010319 0.000000 0.000346
2454969.988770 1.009910 0.000000 0.000346
2454970.009204 1.009904 0.000000 0.000346
2454970.029638 1.010795 0.000000 0.000346
2454970.050073 1.010061 0.000000 0.000346
2454970.070507 1.010434 0.000000 0.000346
2454970.090942 1.010717 0.000000 0.000346
2454970.111376 1.010365 0.000000 0.000346
2454970.131811 1.010344 0.000000 0.000346
2454970.152245 1.010480 0.000000 0.000346
2454970.172680 1.011274 0.000000 0.000346
2454970.193114 1.010581 0.000000 0.000346
2454970.213549 1.011567 0.000000 0.000346
2454970.233983 1.010219 0.000000 0.000346
2454970.254418 1.011726 0.000000 0.000346
2454970.274852 1.010882 0.000000 0.000346
2454970.295287 1.011301 0.000000 0.000346
2454970.315721 1.010546 0.000000 0.000346
2454970.336156 1.011217 0.000000 0.000346
2454970.356590 1.011419 0.000000 0.000346
2454970.397459 1.011115 0.000000 0.000346
2454970.417894 1.010804 0.000000 0.000346
2454970.438328 1.010871 0.000000 0.000346
2454970.458762 1.011498 0.000000 0.000346
2454970.479197 1.011069 0.000000 0.000346
2454970.499632 1.011780 0.000000 0.000346
2454970.520066 1.011078 0.000000 0.000346
2454970.540500 1.012045 0.000000 0.000346
2454970.560935 1.011630 0.000000 0.000346
2454970.581369 1.011928 0.000000 0.000346
2454970.601804 1.011943 0.000000 0.000346
2454970.622238 1.011550 0.000000 0.000346
2454970.642673 1.012052 0.000000 0.000346
2454970.663107 1.011857 0.000000 0.000346
2454970.683542 1.012076 0.000000 0.000346
2454970.703976 1.012347 0.000000 0.000346
2454970.724411 1.012008 0.000000 0.000346
2454970.744845 1.011849 0.000000 0.000346
2454970.765280 1.012508 0.000000 0.000346
2454970.785714 1.012304 0.000000 0.000346
2454970.806149 1.012158 0.000000 0.000346
2454970.826583 1.012044 0.000000 0.000346
2454970.847018 1.011931 0.000000 0.000346
2454970.867452 1.012557 0.000000 0.000346
2454970.887887 1.012030 0.000000 0.000346
2454970.908321 1.012569 0.000000 0.000346
2454970.928756 1.012828 0.000000 0.000346
2454970.949190 1.012025 0.000000 0.000346
2454970.969624 1.012167 0.000000 0.000346
2454970.990059 1.012473 0.000000 0.000346
2454971.010493 1.012282 0.000000 0.000346
2454971.030928 1.012587 0.000000 0.000346
2454971.051362 1.012542 0.000000 0.000346
2454971.071797 1.012901 0.000000 0.000346
2454971.092231 1.012931 0.000000 0.000346
2454971.112666 1.012636 0.000000 0.000346
2454971.133100 1.012967 0.000000 0.000346
2454971.153535 1.013274 0.000000 0.000346
2454971.173969 1.012886 0.000000 0.000347
2454971.194404 1.012929 0.000000 0.000346
2454971.214838 1.012886 0.000000 0.000346
2454971.235273 1.013042 0.000000 0.000346
2454971.255707 1.013284 0.000000 0.000347
2454971.276142 1.013526 0.000000 0.000346
2454971.296576 1.013097 0.000000 0.000346
2454971.317011 1.013232 0.000000 0.000347
2454971.337445 1.013505 0.000000 0.000346
2454971.357880 1.014025 0.000000 0.000346
2454971.378314 1.012491 0.000000 0.000346
2454971.398748 1.013477 0.000000 0.000346
2454971.419183 1.013573 0.000000 0.000346
2454971.439617 1.013388 0.000000 0.000346
2454971.460052 1.013344 0.000000 0.000346
2454971.480486 1.013188 0.000000 0.000347
2454971.500921 1.013866 0.000000 0.000346
2454971.521355 1.014142 0.000000 0.000346
2454971.541790 1.014069 0.000000 0.000346
2454971.562224 1.013785 0.000000 0.000346
2454971.582659 1.014073 0.000000 0.000346
2454971.603093 1.013297 0.000000 0.000346
2454971.623528 1.013379 0.000000 0.000346
2454971.643962 1.014094 0.000000 0.000346
2454971.664397 1.013444 0.000000 0.000346
2454971.684831 1.014318 0.000000 0.000346
2454971.705265 1.014156 0.000000 0.000346
2454971.725700 1.014215 0.000000 0.000347
2454971.746135 1.013952 0.000000 0.000346
2454971.766569 1.014246 0.000000 0.000346
2454971.787003 1.013102 0.000000 0.000347
2454971.807438 1.013697 0.000000 0.000347
2454971.827872 1.014189 0.000000 0.000347
2454971.848307 1.014435 0.000000 0.000346
2454971.868741 1.014058 0.000000 0.000347
2454971.889176 1.013787 0.000000 0.000346
2454971.909610 1.014496 0.000000 0.000347
2454971.930045 1.014471 0.000000 0.000347
2454971.950479 1.014618 0.000000 0.000346
2454971.970914 1.014329 0.000000 0.000346
2454971.991348 1.014011 0.000000 0.000346
2454972.011783 1.014568 0.000000 0.000346
2454972.032217 1.014556 0.000000 0.000347
2454972.052652 1.013855 0.000000 0.000347
2454972.073086 1.014644 0.000000 0.000346
2454972.093520 1.014844 0.000000 0.000347
2454972.113955 1.014574 0.000000 0.000347
2454972.134389 1.014054 0.000000 0.000346
2454972.154824 1.014339 0.000000 0.000347
2454972.175258 1.015020 0.000000 0.000347
2454972.195693 1.015099 0.000000 0.000347
2454972.216127 1.014435 0.000000 0.000347
2454972.236562 1.014508 0.000000 0.000347
2454972.256996 1.014502 0.000000 0.000347
2454972.277431 1.014653 0.000000 0.000347
2454972.297865 1.014911 0.000000 0.000346
2454972.318300 1.014893 0.000000 0.000347
2454972.338734 1.014932 0.000000 0.000347
2454972.359169 1.014628 0.000000 0.000347
2454972.379603 1.014901 0.000000 0.000347
2454972.400038 1.014500 0.000000 0.000346
2454972.420472 1.014880 0.000000 0.000347
2454972.440907 1.015671 0.000000 0.000347
2454972.461341 1.015538 0.000000 0.000347
2454972.481775 1.015206 0.000000 0.000347
2454972.502210 1.015017 0.000000 0.000347
2454972.522644 1.015171 0.000000 0.000347
2454972.543079 1.014704 0.000000 0.000347
2454972.563513 1.015292 0.000000 0.000347
2454972.583948 1.015071 0.000000 0.000347
2454972.604382 1.015255 0.000000 0.000347
2454972.624817 1.014987 0.000000 0.000347
2454972.645251 1.015230 0.000000 0.000347
2454972.665686 1.015734 0.000000 0.000347
2454972.686120 1.015070 0.000000 0.000347
2454972.706555 1.014878 0.000000 0.000347
2454972.726989 1.015719 0.000000 0.000347
2454972.747423 1.015364 0.000000 0.000347
2454972.767858 1.015524 0.000000 0.000347
2454972.788292 1.015082 0.000000 0.000347
2454972.808727 1.015419 0.000000 0.000347
2454972.829161 1.015669 0.000000 0.000347
2454972.849596 1.015371 0.000000 0.000347
2454972.870030 1.015754 0.000000 0.000347
2454972.890465 1.015156 0.000000 0.000347
2454972.910899 1.015960 0.000000 0.000347
2454972.931334 1.015740 0.000000 0.000347
2454972.951768 1.016302 0.000000 0.000347
2454972.972203 1.015314 0.000000 0.000347
2454972.992637 1.015880 0.000000 0.000347
2454973.013071 1.015612 0.000000 0.000347
2454973.033506 1.015333 0.000000 0.000347
2454973.053941 1.015156 0.000000 0.000347
2454973.074375 1.015251 0.000000 0.000347
2454973.094809 1.015857 0.000000 0.000347
2454973.115244 1.016219 0.000000 0.000347
2454973.135678 1.015917 0.000000 0.000347
2454973.156113 1.015771 0.000000 0.000347
2454973.176547 1.015722 0.000000 0.000347
2454973.196982 1.015888 0.000000 0.000347
2454973.217416 1.015366 0.000000 0.000347
2454973.237851 1.015440 0.000000 0.000347
2454973.258285 1.016115 0.000000 0.000347
2454973.278720 1.016375 0.000000 0.000347
2454973.299154 1.015014 0.000000 0.000347
2454973.319589 1.015580 0.000000 0.000347
2454973.340023 1.015392 0.000000 0.000347
2454973.380892 1.016084 0.000000 0.000347
2454973.401326 1.015851 0.000000 0.000347
2454973.421761 1.016056 0.000000 0.000347
2454973.442195 1.015933 0.000000 0.000347
2454973.462630 1.015905 0.000000 0.000347
2454973.483064 1.015896 0.000000 0.000347
2454973.503499 1.015962 0.000000 0.000347
2454973.523933 1.015805 0.000000 0.000347
2454973.544368 1.016285 0.000000 0.000347
2454973.564802 1.016120 0.000000 0.000347
2454973.585237 1.015480 0.000000 0.000347
2454973.605671 1.016238 0.000000 0.000347
2454973.626106 1.016063 0.000000 0.000347
2454973.646540 1.015430 0.000000 0.000347
2454973.666974 1.015489 0.000000 0.000347
2454973.687409 1.016316 0.000000 0.000347
2454973.707843 1.016341 0.000000 0.000347
2454973.728278 1.016336 0.000000 0.000347
2454973.748712 1.015792 0.000000 0.000347
2454973.769147 1.016183 0.000000 0.000347
2454973.789581 1.016108 0.000000 0.000347
2454973.810016 1.016557 0.000000 0.000347
2454973.830450 1.016741 0.000000 0.000347
2454973.850885 1.015786 0.000000 0.000347
2454973.871319 1.016226 0.000000 0.000347
2454973.891753 1.016089 0.000000 0.000347
2454973.912188 1.016467 0.000000 0.000347
2454973.932622 1.016151 0.000000 0.000347
2454973.953057 1.015970 0.000000 0.000347
2454973.973491 1.016865 0.000000 0.000347
2454973.993926 1.016034 0.000000 0.000347
2454974.014360 1.016234 0.000000 0.000347
2454974.034795 1.016783 0.000000 0.000347
2454974.055229 1.015560 0.000000 0.000347
2454974.075664 1.016018 0.000000 0.000347
2454974.096098 1.016091 0.000000 0.000347
2454974.116533 1.015457 0.000000 0.000347
2454974.136967 1.015965 0.000000 0.000347
2454974.157402 1.016351 0.000000 0.000347
2454974.177836 1.015964 0.000000 0.000347
2454974.198270 1.015643 0.000000 0.000347
2454974.218705 1.015558 0.000000 0.000347
2454974.239139 1.015972 0.000000 0.000347
2454974.259574 1.015822 0.000000 0.000347
2454974.280008 1.016072 0.000000 0.000347
2454974.300443 1.016616 0.000000 0.000347
2454974.320877 1.016562 0.000000 0.000347
2454974.341312 1.015829 0.000000 0.000347
2454974.361746 1.015837 0.000000 0.000347
2454974.382180 1.016101 0.000000 0.000347
2454974.402615 1.016363 0.000000 0.000347
2454974.423050 1.015943 0.000000 0.000347
2454974.443484 1.016456 0.000000 0.000347
2454974.463918 1.016832 0.000000 0.000347
2454974.484353 1.016538 0.000000 0.000347
2454974.504787 1.016702 0.000000 0.000347
2454974.525222 1.016254 0.000000 0.000347
2454974.545656 1.015744 0.000000 0.000347
2454974.566091 1.016268 0.000000 0.000347
2454974.586525 1.015648 0.000000 0.000347
2454974.606960 1.016227 0.000000 0.000347
2454974.627394 1.016099 0.000000 0.000347
2454974.647829 1.016622 0.000000 0.000347
2454974.668263 1.016371 0.000000 0.000347
2454974.688697 1.016115 0.000000 0.000347
2454974.709132 1.015776 0.000000 0.000347
2454974.729566 1.015234 0.000000 0.000347
2454974.750001 1.016054 0.000000 0.000347
2454974.770435 1.016248 0.000000 0.000347
2454974.790870 1.016113 0.000000 0.000347
2454974.811304 1.016508 0.000000 0.000347
2454974.831739 1.015482 0.000000 0.000347
2454974.852173 1.016665 0.000000 0.000347
2454974.872608 1.015737 0.000000 0.000347
2454974.893042 1.016814 0.000000 0.000347
2454974.913477 1.016197 0.000000 0.000347
2454974.933911 1.016029 0.000000 0.000347
2454974.954345 1.016111 0.000000 0.000347
2454974.974780 1.016048 0.000000 0.000347
2454974.995214 1.016259 0.000000 0.000347
2454975.015649 1.015986 0.000000 0.000347
2454975.036083 1.015954 0.000000 0.000347
2454975.056518 1.016472 0.000000 0.000347
2454975.076952 1.016485 0.000000 0.000347
2454975.097387 1.016244 0.000000 0.000347
2454975.117821 1.015767 0.000000 0.000347
2454975.138256 1.016091 0.000000 0.000347
2454975.158690 1.015865 0.000000 0.000347
2454975.179124 1.016415 0.000000 0.000347
2454975.199559 1.015730 0.000000 0.000347
2454975.219993 1.016069 0.000000 0.000347
2454975.240428 1.015645 0.000000 0.000347
2454975.260862 1.016633 0.000000 0.000347
2454975.281297 1.016013 0.000000 0.000347
2454975.301731 1.015642 0.000000 0.000347
2454975.322166 1.015614 0.000000 0.000347
2454975.342600 1.016046 0.000000 0.000347
2454975.363035 1.015684 0.000000 0.000347
2454975.383469 1.015644 0.000000 0.000347
2454975.403903 1.016267 0.000000 0.000347
2454975.424338 1.015868 0.000000 0.000347
2454975.444772 1.015915 0.000000 0.000347
2454975.465207 1.015644 0.000000 0.000347
2454975.485641 1.015886 0.000000 0.000347
2454975.506076 1.016296 0.000000 0.000347
2454975.526510 1.016441 0.000000 0.000347
2454975.546945 1.015857 0.000000 0.000347
2454975.567379 1.016047 0.000000 0.000347
2454975.587813 1.015780 0.000000 0.000347
2454975.608248 1.015814 0.000000 0.000347
2454975.628682 1.015909 0.000000 0.000347
2454975.649117 1.015741 0.000000 0.000347
2454975.669551 1.015641 0.000000 0.000347
2454975.689986 1.016078 0.000000 0.000347
2454975.710420 1.015915 0.000000 0.000347
2454975.730855 1.016272 0.000000 0.000347
2454975.751289 1.016016 0.000000 0.000347
2454975.771723 1.015322 0.000000 0.000347
2454975.792158 1.016019 0.000000 0.000347
2454975.812592 1.015714 0.000000 0.000347
2454975.833027 1.015305 0.000000 0.000347
2454975.853461 1.016034 0.000000 0.000347
2454975.873896 1.016355 0.000000 0.000347
2454975.894330 1.015733 0.000000 0.000347
2454975.914765 1.014683 0.000000 0.000347
2454975.935199 1.015475 0.000000 0.000347
2454975.955634 1.015423 0.000000 0.000347
2454975.976068 1.015322 0.000000 0.000347
2454975.996502 1.015351 0.000000 0.000347
2454976.016937 1.015591 0.000000 0.000347
2454976.037371 1.015390 0.000000 0.000347
2454976.057806 1.015922 0.000000 0.000347
2454976.078240 1.015366 0.000000 0.000347
2454976.098675 1.015762 0.000000 0.000347
2454976.119109 1.014950 0.000000 0.000347
2454976.139544 1.014960 0.000000 0.000347
2454976.159978 1.015332 0.000000 0.000347
2454976.180413 1.014950 0.000000 0.000347
2454976.200847 1.015262 0.000000 0.000347
2454976.221281 1.014886 0.000000 0.000347
2454976.241716 1.015191 0.000000 0.000347
2454976.262150 1.015066 0.000000 0.000347
2454976.282585 1.015337 0.000000 0.000347
2454976.303019 1.014785 0.000000 0.000347
2454976.323454 1.015543 0.000000 0.000347
2454976.364322 1.015259 0.000000 0.000347
2454976.384757 1.015604 0.000000 0.000347
2454976.405191 1.015253 0.000000 0.000347
2454976.425626 1.015844 0.000000 0.000347
2454976.446060 1.014991 0.000000 0.000347
2454976.466495 1.015217 0.000000 0.000347
2454976.486929 1.015463 0.000000 0.000347
2454976.507364 1.015210 0.000000 0.000347
2454976.527798 1.015068 0.000000 0.000347
2454976.548233 1.015113 0.000000 0.000347
2454976.568667 1.015218 0.000000 0.000347
2454976.589102 1.014656 0.000000 0.000347
2454976.609536 1.014992 0.000000 0.000347
2454976.629970 1.014568 0.000000 0.000347
2454976.650405 1.014534 0.000000 0.000347
2454976.670839 1.014947 0.000000 0.000347
2454976.691274 1.014590 0.000000 0.000347
2454976.711708 1.015044 0.000000 0.000347
2454976.732143 1.014999 0.000000 0.000347
2454976.752577 1.014806 0.000000 0.000347
2454976.773011 1.014680 0.000000 0.000347
2454976.793446 1.014668 0.000000 0.000347
2454976.813880 1.014006 0.000000 0.000347
2454976.834315 1.014417 0.000000 0.000347
2454976.854749 1.014724 0.000000 0.000347
2454976.875184 1.014231 0.000000 0.000347
2454976.895618 1.014559 0.000000 0.000347
2454976.916053 1.014554 0.000000 0.000347
2454976.936487 1.014677 0.000000 0.000347
2454976.956921 1.014186 0.000000 0.000347
2454976.977356 1.014312 0.000000 0.000347
2454976.997790 1.014217 0.000000 0.000347
2454977.018225 1.014584 0.000000 0.000347
2454977.038659 1.013900 0.000000 0.000347
2454977.059094 1.014683 0.000000 0.000347
2454977.079528 1.014663 0.000000 0.000347
2454977.099963 1.014325 0.000000 0.000347
2454977.120397 1.014745 0.000000 0.000347
2454977.140831 1.014522 0.000000 0.000347
2454977.161266 1.013824 0.000000 0.000347
2454977.181700 1.014347 0.000000 0.000347
2454977.202135 1.014647 0.000000 0.000347
2454977.222569 1.013911 0.000000 0.000347
2454977.243004 1.013727 0.000000 0.000347
2454977.263438 1.013861 0.000000 0.000347
2454977.283873 1.013811 0.000000 0.000347
2454977.304307 1.013912 0.000000 0.000347
2454977.324741 1.014338 0.000000 0.000347
2454977.345176 1.012875 0.000000 0.000347
2454977.365610 1.013770 0.000000 0.000347
2454977.386045 1.013508 0.000000 0.000347
2454977.406479 1.013929 0.000000 0.000347
2454977.426914 1.013273 0.000000 0.000347
2454977.447348 1.013562 0.000000 0.000347
2454977.467783 1.013907 0.000000 0.000347
2454977.488217 1.013781 0.000000 0.000347
2454977.508651 1.013559 0.000000 0.000347
2454977.529086 1.013310 0.000000 0.000347
2454977.549520 1.013943 0.000000 0.000347
2454977.569955 1.013520 0.000000 0.000347
2454977.590389 1.014026 0.000000 0.000347
2454977.610824 1.013383 0.000000 0.000347
