# t[BJD] flux_norm_perf-1 flux_norm_noise-1 flux_norm_err
2458216.512265 -7.132050 -7.406891 0.565739
2458216.512932 -7.215744 -7.684908 0.560491
2458216.513596 -7.296612 -6.748614 0.564179
2458216.514260 -7.374996 -7.794053 0.565455
2458216.514920 -7.450406 -7.713590 0.566590
2458216.515584 -7.523720 -7.989797 0.558506
2458216.516241 -7.593702 -7.886729 0.562335
2458216.516901 -7.661404 -8.235045 0.561059
2458216.517563 -7.726658 -7.764577 0.561059
2458216.518227 -7.789405 -7.276648 0.560208
2458216.518888 -7.849144 -8.603570 0.564604
2458216.519551 -7.906299 -7.463319 0.558931
2458216.520304 -7.967782 -7.873502 0.561059
2458216.520966 -8.018833 -8.171416 0.562761
2458216.521627 -8.066954 -7.267135 0.564037
2458216.522291 -8.112393 -9.190276 0.561059
2458216.522953 -8.154775 -8.031598 0.557655
2458216.523614 -8.194156 -7.519149 0.556095
2458216.524275 -8.230559 -8.112912 0.562335
2458216.524939 -8.264119 -7.654671 0.562761
2458216.525604 -8.294683 -9.347273 0.564321
2458216.526266 -8.322058 -8.552222 0.561910
2458216.526932 -8.346505 -8.493805 0.557513
2458216.527597 -8.367797 -7.885659 0.558506
2458216.528258 -8.385854 -7.639149 0.557229
2458216.528911 -8.400634 -8.419934 0.560350
2458216.529574 -8.412510 -7.805991 0.556946
2458216.530233 -8.421175 -6.763897 0.559640
2458216.530897 -8.426721 -8.376891 0.559073
2458216.531676 -8.429103 -8.729852 0.564321
2458216.532339 -8.427652 -8.098602 0.564888
2458216.532999 -8.423002 -8.394046 0.561059
2458216.533662 -8.415103 -8.750574 0.560917
2458216.534324 -8.403977 -8.733507 0.558080
2458216.534985 -8.389631 -7.324125 0.561626
2458216.535648 -8.371986 -9.070396 0.563612
2458216.536310 -8.351108 -7.927763 0.562051
2458216.536972 -8.326952 -7.484214 0.562619
2458216.537632 -8.299619 -7.726067 0.561626
2458216.538295 -8.268895 -7.610733 0.565597
2458216.538959 -8.234843 -8.644901 0.569710
2458216.539620 -8.197681 -8.871456 0.567157
2458216.540283 -8.157139 -8.902396 0.569285
2458216.540945 -8.113396 -8.080323 0.570561
2458216.541612 -8.066031 -8.287850 0.571128
2458216.542277 -8.015523 -8.475839 0.571696
2458216.542939 -7.961996 -8.211678 0.575099
2458216.543602 -7.905148 -8.363794 0.579354
2458216.544268 -7.844785 -7.902170 0.573539
2458216.544919 -7.782619 -7.143634 0.571270
2458216.545582 -7.716135 -6.793434 0.571696
2458216.546242 -7.646779 -8.804056 0.570135
2458216.546905 -7.573936 -7.738118 0.571554
2458216.547561 -7.498750 -8.725066 0.569568
2458216.548214 -7.420852 -8.482171 0.577227
2458216.548989 -7.324472 -7.308988 0.577652
2458216.549641 -7.240086 -7.543912 0.576801
2458216.550301 -7.151635 -7.284625 0.588147
2458216.550954 -7.061144 -6.870615 0.575241
2458216.551616 -6.966406 -6.449644 0.576234
2458216.552279 -6.868522 -7.188060 0.570986
2458216.553029 -6.754205 -6.440874 0.566448
2458216.553691 -6.650164 -6.162848 0.570419
2458216.554354 -6.543056 -6.231077 0.568575
2458216.555017 -6.433067 -7.751923 0.574532
2458216.555680 -6.320232 -7.122647 0.570135
2458216.556339 -6.205293 -6.682102 0.573397
2458216.557001 -6.087070 -6.361606 0.570986
2458216.557665 -5.965748 -5.713456 0.571696
2458216.558332 -5.841152 -6.264401 0.574532
2458216.558993 -5.715020 -5.023765 0.577227
2458216.559659 -5.585299 -4.659592 0.569710
2458216.560323 -5.453384 -5.205433 0.575241
2458216.560985 -5.319346 -5.052141 0.572972
2458216.561646 -5.183046 -5.337614 0.570845
2458216.562310 -5.043698 -5.085967 0.571696
2458216.562974 -4.901963 -5.416790 0.564888
2458216.563635 -4.758550 -4.994287 0.563895
2458216.564297 -4.612655 -4.840044 0.566164
2458216.564959 -4.464548 -4.501217 0.567299
2458216.565623 -4.313827 -3.882542 0.573681
2458216.566284 -4.161693 -3.689249 0.573114
2458216.566949 -4.006580 -4.509458 0.573256
2458216.567611 -3.850184 -4.848792 0.571837
2458216.568274 -3.691636 -3.681055 0.563044
2458216.568937 -3.531238 -3.552726 0.564462
2458216.569600 -3.369058 -4.107684 0.565313
2458216.570262 -3.205413 -4.781796 0.568575
2458216.571579 -2.875065 -3.162663 0.569426
2458216.572242 -2.706499 -2.557226 0.573681
2458216.572905 -2.536523 -2.039459 0.572263
2458216.573566 -2.365737 -1.139863 0.562902
2458216.574230 -2.192925 -1.009735 0.571554
2458216.574892 -2.019476 -1.153768 0.573539
2458216.575552 -1.845492 -1.748701 0.571696
2458216.576215 -1.669746 -1.523616 0.572405
2458216.576875 -1.493922 -1.651703 0.573681
2458216.577537 -1.316790 -0.832621 0.575950
2458216.578291 -1.114227 -0.846638 0.579070
2458216.578951 -0.936316 -1.932013 0.574958
2458216.579613 -0.757422 -1.243501 0.575241
2458216.580273 -0.578737 -0.540945 0.573823
2458216.580936 -0.399023 -0.561425 0.573539
2458216.581687 -0.195348 0.391004 0.573114
2458216.582349 -0.015852 0.150661 0.571412
2458216.583012 0.163739 0.351561 0.572263
2458216.583673 0.342481 -0.207088 0.569852
2458216.584334 0.520781 1.186857 0.572830
2458216.584997 0.699034 1.087985 0.570986
2458216.585660 0.876558 1.209593 0.569143
2458216.586321 1.052673 0.885427 0.571270
2458216.586984 1.228294 0.454031 0.569426
2458216.587645 1.402210 2.248657 0.573114
2458216.588307 1.575057 1.418805 0.573256
2458216.588969 1.746413 1.573970 0.570845
2458216.589637 1.917643 2.302447 0.570419
2458216.590299 2.085512 1.415161 0.569852
2458216.590953 2.249417 2.166258 0.565881
2458216.591618 2.413951 2.321430 0.561910
2458216.592281 2.575694 2.387827 0.567441
2458216.592943 2.734751 3.048903 0.571270
2458216.593606 2.891452 3.698959 0.562619
2458216.594268 3.045177 3.618727 0.559073
2458216.594931 3.196249 3.540796 0.562193
2458216.595593 3.344079 2.653100 0.559924
2458216.596255 3.488769 3.287087 0.560491
2458216.596918 3.630403 4.089199 0.562761
2458216.597581 3.768651 4.333947 0.564604
2458216.598244 3.903422 4.109805 0.567015
2458216.598905 4.034239 4.288841 0.563044
2458216.599567 4.161627 4.374495 0.562335
2458216.600231 4.285690 4.221042 0.558648
2458216.600893 4.405628 5.531060 0.560917
2458216.601553 4.521436 4.294815 0.565739
2458216.602216 4.633953 4.129253 0.563753
2458216.602879 4.742627 5.297963 0.566732
2458216.603546 4.848071 4.415000 0.570277
2458216.604206 4.948584 5.137740 0.570419
2458216.604867 5.045424 5.057832 0.572121
2458216.605532 5.139036 5.091525 0.574248
2458216.606196 5.228720 5.460048 0.571554
2458216.606855 5.314026 5.753211 0.566023
2458216.607519 5.396294 5.681087 0.571270
2458216.608182 5.474798 5.509177 0.569001
2458216.608844 5.549608 4.168584 0.566590
2458216.609506 5.620901 6.020953 0.564746
2458216.610165 5.688437 5.904252 0.563753
2458216.610827 5.752890 6.281791 0.564179
2458216.611490 5.814093 5.595240 0.568008
2458216.612154 5.872080 5.553825 0.560350
2458216.612819 5.926904 5.942462 0.557797
2458216.613479 5.978158 5.673242 0.567866
2458216.614144 6.026679 7.108619 0.568292
2458216.614805 6.071852 6.432196 0.570135
2458216.615469 6.114215 7.035334 0.568008
2458216.616249 6.160193 6.802322 0.568575
2458216.616909 6.195937 6.400813 0.563753
2458216.617568 6.228770 5.023332 0.562193
2458216.618229 6.258882 6.683903 0.561626
2458216.618890 6.286206 6.648615 0.560633
2458216.619552 6.310808 5.945889 0.564888
2458216.620215 6.332702 6.726256 0.566873
2458216.620881 6.351955 5.826517 0.556804
2458216.621542 6.368370 7.186538 0.557797
2458216.622203 6.382121 6.704497 0.563895
2458216.622867 6.393269 7.030945 0.562477
2458216.623531 6.401761 6.799680 0.568008
2458216.624189 6.407573 6.883244 0.563753
2458216.624852 6.410804 5.925520 0.562477
2458216.625515 6.411419 5.764518 0.565030
2458216.626176 6.409441 6.177616 0.564604
2458216.626838 6.404874 5.806431 0.567866
2458216.627499 6.397739 6.375895 0.564888
2458216.628170 6.387872 7.552891 0.560633
2458216.628924 6.373654 6.827854 0.560917
2458216.629675 6.356146 6.725641 0.551840
2458216.630338 6.337972 6.776496 0.556946
2458216.631002 6.317203 6.014783 0.556946
2458216.631666 6.293871 7.276938 0.556520
2458216.632327 6.268103 5.774963 0.553684
2458216.632991 6.239669 5.947942 0.559073
2458216.633654 6.208723 4.464499 0.566448
2458216.634315 6.175345 6.671249 0.559924
2458216.634976 6.139454 5.671083 0.559073
2458216.635638 6.100996 6.822234 0.557513
2458216.636299 6.060095 5.810904 0.552266
2458216.637615 5.971256 6.716050 0.539785
2458216.638263 5.923909 5.610566 0.543472
2458216.638925 5.873090 5.307042 0.543614
2458216.639587 5.819806 5.422041 0.542621
2458216.640253 5.763721 5.712853 0.540636
2458216.641030 5.695165 6.487458 0.542480
2458216.641691 5.634228 5.696125 0.551415
2458216.642353 5.570796 5.660284 0.554251
2458216.643017 5.504770 5.208235 0.549571
2458216.643682 5.436250 5.859587 0.552975
2458216.644347 5.365352 5.139761 0.548720
2458216.645011 5.292205 6.182006 0.550989
2458216.645675 5.216713 4.645361 0.552124
2458216.646327 5.140331 4.813934 0.544749
2458216.646988 5.060641 5.074183 0.537516
2458216.647654 4.978073 4.838066 0.528864
2458216.648433 4.878633 5.118754 0.543189
2458216.649210 4.776399 5.345425 0.542763
2458216.649872 4.686923 4.750231 0.546025
2458216.650534 4.595296 4.260824 0.538792
2458216.651200 4.500972 3.964045 0.545316
2458216.651859 4.405550 4.044728 0.546025
2458216.652522 4.307480 4.013861 0.548436
2458216.653184 4.207518 3.992240 0.547869
2458216.653845 4.105703 4.271946 0.545174
2458216.654509 4.001440 3.321142 0.550564
2458216.655175 3.894897 4.063681 0.549429
2458216.655839 3.786741 3.150775 0.554393
2458216.656501 3.677025 3.330665 0.549145
2458216.657163 3.565466 2.943681 0.549855
2458216.657827 3.451755 2.950496 0.556804
2458216.658488 3.336787 2.905867 0.554818
2458216.659152 3.219556 3.182626 0.557513
2458216.659814 3.100980 2.960662 0.555102
2458216.660466 2.982576 3.886547 0.552124
2458216.661220 2.843690 3.279822 0.554535
2458216.661882 2.720063 2.824350 0.547869
2458216.662547 2.594335 3.495151 0.552833
2458216.663209 2.467682 2.858245 0.550564
2458216.663954 2.323427 2.025383 0.551556
2458216.664616 2.193747 2.507251 0.549429
2458216.665274 2.063509 2.529135 0.550280
2458216.665935 1.931375 1.256035 0.545883
2458216.666600 1.797172 2.033911 0.544040
2458216.667264 1.661945 1.172182 0.540636
2458216.667927 1.525747 1.140857 0.542621
2458216.668590 1.388423 1.449276 0.543614
2458216.669243 1.252118 2.185461 0.542763
2458216.669905 1.112914 0.951011 0.539785
2458216.670567 0.972730 0.846228 0.541771
2458216.671219 0.833754 0.745145 0.544749
2458216.671881 0.691777 -0.073733 0.547869
2458216.672542 0.549191 1.429598 0.545883
2458216.673195 0.407571 0.865832 0.545742
2458216.673859 0.262843 0.273470 0.550705
2458216.674519 0.118318 -0.035146 0.550705
2458216.675181 -0.027262 0.705766 0.557939
2458216.675843 -0.173409 0.551457 0.553116
2458216.676507 -0.320511 -0.393633 0.556520
2458216.677169 -0.467631 0.408926 0.557229
2458216.677944 -0.640372 -0.422350 0.561201
2458216.678608 -0.788743 -0.340227 0.559924
2458216.679271 -0.937175 -1.367098 0.559782
2458216.679937 -1.086508 -0.876570 0.556662
2458216.680599 -1.235117 -1.794266 0.561910
2458216.681262 -1.384065 -1.764946 0.558080
2458216.681924 -1.532847 -1.323729 0.561626
2458216.682586 -1.681632 -1.638581 0.564888
2458216.683246 -1.829911 -0.815234 0.569143
2458216.683911 -1.979201 -1.778649 0.568008
2458216.684573 -2.127647 -3.958835 0.566164
2458216.685344 -2.300246 -1.754785 0.573965
2458216.686008 -2.448575 -2.263005 0.571554
2458216.686760 -2.616128 -1.890787 0.572688
2458216.687425 -2.763852 -2.574682 0.574674
2458216.688087 -2.910431 -3.021739 0.573965
2458216.688750 -3.056697 -2.887178 0.574390
2458216.689411 -3.201931 -2.648935 0.576092
2458216.690185 -3.371165 -3.513209 0.575950
2458216.690847 -3.515134 -3.349799 0.577227
2458216.691510 -3.658542 -3.534799 0.581623
2458216.692173 -3.801114 -2.870343 0.583042
2458216.692839 -3.943431 -4.677521 0.582474
2458216.693504 -4.084576 -4.021241 0.583042
2458216.694166 -4.224076 -4.068858 0.582049
2458216.694829 -4.362719 -4.514288 0.581623
2458216.695491 -4.500031 -3.900786 0.578787
2458216.696152 -4.635961 -4.495081 0.583042
2458216.696815 -4.771062 -4.588663 0.584034
2458216.697583 -4.925925 -4.261160 0.590275
2458216.698247 -5.058356 -5.134052 0.579921
2458216.698900 -5.187209 -4.889192 0.585027
2458216.699563 -5.316574 -4.998436 0.581907
2458216.700226 -5.444411 -4.744255 0.584034
2458216.700887 -5.570289 -5.247734 0.585878
2458216.701544 -5.693784 -5.468220 0.586729
2458216.702205 -5.816356 -5.581784 0.590558
2458216.702869 -5.937739 -5.474803 0.590558
2458216.703530 -6.056782 -6.841131 0.591267
2458216.704193 -6.174339 -5.889731 0.593111
2458216.704858 -6.290339 -7.003984 0.589565
2458216.705519 -6.403694 -5.530059 0.591551
2458216.706184 -6.515723 -6.546272 0.597366
2458216.706849 -6.625683 -7.054561 0.601621
2458216.707625 -6.751312 -7.600743 0.594387
2458216.708287 -6.856139 -7.569539 0.599068
2458216.708952 -6.959220 -7.634133 0.605733
2458216.709615 -7.059727 -7.162134 0.604173
2458216.710280 -7.158218 -6.298104 0.602472
2458216.710947 -7.254624 -7.693445 0.605166
2458216.711613 -7.348461 -7.521678 0.607435
2458216.712275 -7.439287 -7.524972 0.609563
2458216.712938 -7.527762 -7.950458 0.611406
2458216.713602 -7.613829 -8.151129 0.611406
2458216.714260 -7.696571 -7.480356 0.614243
2458216.714920 -7.776955 -8.171664 0.611690
2458216.715698 -7.868317 -6.515260 0.616370
2458216.716358 -7.942912 -8.336166 0.621051
2458216.717020 -8.015000 -8.870701 0.622752
2458216.717684 -8.084516 -7.679039 0.628851
2458216.718348 -8.151201 -9.214805 0.627574
2458216.719012 -8.215018 -8.241523 0.625305
2458216.719675 -8.275840 -8.678431 0.622894
2458216.720336 -8.333549 -8.418632 0.623603
2458216.721000 -8.388557 -8.727614 0.627007
2458216.721748 -8.446926 -8.567792 0.627291
2458216.722411 -8.495445 -7.524251 0.633957
2458216.723075 -8.540968 -9.007741 0.636226
2458216.723739 -8.583389 -8.321271 0.637928
2458216.724400 -8.622498 -8.307716 0.640197
2458216.725063 -8.658585 -8.411790 0.639630
2458216.725717 -8.691073 -8.763376 0.641048
2458216.726381 -8.720880 -6.959643 0.648565
2458216.727042 -8.747345 -7.928176 0.648990
2458216.727817 -8.774288 -9.269770 0.651685
2458216.728472 -8.793562 -8.857532 0.651685
2458216.729134 -8.809772 -7.968195 0.655798
2458216.729800 -8.822757 -8.777369 0.660620
2458216.730465 -8.832376 -8.685464 0.663314
2458216.731128 -8.838620 -8.353268 0.664449
2458216.731786 -8.841501 -8.109737 0.667711
2458216.732448 -8.841051 -8.989733 0.666293
2458216.733111 -8.837222 -9.684173 0.676504
2458216.733774 -8.830001 -9.130519 0.678773
2458216.734439 -8.819339 -9.282894 0.682744
2458216.735100 -8.805342 -8.240351 0.684872
2458216.735767 -8.787770 -8.952643 0.689268
2458216.736428 -8.766923 -8.177332 0.691112
2458216.737090 -8.742624 -9.253045 0.693381
2458216.737753 -8.714857 -8.440104 0.697778
2458216.738415 -8.683704 -8.444292 0.699905
2458216.739078 -8.649069 -7.860446 0.704727
2458216.739828 -8.605776 -8.923968 0.702174
2458216.740491 -8.563812 -8.469459 0.703734
2458216.741143 -8.519193 -7.935640 0.717491
2458216.741806 -8.470430 -7.764986 0.721746
2458216.742472 -8.418003 -9.313024 0.729405
2458216.743137 -8.362219 -8.722746 0.729546
2458216.743787 -8.304384 -8.045472 0.734369
2458216.744448 -8.242227 -8.858324 0.746849
2458216.745111 -8.176505 -8.676748 0.744438
2458216.745775 -8.107307 -8.355477 0.743162
2458216.746439 -8.034745 -7.711935 0.753657
2458216.747102 -7.958945 -7.831665 0.763584
2458216.747765 -7.879813 -8.232718 0.766563
2458218.469962 0.380595 2.165415 1.334287
2458218.470622 0.206848 -0.773051 1.242385
2458218.471275 0.034195 0.286982 1.128499
2458218.471933 -0.140473 1.895005 1.059431
2458218.472710 -0.347543 -1.597447 0.977031
2458218.473369 -0.523777 -0.496548 0.926257
2458218.474027 -0.700236 0.733896 0.876051
2458218.474685 -0.877122 -1.096039 0.821733
2458218.475457 -1.085109 -0.436362 0.788262
2458218.476111 -1.261620 -0.607886 0.759755
2458218.476769 -1.439427 0.129467 0.734936
2458218.477428 -1.617658 -0.296373 0.711535
2458218.478086 -1.795705 -3.239088 0.691963
2458218.478746 -1.974312 -1.285789 0.675228
2458218.479496 -2.177212 -2.253677 0.664449
2458218.480155 -2.355362 -2.225294 0.655798
2458218.480815 -2.533588 -2.937895 0.648281
2458218.481563 -2.735259 -2.738053 0.642466
2458218.482222 -2.912572 -3.069594 0.633673
2458218.482880 -3.089208 -3.376917 0.628993
2458218.483653 -3.296102 -4.251645 0.629418
2458218.484311 -3.471619 -4.570357 0.620625
2458218.484971 -3.647041 -3.761506 0.618498
2458218.485630 -3.821503 -3.366262 0.624313
2458218.486292 -3.995987 -4.064492 0.615519
2458218.486951 -4.168843 -3.872063 0.614243
2458218.487612 -4.341318 -5.031395 0.612399
2458218.488362 -4.535831 -4.627088 0.607435
2458218.489021 -4.705627 -5.699474 0.605592
2458218.489681 -4.874558 -4.924919 0.605308
2458218.490337 -5.041282 -5.113466 0.606159
2458218.490996 -5.207517 -4.798929 0.599919
2458218.491768 -5.400573 -5.027388 0.603890
2458218.492428 -5.564103 -5.703325 0.602188
2458218.493175 -5.747402 -6.635876 0.600202
2458218.493827 -5.905774 -5.076530 0.602613
2458218.494486 -6.064245 -5.771443 0.601762
2458218.495147 -6.221513 -5.826770 0.604315
2458218.495805 -6.376327 -6.923893 0.598784
2458218.496465 -6.529801 -6.659856 0.600344
2458218.497123 -6.680931 -5.727875 0.597082
2458218.497782 -6.830351 -7.617395 0.603464
2458218.498441 -6.977769 -6.112076 0.599351
2458218.499102 -7.123560 -6.615068 0.594813
2458218.499761 -7.266778 -6.435065 0.593395
2458218.500420 -7.407805 -7.438345 0.599493
2458218.501071 -7.544911 -6.678798 0.597082
2458218.501731 -7.681605 -7.866192 0.594246
2458218.502481 -7.834028 -7.873714 0.592260
2458218.503140 -7.965355 -8.732889 0.596515
2458218.503802 -8.094760 -8.320798 0.596940
2458218.504461 -8.221013 -6.854880 0.595948
2458218.505123 -8.345204 -8.275667 0.593962
2458218.505785 -8.466694 -8.305284 0.596799
2458218.506448 -8.585603 -8.451523 0.593253
2458218.507113 -8.702021 -8.482820 0.595948
2458218.507772 -8.814530 -8.896362 0.590842
2458218.508434 -8.924635 -7.540249 0.590700
2458218.509096 -9.031763 -8.498573 0.590275
2458218.509762 -9.136481 -8.742823 0.589849
2458218.510424 -9.237479 -9.793236 0.593395
2458218.511087 -9.335490 -9.014057 0.592969
2458218.511773 -9.433538 -9.340516 0.593820
2458218.512436 -9.525001 -9.198394 0.589565
2458218.513099 -9.613175 -9.611671 0.592118
2458218.513759 -9.697638 -9.398029 0.593820
2458218.514511 -9.789769 -9.812761 0.589707
2458218.515172 -9.867113 -10.590037 0.588431
2458218.515834 -9.941112 -10.881164 0.589140
2458218.516496 -10.011606 -9.494939 0.589849
2458218.517159 -10.078651 -10.354857 0.585311
2458218.517823 -10.142192 -10.478051 0.580914
2458218.518486 -10.202001 -10.667473 0.583042
2458218.519148 -10.258056 -9.959664 0.587580
2458218.519809 -10.310317 -10.523752 0.584743
2458218.520560 -10.365169 -9.880961 0.583892
2458218.521223 -10.409583 -11.103276 0.585169
2458218.521886 -10.450186 -10.263439 0.583467
2458218.522550 -10.486999 -10.209940 0.582049
2458218.523213 -10.519885 -9.641309 0.581623
2458218.523877 -10.548895 -8.877297 0.578219
2458218.524538 -10.573861 -11.549347 0.580205
2458218.525288 -10.597433 -9.880976 0.581481
2458218.525950 -10.614027 -10.462690 0.577510
2458218.527277 -10.635269 -10.701833 0.573965
2458218.527942 -10.639827 -12.096934 0.573256
2458218.528603 -10.640311 -10.044967 0.572688
2458218.529266 -10.636735 -11.196956 0.572263
2458218.529927 -10.629107 -11.248300 0.572263
2458218.530583 -10.617512 -10.434343 0.569710
2458218.531247 -10.601684 -10.750607 0.566448
2458218.531912 -10.581696 -10.602218 0.567583
2458218.532573 -10.557718 -11.000481 0.566873
2458218.533235 -10.529590 -10.326010 0.565313
2458218.533898 -10.497289 -10.306330 0.563612
2458218.534561 -10.460852 -10.974348 0.558506
2458218.535226 -10.420136 -10.996270 0.560775
2458218.535891 -10.375247 -10.304814 0.559640
2458218.536553 -10.326425 -10.233853 0.562051
2458218.537215 -10.273484 -10.843559 0.561768
2458218.537877 -10.216428 -10.453813 0.559640
2458218.538536 -10.155551 -10.146497 0.558931
2458218.539190 -10.091121 -10.211654 0.561201
2458218.539852 -10.021838 -9.579165 0.560350
2458218.540512 -9.948707 -8.999034 0.562193
2458218.541175 -9.871176 -9.488080 0.558931
2458218.541838 -9.789583 -10.806508 0.559924
2458218.542500 -9.704061 -9.107242 0.559073
2458218.543162 -9.614522 -8.654583 0.556662
2458218.543823 -9.521135 -8.525697 0.557513
2458218.544484 -9.423792 -10.467220 0.565030
2458218.545147 -9.322203 -9.097645 0.556662
2458218.545817 -9.215549 -8.806072 0.560350
2458218.546479 -9.106252 -9.115953 0.558506
2458218.547142 -8.992921 -9.531993 0.554393
2458218.547803 -8.876108 -8.913683 0.558364
2458218.548457 -8.756812 -8.450585 0.553967
2458218.549116 -8.632890 -8.444510 0.553684
2458218.549781 -8.504079 -8.959340 0.559640
2458218.550444 -8.371952 -8.394944 0.554251
2458218.551108 -8.235966 -8.117291 0.551273
2458218.551771 -8.096572 -8.329010 0.548436
2458218.552432 -7.954052 -7.968340 0.551982
2458218.553094 -7.807815 -8.336964 0.552691
2458218.553757 -7.657896 -6.946974 0.560917
2458218.554419 -7.504801 -7.846585 0.557797
2458218.555083 -7.347882 -7.702732 0.556520
2458218.555747 -7.187656 -7.660934 0.557513
2458218.556412 -7.023935 -7.573161 0.560208
2458218.557074 -6.857786 -7.515992 0.554677
2458218.557737 -6.688266 -6.484720 0.555669
2458218.558399 -6.515974 -6.879800 0.556378
2458218.559063 -6.340199 -6.721991 0.554677
2458218.559724 -6.162346 -5.735720 0.553542
2458218.560387 -5.981159 -5.952707 0.556237
2458218.561049 -5.797537 -6.361888 0.555102
2458218.561701 -5.614133 -5.820220 0.552833
2458218.562363 -5.425412 -5.292214 0.556095
2458218.563027 -5.233688 -5.590625 0.554818
2458218.563691 -5.039636 -6.571902 0.555386
2458218.564357 -4.842775 -4.485158 0.552691
2458218.565019 -4.645003 -5.249330 0.559640
2458218.565682 -4.444976 -4.680488 0.556662
2458218.566333 -4.246801 -4.334132 0.553258
2458218.566998 -4.042704 -4.449307 0.555244
2458218.567662 -3.837397 -4.919062 0.552975
2458218.568324 -3.631369 -4.015501 0.551556
2458218.568985 -3.424500 -4.693549 0.554960
2458218.569649 -3.215732 -3.079039 0.553826
2458218.570401 -2.978402 -3.780030 0.558080
2458218.571063 -2.768950 -3.047396 0.559640
2458218.571724 -2.559583 -2.686428 0.556095
2458218.572387 -2.349621 -2.775237 0.550564
2458218.573048 -2.140620 -1.892930 0.558364
2458218.573709 -1.932260 -1.847267 0.555102
2458218.574371 -1.724561 -1.284087 0.553400
2458218.575031 -1.518821 -0.802620 0.554393
2458218.575694 -1.313873 -0.599166 0.551840
2458218.576357 -1.111075 -0.775033 0.551273
2458218.577015 -0.912355 0.059367 0.553258
2458218.577677 -0.715438 -0.533660 0.552407
2458218.578339 -0.522013 0.092652 0.552975
2458218.579002 -0.332288 -1.205037 0.554677
2458218.579667 -0.146504 0.470709 0.556378
2458218.580332 0.034248 0.685976 0.559640
2458218.580997 0.209464 0.447540 0.554535
2458218.581662 0.378649 0.661190 0.559924
2458218.582324 0.540614 0.930201 0.558506
2458218.582977 0.693649 0.262429 0.557655
2458218.583639 0.841521 0.353965 0.557655
2458218.584302 0.981984 0.619235 0.558931
2458218.584962 1.113935 1.133265 0.557513
2458218.585625 1.238361 1.368091 0.559924
2458218.586288 1.354492 1.456416 0.560775
2458218.586949 1.461942 1.645021 0.559215
2458218.587611 1.561219 1.673129 0.560491
2458218.588274 1.652358 2.231237 0.561059
2458218.588937 1.735348 1.221783 0.561342
2458218.589600 1.810395 1.853442 0.559640
2458218.590263 1.877760 1.991235 0.563186
2458218.591017 1.945352 2.108813 0.564604
2458218.591680 1.997355 2.688096 0.559640
2458218.592341 2.042621 1.618290 0.565030
