# t[BJD] flux_norm_perf-1 flux_norm_noise-1 flux_norm_err
2458216.611808 1.792356 1.619409 0.832145
2458216.612470 1.616279 2.406654 0.832145
2458216.613132 1.443761 0.401518 0.832145
2458216.613794 1.274684 1.280064 0.832145
2458216.614456 1.108914 0.467554 0.832145
2458216.615118 0.946301 0.148462 0.832145
2458216.615780 0.786683 0.671690 0.832145
2458216.616442 0.629895 0.021061 0.832145
2458216.617104 0.475764 0.390938 0.832145
2458216.617766 0.324121 0.917075 0.832145
2458216.618428 0.174796 -0.680403 0.832145
2458216.619090 0.027636 -0.148137 0.832145
2458216.619752 -0.117533 0.224726 0.832145
2458216.620414 -0.260860 -1.622551 0.832145
2458216.621076 -0.402489 0.417943 0.832145
2458216.621738 -0.542552 0.372032 0.832145
2458216.622400 -0.681173 0.493363 0.832145
2458216.623062 -0.818463 -0.442152 0.832145
2458216.623724 -0.954525 -3.149540 0.832145
2458216.624386 -1.089450 -1.266546 0.832145
2458216.625048 -1.223316 -0.894442 0.832145
2458216.625710 -1.356195 -0.206153 0.832145
2458216.626372 -1.488142 -1.654697 0.832145
2458216.627034 -1.619212 -1.585143 0.832145
2458216.627696 -1.749445 -2.366062 0.832145
2458216.628358 -1.878875 -2.616275 0.832145
2458216.629020 -2.007526 -2.009225 0.832145
2458216.629682 -2.135414 -2.301225 0.832145
2458216.630344 -2.262550 -2.056113 0.832145
2458216.631006 -2.388937 -0.591381 0.832145
2458216.631668 -2.514572 -0.699239 0.832145
2458216.632330 -2.639448 -1.666055 0.832145
2458216.632992 -2.763552 -2.373522 0.832145
2458216.633654 -2.886863 -2.152854 0.832145
2458216.634316 -3.009364 -2.743440 0.832145
2458216.634978 -3.131031 -3.480911 0.832145
2458216.635640 -3.251836 -2.902063 0.832145
2458216.636302 -3.371749 -4.052600 0.832145
2458216.636964 -3.490739 -3.419377 0.832145
2458216.637626 -3.608769 -3.912297 0.832145
2458216.638288 -3.725805 -5.301692 0.832145
2458216.638950 -3.841808 -3.128935 0.832145
2458216.639612 -3.956738 -3.586820 0.832145
2458216.640274 -4.070557 -5.372650 0.832145
2458216.640936 -4.183217 -4.879334 0.832145
2458216.641598 -4.294680 -3.992414 0.832145
2458216.642260 -4.404905 -4.671304 0.832145
2458216.642922 -4.513849 -4.290182 0.832145
2458216.643584 -4.621469 -3.881806 0.832145
2458216.644246 -4.727722 -3.973545 0.832145
2458216.644908 -4.832564 -4.978941 0.832145
2458216.645570 -4.935952 -4.594597 0.832145
2458216.646232 -5.037842 -6.599515 0.832145
2458216.646894 -5.138191 -5.022127 0.832145
2458216.647556 -5.236956 -4.372806 0.832145
2458216.648218 -5.334088 -4.956878 0.832145
2458216.648880 -5.429547 -6.231099 0.832145
2458216.649542 -5.523293 -7.439160 0.832145
2458216.650204 -5.615285 -3.622375 0.832145
2458216.650866 -5.705482 -4.918700 0.832145
2458216.651528 -5.793842 -4.748752 0.832145
2458216.652190 -5.880324 -5.224132 0.832145
2458216.652852 -5.964890 -5.955384 0.832145
2458216.653514 -6.047498 -5.741782 0.832145
2458216.654176 -6.128111 -7.025358 0.832145
2458216.654838 -6.206690 -6.182812 0.832145
2458216.655500 -6.283190 -5.044536 0.832145
2458216.656162 -6.357575 -5.118343 0.832145
2458216.656824 -6.429814 -7.227992 0.832145
2458216.657486 -6.499871 -6.639227 0.832145
2458216.658148 -6.567711 -6.645167 0.832145
2458216.658810 -6.633300 -6.902332 0.832145
2458216.659472 -6.696603 -5.989837 0.832145
2458216.660134 -6.757588 -7.456734 0.832145
2458216.660796 -6.816222 -7.266965 0.832145
2458216.661458 -6.872474 -5.846990 0.832145
2458216.662120 -6.926313 -5.862198 0.832145
2458216.662782 -6.977703 -7.686312 0.832145
2458216.663444 -7.026613 -7.310381 0.832145
2458216.664106 -7.073022 -5.892598 0.832145
2458216.664768 -7.116903 -7.973465 0.832145
2458216.665430 -7.158230 -7.049757 0.832145
2458216.666092 -7.196977 -7.183533 0.832145
2458216.666754 -7.233118 -7.289883 0.832145
2458216.667416 -7.266631 -7.082064 0.832145
2458216.668078 -7.297491 -6.930494 0.832145
2458216.668740 -7.325677 -8.603976 0.832145
2458216.669402 -7.351168 -6.196896 0.832145
2458216.670064 -7.373938 -6.639341 0.832145
2458216.670726 -7.393962 -8.464545 0.832145
2458216.671388 -7.411233 -7.873959 0.832145
2458216.672050 -7.425734 -7.353556 0.832145
2458216.672712 -7.437447 -6.799967 0.832145
2458216.673374 -7.446358 -8.329167 0.832145
2458216.674036 -7.452453 -8.060994 0.832145
2458216.674698 -7.455718 -7.633604 0.832145
2458216.675360 -7.456141 -7.165942 0.832145
2458216.676022 -7.453710 -9.466952 0.832145
2458216.676684 -7.448416 -8.020855 0.832145
2458216.677346 -7.440246 -7.391101 0.832145
2458216.678008 -7.429181 -7.604623 0.832145
2458216.678670 -7.415230 -5.408552 0.832145
2458216.679332 -7.398384 -7.380891 0.832145
2458216.679994 -7.378640 -6.632491 0.832145
2458216.680656 -7.355994 -7.780293 0.832145
2458216.681318 -7.330443 -8.335678 0.832145
2458216.681980 -7.301986 -7.367623 0.832145
2458216.682642 -7.270622 -7.736541 0.832145
2458216.683304 -7.236352 -7.143424 0.832145
2458216.683966 -7.199177 -7.469358 0.832145
2458216.684628 -7.159099 -7.597125 0.832145
2458216.685290 -7.116109 -6.482578 0.832145
2458216.685952 -7.070227 -7.046605 0.832145
2458216.686614 -7.021458 -6.160715 0.832145
2458216.687276 -6.969812 -7.250707 0.832145
2458216.687938 -6.915296 -6.469777 0.832145
2458216.688600 -6.857919 -6.610460 0.832145
2458216.689262 -6.797693 -6.431026 0.832145
2458216.689924 -6.734630 -7.431049 0.832145
2458216.690586 -6.668742 -6.623974 0.832145
2458216.691248 -6.600044 -5.861257 0.832145
2458216.691910 -6.528551 -6.916969 0.832145
2458216.692572 -6.454264 -6.763041 0.832145
2458216.693234 -6.377216 -5.699628 0.832145
2458216.693896 -6.297427 -7.494655 0.832145
2458216.694558 -6.214915 -7.482107 0.832145
2458216.695220 -6.129703 -4.601164 0.832145
2458216.695882 -6.041812 -6.514900 0.832145
2458216.696544 -5.951265 -7.538815 0.832145
2458216.697206 -5.858087 -7.222803 0.832145
2458216.697868 -5.762302 -6.182977 0.832145
2458216.698530 -5.663939 -4.878713 0.832145
2458216.699192 -5.563024 -4.918901 0.832145
2458216.699854 -5.459571 -4.819740 0.832145
2458216.700516 -5.353625 -6.158606 0.832145
2458216.701178 -5.245216 -3.983271 0.832145
2458216.701840 -5.134378 -5.106167 0.832145
2458216.702502 -5.021142 -5.688205 0.832145
2458216.703164 -4.905543 -4.204830 0.832145
2458216.703826 -4.787615 -3.433707 0.832145
2458216.704488 -4.667396 -4.142241 0.832145
2458216.705150 -4.544922 -4.385950 0.832145
2458216.705812 -4.420231 -4.468709 0.832145
2458216.706474 -4.293362 -4.132919 0.832145
2458216.707136 -4.164344 -4.885006 0.832145
2458216.707798 -4.033229 -4.762653 0.832145
2458216.708460 -3.900061 -3.668222 0.832145
2458216.709122 -3.764881 -3.254317 0.832145
2458216.709784 -3.627734 -2.869908 0.832145
2458216.710446 -3.488665 -3.722759 0.832145
2458216.711108 -3.347720 -3.469926 0.832145
2458216.711770 -3.204945 -3.114809 0.832145
2458216.712432 -3.060388 -2.405591 0.832145
2458216.713094 -2.914098 -2.982424 0.832145
2458216.713756 -2.766124 -3.882255 0.832145
2458216.714418 -2.616509 -4.105642 0.832145
2458216.715080 -2.465309 -1.771204 0.832145
2458216.715742 -2.312579 -2.100716 0.832145
2458216.716404 -2.158371 -2.936561 0.832145
2458216.717066 -2.002738 -1.507014 0.832145
2458216.717728 -1.845735 -1.358325 0.832145
2458216.718390 -1.687417 -1.533289 0.832145
2458216.719052 -1.527840 -1.691275 0.832145
2458216.719714 -1.367059 -2.050153 0.832145
2458216.720376 -1.205131 -0.217913 0.832145
2458216.721038 -1.042116 -0.144447 0.832145
2458216.721700 -0.878067 -0.224875 0.832145
2458216.722362 -0.713045 -0.835719 0.832145
2458216.723024 -0.547113 -1.682308 0.832145
2458216.723686 -0.380330 0.212439 0.832145
2458216.724348 -0.212758 0.567104 0.832145
2458216.725010 -0.044457 -0.124146 0.832145
2458216.725672 0.124509 0.582969 0.832145
2458216.726334 0.294079 1.052911 0.832145
2458216.726996 0.464189 0.613645 0.832145
2458216.727658 0.634777 2.479312 0.832145
2458216.728320 0.805778 0.275616 0.832145
2458216.728982 0.977129 1.790500 0.832145
2458216.729644 1.148764 1.890827 0.832145
2458216.730306 1.320617 0.961186 0.832145
2458216.730968 1.492623 2.294274 0.832145
2458216.731630 1.664715 2.310317 0.832145
2458216.732292 1.836827 1.187241 0.832145
2458216.732954 2.008893 3.299008 0.832145
2458216.733616 2.180846 0.957215 0.832145
2458216.734278 2.352619 3.398738 0.832145
2458216.734940 2.524143 2.948149 0.832145
2458216.735602 2.695352 2.746686 0.832145
2458216.736264 2.866177 2.848283 0.832145
2458216.736926 3.036548 2.892529 0.832145
2458216.737588 3.206398 5.461474 0.832145
2458216.738250 3.375659 2.697191 0.832145
2458216.738912 3.544263 2.223477 0.832145
2458216.739574 3.712140 4.339544 0.832145
2458216.740236 3.879221 3.019841 0.832145
2458216.740898 4.045439 3.921364 0.832145
2458216.741560 4.210723 5.758383 0.832145
2458216.742222 4.375006 4.604527 0.832145
2458216.742884 4.538216 4.425630 0.832145
2458216.743546 4.700284 4.990422 0.832145
2458216.744208 4.861136 3.544930 0.832145
2458216.744870 5.020709 4.783567 0.832145
2458216.745532 5.178932 5.514297 0.832145
2458216.746194 5.335737 4.689457 0.832145
2458216.746856 5.491054 4.885994 0.832145
2458216.747518 5.644814 5.371173 0.832145
2458216.748180 5.796947 7.633514 0.832145
2458216.748842 5.947385 7.076837 0.832145
2458216.749504 6.096057 6.073120 0.832145
2458216.750166 6.242895 5.710865 0.832145
2458216.750828 6.387825 6.465130 0.832145
2458216.751490 6.530773 7.264247 0.832145
2458216.752152 6.671677 5.615300 0.832145
2458216.752814 6.810467 7.085039 0.832145
2458216.753476 6.947073 6.949557 0.832145
2458216.754138 7.081425 7.386173 0.832145
2458216.754800 7.213453 7.076177 0.832145
2458216.755462 7.343086 6.082826 0.832145
2458216.756124 7.470253 8.528949 0.832145
2458216.756786 7.594883 7.380989 0.832145
2458216.757448 7.716903 7.419206 0.832145
2458216.758110 7.836237 7.692715 0.832145
2458216.758772 7.952803 5.780968 0.832145
2458216.759434 8.066538 7.244621 0.832145
2458216.760096 8.177366 8.397660 0.832145
2458216.760758 8.285213 8.029945 0.832145
2458216.761420 8.389999 8.578097 0.832145
2458216.762082 8.491647 7.183346 0.832145
2458216.762744 8.590075 7.511063 0.832145
2458216.763406 8.685200 7.984769 0.832145
2458216.764068 8.776939 9.190517 0.832145
2458216.764730 8.865202 9.072807 0.832145
2458216.765392 8.949900 9.642212 0.832145
2458216.766054 9.030921 9.682341 0.832145
2458216.766716 9.108186 8.585786 0.832145
2458216.767378 9.181597 8.360692 0.832145
2458216.768040 9.251049 8.700600 0.832145
2458216.768702 9.316433 8.592698 0.832145
2458216.769364 9.377636 8.526840 0.832145
2458216.770026 9.434538 9.441870 0.832145
2458216.770688 9.487015 9.448443 0.832145
2458216.771350 9.534935 9.573756 0.832145
2458216.772012 9.578160 9.511984 0.832145
2458216.772674 9.616544 9.420913 0.832145
2458216.773336 9.649902 10.057728 0.832145
2458216.773998 9.678100 9.154704 0.832145
2458216.774660 9.700967 11.279793 0.832145
2458216.775322 9.718321 9.730155 0.832145
2458216.775984 9.729972 9.328852 0.832145
2458216.776646 9.735720 11.997356 0.832145
2458216.777308 9.735353 9.316169 0.832145
2458216.777970 9.728651 8.867441 0.832145
2458216.778632 9.715383 10.309521 0.832145
2458216.779294 9.695309 10.140435 0.832145
2458216.779956 9.668180 10.175449 0.832145
2458216.780618 9.633701 9.011874 0.832145
2458216.781280 9.591641 10.194016 0.832145
2458216.781942 9.541737 10.260959 0.832145
2458216.782604 9.483723 11.062774 0.832145
2458216.783266 9.417330 9.674802 0.832145
2458216.783928 9.342299 8.496859 0.832145
2458216.784590 9.258375 9.837563 0.832145
2458216.785252 9.165320 7.417766 0.832145
2458216.785914 9.062916 9.890482 0.832145
2458216.786576 8.950968 7.490272 0.832145
2458216.787238 8.829315 9.844890 0.832145
2458216.787900 8.697789 7.735327 0.832145
2458216.788562 8.556349 9.687813 0.832145
2458216.789224 8.404986 8.734457 0.832145
2458216.789886 8.243742 7.567438 0.832145
2458216.790548 8.072728 8.139706 0.832145
2458216.791210 7.892130 8.041076 0.832145
2458216.791872 7.702214 9.984985 0.832145
2458216.792534 7.503330 7.328155 0.832145
2458216.793196 7.295915 8.597328 0.832145
2458216.793858 7.080492 7.270381 0.832145
2458216.794520 6.857669 5.853352 0.832145
2458216.795182 6.628112 7.637404 0.832145
2458216.795844 6.392601 6.164012 0.832145
2458216.796506 6.151977 5.418914 0.832145
2458216.797168 5.907118 6.802569 0.832145
2458216.797830 5.658942 5.132643 0.832145
2458216.798492 5.408389 5.043399 0.832145
2458216.799154 5.156410 5.634707 0.832145
2458216.799816 4.903946 6.194035 0.832145
2458216.800478 4.651913 5.710592 0.832145
2458216.801140 4.401189 4.201368 0.832145
2458216.801802 4.152599 3.356689 0.832145
2458216.802464 3.906914 4.237622 0.832145
2458216.803126 3.664820 4.036339 0.832145
2458216.803788 3.426910 2.072527 0.832145
2458216.804450 3.193695 3.216017 0.832145
2458216.805112 2.965599 2.524433 0.832145
2458216.805774 2.742953 3.341730 0.832145
2458216.806436 2.526003 2.410253 0.832145
2458216.807098 2.314909 1.333421 0.832145
2458216.807760 2.109754 2.078117 0.832145
2458216.808422 1.910551 3.014766 0.832145
2458216.809084 1.717246 1.670233 0.832145
2458216.809746 1.529751 0.733912 0.832145
2458216.810408 1.347908 0.333178 0.832145
2458216.811070 1.171506 0.815982 0.832145
2458216.811732 1.000320 2.533240 0.832145
2458216.812394 0.834102 0.985772 0.832145
2458216.813056 0.672586 0.555029 0.832145
2458216.813718 0.515499 -0.354793 0.832145
2458216.814380 0.362558 -0.745374 0.832145
2458216.815042 0.213486 0.048670 0.832145
2458216.815704 0.068006 0.530942 0.832145
2458216.816366 -0.074151 -1.584475 0.832145
2458216.817028 -0.213235 -0.168229 0.832145
2458216.817690 -0.349491 -0.160952 0.832145
2458216.818352 -0.483161 -0.247225 0.832145
2458216.819014 -0.614462 -0.252609 0.832145
2458216.819676 -0.743593 -1.118268 0.832145
2458216.820338 -0.870739 0.639568 0.832145
2458216.821000 -0.996069 -0.317053 0.832145
2458216.821662 -1.119733 -1.210623 0.832145
2458216.822324 -1.241869 -1.805254 0.832145
2458216.822986 -1.362596 -1.487675 0.832145
2458216.823648 -1.482021 -1.650466 0.832145
2458216.824310 -1.600235 -1.405203 0.832145
2458216.824972 -1.717315 -0.815419 0.832145
2458216.825634 -1.833334 -1.021406 0.832145
2458216.826296 -1.948347 -1.440673 0.832145
2458216.826958 -2.062399 -2.539289 0.832145
2458216.827620 -2.175527 -2.675098 0.832145
2458216.828282 -2.287758 -2.172698 0.832145
2458216.828944 -2.399110 -2.874592 0.832145
2458216.829606 -2.509596 -2.398939 0.832145
2458216.830268 -2.619221 -2.591603 0.832145
2458216.830930 -2.727985 -2.096892 0.832145
2458216.831592 -2.835880 -2.301017 0.832145
2458216.832254 -2.942893 -3.545568 0.832145
2458216.832916 -3.049014 -3.558020 0.832145
2458216.833578 -3.154225 -2.599492 0.832145
2458216.834240 -3.258503 -2.604546 0.832145
2458216.834902 -3.361825 -1.145708 0.832145
2458216.835564 -3.464165 -3.836421 0.832145
2458216.836226 -3.565494 -2.116133 0.832145
2458216.836888 -3.665781 -3.984617 0.832145
2458216.837550 -3.764995 -4.293492 0.832145
2458216.838212 -3.863103 -3.538253 0.832145
2458216.838874 -3.960069 -3.408822 0.832145
2458216.839536 -4.055853 -3.350693 0.832145
2458216.840198 -4.150426 -3.724260 0.832145
2458216.840860 -4.243752 -4.391664 0.832145
2458216.841522 -4.335793 -5.284307 0.832145
2458216.842184 -4.426513 -5.262413 0.832145
2458216.842846 -4.515876 -4.301215 0.832145
2458216.843508 -4.603843 -5.904356 0.832145
2458216.844170 -4.690378 -4.621982 0.832145
2458216.844832 -4.775444 -4.891212 0.832145
2458216.845494 -4.859004 -5.082608 0.832145
2458216.846156 -4.941022 -4.850211 0.832145
2458216.846818 -5.021452 -4.673237 0.832145
2458216.847480 -5.100266 -5.380858 0.832145
2458216.848142 -5.177429 -5.428382 0.832145
2458216.848804 -5.252906 -5.028746 0.832145
2458216.849466 -5.326662 -4.560063 0.832145
2458216.850128 -5.398662 -4.386245 0.832145
2458216.850790 -5.468873 -5.643675 0.832145
2458216.851452 -5.537260 -5.500486 0.832145
2458216.852114 -5.603791 -6.650499 0.832145
2458216.852776 -5.668434 -6.263441 0.832145
2458216.853438 -5.731156 -6.176002 0.832145
2458216.854100 -5.791916 -5.900929 0.832145
2458216.854762 -5.850691 -6.773306 0.832145
2458216.855424 -5.907454 -5.618292 0.832145
2458216.856086 -5.962175 -6.017663 0.832145
2458216.856748 -6.014824 -5.727590 0.832145
2458216.857410 -6.065375 -6.517291 0.832145
2458216.858072 -6.113798 -5.766350 0.832145
2458216.858734 -6.160069 -5.718788 0.832145
2458216.859396 -6.204160 -6.039892 0.832145
2458216.860058 -6.246046 -4.033606 0.832145
2458216.860720 -6.285704 -5.441949 0.832145
2458216.861382 -6.323097 -7.086062 0.832145
2458216.862044 -6.358212 -5.621096 0.832145
2458216.862706 -6.391028 -5.232123 0.832145
2458216.863368 -6.421524 -5.623562 0.832145
2458216.864030 -6.449679 -7.721910 0.832145
2458216.864692 -6.475474 -5.519728 0.832145
2458216.865354 -6.498890 -7.178655 0.832145
2458216.866016 -6.519908 -6.120010 0.832145
2458216.866678 -6.538511 -7.774068 0.832145
2458216.867340 -6.554682 -8.136882 0.832145
2458216.868002 -6.568406 -5.433143 0.832145
2458216.868664 -6.579658 -6.100997 0.832145
2458216.869326 -6.588430 -8.151221 0.832145
2458216.869988 -6.594713 -7.860527 0.832145
