# t[BJD] flux_norm_perf-1 flux_norm_noise-1 flux_norm_err
2458216.548918 0.091064 0.940892 0.925018
2458216.549580 0.095201 -0.243512 0.925018
2458216.550242 0.099616 -0.308460 0.925018
2458216.550904 0.104329 1.956741 0.925018
2458216.551566 0.109364 0.767747 0.925018
2458216.552228 0.114748 1.726049 0.925018
2458216.552890 0.120511 0.153504 0.925018
2458216.553552 0.126683 0.787930 0.925018
2458216.554214 0.133296 0.634110 0.925018
2458216.554876 0.140387 0.115877 0.925018
2458216.555538 0.147998 0.414681 0.925018
2458216.556200 0.156170 1.385406 0.925018
2458216.556862 0.164953 1.192639 0.925018
2458216.557524 0.174397 0.056559 0.925018
2458216.558186 0.184559 0.512883 0.925018
2458216.558848 0.195500 -1.119315 0.925018
2458216.559510 0.207289 0.883590 0.925018
2458216.560172 0.220001 -0.312047 0.925018
2458216.560834 0.233715 -1.077360 0.925018
2458216.561496 0.248516 0.965341 0.925018
2458216.562158 0.264498 1.735974 0.925018
2458216.562820 0.281764 1.304591 0.925018
2458216.563482 0.300424 -0.806063 0.925018
2458216.564144 0.320600 0.830001 0.925018
2458216.564806 0.342423 0.588684 0.925018
2458216.565468 0.366034 -0.629372 0.925018
2458216.566130 0.391587 1.188098 0.925018
2458216.566792 0.419249 1.072173 0.925018
2458216.567454 0.449207 -0.701805 0.925018
2458216.568116 0.481652 -0.005559 0.925018
2458216.568778 0.516785 -0.024572 0.925018
2458216.569440 0.554830 0.909441 0.925018
2458216.570102 0.596024 0.852850 0.925018
2458216.570764 0.640621 1.493491 0.925018
2458216.571426 0.688891 0.442270 0.925018
2458216.572088 0.741118 2.057260 0.925018
2458216.572750 0.797605 -0.667031 0.925018
2458216.573412 0.858668 0.755781 0.925018
2458216.574074 0.924638 -0.691242 0.925018
2458216.574736 0.995880 0.570861 0.925018
2458216.575398 1.072745 0.760915 0.925018
2458216.576060 1.155584 0.545089 0.925018
2458216.576722 1.244766 1.188819 0.925018
2458216.577384 1.340662 -0.477743 0.925018
2458216.578046 1.443639 -0.158857 0.925018
2458216.578708 1.554052 1.640037 0.925018
2458216.579370 1.672243 1.868943 0.925018
2458216.580032 1.798527 0.849709 0.925018
2458216.580694 1.933185 0.363741 0.925018
2458216.581356 2.076454 1.056492 0.925018
2458216.582018 2.228539 1.752760 0.925018
2458216.582680 2.389549 2.075868 0.925018
2458216.583342 2.559482 2.660887 0.925018
2458216.584004 2.738260 2.509502 0.925018
2458216.584666 2.925692 1.646872 0.925018
2458216.585328 3.121451 2.510965 0.925018
2458216.585990 3.325065 2.282317 0.925018
2458216.586652 3.535895 4.146171 0.925018
2458216.587314 3.753125 3.403956 0.925018
2458216.587976 3.975750 5.416602 0.925018
2458216.588638 4.202564 4.842152 0.925018
2458216.589300 4.432161 4.246050 0.925018
2458216.589962 4.662910 3.337114 0.925018
2458216.590624 4.892985 4.071093 0.925018
2458216.591286 5.120380 5.081326 0.925018
2458216.591948 5.342922 4.755709 0.925018
2458216.592610 5.558298 3.809309 0.925018
2458216.593272 5.764088 6.631034 0.925018
2458216.593934 5.957806 6.490988 0.925018
2458216.594596 6.136953 6.948206 0.925018
2458216.595258 6.299070 6.446188 0.925018
2458216.595920 6.441795 5.915809 0.925018
2458216.596582 6.562880 7.582734 0.925018
2458216.597244 6.660282 6.387478 0.925018
2458216.597906 6.732386 7.280532 0.925018
2458216.598568 6.777825 7.221870 0.925018
2458216.599230 6.795609 6.570802 0.925018
2458216.599892 6.785154 7.324735 0.925018
2458216.600554 6.746312 6.303805 0.925018
2458216.601216 6.679373 6.866069 0.925018
2458216.601878 6.585066 6.908755 0.925018
2458216.602540 6.464536 5.933079 0.925018
2458216.603202 6.319315 7.198630 0.925018
2458216.603864 6.151250 7.297198 0.925018
2458216.604526 5.962463 6.507566 0.925018
2458216.605188 5.755465 7.264768 0.925018
2458216.605850 5.532830 4.851736 0.925018
2458216.606512 5.297241 6.343820 0.925018
2458216.607174 5.051424 5.163423 0.925018
2458216.607836 4.798087 5.041912 0.925018
2458216.608498 4.539868 3.223641 0.925018
2458216.609160 4.279287 4.463322 0.925018
2458216.609822 4.018705 2.766939 0.925018
2458216.610484 3.760293 1.696109 0.925018
2458216.611146 3.506015 2.845769 0.925018
2458216.611808 3.257634 2.545516 0.925018
2458216.612470 3.016618 3.206486 0.925018
2458216.613132 2.784218 2.864944 0.925018
2458216.613794 2.561450 3.376299 0.925018
2458216.614456 2.349108 4.048838 0.925018
2458216.615118 2.147777 1.720338 0.925018
2458216.615780 1.957845 2.851661 0.925018
2458216.616442 1.779525 1.119155 0.925018
2458216.617104 1.612875 2.918454 0.925018
2458216.617766 1.457813 1.257420 0.925018
2458216.618428 1.314142 3.287527 0.925018
2458216.619090 1.181625 1.217109 0.925018
2458216.619752 1.059814 2.450139 0.925018
2458216.620414 0.948267 1.145686 0.925018
2458216.621076 0.846491 0.859003 0.925018
2458216.621738 0.753956 0.645338 0.925018
2458216.622400 0.670113 1.010647 0.925018
2458216.623062 0.594398 0.010552 0.925018
2458216.623724 0.526247 -0.426778 0.925018
2458216.624386 0.465097 0.373655 0.925018
2458216.625048 0.410400 0.181240 0.925018
2458216.625710 0.361623 0.897810 0.925018
2458216.626372 0.318281 0.053467 0.925018
2458216.627034 0.279855 0.528392 0.925018
2458216.627696 0.245883 -0.031123 0.925018
2458216.628358 0.215931 0.010751 0.925018
2458216.629020 0.189595 0.097541 0.925018
2458216.629682 0.166499 -0.593598 0.925018
2458216.630344 0.146297 0.756150 0.925018
2458216.631006 0.128669 0.291425 0.925018
2458216.631668 0.113325 1.543175 0.925018
2458216.632330 0.100000 -0.498601 0.925018
2458216.632992 0.088455 0.376343 0.925018
2458216.633654 0.078479 -0.140019 0.925018
2458216.634316 0.069871 0.431239 0.925018
2458216.634978 0.062456 0.938511 0.925018
2458216.635640 0.056080 0.217180 0.925018
2458216.636302 0.050606 1.084205 0.925018
2458216.636964 0.045913 1.532869 0.925018
2458216.637626 0.041894 0.062318 0.925018
2458216.638288 0.038455 -1.147080 0.925018
2458216.638950 0.035515 0.692889 0.925018
2458216.639612 0.033002 -1.272302 0.925018
2458216.640274 0.030854 -1.495511 0.925018
2458216.640936 0.029018 -0.049237 0.925018
2458216.641598 0.027447 1.496221 0.925018
2458216.642260 0.026101 1.569828 0.925018
2458216.642922 0.024945 -0.183892 0.925018
2458216.643584 0.023950 -0.280793 0.925018
2458216.644246 0.023092 2.845286 0.925018
2458216.644908 0.022349 1.193456 0.925018
2458216.645570 0.021703 0.342199 0.925018
2458216.646232 0.021138 2.225138 0.925018
2458216.646894 0.020643 2.335529 0.925018
2458216.647556 0.020207 1.175326 0.925018
2458216.648218 0.019819 -0.944588 0.925018
2458216.648880 0.019474 0.025446 0.925018
2458216.649542 0.019163 0.633841 0.925018
2458216.650204 0.018883 -0.288452 0.925018
2458216.650866 0.018628 -1.011211 0.925018
2458216.651528 0.018395 0.220099 0.925018
2458216.652190 0.018180 0.875652 0.925018
2458216.652852 0.017982 -0.190451 0.925018
2458216.653514 0.017798 -0.085981 0.925018
2458216.654176 0.017626 0.677111 0.925018
2458216.654838 0.017466 -1.212990 0.925018
2458216.655500 0.017315 0.282016 0.925018
2458216.656162 0.017173 0.599824 0.925018
2458216.656824 0.017039 -2.111825 0.925018
2458216.657486 0.016912 -2.105298 0.925018
2458216.658148 0.016791 -0.090181 0.925018
2458216.658810 0.016677 0.097671 0.925018
2458216.659472 0.016569 0.839727 0.925018
2458216.660134 0.016466 0.734822 0.925018
2458216.660796 0.016368 1.778882 0.925018
2458216.661458 0.016276 -0.401380 0.925018
2458216.662120 0.016187 1.905496 0.925018
2458216.662782 0.016104 -0.819766 0.925018
2458216.663444 0.016025 0.714456 0.925018
2458216.664106 0.015950 -0.600830 0.925018
2458216.664768 0.015879 -0.092534 0.925018
2458216.665430 0.015812 1.492779 0.925018
2458216.666092 0.015749 -0.534045 0.925018
2458216.666754 0.015690 -1.466515 0.925018
2458216.667416 0.015635 0.209873 0.925018
2458216.668078 0.015583 1.279234 0.925018
2458216.668740 0.015535 -0.387962 0.925018
2458216.669402 0.015491 0.111063 0.925018
2458216.670064 0.015450 -1.921005 0.925018
2458216.670726 0.015413 1.272398 0.925018
2458216.671388 0.015379 0.173782 0.925018
2458216.672050 0.015349 1.480083 0.925018
2458216.672712 0.015322 -0.384189 0.925018
2458216.673374 0.015298 0.850398 0.925018
2458216.674036 0.015278 0.660484 0.925018
2458216.674698 0.015261 2.335150 0.925018
2458216.675360 0.015248 0.631804 0.925018
2458216.676022 0.015238 0.146053 0.925018
2458216.676684 0.015231 0.762814 0.925018
2458216.677346 0.015227 1.178092 0.925018
2458216.678008 0.015227 0.116062 0.925018
2458216.678670 0.015231 -1.801197 0.925018
2458216.679332 0.015237 1.393952 0.925018
2458216.679994 0.015247 0.909283 0.925018
2458216.680656 0.015260 -0.805643 0.925018
2458216.681318 0.015277 -1.710779 0.925018
2458216.681980 0.015297 0.298567 0.925018
2458216.682642 0.015320 0.712740 0.925018
2458216.683304 0.015347 -0.628000 0.925018
2458216.683966 0.015377 -0.662010 0.925018
2458216.684628 0.015411 0.341169 0.925018
2458216.685290 0.015449 -0.910545 0.925018
2458216.685952 0.015490 0.111858 0.925018
2458216.686614 0.015535 1.674523 0.925018
2458216.687276 0.015583 -1.596528 0.925018
2458216.687938 0.015635 1.631256 0.925018
2458216.688600 0.015691 1.873564 0.925018
2458216.689262 0.015751 -0.870906 0.925018
2458216.689924 0.015814 -0.529474 0.925018
2458216.690586 0.015882 1.525205 0.925018
2458216.691248 0.015953 -0.018673 0.925018
2458216.691910 0.016029 0.790576 0.925018
2458216.692572 0.016109 0.132832 0.925018
2458216.693234 0.016194 -0.384452 0.925018
2458216.693896 0.016282 0.703064 0.925018
2458216.694558 0.016376 0.808307 0.925018
2458216.695220 0.016473 -0.400011 0.925018
2458216.695882 0.016576 0.394974 0.925018
2458216.696544 0.016683 -0.369651 0.925018
2458216.697206 0.016796 -0.207489 0.925018
2458216.697868 0.016913 -2.499819 0.925018
2458216.698530 0.017036 -0.193538 0.925018
2458216.699192 0.017164 0.341376 0.925018
2458216.699854 0.017297 0.554210 0.925018
2458216.700516 0.017436 0.100985 0.925018
2458216.701178 0.017581 0.826033 0.925018
2458216.701840 0.017732 -0.426906 0.925018
2458216.702502 0.017890 -0.849700 0.925018
2458216.703164 0.018053 -1.511283 0.925018
2458216.703826 0.018223 -1.679461 0.925018
2458216.704488 0.018400 0.811715 0.925018
2458216.705150 0.018585 1.332094 0.925018
2458216.705812 0.018776 0.401012 0.925018
2458216.706474 0.018975 -1.192638 0.925018
2458216.707136 0.019182 0.114250 0.925018
2458216.707798 0.019397 0.155353 0.925018
2458216.708460 0.019620 -0.486993 0.925018
2458216.709122 0.019852 0.615423 0.925018
2458216.709784 0.020093 -0.309014 0.925018
2458216.710446 0.020344 -1.054318 0.925018
2458216.711108 0.020604 0.225073 0.925018
2458216.711770 0.020875 -0.429950 0.925018
2458216.712432 0.021156 0.870177 0.925018
2458216.713094 0.021448 -1.049956 0.925018
2458216.713756 0.021752 0.407666 0.925018
2458216.714418 0.022068 0.682544 0.925018
2458216.715080 0.022396 -1.007557 0.925018
2458216.715742 0.022738 -0.890221 0.925018
2458216.716404 0.023093 1.138751 0.925018
2458216.717066 0.023463 0.250594 0.925018
2458216.717728 0.023847 -1.189590 0.925018
2458216.718390 0.024247 0.883843 0.925018
2458216.719052 0.024664 -0.305713 0.925018
2458216.719714 0.025097 1.366986 0.925018
2458216.720376 0.025549 0.545830 0.925018
2458216.721038 0.026019 -0.036788 0.925018
2458216.721700 0.026510 -0.524922 0.925018
2458216.722362 0.027021 0.354179 0.925018
2458216.723024 0.027555 -0.557949 0.925018
2458216.723686 0.028111 -1.743695 0.925018
2458216.724348 0.028692 0.128265 0.925018
2458216.725010 0.029299 -0.511759 0.925018
2458216.725672 0.029932 -0.474074 0.925018
2458216.726334 0.030594 0.082394 0.925018
2458216.726996 0.031286 -0.606032 0.925018
2458216.727658 0.032009 -0.200465 0.925018
2458216.728320 0.032767 0.284566 0.925018
2458216.728982 0.033560 -0.054190 0.925018
2458216.729644 0.034390 -0.826454 0.925018
2458216.730306 0.035261 0.249582 0.925018
2458216.730968 0.036173 -0.329469 0.925018
2458216.731630 0.037131 0.378815 0.925018
2458216.732292 0.038136 -1.073647 0.925018
2458216.732954 0.039192 0.690316 0.925018
2458216.733616 0.040301 0.722112 0.925018
2458216.734278 0.041467 -1.270521 0.925018
2458216.734940 0.042695 -1.206403 0.925018
2458216.735602 0.043987 -1.186702 0.925018
2458216.736264 0.045348 -2.257120 0.925018
2458216.736926 0.046784 -0.790423 0.925018
2458216.737588 0.048298 0.598648 0.925018
2458216.738250 0.049897 0.758276 0.925018
2458216.738912 0.051586 -0.801035 0.925018
2458216.739574 0.053371 0.217221 0.925018
2458216.740236 0.055260 -0.086291 0.925018
2458216.740898 0.057260 0.532839 0.925018
2458216.741560 0.059378 0.879030 0.925018
2458216.742222 0.061625 -0.244705 0.925018
2458216.742884 0.064008 -0.086407 0.925018
2458216.743546 0.066540 0.071089 0.925018
2458216.744208 0.069232 0.122272 0.925018
2458216.744870 0.072094 1.840694 0.925018
2458216.745532 0.075142 -1.354726 0.925018
2458216.746194 0.078389 -0.369958 0.925018
2458216.746856 0.081852 0.154028 0.925018
2458216.747518 0.085547 -0.759280 0.925018
2458216.748180 0.089494 1.780332 0.925018
2458216.748842 0.093713 -0.483661 0.925018
2458216.749504 0.098227 0.559071 0.925018
2458216.750166 0.103061 1.011546 0.925018
2458216.750828 0.108243 1.195391 0.925018
2458216.751490 0.113803 1.046002 0.925018
2458216.752152 0.119773 -0.094866 0.925018
2458216.752814 0.126188 0.518538 0.925018
2458216.753476 0.133087 0.934259 0.925018
2458216.754138 0.140513 -0.698386 0.925018
2458216.754800 0.148513 0.357371 0.925018
2458216.755462 0.157139 -1.202782 0.925018
2458216.756124 0.166447 -1.101695 0.925018
2458216.756786 0.176500 0.055196 0.925018
2458216.757448 0.187364 1.098676 0.925018
2458216.758110 0.199117 -0.137249 0.925018
2458216.758772 0.211845 -0.315169 0.925018
2458216.759434 0.225634 -0.418173 0.925018
2458216.760096 0.240582 1.636117 0.925018
2458216.760758 0.256799 -0.192754 0.925018
2458216.761420 0.274404 1.100654 0.925018
2458216.762082 0.293527 0.578534 0.925018
2458216.762744 0.314312 1.187028 0.925018
2458216.763406 0.336917 0.592181 0.925018
2458216.764068 0.361512 0.344276 0.925018
2458216.764730 0.388286 -0.948104 0.925018
2458216.765392 0.417446 0.315152 0.925018
2458216.766054 0.449230 0.516267 0.925018
2458216.766716 0.483871 2.082295 0.925018
2458216.767378 0.521634 0.206636 0.925018
2458216.768040 0.562810 0.635485 0.925018
2458216.768702 0.607712 0.697748 0.925018
2458216.769364 0.656681 0.175777 0.925018
2458216.770026 0.710084 -0.208972 0.925018
2458216.770688 0.768315 1.835166 0.925018
2458216.771350 0.831801 1.596825 0.925018
2458216.772012 0.900993 -0.575724 0.925018
2458216.772674 0.976377 -1.014948 0.925018
2458216.773336 1.058506 1.099326 0.925018
2458216.773998 1.147889 1.068746 0.925018
2458216.774660 1.245092 1.795432 0.925018
2458216.775322 1.350708 2.667451 0.925018
2458216.775984 1.465347 1.074611 0.925018
2458216.776646 1.589636 1.428737 0.925018
2458216.777308 1.724206 0.161927 0.925018
2458216.777970 1.869690 2.121894 0.925018
2458216.778632 2.026705 1.962137 0.925018
2458216.779294 2.195843 3.232080 0.925018
2458216.779956 2.377657 1.170295 0.925018
2458216.780618 2.572706 3.693817 0.925018
2458216.781280 2.781344 2.550750 0.925018
2458216.781942 3.003864 1.722923 0.925018
2458216.782604 3.240433 3.098107 0.925018
2458216.783266 3.491060 2.973306 0.925018
2458216.783928 3.755558 1.573770 0.925018
2458216.784590 4.033512 5.036329 0.925018
2458216.785252 4.324250 4.939376 0.925018
2458216.785914 4.626808 3.794113 0.925018
2458216.786576 4.939896 4.758509 0.925018
2458216.787238 5.261879 6.843270 0.925018
2458216.787900 5.590771 6.849660 0.925018
2458216.788562 5.924140 6.934692 0.925018
2458216.789224 6.259202 6.612801 0.925018
2458216.789886 6.592809 6.848801 0.925018
2458216.790548 6.921468 6.951568 0.925018
2458216.791210 7.241388 7.246902 0.925018
2458216.791872 7.548534 8.876832 0.925018
2458216.792534 7.838709 8.157773 0.925018
2458216.793196 8.107643 8.306123 0.925018
2458216.793858 8.351106 7.935180 0.925018
2458216.794520 8.565020 9.485208 0.925018
2458216.795182 8.745439 8.353560 0.925018
2458216.795844 8.889014 7.294875 0.925018
2458216.796506 8.992943 10.144196 0.925018
2458216.797168 9.054985 9.667334 0.925018
2458216.797830 9.073615 9.764453 0.925018
2458216.798492 9.048081 8.938437 0.925018
2458216.799154 8.978441 9.078444 0.925018
2458216.799816 8.865566 7.788204 0.925018
2458216.800478 8.711114 8.285297 0.925018
2458216.801140 8.517473 7.217584 0.925018
2458216.801802 8.287683 6.815190 0.925018
2458216.802464 8.025233 6.622866 0.925018
2458216.803126 7.734209 7.448926 0.925018
2458216.803788 7.419015 8.324911 0.925018
2458216.804450 7.084148 5.902361 0.925018
2458216.805112 6.734156 6.185126 0.925018
2458216.805774 6.373516 7.257419 0.925018
2458216.806436 6.006538 4.154194 0.925018
2458216.807098 5.637278 5.776637 0.925018
2458216.807760 5.269469 4.665839 0.925018
2458216.808422 4.906468 6.852543 0.925018
2458216.809084 4.551231 5.165636 0.925018
2458216.809746 4.206323 3.102204 0.925018
2458216.810408 3.873871 3.765294 0.925018
2458216.811070 3.555530 2.874315 0.925018
2458216.811732 3.252594 3.837806 0.925018
2458216.812394 2.965993 2.260410 0.925018
2458216.813056 2.696324 3.167222 0.925018
2458216.813718 2.443888 1.891214 0.925018
2458216.814380 2.208727 1.700533 0.925018
2458216.815042 1.990663 2.803223 0.925018
2458216.815704 1.789329 1.666644 0.925018
2458216.816366 1.604210 2.678726 0.925018
2458216.817028 1.434704 2.290566 0.925018
2458216.817690 1.280097 -1.494066 0.925018
2458216.818352 1.139539 1.004407 0.925018
2458216.819014 1.012196 0.960632 0.925018
2458216.819676 0.897208 0.731653 0.925018
2458216.820338 0.793709 1.345279 0.925018
2458216.821000 0.700842 1.956126 0.925018
2458216.821662 0.617764 1.695849 0.925018
2458216.822324 0.543660 -0.536713 0.925018
2458216.822986 0.477748 0.097864 0.925018
2458216.823648 0.419285 2.277828 0.925018
2458216.824310 0.367579 1.002914 0.925018
2458216.824972 0.321981 1.275215 0.925018
2458216.825634 0.281850 -1.027623 0.925018
2458216.826296 0.246620 -1.406341 0.925018
2458216.826958 0.215766 -0.951773 0.925018
2458216.827620 0.188809 0.992047 0.925018
2458216.828282 0.165310 0.951422 0.925018
2458216.828944 0.144873 -0.076912 0.925018
2458216.829606 0.127136 -0.756601 0.925018
2458216.830268 0.111775 0.704162 0.925018
2458216.830930 0.098499 -0.649558 0.925018
2458216.831592 0.087048 -0.087983 0.925018
2458216.832254 0.077194 0.222387 0.925018
2458216.832916 0.068724 -0.083864 0.925018
2458216.833578 0.061453 -0.096136 0.925018
2458216.834240 0.055222 1.154785 0.925018
2458216.834902 0.049888 -0.225333 0.925018
2458216.835564 0.045328 -0.280955 0.925018
2458216.836226 0.041432 1.866235 0.925018
2458216.836888 0.038107 -0.070864 0.925018
2458216.837550 0.035271 -0.200367 0.925018
2458216.838212 0.032851 0.078848 0.925018
2458216.838874 0.030787 0.733645 0.925018
2458216.839536 0.029026 0.596730 0.925018
2458216.840198 0.027522 -0.383222 0.925018
2458216.840860 0.026235 -2.301920 0.925018
2458216.841522 0.025132 -1.630413 0.925018
2458216.842184 0.024185 -0.171291 0.925018
2458216.842846 0.023369 -0.508315 0.925018
2458216.843508 0.022664 2.776664 0.925018
2458216.844170 0.022053 -1.339977 0.925018
2458216.844832 0.021520 0.296539 0.925018
2458216.845494 0.021054 -0.502190 0.925018
2458216.846156 0.020644 -0.930800 0.925018
2458216.846818 0.020282 0.112847 0.925018
2458216.847480 0.019960 -0.408292 0.925018
2458216.848142 0.019672 -0.108692 0.925018
2458216.848804 0.019412 0.506496 0.925018
2458216.849466 0.019177 -0.415941 0.925018
2458216.850128 0.018963 -0.876317 0.925018
2458216.850790 0.018767 0.379400 0.925018
2458216.851452 0.018587 -1.342450 0.925018
2458216.852114 0.018420 1.801889 0.925018
2458216.852776 0.018265 -1.264932 0.925018
2458216.853438 0.018120 -0.550660 0.925018
2458216.854100 0.017985 0.446917 0.925018
2458216.854762 0.017859 1.188954 0.925018
2458216.855424 0.017740 -1.705998 0.925018
2458216.856086 0.017627 -0.622309 0.925018
2458216.856748 0.017522 1.270982 0.925018
2458216.857410 0.017422 -0.206050 0.925018
2458216.858072 0.017327 -1.431146 0.925018
2458216.858734 0.017238 0.128561 0.925018
2458216.859396 0.017153 -0.415935 0.925018
2458216.860058 0.017074 -0.095766 0.925018
2458216.860720 0.016998 -2.156476 0.925018
2458216.861382 0.016927 0.501877 0.925018
2458216.862044 0.016861 0.415938 0.925018
2458216.862706 0.016798 0.380504 0.925018
2458216.863368 0.016739 -0.323971 0.925018
2458216.864030 0.016684 1.654969 0.925018
2458216.864692 0.016633 -0.256307 0.925018
2458216.865354 0.016586 2.142519 0.925018
2458216.866016 0.016542 -1.445067 0.925018
2458216.866678 0.016502 0.467228 0.925018
2458216.867340 0.016465 0.798315 0.925018
2458216.868002 0.016432 -1.654382 0.925018
2458216.868664 0.016403 0.646618 0.925018
2458216.869326 0.016377 0.707628 0.925018
2458216.869988 0.016354 -1.473291 0.925018
2458216.870650 0.016335 -0.241447 0.925018
2458216.871312 0.016319 1.692632 0.925018
2458216.871974 0.016307 -0.152896 0.925018
2458216.872636 0.016298 0.129531 0.925018
2458216.873298 0.016292 -0.578091 0.925018
2458216.873960 0.016290 0.715763 0.925018
2458216.874622 0.016291 1.512682 0.925018
2458216.875284 0.016295 -0.495367 0.925018
2458216.875946 0.016303 0.419366 0.925018
2458216.876608 0.016314 0.640755 0.925018
2458216.877270 0.016329 0.900060 0.925018
2458216.877932 0.016347 -0.166980 0.925018
2458216.878594 0.016369 0.625925 0.925018
2458216.879256 0.016394 -0.057339 0.925018
2458216.879918 0.016422 1.520094 0.925018
2458216.880580 0.016454 0.071779 0.925018
2458216.881242 0.016490 -1.184467 0.925018
2458216.881904 0.016529 -1.293294 0.925018
2458216.882566 0.016572 -0.912005 0.925018
2458216.883228 0.016619 0.720124 0.925018
