# t[BJD] flux_norm_perf flux_norm_noise flux_norm_err
2458216.508865 0.020265 0.353849 0.692221
2458216.509527 0.020505 0.967031 0.694654
2458216.510190 0.020754 0.168804 0.687529
2458216.510853 0.021012 -0.614916 0.691178
2458216.511511 0.021279 0.298847 0.691178
2458216.512265 0.021597 -0.257570 0.693264
2458216.512932 0.021890 -0.009509 0.686834
2458216.513596 0.022193 -0.653206 0.691352
2458216.514260 0.022508 -0.743093 0.692916
2458216.514920 0.022833 -0.048848 0.694307
2458216.515584 0.023173 -0.362388 0.684400
2458216.516241 0.023523 0.498183 0.689093
2458216.516901 0.023887 -0.192584 0.687529
2458216.517563 0.024268 -0.747603 0.687529
2458216.518227 0.024665 -1.013592 0.686486
2458216.518888 0.025075 0.124068 0.691874
2458216.519551 0.025504 -1.163584 0.684922
2458216.520304 0.026012 -0.176824 0.687529
2458216.520966 0.026478 0.160842 0.689614
2458216.521627 0.026963 0.135133 0.691178
2458216.522291 0.027470 0.043766 0.687529
2458216.522953 0.027996 -0.425207 0.683358
2458216.523614 0.028544 -0.072076 0.681446
2458216.524275 0.029116 -0.562708 0.689093
2458216.524939 0.029714 0.058500 0.689614
2458216.525604 0.030340 0.427706 0.691526
2458216.526266 0.030990 0.940374 0.688571
2458216.526932 0.031673 1.156559 0.683184
2458216.527597 0.032385 -0.021670 0.684400
2458216.528258 0.033125 -0.782120 0.682836
2458216.528911 0.033888 -0.585204 0.686660
2458216.529574 0.034699 1.065494 0.682489
2458216.530233 0.035543 1.407093 0.685791
2458216.530897 0.036432 0.246376 0.685096
2458216.531676 0.037530 -0.227418 0.691526
2458216.532339 0.038513 1.561569 0.692221
2458216.532999 0.039540 -0.377000 0.687529
2458216.533662 0.040621 -0.128180 0.687355
2458216.534324 0.041755 0.319886 0.683879
2458216.534985 0.042943 -0.620925 0.688224
2458216.535648 0.044196 -1.201090 0.690657
2458216.536310 0.045512 1.257022 0.688745
2458216.536972 0.046896 0.737947 0.689440
2458216.537632 0.048349 0.303260 0.688224
2458216.538295 0.049887 -1.229444 0.693090
2458216.538959 0.051510 -0.338764 0.698130
2458216.539620 0.053214 -0.275285 0.695002
2458216.540283 0.055018 -0.474728 0.697609
2458216.540945 0.056921 1.482648 0.699173
2458216.541612 0.058947 -0.024763 0.699868
2458216.542277 0.061085 0.115906 0.700563
2458216.542939 0.063336 0.546139 0.704734
2458216.543602 0.065725 -0.839423 0.709948
2458216.544268 0.068268 -0.694274 0.702823
2458216.544919 0.070905 -0.582310 0.700042
2458216.545582 0.073753 1.032370 0.700563
2458216.546242 0.076765 -0.198069 0.698652
2458216.546905 0.079980 -0.161896 0.700389
2458216.547561 0.083362 0.870106 0.697956
2458216.548214 0.086944 -0.269535 0.707341
2458216.548989 0.091494 1.049389 0.707863
2458216.549641 0.095596 -0.128495 0.706820
2458216.550301 0.100024 1.179017 0.720723
2458216.550954 0.104699 -0.998108 0.704908
2458216.551616 0.109760 0.363579 0.706125
2458216.552279 0.115181 0.498620 0.699694
2458216.553029 0.121774 0.675525 0.694133
2458216.553691 0.128035 -0.581807 0.698999
2458216.554354 0.134755 0.428295 0.696740
2458216.555017 0.141964 0.150795 0.704039
2458216.555680 0.149702 -0.415664 0.698652
2458216.556339 0.157961 0.266822 0.702649
2458216.557001 0.166878 1.455181 0.699694
2458216.557665 0.176497 -0.819985 0.700563
2458216.558332 0.186900 -0.937312 0.704039
2458216.558993 0.198006 1.083411 0.707341
2458216.559659 0.210069 0.907906 0.698130
2458216.560323 0.223041 1.157500 0.704908
2458216.560985 0.236994 0.795567 0.702127
2458216.561646 0.252032 0.578098 0.699521
2458216.562310 0.268346 0.007328 0.700563
2458216.562974 0.285976 0.233978 0.692221
2458216.563635 0.304947 0.681262 0.691005
2458216.564297 0.325491 -0.128805 0.693785
2458216.564959 0.347713 -0.765875 0.695176
2458216.565623 0.371834 -0.370380 0.702996
2458216.566284 0.397824 0.068494 0.702301
2458216.566949 0.426141 -0.037277 0.702475
2458216.567611 0.456674 1.508932 0.700737
2458216.568274 0.489788 0.717674 0.689962
2458216.568937 0.525651 1.359312 0.691700
2458216.569600 0.564490 -0.444879 0.692743
2458216.570262 0.606482 0.646080 0.696740
2458216.571579 0.700597 0.258155 0.697783
2458216.572242 0.753863 0.542410 0.702996
2458216.572905 0.811474 0.577961 0.701258
2458216.573566 0.873555 1.128533 0.689788
2458216.574230 0.940942 0.939802 0.700389
2458216.574892 1.013485 1.334261 0.702823
2458216.575552 1.091479 1.341040 0.700563
2458216.576215 1.175890 0.818906 0.701432
2458216.576875 1.266325 0.914773 0.702996
2458216.577537 1.363823 2.400821 0.705777
2458216.578291 1.483571 2.008441 0.709601
2458216.578951 1.596493 1.297995 0.704561
2458216.579613 1.717641 2.142538 0.704908
2458216.580273 1.846590 3.963883 0.703170
2458216.580936 1.984596 2.609376 0.702823
2458216.581687 2.151380 0.605699 0.702301
2458216.582349 2.307932 2.628693 0.700216
2458216.583012 2.473662 1.146830 0.701258
2458216.583673 2.647778 2.547730 0.698304
2458216.584334 2.830633 1.880459 0.701954
2458216.584997 3.022561 3.188482 0.699694
2458216.585660 3.222624 3.914297 0.697435
2458216.586321 3.429629 4.284693 0.700042
2458216.586984 3.644101 4.822081 0.697783
2458216.587645 3.863839 3.820142 0.702301
2458216.588307 4.088722 4.461856 0.702475
2458216.588969 4.317115 4.733719 0.699521
2458216.589637 4.549598 5.407960 0.698999
2458216.590299 4.780245 4.784342 0.698304
2458216.590953 5.006466 4.649453 0.693438
2458216.591618 5.232741 6.180989 0.688571
2458216.592281 5.452312 4.170295 0.695349
2458216.592943 5.663172 5.642421 0.700042
2458216.593606 5.863493 5.552473 0.689440
2458216.594268 6.050168 6.029293 0.685096
2458216.594931 6.221266 4.932108 0.688919
2458216.595593 6.373852 7.659247 0.686138
2458216.596255 6.505908 6.195998 0.686834
2458216.596918 6.615403 6.977242 0.689614
2458216.597581 6.700266 6.011226 0.691874
2458216.598244 6.759010 6.929676 0.694828
2458216.598905 6.790392 6.170309 0.689962
2458216.599567 6.793840 6.556437 0.689093
2458216.600231 6.768801 7.553601 0.684574
2458216.600893 6.715498 7.025752 0.687355
2458216.601553 6.634708 7.075462 0.693264
2458216.602216 6.526693 5.887837 0.690831
2458216.602879 6.393114 6.471145 0.694480
2458216.603546 6.234661 5.527074 0.698825
2458216.604206 6.056182 5.681338 0.698999
2458216.604867 5.857972 6.034454 0.701085
2458216.605532 5.641575 5.933062 0.703692
2458216.606196 5.411149 4.656924 0.700389
2458216.606855 5.170979 4.904237 0.693612
2458216.607519 4.920161 5.547947 0.700042
2458216.608182 4.663564 3.886624 0.697261
2458216.608844 4.403806 4.044640 0.694307
2458216.609506 4.142944 3.561079 0.692047
2458216.610165 3.884414 3.218105 0.690831
2458216.610827 3.627916 4.030430 0.691352
2458216.611490 3.376100 4.049240 0.696045
2458216.612154 3.130637 3.343560 0.686660
2458216.612819 2.892929 2.618329 0.683531
2458216.613479 2.666173 1.905814 0.695871
2458216.614144 2.447827 2.447967 0.696392
2458216.614805 2.241558 2.298730 0.698652
2458216.615469 2.045634 1.478773 0.696045
2458216.616249 1.830266 2.173467 0.696740
2458216.616909 1.660697 1.531301 0.690831
2458216.617568 1.502972 1.990558 0.688919
2458216.618229 1.356189 0.309839 0.688224
2458216.618890 1.220558 1.122175 0.687007
2458216.619552 1.095542 1.498697 0.692221
2458216.620215 0.980766 1.604590 0.694654
2458216.620881 0.875491 1.785045 0.682315
2458216.621542 0.780417 -0.075164 0.683531
2458216.622203 0.694174 1.182482 0.691005
2458216.622867 0.615870 0.930835 0.689267
2458216.623531 0.545344 0.487567 0.696045
2458216.624189 0.482562 0.059260 0.690831
2458216.624852 0.425943 1.117302 0.689267
2458216.625515 0.375422 -1.172365 0.692395
2458216.626176 0.330599 0.051460 0.691874
2458216.626838 0.290761 0.643341 0.695871
2458216.627499 0.255561 -0.298528 0.692221
2458216.628170 0.224055 -0.090442 0.687007
2458216.628924 0.193179 0.643947 0.687355
2458216.629675 0.166727 0.182457 0.676232
2458216.630338 0.146466 -0.905501 0.682489
2458216.631002 0.128767 0.412612 0.682489
2458216.631666 0.113367 -0.541100 0.681967
2458216.632327 0.100055 1.048748 0.678491
2458216.632991 0.088470 1.023900 0.685096
2458216.633654 0.078478 0.874083 0.694133
2458216.634315 0.069883 0.349815 0.686138
2458216.634976 0.062477 -0.598598 0.685096
2458216.635638 0.056098 -1.072450 0.683184
2458216.636299 0.050629 -0.546215 0.676754
2458216.637615 0.041955 0.518605 0.661460
2458216.638263 0.038574 0.611730 0.665978
2458216.638925 0.035616 -0.508675 0.666152
2458216.639587 0.033089 -0.132150 0.664936
2458216.640253 0.030917 -0.606492 0.662502
2458216.641030 0.028781 0.474131 0.664762
2458216.641691 0.027246 0.305967 0.675711
2458216.642353 0.025927 0.370317 0.679187
2458216.643017 0.024792 -0.391108 0.673451
2458216.643682 0.023814 0.172638 0.677622
2458216.644347 0.022971 -1.674479 0.672409
2458216.645011 0.022241 -0.216072 0.675189
2458216.645675 0.021608 0.308353 0.676580
2458216.646327 0.021063 0.514991 0.667542
2458216.646988 0.020578 -0.409185 0.658679
2458216.647654 0.020147 0.996897 0.648078
2458216.648433 0.019703 0.503967 0.665631
2458216.649210 0.019315 -0.329818 0.665109
2458216.649872 0.019020 -0.335345 0.669107
2458216.650534 0.018753 0.202841 0.660243
2458216.651200 0.018508 -0.844842 0.668238
2458216.651859 0.018285 -0.237038 0.669107
2458216.652522 0.018079 1.610270 0.672061
2458216.653184 0.017888 -0.648747 0.671366
2458216.653845 0.017711 1.161900 0.668064
2458216.654509 0.017544 -0.179725 0.674668
2458216.655175 0.017388 -0.755550 0.673278
2458216.655839 0.017241 0.789702 0.679360
2458216.656501 0.017103 0.168823 0.672930
2458216.657163 0.016973 -1.291270 0.673799
2458216.657827 0.016849 -1.430298 0.682315
2458216.658488 0.016732 0.060174 0.679882
2458216.659152 0.016621 -0.390116 0.683184
2458216.659814 0.016515 -0.027006 0.680229
2458216.660466 0.016416 -0.157504 0.676580
2458216.661220 0.016308 0.093394 0.679534
2458216.661882 0.016219 -0.384030 0.671366
2458216.662547 0.016133 -0.365239 0.677449
2458216.663209 0.016052 -0.824634 0.674668
2458216.663954 0.015967 0.734367 0.675885
2458216.664616 0.015895 -0.181797 0.673278
2458216.665274 0.015828 -0.525778 0.674320
2458216.665935 0.015764 0.478505 0.668933
2458216.666600 0.015704 -0.503047 0.666673
2458216.667264 0.015647 -0.702904 0.662502
2458216.667927 0.015595 -0.764486 0.664936
2458216.668590 0.015546 0.848072 0.666152
2458216.669243 0.015501 0.907972 0.665109
2458216.669905 0.015460 0.080438 0.661460
2458216.670567 0.015422 0.466225 0.663893
2458216.671219 0.015388 -0.475302 0.667542
2458216.671881 0.015356 -0.764068 0.671366
2458216.672542 0.015329 1.050364 0.668933
2458216.673195 0.015304 -0.331812 0.668759
2458216.673859 0.015283 0.594447 0.674842
2458216.674519 0.015266 -0.008539 0.674842
2458216.675181 0.015251 -0.705670 0.683705
2458216.675843 0.015240 -0.071354 0.677796
2458216.676507 0.015232 -0.199231 0.681967
2458216.677169 0.015228 -0.624171 0.682836
2458216.677944 0.015227 0.914779 0.687703
2458216.678608 0.015230 -0.519788 0.686138
2458216.679271 0.015236 0.415319 0.685965
2458216.679937 0.015246 -0.925951 0.682141
2458216.680599 0.015259 -0.009167 0.688571
2458216.681262 0.015275 0.916959 0.683879
2458216.681924 0.015295 -0.083933 0.688224
2458216.682586 0.015318 -0.156581 0.692221
2458216.683246 0.015345 0.372932 0.697435
2458216.683911 0.015375 0.260002 0.696045
2458216.684573 0.015408 0.634493 0.693785
2458216.685344 0.015452 -0.631478 0.703344
2458216.686008 0.015493 0.906220 0.700389
2458216.686760 0.015545 -0.726219 0.701780
2458216.687425 0.015594 0.362198 0.704213
2458216.688087 0.015647 -0.228117 0.703344
2458216.688750 0.015704 0.134945 0.703865
2458216.689411 0.015765 -0.348268 0.705951
2458216.690185 0.015840 0.256208 0.705777
2458216.690847 0.015910 -0.612482 0.707341
2458216.691510 0.015983 1.229902 0.712729
2458216.692173 0.016061 0.819550 0.714467
2458216.692839 0.016143 1.093620 0.713772
2458216.693504 0.016229 -0.032404 0.714467
2458216.694166 0.016320 -0.771197 0.713250
2458216.694829 0.016415 1.192053 0.712729
2458216.695491 0.016515 1.295776 0.709253
2458216.696152 0.016619 -0.389943 0.714467
2458216.696815 0.016729 0.250403 0.715683
2458216.697583 0.016862 0.621361 0.723330
2458216.698247 0.016983 0.471052 0.710643
2458216.698900 0.017107 0.281318 0.716900
2458216.699563 0.017238 -0.289882 0.713076
2458216.700226 0.017375 -0.373366 0.715683
2458216.700887 0.017517 -0.239542 0.717943
2458216.701544 0.017664 0.448494 0.718985
2458216.702205 0.017818 -0.319935 0.723678
2458216.702869 0.017979 -1.091493 0.723678
2458216.703530 0.018146 -0.506912 0.724547
2458216.704193 0.018321 -0.356548 0.726806
2458216.704858 0.018502 1.677120 0.722461
2458216.705519 0.018690 0.849212 0.724894
2458216.706184 0.018887 0.422587 0.732020
2458216.706849 0.019091 -0.720135 0.737234
2458216.707625 0.019340 -0.617703 0.728370
2458216.708287 0.019561 -0.052626 0.734105
2458216.708952 0.019792 -1.249131 0.742274
2458216.709615 0.020031 -0.941640 0.740362
2458216.710280 0.020280 0.125906 0.738277
2458216.710947 0.020540 -0.542696 0.741579
2458216.711613 0.020810 1.327194 0.744359
2458216.712275 0.021089 0.402197 0.746966
2458216.712938 0.021379 -0.015240 0.749226
2458216.713602 0.021681 -0.332904 0.749226
2458216.714260 0.021992 1.083353 0.752701
2458216.714920 0.022316 -1.027191 0.749573
2458216.715698 0.022715 0.738997 0.755308
2458216.716358 0.023068 0.597857 0.761044
2458216.717020 0.023436 1.286707 0.763129
2458216.717684 0.023821 1.041152 0.770602
2458216.718348 0.024221 0.484000 0.769038
2458216.719012 0.024638 0.304271 0.766257
2458216.719675 0.025071 -0.151606 0.763303
2458216.720336 0.025521 0.638859 0.764172
2458216.721000 0.025992 0.204639 0.768343
2458216.721748 0.026546 1.272591 0.768690
2458216.722411 0.027060 -0.417997 0.776859
2458216.723075 0.027597 0.945732 0.779640
2458216.723739 0.028157 -1.240960 0.781725
2458216.724400 0.028739 0.394738 0.784506
2458216.725063 0.029348 -0.372541 0.783811
2458216.725717 0.029976 0.700629 0.785548
2458216.726381 0.030642 -0.045921 0.794760
2458216.727042 0.031335 -0.762447 0.795281
2458216.727817 0.032188 -0.036697 0.798583
2458216.728472 0.032946 1.555828 0.798583
2458216.729134 0.033747 0.766691 0.803623
2458216.729800 0.034592 0.937178 0.809532
2458216.730465 0.035476 0.886309 0.812834
2458216.731128 0.036401 0.135091 0.814224
2458216.731786 0.037363 1.727693 0.818222
2458216.732448 0.038380 -0.337915 0.816484
2458216.733111 0.039450 0.131579 0.828997
2458216.733774 0.040574 -0.400304 0.831778
2458216.734439 0.041760 0.064445 0.836644
2458216.735100 0.043001 -0.099522 0.839251
2458216.735767 0.044319 1.043976 0.844638
2458216.736428 0.045697 0.457785 0.846898
2458216.737090 0.047152 1.361874 0.849678
2458216.737753 0.048689 1.955516 0.855066
2458216.738415 0.050309 -0.259457 0.857673
2458216.739078 0.052024 -0.728438 0.863582
2458216.739828 0.054083 -0.609529 0.860454
2458216.740491 0.056016 -0.981979 0.862365
2458216.741143 0.058029 0.883915 0.879223
2458216.741806 0.060198 -0.046181 0.884437
2458216.742472 0.062509 0.380263 0.893822
2458216.743137 0.064959 -1.734138 0.893996
2458216.743787 0.067502 0.177998 0.899905
2458216.744448 0.070250 -0.838132 0.915199
2458216.745111 0.073182 0.083423 0.912244
2458216.745775 0.076309 -0.802258 0.910680
2458216.746439 0.079643 0.197401 0.923541
2458216.747102 0.083195 -1.329167 0.935706
2458216.747765 0.086988 0.188581 0.939356
2458218.469962 0.013698 0.022723 1.635053
2458218.470622 0.013681 -0.785626 1.522435
2458218.471275 0.013668 -1.922261 1.382878
2458218.471933 0.013657 2.059023 1.298241
2458218.472710 0.013649 -0.662905 1.197266
2458218.473369 0.013645 -1.034702 1.135048
2458218.474027 0.013645 0.766401 1.073525
2458218.474685 0.013648 1.006402 1.006962
2458218.475457 0.013655 -0.985967 0.965947
2458218.476111 0.013665 1.269879 0.931014
2458218.476769 0.013678 -0.019634 0.900600
2458218.477428 0.013694 -0.293928 0.871924
2458218.478086 0.013714 -0.659714 0.847941
2458218.478746 0.013736 -1.430356 0.827433
2458218.479496 0.013766 0.205937 0.814224
2458218.480155 0.013796 0.815358 0.803623
2458218.480815 0.013830 0.380272 0.794412
2458218.481563 0.013872 0.635009 0.787286
2458218.482222 0.013912 0.698484 0.776511
2458218.482880 0.013957 0.518287 0.770776
2458218.483653 0.014013 1.126982 0.771297
2458218.484311 0.014065 -0.378244 0.760522
2458218.484971 0.014121 0.566232 0.757915
2458218.485630 0.014180 0.086816 0.765041
2458218.486292 0.014244 0.905130 0.754266
2458218.486951 0.014311 -0.357759 0.752701
2458218.487612 0.014383 -0.286775 0.750442
2458218.488362 0.014469 -0.289258 0.744359
2458218.489021 0.014549 -0.280101 0.742100
2458218.489681 0.014634 -0.339242 0.741752
2458218.490337 0.014722 0.890069 0.742795
2458218.490996 0.014816 -0.037640 0.735148
2458218.491768 0.014931 -0.464550 0.740014
2458218.492428 0.015035 0.121383 0.737929
2458218.493175 0.015158 -0.191660 0.735496
2458218.493827 0.015271 0.617106 0.738450
2458218.494486 0.015391 -0.805313 0.737408
2458218.495147 0.015516 0.091477 0.740536
2458218.495805 0.015646 0.307902 0.733758
2458218.496465 0.015782 -0.446998 0.735670
2458218.497123 0.015924 1.148432 0.731672
2458218.497782 0.016072 -1.068391 0.739493
2458218.498441 0.016226 -0.818195 0.734453
2458218.499102 0.016387 -0.982025 0.728892
2458218.499761 0.016555 -0.393742 0.727154
2458218.500420 0.016729 0.871741 0.734627
2458218.501071 0.016909 -0.087538 0.731672
2458218.501731 0.017099 0.014474 0.728197
2458218.502481 0.017324 0.643187 0.725763
2458218.503140 0.017530 0.507504 0.730977
2458218.503802 0.017746 -0.478056 0.731499
2458218.504461 0.017970 0.465653 0.730282
2458218.505123 0.018204 0.168356 0.727849
2458218.505785 0.018448 0.675997 0.731325
2458218.506448 0.018703 -1.391201 0.726980
2458218.507113 0.018969 -0.170210 0.730282
2458218.507772 0.019243 -1.260961 0.724025
2458218.508434 0.019531 -1.267829 0.723852
2458218.509096 0.019831 0.087027 0.723330
2458218.509762 0.020145 -1.104673 0.722809
2458218.510424 0.020470 1.118292 0.727154
2458218.511087 0.020811 0.138458 0.726632
2458218.511773 0.021178 -0.092288 0.727675
2458218.512436 0.021549 0.829678 0.722461
2458218.513099 0.021937 -1.127220 0.725590
2458218.513759 0.022339 -0.648926 0.727675
2458218.514511 0.022820 -0.328081 0.722635
2458218.515172 0.023263 0.182750 0.721071
2458218.515834 0.023726 0.680493 0.721940
2458218.516496 0.024211 0.913167 0.722809
2458218.517159 0.024719 0.420106 0.717247
2458218.517823 0.025252 0.688149 0.711860
2458218.518486 0.025809 0.738329 0.714467
2458218.519148 0.026392 0.777784 0.720028
2458218.519809 0.027003 -0.931006 0.716552
2458218.520560 0.027733 1.544368 0.715510
2458218.521223 0.028411 0.914821 0.717074
2458218.521886 0.029124 -0.394381 0.714988
2458218.522550 0.029875 -0.056314 0.713250
2458218.523213 0.030663 -0.502978 0.712729
2458218.523877 0.031494 0.680511 0.708558
2458218.524538 0.032365 -0.001149 0.710991
2458218.525288 0.033411 -0.088314 0.712555
2458218.525950 0.034387 -0.241058 0.707689
2458218.527277 0.036512 -0.482057 0.703344
2458218.527942 0.037669 0.197300 0.702475
2458218.528603 0.038887 -0.230265 0.701780
2458218.529266 0.040180 0.330286 0.701258
2458218.529927 0.041546 0.600384 0.701258
2458218.530583 0.042984 0.278169 0.698130
2458218.531247 0.044529 -0.215408 0.694133
2458218.531912 0.046175 -0.368352 0.695523
2458218.532573 0.047915 0.340844 0.694654
2458218.533235 0.049771 -0.027970 0.692743
2458218.533898 0.051752 0.992559 0.690657
2458218.534561 0.053867 -2.169986 0.684400
2458218.535226 0.056134 -0.133465 0.687181
2458218.535891 0.058560 -1.014548 0.685791
2458218.536553 0.061146 0.243172 0.688745
2458218.537215 0.063918 -1.283213 0.688398
2458218.537877 0.066893 0.152821 0.685791
2458218.538536 0.070074 0.530587 0.684922
2458218.539190 0.073468 0.373345 0.687703
2458218.539852 0.077166 -0.106197 0.686660
2458218.540512 0.081141 1.326826 0.688919
2458218.541175 0.085453 -0.731950 0.684922
2458218.541838 0.090115 -0.048718 0.686138
2458218.542500 0.095157 -0.116504 0.685096
2458218.543162 0.100622 -0.321965 0.682141
2458218.543823 0.106545 0.849306 0.683184
2458218.544484 0.112981 -0.336249 0.692395
2458218.545147 0.120008 -0.208374 0.682141
2458218.545817 0.127751 -0.072233 0.686660
2458218.546479 0.136106 -0.511856 0.684400
2458218.547142 0.145251 -0.776501 0.679360
2458218.547803 0.155229 0.864110 0.684227
2458218.548457 0.166040 -0.112583 0.678839
2458218.549116 0.177986 0.278786 0.678491
2458218.549781 0.191242 -0.455324 0.685791
2458218.550444 0.205791 -0.641390 0.679187
2458218.551108 0.221853 -0.457006 0.675537
2458218.551771 0.239556 -0.209272 0.672061
2458218.552432 0.259061 0.870717 0.676406
2458218.553094 0.280674 -0.157786 0.677275
2458218.553757 0.304659 -1.271631 0.687355
2458218.554419 0.331230 0.734671 0.683531
2458218.555083 0.360839 0.869766 0.681967
2458218.555747 0.393781 0.216298 0.683184
2458218.556412 0.430532 -0.582451 0.686486
2458218.557074 0.471324 0.216020 0.679708
2458218.557737 0.516947 0.565444 0.680925
2458218.558399 0.567848 1.263631 0.681794
2458218.559063 0.624949 0.324194 0.679708
2458218.559724 0.688581 -0.365369 0.678318
2458218.560387 0.760078 0.804565 0.681620
2458218.561049 0.840115 0.283612 0.680229
2458218.561701 0.928457 1.333540 0.677449
2458218.562363 1.029047 0.955545 0.681446
2458218.563027 1.142359 1.504401 0.679882
2458218.563691 1.269679 0.569133 0.680577
2458218.564357 1.413227 1.171281 0.677275
2458218.565019 1.573661 1.551959 0.685791
2458218.565682 1.754195 1.580600 0.682141
2458218.566333 1.953113 1.415657 0.677970
2458218.566998 2.180986 1.742772 0.680403
2458218.567662 2.436289 2.251818 0.677622
2458218.568324 2.721527 2.313030 0.675885
2458218.568985 3.040198 2.809235 0.680056
2458218.569649 3.397884 2.700769 0.678665
2458218.570401 3.853131 3.289165 0.683879
2458218.571063 4.302145 5.302789 0.685791
2458218.571724 4.799358 5.612890 0.681446
2458218.572387 5.350694 4.926751 0.674668
2458218.573048 5.956069 6.777697 0.684227
2458218.573709 6.619794 7.024108 0.680229
2458218.574371 7.345009 6.906119 0.678144
2458218.575031 8.129222 8.079003 0.679360
2458218.575694 8.978256 9.450865 0.676232
2458218.576357 9.886648 11.061134 0.675537
2458218.577015 10.842455 10.614765 0.677970
2458218.577677 11.851875 12.921687 0.676927
2458218.578339 12.899803 12.029519 0.677622
2458218.579002 13.975359 13.816916 0.679708
2458218.579667 15.064548 15.112888 0.681794
2458218.580332 16.145184 16.208007 0.685791
2458218.580997 17.195490 18.694031 0.679534
2458218.581662 18.191461 18.022725 0.686138
2458218.582324 19.103841 18.554827 0.684400
2458218.582977 19.901940 19.731579 0.683358
2458218.583639 20.582635 20.826875 0.683358
2458218.584302 21.113723 21.691809 0.684922
2458218.584962 21.474639 22.548548 0.683184
2458218.585625 21.655729 22.201502 0.686138
2458218.586288 21.647757 22.905301 0.687181
2458218.586949 21.450969 21.283592 0.685269
2458218.587611 21.070797 20.955637 0.686834
2458218.588274 20.518437 20.441416 0.687529
2458218.588937 19.811733 19.685465 0.687876
2458218.589600 18.972257 19.471676 0.685791
2458218.590263 18.024393 17.883243 0.690136
2458218.591017 16.846921 17.056831 0.691874
2458218.591680 15.754016 15.432455 0.685791
2458218.592341 14.635774 15.987357 0.692395
2458218.593003 13.509316 13.867374 0.688919
2458218.593668 12.390727 11.787556 0.691005
2458218.594332 11.303206 12.024603 0.684748
2458218.594992 10.264468 9.315765 0.687181
2458218.595656 9.271942 9.571588 0.683879
2458218.596321 8.337585 8.018489 0.684574
2458218.596984 7.469886 8.142909 0.688919
2458218.597647 6.668074 7.507006 0.685791
2458218.598310 5.932468 4.685120 0.695349
2458218.598972 5.262888 5.522279 0.689440
2458218.599635 4.655065 3.158754 0.687529
2458218.600296 4.108563 4.522904 0.691700
2458218.600956 3.618590 4.000482 0.686312
2458218.601621 3.177313 4.155084 0.686138
2458218.602284 2.785605 4.156314 0.687355
2458218.602947 2.438136 1.817609 0.683358
2458218.603610 2.130745 2.514885 0.684400
2458218.604273 1.859510 2.796608 0.681272
2458218.604935 1.621119 1.553120 0.675537
2458218.605600 1.410843 1.556177 0.676580
2458218.606261 1.227694 0.718966 0.682662
2458218.606926 1.066540 1.754446 0.683184
2458218.607589 0.926298 -0.039963 0.678318
2458218.608249 0.804576 1.577612 0.691352
2458218.608911 0.698280 -0.155698 0.690309
2458218.609574 0.605760 0.378796 0.687703
2458218.610239 0.525244 0.500961 0.680403
2458218.610903 0.455627 1.186053 0.683184
