# t[BJD] flux_norm_perf-1 flux_norm_noise-1 flux_norm_err
2458216.544919 4.870060 5.640837 0.629756
2458216.545582 5.020372 4.705964 0.630225
2458216.546242 5.168624 5.663293 0.628506
2458216.546905 5.316097 5.756005 0.630069
2458216.547561 5.460516 3.540040 0.627880
2458216.548214 5.602734 5.513232 0.636323
2458216.548989 5.769441 5.796624 0.636792
2458216.549641 5.907854 6.661661 0.635854
2458216.550301 6.046201 6.952387 0.648361
2458216.550954 6.181269 6.387188 0.634134
2458216.551616 6.316295 6.554467 0.635228
2458216.552279 6.449537 6.918134 0.629444
2458216.553029 6.597781 7.430418 0.624441
2458216.553691 6.726367 6.592688 0.628818
2458216.554354 6.852954 8.220990 0.626786
2458216.555017 6.977280 7.121412 0.633352
2458216.555680 7.099279 6.441968 0.628506
2458216.556339 7.218173 7.110818 0.632102
2458216.557001 7.335161 5.639596 0.629444
2458216.557665 7.449974 7.904910 0.630225
2458216.558332 7.562686 7.113772 0.633352
2458216.558993 7.671725 8.009339 0.636323
2458216.559659 7.778837 7.559471 0.628037
2458216.560323 7.882818 8.384089 0.634134
2458216.560985 7.983623 8.049047 0.631633
2458216.561646 8.081356 8.660227 0.629287
2458216.562310 8.176524 8.252345 0.630225
2458216.562974 8.268605 8.515417 0.622721
2458216.563635 8.357132 9.030317 0.621626
2458216.564297 8.442580 8.410146 0.624128
2458216.564959 8.524738 9.277348 0.625379
2458216.565623 8.603762 8.446503 0.632414
2458216.566284 8.678987 8.196613 0.631789
2458216.566949 8.751105 8.474312 0.631945
2458216.567611 8.819272 9.339293 0.630382
2458216.568274 8.883838 9.140567 0.620688
2458216.568937 8.944609 8.796753 0.622252
2458216.569600 9.001492 9.956387 0.623190
2458216.570262 9.054316 8.638213 0.626786
2458216.571579 9.147214 9.383287 0.627724
2458216.572242 9.187631 10.015460 0.632414
2458216.572905 9.223652 8.089288 0.630851
2458216.573566 9.255074 10.150459 0.620532
2458216.574230 9.281987 7.962118 0.630069
2458216.574892 9.304057 9.289466 0.632258
2458216.575552 9.321210 9.239975 0.630225
2458216.576215 9.333431 9.501506 0.631007
2458216.576875 9.340470 8.286576 0.632414
2458216.577537 9.342246 10.454284 0.634916
2458216.578291 9.337665 9.478150 0.638355
2458216.578951 9.327630 10.896091 0.633821
2458216.579613 9.311795 8.944682 0.634134
2458216.580273 9.290088 9.839730 0.632571
2458216.580936 9.262165 9.432298 0.632258
2458216.581687 9.222965 9.110995 0.631789
2458216.582349 9.181437 9.126981 0.629913
2458216.583012 9.133181 8.839572 0.630851
2458216.583673 9.078257 9.897082 0.628193
2458216.584334 9.016367 8.548897 0.631476
2458216.584997 8.947135 8.182086 0.629444
2458216.585660 8.870585 9.710435 0.627411
2458216.586321 8.786844 8.632871 0.629756
2458216.586984 8.695282 9.053197 0.627724
2458216.587645 8.596351 8.385036 0.631789
2458216.588307 8.489536 7.458648 0.631945
2458216.588969 8.374927 9.337430 0.629287
2458216.589637 8.251321 8.397716 0.628818
2458216.590299 8.120971 8.018344 0.628193
2458216.590953 7.984576 8.842423 0.623815
2458216.591618 7.838229 8.683789 0.619438
2458216.592281 7.684761 7.002343 0.625535
2458216.592943 7.524181 7.767298 0.629756
2458216.593606 7.356242 6.115158 0.620219
2458216.594268 7.181737 6.044801 0.616311
2458216.594931 7.000481 6.629567 0.619750
2458216.595593 6.813412 7.085344 0.617249
2458216.596255 6.620699 6.574736 0.617874
2458216.596918 6.422509 6.027236 0.620376
2458216.597581 6.219666 6.104437 0.622408
2458216.598244 6.012744 5.541409 0.625066
2458216.598905 5.802975 5.733558 0.620688
2458216.599567 5.590026 5.784158 0.619907
2458216.600231 5.374181 5.691251 0.615842
2458216.600893 5.157368 4.786318 0.618343
2458216.601553 4.940222 3.545457 0.623659
2458216.602216 4.721703 5.063392 0.621470
2458216.602879 4.503385 3.655410 0.624753
2458216.603546 4.284518 5.746570 0.628662
2458216.604206 4.069227 4.092891 0.628818
2458216.604867 3.855374 3.500394 0.630694
2458216.605532 3.642430 1.924533 0.633040
2458216.606196 3.432395 2.328570 0.630069
2458216.606855 3.226822 4.111642 0.623972
2458216.607519 3.022862 2.483668 0.629756
2458216.608182 2.822607 2.080219 0.627255
2458216.608844 2.626204 3.468438 0.624597
2458216.609506 2.433464 2.329892 0.622565
2458216.610165 2.245301 2.253626 0.621470
2458216.610827 2.060027 2.385483 0.621939
2458216.611490 1.878222 1.463064 0.626160
2458216.612154 1.699864 0.649432 0.617718
2458216.612819 1.524880 1.731856 0.614904
2458216.613479 1.354706 2.443010 0.626004
2458216.614144 1.186631 0.832981 0.626473
2458216.614805 1.022797 0.152109 0.628506
2458216.615469 0.861304 0.885556 0.626160
2458216.616249 0.675310 1.115291 0.626786
2458216.616909 0.520884 0.682970 0.621470
2458216.617568 0.369220 0.541947 0.619750
2458216.618229 0.219455 1.051594 0.619125
2458216.618890 0.071883 -0.036791 0.618031
2458216.619552 -0.073874 -0.082287 0.622721
2458216.620215 -0.217960 -0.627340 0.624910
2458216.620881 -0.360941 0.049572 0.613809
2458216.621542 -0.501243 0.070588 0.614904
2458216.622203 -0.640071 -1.241210 0.621626
2458216.622867 -0.778161 -1.057612 0.620063
2458216.623531 -0.914986 -1.470537 0.626160
2458216.624189 -1.049421 -0.272291 0.621470
2458216.624852 -1.183793 -0.376834 0.620063
2458216.625515 -1.317154 -1.298144 0.622877
2458216.626176 -1.449170 -1.976899 0.622408
2458216.626838 -1.580495 -1.529142 0.626004
2458216.627499 -1.710777 -1.426248 0.622721
2458216.628170 -1.842202 -1.897998 0.618031
2458216.628924 -1.988927 -2.910679 0.618343
2458216.629675 -2.134070 -2.447203 0.608337
2458216.630338 -2.261405 -1.912684 0.613966
2458216.631002 -2.388179 -1.676458 0.613966
2458216.631666 -2.514197 -3.202819 0.613497
2458216.632327 -2.638888 -2.478453 0.610370
2458216.632991 -2.763369 -2.109645 0.616311
2458216.633654 -2.886867 -2.690158 0.624441
2458216.634315 -3.009183 -2.787575 0.617249
2458216.634976 -3.130668 -3.201832 0.616311
2458216.635638 -3.251476 -2.667210 0.614591
2458216.636299 -3.371212 -4.027709 0.608806
2458216.637615 -3.606820 -2.795469 0.595048
2458216.638263 -3.721410 -2.576511 0.599113
2458216.638925 -3.837454 -3.340976 0.599269
2458216.639587 -3.952424 -3.584861 0.598175
2458216.640253 -4.066965 -3.747315 0.595986
2458216.641030 -4.199115 -5.130927 0.598018
2458216.641691 -4.310240 -3.908742 0.607868
2458216.642353 -4.420291 -4.143533 0.610995
2458216.643017 -4.529381 -4.450897 0.605836
2458216.643682 -4.637294 -4.918906 0.609588
2458216.644347 -4.743821 -4.036119 0.604898
2458216.645011 -4.848761 -5.080674 0.607399
2458216.645675 -4.952224 -4.473523 0.608650
2458216.646327 -5.052341 -5.250888 0.600520
2458216.646988 -5.152310 -4.817086 0.592546
2458216.647654 -5.251432 -5.676730 0.583009
2458216.648433 -5.365274 -5.410023 0.598800
2458216.649210 -5.476498 -4.319721 0.598331
2458216.649872 -5.569375 -6.341310 0.601927
2458216.650534 -5.660477 -6.421909 0.593953
2458216.651200 -5.750297 -5.184057 0.601145
2458216.651859 -5.837323 -5.027873 0.601927
2458216.652522 -5.922980 -6.254309 0.604585
2458216.653184 -6.006569 -5.996025 0.603960
2458216.653845 -6.088059 -5.548436 0.600989
2458216.654509 -6.167897 -6.335695 0.606930
2458216.655175 -6.245898 -5.216321 0.605679
2458216.655839 -6.321553 -6.034651 0.611151
2458216.656501 -6.394843 -6.676727 0.605367
2458216.657163 -6.465968 -6.195961 0.606148
2458216.657827 -6.535099 -7.717376 0.613809
2458216.658488 -6.601683 -5.513129 0.611620
2458216.659152 -6.666293 -5.956767 0.614591
2458216.659814 -6.728401 -6.778860 0.611933
2458216.660466 -6.787291 -7.218490 0.608650
2458216.661220 -6.852524 -7.117993 0.611308
2458216.661882 -6.907226 -8.481196 0.603960
2458216.662547 -6.959728 -5.544380 0.609432
2458216.663209 -7.009524 -7.011900 0.606930
2458216.663954 -7.062595 -6.216794 0.608024
2458216.664616 -7.107058 -6.587094 0.605679
2458216.665274 -7.148726 -7.282566 0.606617
2458216.665935 -7.188024 -7.462778 0.601771
2458216.666600 -7.224945 -7.046174 0.599738
2458216.667264 -7.259169 -7.343800 0.595986
2458216.667927 -7.290684 -6.912740 0.598175
2458216.668590 -7.319522 -7.093375 0.599269
2458216.669243 -7.345291 -8.120508 0.598331
2458216.669905 -7.368719 -7.053229 0.595048
2458216.670567 -7.389407 -7.176876 0.597237
2458216.671219 -7.407086 -7.539552 0.600520
2458216.671881 -7.422296 -7.052995 0.603960
2458216.672542 -7.434706 -7.891665 0.601771
2458216.673195 -7.444226 -6.818592 0.601614
2458216.673859 -7.451101 -7.079100 0.607086
2458216.674519 -7.455118 -7.503486 0.607086
2458216.675181 -7.456312 -8.436394 0.615060
2458216.675843 -7.454655 -7.579743 0.609744
2458216.676507 -7.450118 -7.396069 0.613497
2458216.677169 -7.442709 -8.266680 0.614278
2458216.677944 -7.430362 -8.230953 0.618656
2458216.678608 -7.416650 -8.074017 0.617249
2458216.679271 -7.400055 -7.839886 0.617092
2458216.679937 -7.380456 -6.804900 0.613653
2458216.680599 -7.358066 -7.966136 0.619438
2458216.681262 -7.332730 -8.241496 0.615216
2458216.681924 -7.304525 -7.303662 0.619125
2458216.682586 -7.273398 -7.311154 0.622721
2458216.683246 -7.239469 -7.714649 0.627411
2458216.683911 -7.202364 -6.659193 0.626160
2458216.684573 -7.162518 -8.344357 0.624128
2458216.685344 -7.112466 -6.777296 0.632727
2458216.686008 -7.066215 -7.502133 0.630069
2458216.686760 -7.010310 -6.141818 0.631320
2458216.687425 -6.957788 -8.378412 0.633509
2458216.688087 -6.902629 -6.194496 0.632727
2458216.688750 -6.844522 -7.390310 0.633196
2458216.689411 -6.783748 -6.740109 0.635072
2458216.690185 -6.708989 -6.118517 0.634916
2458216.690847 -6.641982 -6.837738 0.636323
2458216.691510 -6.572063 -7.211215 0.641170
2458216.692173 -6.499348 -6.495801 0.642733
2458216.692839 -6.423504 -6.623926 0.642108
2458216.693504 -6.344994 -6.657035 0.642733
2458216.694166 -6.264098 -6.033532 0.641639
2458216.694829 -6.180359 -5.454565 0.641170
2458216.695491 -6.094053 -6.444132 0.638043
2458216.696152 -6.005214 -4.862935 0.642733
2458216.696815 -5.913450 -6.082979 0.643827
2458216.697583 -5.803846 -6.147993 0.650707
2458216.698247 -5.706287 -4.779908 0.639293
2458216.698900 -5.607831 -5.136862 0.644922
2458216.699563 -5.505342 -5.862485 0.641482
2458216.700226 -5.400338 -5.298261 0.643827
2458216.700887 -5.293180 -5.075103 0.645860
2458216.701544 -5.184240 -5.609873 0.646798
2458216.702205 -5.072240 -5.687150 0.651019
2458216.702869 -4.957344 -5.045599 0.651019
2458216.703530 -4.840625 -3.918214 0.651801
2458216.704193 -4.721241 -4.367876 0.653833
2458216.704858 -4.599209 -4.535077 0.649925
2458216.705519 -4.475676 -3.831908 0.652114
2458216.706184 -4.349187 -4.083733 0.658524
2458216.706849 -4.220523 -4.314540 0.663214
2458216.707625 -4.067686 -3.195684 0.655241
2458216.708287 -3.935050 -4.054136 0.660400
2458216.708952 -3.799777 -3.628873 0.667748
2458216.709615 -3.662924 -3.192274 0.666028
2458216.710280 -3.523709 -3.524820 0.664152
2458216.710947 -3.382161 -3.742446 0.667123
2458216.711613 -3.238961 -3.880621 0.669624
2458216.712275 -3.094822 -2.821996 0.671969
2458216.712938 -2.948716 -2.783457 0.674002
2458216.713602 -2.800685 -4.141105 0.674002
2458216.714260 -2.652359 -1.288455 0.677129
2458216.714920 -2.501989 -2.154418 0.674315
2458216.715698 -2.322766 -2.069998 0.679474
2458216.716358 -2.169125 -2.233723 0.684633
2458216.717020 -2.013592 -1.617151 0.686510
2458216.717684 -1.856208 -1.685555 0.693232
2458216.718348 -1.697497 -1.784649 0.691825
2458216.719012 -1.537515 -2.657325 0.689324
2458216.719675 -1.376561 -2.027524 0.686666
2458216.720336 -1.214940 -1.427138 0.687448
2458216.721000 -1.051490 -1.818057 0.691200
2458216.721748 -0.866122 -1.385001 0.691513
2458216.722411 -0.700786 -0.098131 0.698861
2458216.723075 -0.534289 0.010284 0.701362
2458216.723739 -0.366940 -1.285018 0.703238
2458216.724400 -0.199559 0.206035 0.705740
2458216.725063 -0.030948 -0.307217 0.705115
2458216.725717 0.136025 -1.379503 0.706678
2458216.726381 0.306148 -0.603529 0.714964
2458216.727042 0.476038 0.420870 0.715433
2458216.727817 0.675821 0.745581 0.718404
2458216.728472 0.845101 1.004849 0.718404
2458216.729134 1.016524 1.619443 0.722938
2458216.729800 1.189252 2.478933 0.728254
2458216.730465 1.361926 0.601577 0.731224
2458216.731128 1.534219 0.861133 0.732475
2458216.731786 1.705282 1.248614 0.736071
2458216.732448 1.877389 1.521245 0.734507
2458216.733111 2.049695 2.553250 0.745764
2458216.733774 2.221870 1.662561 0.748266
2458216.734439 2.394368 2.413314 0.752643
2458216.735100 2.565563 1.320537 0.754988
2458216.735767 2.737977 1.675514 0.759835
2458216.736428 2.908436 2.891986 0.761868
2458216.737090 3.078685 3.136153 0.764369
2458216.737753 3.248651 2.352676 0.769216
2458216.738415 3.417755 3.858368 0.771561
2458216.739078 3.586438 3.402274 0.776877
2458216.739828 3.776359 3.590748 0.774063
2458216.740491 3.943367 3.481881 0.775782
2458216.741143 4.106731 3.965316 0.790948
2458216.741806 4.271898 4.379263 0.795638
2458216.742472 4.436774 3.695878 0.804081
2458216.743137 4.600294 3.424074 0.804237
2458216.743787 4.758987 7.190529 0.809553
2458216.744448 4.919144 5.445800 0.823311
2458216.745111 5.078478 4.826937 0.820653
2458216.745775 5.236672 6.071294 0.819246
2458216.746439 5.393413 4.629675 0.830816
2458216.747102 5.548396 6.829806 0.841760
2458216.747765 5.701786 6.260454 0.845043
2458218.469962 -8.969950 -9.817450 1.470891
2458218.470622 -8.975944 -8.671102 1.369579
2458218.471275 -8.978539 -7.730882 1.244035
2458218.471933 -8.977780 -8.572617 1.167895
2458218.472710 -8.972488 -9.055795 1.077059
2458218.473369 -8.964272 -8.375426 1.021087
2458218.474027 -8.952644 -8.934088 0.965741
2458218.474685 -8.937586 -7.067410 0.905861
2458218.475457 -8.915553 -10.241617 0.868964
2458218.476111 -8.893144 -8.417096 0.837538
2458218.476769 -8.867160 -8.200767 0.810178
2458218.477428 -8.837676 -9.322886 0.784381
2458218.478086 -8.804778 -9.367326 0.762806
2458218.478746 -8.768308 -8.764629 0.744357
2458218.479496 -8.722647 -8.953736 0.732475
2458218.480155 -8.678805 -9.711442 0.722938
2458218.480815 -8.631426 -8.226967 0.714652
2458218.481563 -8.573564 -7.615739 0.708241
2458218.482222 -8.518872 -8.362791 0.698548
2458218.482880 -8.460821 -8.517960 0.693389
2458218.483653 -8.388251 -8.388021 0.693858
2458218.484311 -8.322775 -8.661204 0.684164
2458218.484971 -8.253682 -8.318349 0.681819
2458218.485630 -8.181294 -7.376953 0.688229
2458218.486292 -8.105156 -8.124538 0.678536
2458218.486951 -8.025975 -7.878135 0.677129
2458218.487612 -7.943189 -7.521520 0.675096
2458218.488362 -7.845204 -7.774036 0.669624
2458218.489021 -7.755570 -7.592203 0.667592
2458218.489681 -7.662495 -6.356143 0.667279
2458218.490337 -7.566720 -7.504454 0.668217
2458218.490996 -7.467274 -7.157746 0.661338
2458218.491768 -7.346687 -7.712260 0.665716
2458218.492428 -7.240129 -7.660106 0.663840
2458218.493175 -7.115686 -7.856709 0.661651
2458218.493827 -7.003789 -7.464425 0.664309
2458218.494486 -6.887614 -5.169039 0.663371
2458218.495147 -6.768008 -6.706885 0.666185
2458218.495805 -6.645918 -6.416167 0.660087
2458218.496465 -6.520457 -6.960131 0.661807
2458218.497123 -6.392407 -5.772995 0.658211
2458218.497782 -6.261236 -6.301520 0.665247
2458218.498441 -6.127183 -7.316096 0.660713
2458218.499102 -5.989866 -5.495932 0.655710
2458218.499761 -5.850158 -6.463053 0.654146
2458218.500420 -5.707689 -5.673584 0.660869
2458218.501071 -5.564283 -6.679906 0.658211
2458218.501731 -5.416231 -5.312520 0.655084
2458218.502481 -5.244774 -4.349464 0.652895
2458218.503140 -5.091374 -5.088760 0.657586
2458218.503802 -4.934732 -4.721816 0.658055
2458218.504461 -4.776319 -5.136827 0.656960
2458218.505123 -4.614742 -4.121916 0.654772
2458218.505785 -4.450769 -3.698632 0.657898
2458218.506448 -4.284200 -3.425331 0.653990
2458218.507113 -4.114812 -4.839388 0.656960
2458218.507772 -3.944730 -3.974650 0.651332
2458218.508434 -3.771705 -4.483665 0.651176
2458218.509096 -3.596563 -3.212545 0.650707
2458218.509762 -3.418288 -3.920536 0.650238
2458218.510424 -3.239079 -4.446690 0.654146
2458218.511087 -3.057658 -3.427560 0.653677
2458218.511773 -2.867963 -3.853161 0.654615
2458218.512436 -2.682783 -3.322056 0.649925
2458218.513099 -2.495851 -3.088519 0.652739
2458218.513759 -2.308092 -2.089395 0.654615
2458218.514511 -2.092200 -3.234798 0.650081
2458218.515172 -1.900793 -2.055118 0.648674
2458218.515834 -1.707626 -1.982929 0.649456
2458218.516496 -1.513057 -0.646827 0.650238
2458218.517159 -1.316858 -1.996074 0.645235
2458218.517823 -1.119093 -2.211577 0.640388
2458218.518486 -0.920430 -0.640727 0.642733
2458218.519148 -0.720945 -2.324093 0.647736
2458218.519809 -0.520711 -0.430370 0.644609
2458218.520560 -0.292037 0.067309 0.643671
2458218.521223 -0.089207 0.251115 0.645078
2458218.521886 0.114442 0.896250 0.643202
2458218.522550 0.319143 0.933686 0.641639
2458218.523213 0.524202 -0.172306 0.641170
2458218.523877 0.730164 0.127875 0.637417
2458218.524538 0.935706 1.083504 0.639606
2458218.525288 1.169440 0.827392 0.641013
2458218.525950 1.376120 1.583393 0.636636
2458218.527277 1.791138 2.483673 0.632727
2458218.527942 1.999317 2.393443 0.631945
2458218.528603 2.206270 2.035628 0.631320
2458218.529266 2.413794 2.341498 0.630851
2458218.529927 2.620557 2.984918 0.630851
2458218.530583 2.825543 2.048974 0.628037
2458218.531247 3.032731 4.131163 0.624441
2458218.531912 3.239847 3.099099 0.625691
2458218.532573 3.445257 3.928593 0.624910
2458218.533235 3.650432 4.055633 0.623190
2458218.533898 3.855290 3.315332 0.621314
2458218.534561 4.059434 4.979685 0.615685
2458218.535226 4.263392 4.525072 0.618187
2458218.535891 4.466462 5.281095 0.616936
2458218.536553 4.667650 4.513054 0.619594
2458218.537215 4.867792 5.530797 0.619281
2458218.537877 5.066803 4.631443 0.616936
2458218.538536 5.263705 5.399939 0.616154
2458218.539190 5.457840 5.705120 0.618656
2458218.539852 5.652975 5.133550 0.617718
2458218.540512 5.846060 5.707144 0.619750
2458218.541175 6.038466 5.644628 0.616154
2458218.541838 6.229228 6.537924 0.617249
2458218.542500 6.417966 6.519676 0.616311
2458218.543162 6.604890 5.801138 0.613653
2458218.543823 6.789635 6.675852 0.614591
2458218.544484 6.972399 7.516110 0.622877
2458218.545147 7.153639 7.218975 0.613653
2458218.545817 7.334587 8.351999 0.617718
2458218.546479 7.511106 8.684315 0.615685
2458218.547142 7.685543 8.860170 0.611151
2458218.547803 7.857022 8.266876 0.615529
2458218.548457 8.024209 7.965104 0.610682
2458218.549116 8.190088 7.852448 0.610370
2458218.549781 8.354733 9.936376 0.616936
2458218.550444 8.516056 8.926935 0.610995
2458218.551108 8.674696 8.365027 0.607712
2458218.551771 8.830072 9.873873 0.604585
2458218.552432 8.981865 8.168699 0.608494
2458218.553094 9.130666 8.621757 0.609275
2458218.553757 9.276348 8.835833 0.618343
2458218.554419 9.418356 9.498580 0.614904
2458218.555083 9.557205 9.927659 0.613497
2458218.555747 9.692334 10.082968 0.614591
2458218.556412 9.823803 9.587474 0.617562
2458218.557074 9.950701 10.433609 0.611464
2458218.557737 10.073639 11.161812 0.612558
2458218.558399 10.192108 9.251126 0.613340
2458218.559063 10.306467 10.581974 0.611464
2458218.559724 10.415682 11.161173 0.610213
2458218.560387 10.520394 11.662850 0.613184
2458218.561049 10.619905 10.393392 0.611933
2458218.561701 10.712765 11.181738 0.609432
2458218.562363 10.801569 10.840571 0.613028
2458218.563027 10.884820 10.957245 0.611620
2458218.563691 10.961934 10.206871 0.612246
2458218.564357 11.032776 11.529334 0.609275
2458218.565019 11.096343 11.385262 0.616936
2458218.565682 11.152773 11.192611 0.613653
2458218.566333 11.200703 11.455544 0.609901
2458218.566998 11.241545 10.333754 0.612089
2458218.567662 11.273581 11.330630 0.609588
2458218.568324 11.296225 12.200116 0.608024
2458218.568985 11.308922 11.822355 0.611777
2458218.569649 11.310980 10.614738 0.610526
2458218.570401 11.299348 11.734291 0.615216
2458218.571063 11.275876 11.498596 0.616936
2458218.571724 11.239128 10.673746 0.613028
2458218.572387 11.187912 11.285327 0.606930
2458218.573048 11.121485 11.478306 0.615529
2458218.573709 11.038613 11.222969 0.611933
2458218.574371 10.937984 10.549594 0.610057
2458218.575031 10.818940 11.349106 0.611151
2458218.575694 10.679315 11.719949 0.608337
2458218.576357 10.518415 10.660751 0.607712
2458218.577015 10.336698 10.770452 0.609901
2458218.577677 10.130812 9.791802 0.608963
2458218.578339 9.900993 9.025771 0.609588
2458218.579002 9.646278 8.935367 0.611464
2458218.579667 9.365832 8.349579 0.613340
2458218.580332 9.060457 9.658157 0.616936
2458218.580997 8.730631 8.848654 0.611308
2458218.581662 8.377296 7.057115 0.617249
2458218.582324 8.003638 9.187950 0.615685
2458218.582977 7.615522 7.719959 0.614747
2458218.583639 7.204507 6.963056 0.614747
2458218.584302 6.778168 6.604156 0.616154
2458218.584962 6.342396 6.649438 0.614591
2458218.585625 5.896820 5.799766 0.617249
2458218.586288 5.447192 5.813675 0.618187
2458218.586949 4.998744 4.825375 0.616467
2458218.587611 4.553247 5.071396 0.617874
2458218.588274 4.114360 4.326597 0.618500
2458218.588937 3.686117 2.340768 0.618812
2458218.589600 3.271491 5.337664 0.616936
2458218.590263 2.872997 2.365777 0.620845
2458218.591017 2.442168 2.306101 0.622408
2458218.591680 2.084339 1.782614 0.616936
2458218.592341 1.748247 0.746010 0.622877
2458218.593003 1.432786 1.524106 0.619750
2458218.593668 1.137256 0.631545 0.621626
2458218.594332 0.863213 1.173036 0.615998
2458218.594992 0.611102 -0.053038 0.618187
2458218.595656 0.377040 0.756446 0.615216
2458218.596321 0.161228 0.351634 0.615842
2458218.596984 -0.036524 0.345311 0.619750
2458218.597647 -0.218095 -0.287125 0.616936
2458218.598310 -0.384711 -1.104818 0.625535
2458218.598972 -0.537374 -0.457156 0.620219
