# t[BJD] flux_norm_perf-1 flux_norm_noise-1 flux_norm_err
2458216.539650 -8.013138 -7.633995 0.677467
2458216.540312 -7.912604 -7.225773 0.677467
2458216.540974 -7.808647 -8.297307 0.677467
2458216.541636 -7.701305 -6.437241 0.677467
2458216.542298 -7.590605 -9.010271 0.677467
2458216.542960 -7.476576 -7.293721 0.677467
2458216.543622 -7.359251 -7.859596 0.677467
2458216.544284 -7.238662 -8.314980 0.677467
2458216.544946 -7.114842 -5.954089 0.677467
2458216.545608 -6.987828 -7.170850 0.677467
2458216.546270 -6.857656 -6.820308 0.677467
2458216.546932 -6.724365 -6.670518 0.677467
2458216.547594 -6.587994 -6.361798 0.677467
2458216.548256 -6.448568 -6.459990 0.677467
2458216.548918 -6.306146 -5.683747 0.677467
2458216.549580 -6.160773 -6.408841 0.677467
2458216.550242 -6.012494 -6.311362 0.677467
2458216.550904 -5.861355 -4.504681 0.677467
2458216.551566 -5.707404 -5.225216 0.677467
2458216.552228 -5.550692 -4.370604 0.677467
2458216.552890 -5.391268 -5.367104 0.677467
2458216.553552 -5.229184 -4.744898 0.677467
2458216.554214 -5.064495 -4.697708 0.677467
2458216.554876 -4.897255 -4.915206 0.677467
2458216.555538 -4.727512 -4.532198 0.677467
2458216.556200 -4.555326 -3.655055 0.677467
2458216.556862 -4.380762 -3.628103 0.677467
2458216.557524 -4.203881 -4.290183 0.677467
2458216.558186 -4.024743 -3.784285 0.677467
2458216.558848 -3.843413 -4.806361 0.677467
2458216.559510 -3.659954 -3.164642 0.677467
2458216.560172 -3.474431 -3.864094 0.677467
2458216.560834 -3.286912 -4.247120 0.677467
2458216.561496 -3.097466 -2.572476 0.677467
2458216.562158 -2.906161 -1.828478 0.677467
2458216.562820 -2.713070 -1.963969 0.677467
2458216.563482 -2.518256 -3.328627 0.677467
2458216.564144 -2.321803 -1.948727 0.677467
2458216.564806 -2.123788 -1.943430 0.677467
2458216.565468 -1.924287 -2.653304 0.677467
2458216.566130 -1.723380 -1.140030 0.677467
2458216.566792 -1.521148 -1.042958 0.677467
2458216.567454 -1.317673 -2.160654 0.677467
2458216.568116 -1.113040 -1.469864 0.677467
2458216.568778 -0.907336 -1.303816 0.677467
2458216.569440 -0.700649 -0.440939 0.677467
2458216.570102 -0.493071 -0.304977 0.677467
2458216.570764 -0.284693 0.339934 0.677467
2458216.571426 -0.075611 -0.256232 0.677467
2458216.572088 0.134071 1.097991 0.677467
2458216.572750 0.344253 -0.728420 0.677467
2458216.573412 0.554829 0.479476 0.677467
2458216.574074 0.765689 -0.417753 0.677467
2458216.574736 0.976719 0.665442 0.677467
2458216.575398 1.187800 0.959421 0.677467
2458216.576060 1.398810 0.951695 0.677467
2458216.576722 1.609620 1.568645 0.677467
2458216.577384 1.820092 0.488324 0.677467
2458216.578046 2.030085 0.856445 0.677467
2458216.578708 2.239443 2.302416 0.677467
2458216.579370 2.448008 2.592067 0.677467
2458216.580032 2.655610 1.960712 0.677467
2458216.580694 2.862066 1.712633 0.677467
2458216.581356 3.067183 2.320181 0.677467
2458216.582018 3.270750 2.922297 0.677467
2458216.582680 3.472540 3.242806 0.677467
2458216.583342 3.672311 3.746578 0.677467
2458216.584004 3.869795 3.702256 0.677467
2458216.584666 4.064703 3.128118 0.677467
2458216.585328 4.256721 3.809612 0.677467
2458216.585990 4.445492 3.681802 0.677467
2458216.586652 4.630638 5.077594 0.677467
2458216.587314 4.811751 4.556026 0.677467
2458216.587976 4.988377 6.043631 0.677467
2458216.588638 5.160015 5.628437 0.677467
2458216.589300 5.326116 5.189812 0.677467
2458216.589962 5.486079 4.515089 0.677467
2458216.590624 5.639245 5.037306 0.677467
2458216.591286 5.784893 5.756290 0.677467
2458216.591948 5.922240 5.492175 0.677467
2458216.592610 6.050435 4.769505 0.677467
2458216.593272 6.168555 6.803491 0.677467
2458216.593934 6.275560 6.666053 0.677467
2458216.594596 6.370455 6.964603 0.677467
2458216.595258 6.452140 6.559887 0.677467
2458216.595920 6.519470 6.134247 0.677467
2458216.596582 6.571272 7.318195 0.677467
2458216.597244 6.606366 6.406569 0.677467
2458216.597906 6.623594 7.025047 0.677467
2458216.598568 6.621850 6.947060 0.677467
2458216.599230 6.600124 6.435480 0.677467
2458216.599892 6.557546 6.952726 0.677467
2458216.600554 6.493436 6.169352 0.677467
2458216.601216 6.407283 6.544016 0.677467
2458216.601878 6.298972 6.536036 0.677467
2458216.602540 6.168761 5.779531 0.677467
2458216.603202 6.017241 6.661236 0.677467
2458216.603864 5.845414 6.684686 0.677467
2458216.604526 5.654693 6.053916 0.677467
2458216.605188 5.446898 6.552286 0.677467
2458216.605850 5.224216 4.725395 0.677467
2458216.606512 4.989143 5.755640 0.677467
2458216.607174 4.744409 4.826435 0.677467
2458216.607836 4.492882 4.671456 0.677467
2458216.608498 4.237473 3.273492 0.677467
2458216.609160 3.981043 4.115827 0.677467
2458216.609822 3.726299 2.809527 0.677467
2458216.610484 3.475688 1.963916 0.677467
2458216.611146 3.231355 2.747803 0.677467
2458216.611808 2.995097 2.473555 0.677467
2458216.612470 2.768345 2.907400 0.677467
2458216.613132 2.552160 2.611283 0.677467
2458216.613794 2.347254 2.944035 0.677467
2458216.614456 2.154012 3.398864 0.677467
2458216.615118 1.972539 1.659491 0.677467
2458216.615780 1.802698 2.457313 0.677467
2458216.616442 1.644193 1.160550 0.677467
2458216.617104 1.496523 2.452707 0.677467
2458216.617766 1.359068 1.212303 0.677467
2458216.618428 1.231159 2.676432 0.677467
2458216.619090 1.112088 1.138076 0.677467
2458216.619752 1.001128 2.019377 0.677467
2458216.620414 0.897557 1.042142 0.677467
2458216.621076 0.800671 0.809835 0.677467
2458216.621738 0.709800 0.630250 0.677467
2458216.622400 0.624310 0.873711 0.677467
2458216.623062 0.543611 0.116012 0.677467
2458216.623724 0.467163 -0.230816 0.677467
2458216.624386 0.394483 0.327513 0.677467
2458216.625048 0.325102 0.157270 0.677467
2458216.625710 0.258615 0.651309 0.677467
2458216.626372 0.194662 0.000717 0.677467
2458216.627034 0.132920 0.314944 0.677467
2458216.627696 0.073106 -0.129769 0.677467
2458216.628358 0.014969 -0.135302 0.677467
2458216.629020 -0.041711 -0.109129 0.677467
2458216.629682 -0.097125 -0.653807 0.677467
2458216.630344 -0.151439 0.295207 0.677467
2458216.631006 -0.204798 -0.085598 0.677467
2458216.631668 -0.257323 0.789874 0.677467
2458216.632330 -0.309122 -0.747527 0.677467
2458216.632992 -0.360287 -0.149442 0.677467
2458216.633654 -0.410892 -0.570916 0.677467
2458216.634316 -0.461004 -0.196344 0.677467
2458216.634978 -0.510674 0.130934 0.677467
2458216.635640 -0.559945 -0.441958 0.677467
2458216.636302 -0.608854 0.148135 0.677467
2458216.636964 -0.657428 0.431592 0.677467
2458216.637626 -0.705690 -0.690732 0.677467
2458216.638288 -0.753655 -1.621920 0.677467
2458216.638950 -0.801335 -0.319885 0.677467
2458216.639612 -0.848736 -1.804718 0.677467
2458216.640274 -0.895863 -2.013746 0.677467
2458216.640936 -0.942717 -1.000030 0.677467
2458216.641598 -0.989297 0.086407 0.677467
2458216.642260 -1.035597 0.095002 0.677467
2458216.642922 -1.081612 -1.234560 0.677467
2458216.643584 -1.127333 -1.350521 0.677467
2458216.644246 -1.172752 0.894174 0.677467
2458216.644908 -1.217857 -0.360159 0.677467
2458216.645570 -1.262637 -1.027912 0.677467
2458216.646232 -1.307080 0.307090 0.677467
2458216.646894 -1.351170 0.344211 0.677467
2458216.647556 -1.394894 -0.548905 0.677467
2458216.648218 -1.438239 -2.144554 0.677467
2458216.648880 -1.481189 -1.476815 0.677467
2458216.649542 -1.523729 -1.073550 0.677467
2458216.650204 -1.565843 -1.790929 0.677467
2458216.650866 -1.607516 -2.361752 0.677467
2458216.651528 -1.648731 -1.501006 0.677467
2458216.652190 -1.689473 -1.061476 0.677467
2458216.652852 -1.729724 -1.882377 0.677467
2458216.653514 -1.769470 -1.845475 0.677467
2458216.654176 -1.808692 -1.325698 0.677467
2458216.654838 -1.847373 -2.748537 0.677467
2458216.655500 -1.885499 -1.691637 0.677467
2458216.656162 -1.923053 -1.496330 0.677467
2458216.656824 -1.960020 -3.519162 0.677467
2458216.657486 -1.996383 -3.550652 0.677467
2458216.658148 -2.032127 -2.110471 0.677467
2458216.658810 -2.067235 -2.007916 0.677467
2458216.659472 -2.101692 -1.498825 0.677467
2458216.660134 -2.135482 -1.609371 0.677467
2458216.660796 -2.168591 -0.877756 0.677467
2458216.661458 -2.201002 -2.506885 0.677467
2458216.662120 -2.232699 -0.849002 0.677467
2458216.662782 -2.263667 -2.875843 0.677467
2458216.663444 -2.293894 -1.782375 0.677467
2458216.664106 -2.323365 -2.775083 0.677467
2458216.664768 -2.352065 -2.431465 0.677467
2458216.665430 -2.379982 -1.298278 0.677467
2458216.666092 -2.407101 -2.809761 0.677467
2458216.666754 -2.433409 -3.518950 0.677467
2458216.667416 -2.458893 -2.316636 0.677467
2458216.668078 -2.483539 -1.558064 0.677467
2458216.668740 -2.507336 -2.802850 0.677467
2458216.669402 -2.530270 -2.460275 0.677467
2458216.670064 -2.552325 -3.970551 0.677467
2458216.670726 -2.573494 -1.652901 0.677467
2458216.671388 -2.593765 -2.477754 0.677467
2458216.672050 -2.613128 -1.540382 0.677467
2458216.672712 -2.631570 -2.924165 0.677467
2458216.673374 -2.649082 -2.037470 0.677467
2458216.674036 -2.665654 -2.193116 0.677467
2458216.674698 -2.681274 -0.982229 0.677467
2458216.675360 -2.695935 -2.244380 0.677467
2458216.676022 -2.709625 -2.613818 0.677467
2458216.676684 -2.722337 -2.174821 0.677467
2458216.677346 -2.734059 -1.882397 0.677467
2458216.678008 -2.744782 -2.670932 0.677467
2458216.678670 -2.754502 -4.084821 0.677467
2458216.679332 -2.763211 -1.753464 0.677467
2458216.679994 -2.770901 -2.116125 0.677467
2458216.680656 -2.777566 -3.378781 0.677467
2458216.681318 -2.783199 -4.047332 0.677467
2458216.681980 -2.787795 -2.580333 0.677467
2458216.682642 -2.791347 -2.280569 0.677467
2458216.683304 -2.793850 -3.265026 0.677467
2458216.683966 -2.795299 -3.291405 0.677467
2458216.684628 -2.795688 -2.557109 0.677467
2458216.685290 -2.795009 -3.473191 0.677467
2458216.685952 -2.793264 -2.722686 0.677467
2458216.686614 -2.790449 -1.575435 0.677467
2458216.687276 -2.786561 -3.967242 0.677467
2458216.687938 -2.781596 -1.598344 0.677467
2458216.688600 -2.775554 -1.414881 0.677467
2458216.689262 -2.768432 -3.417804 0.677467
2458216.689924 -2.760229 -3.159589 0.677467
2458216.690586 -2.750944 -1.645542 0.677467
2458216.691248 -2.740576 -2.765935 0.677467
2458216.691910 -2.729125 -2.161860 0.677467
2458216.692572 -2.716587 -2.631101 0.677467
2458216.693234 -2.702965 -2.996391 0.677467
2458216.693896 -2.688262 -2.185276 0.677467
2458216.694558 -2.672480 -2.092483 0.677467
2458216.695220 -2.655620 -2.960646 0.677467
2458216.695882 -2.637685 -2.360553 0.677467
2458216.696544 -2.618678 -2.901622 0.677467
2458216.697206 -2.598601 -2.762863 0.677467
2458216.697868 -2.577459 -4.420669 0.677467
2458216.698530 -2.555255 -2.709475 0.677467
2458216.699192 -2.531994 -2.294547 0.677467
2458216.699854 -2.507680 -2.114454 0.677467
2458216.700516 -2.482314 -2.421125 0.677467
2458216.701178 -2.455907 -1.863811 0.677467
2458216.701840 -2.428465 -2.754111 0.677467
2458216.702502 -2.399995 -3.035402 0.677467
2458216.703164 -2.370504 -3.490562 0.677467
2458216.703826 -2.339998 -3.583352 0.677467
2458216.704488 -2.308487 -1.727477 0.677467
2458216.705150 -2.275978 -1.313987 0.677467
2458216.705812 -2.242480 -1.962537 0.677467
2458216.706474 -2.208001 -3.095365 0.677467
2458216.707136 -2.172553 -2.102926 0.677467
2458216.707798 -2.136140 -2.036568 0.677467
2458216.708460 -2.098776 -2.469810 0.677467
2458216.709122 -2.060472 -1.624287 0.677467
2458216.709784 -2.021240 -2.262272 0.677467
2458216.710446 -1.981091 -2.768155 0.677467
2458216.711108 -1.940038 -1.790289 0.677467
2458216.711770 -1.898093 -2.228269 0.677467
2458216.712432 -1.855268 -1.233460 0.677467
2458216.713094 -1.811576 -2.596254 0.677467
2458216.713756 -1.767032 -1.484396 0.677467
2458216.714418 -1.721649 -1.237928 0.677467
2458216.715080 -1.675441 -2.429760 0.677467
2458216.715742 -1.628418 -2.297054 0.677467
2458216.716404 -1.580601 -0.763513 0.677467
2458216.717066 -1.532004 -1.365657 0.677467
2458216.717728 -1.482644 -2.371344 0.677467
2458216.718390 -1.432537 -0.802984 0.677467
2458216.719052 -1.381698 -1.623660 0.677467
2458216.719714 -1.330145 -0.347369 0.677467
2458216.720376 -1.277895 -0.896850 0.677467
2458216.721038 -1.224965 -1.270964 0.677467
2458216.721700 -1.171374 -1.575233 0.677467
2458216.722362 -1.117139 -0.877534 0.677467
2458216.723024 -1.062276 -1.491089 0.677467
2458216.723686 -1.006807 -2.304447 0.677467
2458216.724348 -0.950750 -0.877824 0.677467
2458216.725010 -0.894126 -1.290386 0.677467
2458216.725672 -0.836954 -1.206078 0.677467
2458216.726334 -0.779254 -0.741316 0.677467
2458216.726996 -0.721046 -1.187806 0.677467
2458216.727658 -0.662351 -0.832611 0.677467
2458216.728320 -0.603191 -0.418777 0.677467
2458216.728982 -0.543585 -0.607851 0.677467
2458216.729644 -0.483555 -1.114022 0.677467
2458216.730306 -0.423123 -0.266157 0.677467
2458216.730968 -0.362308 -0.630098 0.677467
2458216.731630 -0.301136 -0.050893 0.677467
2458216.732292 -0.239628 -1.053878 0.677467
2458216.732954 -0.177806 0.299066 0.677467
2458216.733616 -0.115694 0.383652 0.677467
2458216.734278 -0.053315 -1.014192 0.677467
2458216.734940 0.009309 -0.905508 0.677467
2458216.735602 0.072155 -0.829180 0.677467
2458216.736264 0.135198 -1.551090 0.677467
2458216.736926 0.198415 -0.414741 0.677467
2458216.737588 0.261782 0.664848 0.677467
2458216.738250 0.325276 0.844080 0.677467
2458216.738912 0.388872 -0.235572 0.677467
2458216.739574 0.452547 0.572547 0.677467
2458216.740236 0.516274 0.412604 0.677467
2458216.740898 0.580030 0.928336 0.677467
2458216.741560 0.643791 1.244090 0.677467
2458216.742222 0.707532 0.483181 0.677467
2458216.742884 0.771227 0.661066 0.677467
2458216.743546 0.834853 0.838185 0.677467
2458216.744208 0.898384 0.937229 0.677467
2458216.744870 0.961795 2.257086 0.677467
2458216.745532 1.025061 -0.022149 0.677467
2458216.746194 1.088157 0.759795 0.677467
2458216.746856 1.151058 1.203919 0.677467
2458216.747518 1.213739 0.595002 0.677467
2458216.748180 1.276174 2.514514 0.677467
2458216.748842 1.338339 0.915481 0.677467
2458216.749504 1.400209 1.737723 0.677467
2458216.750166 1.461759 2.127117 0.677467
2458216.750828 1.522963 2.319171 0.677467
2458216.751490 1.583797 2.266524 0.677467
2458216.752152 1.644236 1.487039 0.677467
2458216.752814 1.704255 1.991606 0.677467
2458216.753476 1.763828 2.350592 0.677467
2458216.754138 1.822930 1.208535 0.677467
2458216.754800 1.881538 2.034502 0.677467
2458216.755462 1.939627 0.943645 0.677467
2458216.756124 1.997174 1.068409 0.677467
2458216.756786 2.054153 1.965313 0.677467
2458216.757448 2.110541 2.777970 0.677467
2458216.758110 2.166314 1.919965 0.677467
2458216.758772 2.221448 1.835472 0.677467
2458216.759434 2.275920 1.804407 0.677467
2458216.760096 2.329706 3.351771 0.677467
2458216.760758 2.382782 2.053537 0.677467
2458216.761420 2.435122 3.040253 0.677467
2458216.762082 2.486708 2.695442 0.677467
2458216.762744 2.537516 3.176678 0.677467
2458216.763406 2.587524 2.774476 0.677467
2458216.764068 2.636711 2.624087 0.677467
2458216.764730 2.685053 1.706304 0.677467
2458216.765392 2.732530 2.657612 0.677467
2458216.766054 2.779121 2.828218 0.677467
2458216.766716 2.824804 3.995461 0.677467
2458216.767378 2.869558 2.638859 0.677467
2458216.768040 2.913364 2.966590 0.677467
2458216.768702 2.956197 3.022138 0.677467
2458216.769364 2.998040 2.645834 0.677467
2458216.770026 3.038874 2.365773 0.677467
2458216.770688 3.078680 3.860023 0.677467
2458216.771350 3.117441 3.677731 0.677467
2458216.772012 3.155136 2.073615 0.677467
2458216.772674 3.191749 1.733338 0.677467
2458216.773336 3.227261 3.257158 0.677467
2458216.773998 3.261656 3.203693 0.677467
2458216.774660 3.294915 3.697975 0.677467
2458216.775322 3.327024 4.291383 0.677467
2458216.775984 3.357963 3.071794 0.677467
2458216.776646 3.387713 3.269873 0.677467
2458216.777308 3.416264 2.272078 0.677467
2458216.777970 3.443601 3.628311 0.677467
2458216.778632 3.469710 3.422422 0.677467
2458216.779294 3.494576 4.253498 0.677467
2458216.779956 3.518186 2.633936 0.677467
2458216.780618 3.540526 4.361608 0.677467
2458216.781280 3.561584 3.392701 0.677467
2458216.781942 3.581346 2.643208 0.677467
2458216.782604 3.599802 3.495565 0.677467
2458216.783266 3.616940 3.237746 0.677467
2458216.783928 3.632743 2.034840 0.677467
2458216.784590 3.647203 4.381649 0.677467
2458216.785252 3.660313 4.110821 0.677467
2458216.785914 3.672064 3.062213 0.677467
2458216.786576 3.682445 3.549601 0.677467
2458216.787238 3.691449 4.849632 0.677467
2458216.787900 3.699067 4.621055 0.677467
2458216.788562 3.705292 4.445402 0.677467
2458216.789224 3.710115 3.969084 0.677467
2458216.789886 3.713531 3.901015 0.677467
2458216.790548 3.715533 3.737578 0.677467
2458216.791210 3.716113 3.720151 0.677467
2458216.791872 3.715262 4.688084 0.677467
2458216.792534 3.712982 3.946659 0.677467
2458216.793196 3.709267 3.854630 0.677467
2458216.793858 3.704115 3.399499 0.677467
2458216.794520 3.697522 4.371451 0.677467
2458216.795182 3.689485 3.402479 0.677467
2458216.795844 3.680002 2.512483 0.677467
2458216.796506 3.669072 4.512229 0.677467
2458216.797168 3.656692 4.105166 0.677467
2458216.797830 3.642864 4.148822 0.677467
2458216.798492 3.627586 3.547284 0.677467
2458216.799154 3.610852 3.684093 0.677467
2458216.799816 3.592669 2.803628 0.677467
2458216.800478 3.573039 3.261178 0.677467
2458216.801140 3.551964 2.599948 0.677467
2458216.801802 3.529447 2.451019 0.677467
2458216.802464 3.505491 2.478422 0.677467
2458216.803126 3.480099 3.271163 0.677467
2458216.803788 3.453277 4.116740 0.677467
2458216.804450 3.425028 2.559508 0.677467
2458216.805112 3.395358 2.993258 0.677467
2458216.805774 3.364273 4.011628 0.677467
2458216.806436 3.331776 1.975152 0.677467
2458216.807098 3.297872 3.399935 0.677467
2458216.807760 3.262573 2.820486 0.677467
2458216.808422 3.225887 4.651159 0.677467
2458216.809084 3.187824 3.637803 0.677467
2458216.809746 3.148392 2.339754 0.677467
2458216.810408 3.107601 3.028081 0.677467
2458216.811070 3.065460 2.566551 0.677467
2458216.811732 3.021982 3.450581 0.677467
2458216.812394 2.977177 2.460420 0.677467
2458216.813056 2.931057 3.275934 0.677467
2458216.813718 2.883634 2.478865 0.677467
2458216.814380 2.834916 2.462723 0.677467
2458216.815042 2.784920 3.380025 0.677467
2458216.815704 2.733662 2.643810 0.677467
2458216.816366 2.681157 3.468114 0.677467
2458216.817028 2.627420 3.254238 0.677467
2458216.817690 2.572465 0.540718 0.677467
2458216.818352 2.516311 2.417342 0.677467
2458216.819014 2.458972 2.421208 0.677467
2458216.819676 2.400467 2.279218 0.677467
2458216.820338 2.340813 2.744773 0.677467
2458216.821000 2.280028 3.199376 0.677467
2458216.821662 2.218129 3.007701 0.677467
2458216.822324 2.155134 1.363888 0.677467
2458216.822986 2.091065 1.812845 0.677467
2458216.823648 2.025944 3.387108 0.677467
2458216.824310 1.959791 2.425099 0.677467
2458216.824972 1.892627 2.590759 0.677467
2458216.825634 1.824474 0.865439 0.677467
2458216.826296 1.755354 0.544755 0.677467
2458216.826958 1.685290 0.830205 0.677467
2458216.827620 1.614305 2.202583 0.677467
2458216.828282 1.542422 2.118156 0.677467
2458216.828944 1.469664 1.307233 0.677467
2458216.829606 1.396054 0.748821 0.677467
2458216.830268 1.321618 1.755472 0.677467
2458216.830930 1.246383 0.698519 0.677467
2458216.831592 1.170374 1.042185 0.677467
2458216.832254 1.093617 1.199953 0.677467
2458216.832916 1.016139 0.904387 0.677467
2458216.833578 0.937966 0.822551 0.677467
2458216.834240 0.859126 1.664427 0.677467
2458216.834902 0.779646 0.578080 0.677467
2458216.835564 0.699554 0.460591 0.677467
2458216.836226 0.618879 1.955332 0.677467
2458216.836888 0.537647 0.457838 0.677467
2458216.837550 0.455887 0.283309 0.677467
2458216.838212 0.373630 0.407317 0.677467
2458216.838874 0.290905 0.805666 0.677467
2458216.839536 0.207743 0.623519 0.677467
2458216.840198 0.124174 -0.176648 0.677467
2458216.840860 0.040227 -1.664873 0.677467
2458216.841522 -0.044066 -1.256558 0.677467
2458216.842184 -0.128675 -0.271838 0.677467
2458216.842846 -0.213569 -0.602964 0.677467
2458216.843508 -0.298715 1.718266 0.677467
2458216.844170 -0.384083 -1.381610 0.677467
2458216.844832 -0.469642 -0.268223 0.677467
2458216.845494 -0.555359 -0.938574 0.677467
2458216.846156 -0.641201 -1.338022 0.677467
2458216.846818 -0.727135 -0.659342 0.677467
2458216.847480 -0.813131 -1.126775 0.677467
2458216.848142 -0.899154 -0.993165 0.677467
2458216.848804 -0.985172 -0.628440 0.677467
2458216.849466 -1.071152 -1.389825 0.677467
2458216.850128 -1.157061 -1.812749 0.677467
2458216.850790 -1.242867 -0.978745 0.677467
2458216.851452 -1.328535 -2.325334 0.677467
2458216.852114 -1.414032 -0.107850 0.677467
2458216.852776 -1.499324 -2.439114 0.677467
2458216.853438 -1.584378 -2.000943 0.677467
2458216.854100 -1.669161 -1.355019 0.677467
2458216.854762 -1.753639 -0.895949 0.677467
2458216.855424 -1.837779 -3.100214 0.677467
2458216.856086 -1.921547 -2.390225 0.677467
2458216.856748 -2.004910 -1.086898 0.677467
2458216.857410 -2.087835 -2.251502 0.677467
2458216.858072 -2.170287 -3.231123 0.677467
2458216.858734 -2.252233 -2.170702 0.677467
2458216.859396 -2.333641 -2.650827 0.677467
2458216.860058 -2.414474 -2.497115 0.677467
2458216.860720 -2.494700 -4.086514 0.677467
2458216.861382 -2.574288 -2.219120 0.677467
2458216.862044 -2.653204 -2.360927 0.677467
2458216.862706 -2.731416 -2.465044 0.677467
2458216.863368 -2.808890 -3.058420 0.677467
2458216.864030 -2.885595 -1.685744 0.677467
2458216.864692 -2.961498 -3.161394 0.677467
2458216.865354 -3.036566 -1.479571 0.677467
2458216.866016 -3.110769 -4.181226 0.677467
2458216.866678 -3.184073 -2.853969 0.677467
2458216.867340 -3.256447 -2.683834 0.677467
2458216.868002 -3.327855 -4.551530 0.677467
