# t[BJD] flux_norm_perf flux_norm_noise flux_norm_err
2458216.534324 -6.824293 -6.247714 0.735007
2458216.534985 -6.885795 -6.687782 0.739676
2458216.535648 -6.945069 -7.558082 0.742291
2458216.536310 -7.001810 -8.151498 0.740237
2458216.536972 -7.056077 -8.319455 0.740984
2458216.537632 -7.107686 -7.363957 0.739676
2458216.538295 -7.156991 -8.146463 0.744906
2458216.538959 -7.203782 -7.581923 0.750323
2458216.539620 -7.247763 -7.226064 0.746961
2458216.540283 -7.289252 -7.104484 0.749763
2458216.540945 -7.328025 -8.175551 0.751444
2458216.541612 -7.364385 -7.056473 0.752191
2458216.542277 -7.397905 -7.149944 0.752938
2458216.542939 -7.428540 -8.045342 0.757421
2458216.543602 -7.456464 -5.683949 0.763025
2458216.544268 -7.481713 -7.537216 0.755367
2458216.544919 -7.503663 -6.582806 0.752378
2458216.545582 -7.523215 -7.898842 0.752938
2458216.546242 -7.539853 -6.948865 0.750884
2458216.546905 -7.553692 -7.028129 0.752752
2458216.547561 -7.564543 -9.858960 0.750137
2458216.548214 -7.572523 -7.679453 0.760223
2458216.548989 -7.578327 -7.545851 0.760783
2458216.549641 -7.580107 -6.679524 0.759663
2458216.550301 -7.578996 -6.496365 0.774606
2458216.550954 -7.574982 -7.328968 0.757608
2458216.551616 -7.567964 -7.283417 0.758916
2458216.552279 -7.557944 -6.998104 0.752004
2458216.553029 -7.542996 -6.548234 0.746027
2458216.553691 -7.526586 -7.686295 0.751257
2458216.554354 -7.507112 -5.872702 0.748829
2458216.555017 -7.484589 -7.312392 0.756674
2458216.555680 -7.459012 -8.244310 0.750884
2458216.556339 -7.430554 -7.558811 0.755180
2458216.557001 -7.398912 -9.424626 0.752004
2458216.557665 -7.364089 -6.820571 0.752938
2458216.558332 -7.325988 -7.862312 0.756674
2458216.558993 -7.285136 -6.881784 0.760223
2458216.559659 -7.240850 -7.502931 0.750323
2458216.560323 -7.193567 -6.594692 0.757608
2458216.560985 -7.143306 -7.065143 0.754619
2458216.561646 -7.090003 -6.398418 0.751818
2458216.562310 -7.033303 -6.942718 0.752938
2458216.562974 -6.973424 -6.678555 0.743973
2458216.563635 -6.910655 -6.106392 0.742665
2458216.564297 -6.844619 -6.883368 0.745654
2458216.564959 -6.775390 -5.876238 0.747148
2458216.565623 -6.702727 -6.890606 0.755553
2458216.566284 -6.627163 -7.203461 0.754806
2458216.566949 -6.547864 -6.878552 0.754993
2458216.567611 -6.465629 -5.844354 0.753125
2458216.568274 -6.379944 -6.073228 0.741544
2458216.568937 -6.290891 -6.467536 0.743412
2458216.569600 -6.198426 -5.057601 0.744533
2458216.570262 -6.102640 -6.599764 0.748829
2458216.571579 -5.901525 -5.619486 0.749950
2458216.572242 -5.794834 -4.805817 0.755553
2458216.572905 -5.684372 -7.039610 0.753685
2458216.573566 -5.570381 -4.500653 0.741358
2458216.574230 -5.451865 -7.028729 0.752752
2458216.574892 -5.329561 -5.346993 0.755367
2458216.575552 -5.203343 -5.300395 0.752938
2458216.576215 -5.072050 -4.871249 0.753872
2458216.576875 -4.936653 -6.195753 0.755553
2458216.577537 -4.795875 -3.467309 0.758542
2458216.578291 -4.629046 -4.461207 0.762651
2458216.578951 -4.477052 -2.603192 0.757234
2458216.579613 -4.318566 -4.757161 0.757608
2458216.580273 -4.154102 -3.497438 0.755740
2458216.580936 -3.981886 -3.778626 0.755367
2458216.581687 -3.777521 -3.911292 0.754806
2458216.582349 -3.588541 -3.653601 0.752565
2458216.583012 -3.390145 -3.740923 0.753685
2458216.583673 -3.182387 -2.204126 0.750510
2458216.584334 -2.963704 -3.522197 0.754433
2458216.584997 -2.732274 -3.646288 0.752004
2458216.585660 -2.487495 -1.484115 0.749576
2458216.586321 -2.228688 -2.412642 0.752378
2458216.586984 -1.952812 -1.525207 0.749950
2458216.587645 -1.659806 -1.912267 0.754806
2458216.588307 -1.346498 -2.578112 0.754993
2458216.588969 -1.011244 0.138672 0.751818
2458216.589637 -0.648425 -0.473525 0.751257
2458216.590299 -0.262131 -0.384741 0.750510
2458216.590953 0.148104 1.172985 0.745280
2458216.591618 0.597085 1.607287 0.740050
2458216.592281 1.079375 0.264081 0.747335
2458216.592943 1.598164 1.888619 0.752378
2458216.593606 2.157712 0.674974 0.740984
2458216.594268 2.758728 1.400415 0.736314
2458216.594931 3.404820 2.961684 0.740424
2458216.595593 4.095385 4.420265 0.737435
2458216.596255 4.831852 4.776939 0.738182
2458216.596918 5.614838 5.142600 0.741171
2458216.597581 6.441285 6.303620 0.743599
2458216.598244 7.307514 6.744405 0.746774
2458216.598905 8.205098 8.122164 0.741544
2458216.599567 9.130187 9.362119 0.740610
2458216.600231 10.074034 10.452841 0.735754
2458216.600893 11.018161 10.574862 0.738743
2458216.601553 11.947356 10.281013 0.745093
2458216.602216 12.851208 13.259429 0.742478
2458216.602879 13.706437 12.693351 0.746401
2458216.603546 14.497605 16.244336 0.751070
2458216.604206 15.192144 15.220416 0.751257
2458216.604867 15.780985 15.356886 0.753499
2458216.605532 16.248856 14.196463 0.756300
2458216.606196 16.577934 15.259181 0.752752
2458216.606855 16.759098 17.816204 0.745467
2458216.607519 16.790779 16.146597 0.752378
2458216.608182 16.672407 15.785467 0.749389
2458216.608844 16.410857 17.417085 0.746214
2458216.609506 16.016546 15.892807 0.743786
2458216.610165 15.507097 15.517044 0.742478
2458216.610827 14.896027 15.284854 0.743039
2458216.611490 14.203845 13.707851 0.748082
2458216.612154 13.450580 12.195615 0.737995
2458216.612819 12.656087 12.903364 0.734633
2458216.613479 11.846557 13.146769 0.747895
2458216.614144 11.026641 10.604131 0.748455
2458216.614805 10.221914 9.181690 0.750884
2458216.615469 9.435882 9.464856 0.748082
2458216.616249 8.553920 9.079570 0.748829
2458216.616909 7.850440 8.044086 0.742478
2458216.617568 7.191820 7.398179 0.740424
2458216.618229 6.577681 7.571849 0.739676
2458216.618890 6.011076 5.881242 0.738369
2458216.619552 5.490981 5.480930 0.743973
2458216.620215 5.016352 4.527261 0.746588
2458216.620881 4.584180 5.074626 0.733326
2458216.621542 4.196915 4.880088 0.734633
2458216.622203 3.848371 3.130183 0.742665
2458216.622867 3.534419 3.200556 0.740797
2458216.623531 3.253448 2.589725 0.748082
2458216.624189 3.004589 3.933037 0.742478
2458216.624852 2.780676 3.744760 0.740797
2458216.625515 2.580954 2.603666 0.744159
2458216.626176 2.403334 1.772849 0.743599
2458216.626838 2.244564 2.305916 0.747895
2458216.627499 2.102926 2.442858 0.743973
2458216.628170 1.974374 1.907714 0.738369
2458216.628924 1.845893 0.744664 0.738743
2458216.629675 1.732414 1.358309 0.726788
2458216.630338 1.642597 2.059219 0.733512
2458216.631002 1.561057 2.411360 0.733512
2458216.631666 1.486834 0.664128 0.732952
2458216.632327 1.419196 1.610870 0.729216
2458216.632991 1.356650 2.137662 0.736314
2458216.633654 1.298832 1.533842 0.746027
2458216.634315 1.245131 1.509888 0.737435
2458216.634976 1.194783 1.109762 0.736314
2458216.635638 1.147212 1.845242 0.734260
2458216.636299 1.102120 0.317794 0.727349
2458216.637615 1.018034 1.987365 0.710911
2458216.638263 0.978818 2.346643 0.715768
2458216.638925 0.939906 1.533054 0.715955
2458216.639587 0.901939 1.341072 0.714647
2458216.640253 0.864510 1.246401 0.712032
2458216.641030 0.821602 -0.291647 0.714460
2458216.641691 0.785589 1.265264 0.726228
2458216.642353 0.749854 1.080500 0.729964
2458216.643017 0.714251 0.808017 0.723800
2458216.643682 0.678753 0.342308 0.728282
2458216.644347 0.643345 1.488846 0.722679
2458216.645011 0.608023 0.330954 0.725667
2458216.645675 0.572688 1.144597 0.727162
2458216.646327 0.537941 0.300734 0.717449
2458216.646988 0.502633 0.903128 0.707923
2458216.647654 0.466949 -0.041160 0.696529
2458216.648433 0.425049 0.371588 0.715394
2458216.649210 0.383058 1.765074 0.714834
2458216.649872 0.347114 -0.575127 0.719130
2458216.650534 0.311010 -0.598682 0.709604
2458216.651200 0.274522 0.951016 0.718196
2458216.651859 0.238253 1.205314 0.719130
2458216.652522 0.201601 -0.194242 0.722305
2458216.653184 0.164844 0.177440 0.721558
2458216.653845 0.127987 0.772682 0.718009
2458216.654509 0.090813 -0.109658 0.725107
2458216.655175 0.053383 1.283432 0.723613
2458216.655839 0.015930 0.358696 0.730150
2458216.656501 -0.021535 -0.358305 0.723239
2458216.657163 -0.059114 0.263467 0.724173
2458216.657827 -0.096911 -1.509392 0.733326
2458216.658488 -0.134629 1.165880 0.730711
2458216.659152 -0.172601 0.675078 0.734260
2458216.659814 -0.210526 -0.270809 0.731084
2458216.660466 -0.247934 -0.763093 0.727162
2458216.661220 -0.291246 -0.608404 0.730337
2458216.661882 -0.329304 -2.209746 0.721558
2458216.662547 -0.367549 1.323384 0.728096
2458216.663209 -0.405624 -0.408462 0.725107
2458216.663954 -0.448457 0.562032 0.726415
2458216.664616 -0.486488 0.134720 0.723613
2458216.665274 -0.524247 -0.684147 0.724733
2458216.665935 -0.562122 -0.890374 0.718943
2458216.666600 -0.600155 -0.386574 0.716515
2458216.667264 -0.638044 -0.739153 0.712032
2458216.667927 -0.675776 -0.224241 0.714647
2458216.668590 -0.713393 -0.443211 0.715955
2458216.669243 -0.750315 -1.676477 0.714834
2458216.669905 -0.787603 -0.410683 0.710911
2458216.670567 -0.824732 -0.570819 0.713526
2458216.671219 -0.861131 -1.019389 0.717449
2458216.671881 -0.897901 -0.456692 0.721558
2458216.672542 -0.934413 -1.480348 0.718943
2458216.673195 -0.970271 -0.222817 0.718756
2458216.673859 -1.006501 -0.562067 0.725294
2458216.674519 -1.042267 -1.100053 0.725294
2458216.675181 -1.077880 -2.248797 0.734820
2458216.675843 -1.113218 -1.262662 0.728469
2458216.676507 -1.148370 -1.083797 0.732952
2458216.677169 -1.183109 -2.167517 0.733886
2458216.677944 -1.223369 -2.179845 0.739116
2458216.678608 -1.257498 -2.042863 0.737435
2458216.679271 -1.291224 -1.816696 0.737248
2458216.679937 -1.324732 -0.637108 0.733139
2458216.680599 -1.357659 -2.084128 0.740050
2458216.681262 -1.390241 -2.475956 0.735007
2458216.681924 -1.422366 -1.421336 0.739676
2458216.682586 -1.454067 -1.499175 0.743973
2458216.683246 -1.485238 -2.052942 0.749576
2458216.683911 -1.516194 -0.867260 0.748082
2458216.684573 -1.546546 -2.958504 0.745654
2458216.685344 -1.581295 -1.180863 0.755927
2458216.686008 -1.610688 -2.131484 0.752752
2458216.686760 -1.643358 -0.605760 0.754246
2458216.687425 -1.671692 -3.368928 0.756861
2458216.688087 -1.699363 -0.853348 0.755927
2458216.688750 -1.726530 -2.378590 0.756487
2458216.689411 -1.753057 -1.700921 0.758729
2458216.690185 -1.783395 -1.077951 0.758542
2458216.690847 -1.808708 -2.042580 0.760223
2458216.691510 -1.833460 -2.597062 0.766013
2458216.692173 -1.857602 -1.853365 0.767881
2458216.692839 -1.881226 -2.120672 0.767134
2458216.693504 -1.904177 -2.276976 0.767881
2458216.694166 -1.926379 -1.650919 0.766574
2458216.694829 -1.947958 -1.080843 0.766013
2458216.695491 -1.968840 -2.387084 0.762278
2458216.696152 -1.989016 -0.624320 0.767881
2458216.696815 -2.008565 -2.211104 0.769189
2458216.697583 -2.030328 -2.441485 0.777407
2458216.698247 -2.048381 -0.941624 0.763772
2458216.698900 -2.065430 -1.502757 0.770496
2458216.699563 -2.082017 -2.508700 0.766387
2458216.700226 -2.097864 -1.975911 0.769189
2458216.700887 -2.112920 -1.852381 0.771617
2458216.701544 -2.127139 -2.635647 0.772738
2458216.702205 -2.140682 -2.875323 0.777781
2458216.702869 -2.153513 -2.258952 0.777781
2458216.703530 -2.165508 -1.063491 0.778715
2458216.704193 -2.176751 -1.754581 0.781143
2458216.704858 -2.187228 -2.110609 0.776473
2458216.705519 -2.196840 -1.427723 0.779089
2458216.706184 -2.205698 -1.888556 0.786747
2458216.706849 -2.213733 -2.326055 0.792350
2458216.707625 -2.222064 -1.180272 0.782824
2458216.708287 -2.228266 -2.370540 0.788988
2458216.708952 -2.233657 -2.029476 0.797767
2458216.709615 -2.238188 -1.675896 0.795713
2458216.710280 -2.241883 -2.243211 0.793471
2458216.710947 -2.244727 -2.675163 0.797020
2458216.711613 -2.246702 -3.013302 0.800009
2458216.712275 -2.247805 -1.921856 0.802810
2458216.712938 -2.248046 -2.050609 0.805239
2458216.713602 -2.247417 -3.848834 0.805239
2458216.714260 -2.245932 -0.616459 0.808974
2458216.714920 -2.243578 -1.828331 0.805612
2458216.715698 -2.239679 -1.937694 0.811776
2458216.716358 -2.235426 -2.312602 0.817940
2458216.717020 -2.230283 -1.756649 0.820182
2458216.717684 -2.224240 -2.020359 0.828213
2458216.718348 -2.217311 -2.321432 0.826532
2458216.719012 -2.209494 -3.547345 0.823544
2458216.719675 -2.200804 -2.978517 0.820368
2458216.720336 -2.191258 -2.444774 0.821302
2458216.721000 -2.180782 -3.096609 0.825785
2458216.721748 -2.167909 -2.787821 0.826159
2458216.722411 -2.155565 -1.435566 0.834938
2458216.723075 -2.142317 -1.491709 0.837926
2458216.723739 -2.128186 -3.225026 0.840168
2458216.724400 -2.113244 -1.628676 0.843156
2458216.725063 -2.097380 -2.427443 0.842409
2458216.725717 -2.080870 -3.891490 0.844277
2458216.726381 -2.063241 -3.150044 0.854177
2458216.727042 -2.044828 -2.110737 0.854737
2458216.727817 -2.022147 -1.938803 0.858286
2458216.728472 -2.002063 -1.811210 0.858286
2458216.729134 -1.980916 -1.260601 0.863703
2458216.729800 -1.958785 -0.417987 0.870054
2458216.730465 -1.935833 -2.844233 0.873603
2458216.731128 -1.912109 -2.716254 0.875097
2458216.731786 -1.887740 -2.433327 0.879393
2458216.732448 -1.862400 -2.287890 0.877525
2458216.733111 -1.836202 -1.234599 0.890974
2458216.733774 -1.809191 -2.477405 0.893962
2458216.734439 -1.781287 -1.758651 0.899193
2458216.735100 -1.752755 -3.240203 0.901994
2458216.735767 -1.723166 -2.992504 0.907785
2458216.736428 -1.693063 -1.712716 0.910213
2458216.737090 -1.662143 -1.593484 0.913202
2458216.737753 -1.630411 -2.700845 0.918992
2458216.738415 -1.597970 -1.071564 0.921794
2458216.739078 -1.564734 -1.784757 0.928145
2458216.739828 -1.526250 -1.748002 0.924782
2458216.740491 -1.491461 -2.042805 0.926837
2458216.741143 -1.456554 -1.625505 0.944955
2458216.741806 -1.420359 -1.292089 0.950559
2458216.742472 -1.383303 -2.268461 0.960645
2458216.743137 -1.345618 -2.750863 0.960832
2458216.743787 -1.308135 1.596860 0.967183
2458216.744448 -1.269372 -0.640169 0.983620
2458216.745111 -1.229852 -1.530372 0.980445
2458216.745775 -1.189641 -0.192508 0.978764
2458216.746439 -1.148813 -2.061260 0.992586
2458216.747102 -1.107444 0.423473 1.005661
2458216.747765 -1.065487 -0.398040 1.009584
2458218.469962 -0.797657 -1.810176 1.757292
2458218.470622 -0.884482 -0.520283 1.636254
2458218.471275 -0.970385 0.520207 1.486264
2458218.471933 -1.056914 -0.572860 1.395299
2458218.472710 -1.159004 -1.258532 1.286776
2458218.473369 -1.245479 -0.541977 1.219906
2458218.474027 -1.331683 -1.309514 1.153783
2458218.474685 -1.417716 0.816607 1.082244
2458218.475457 -1.518392 -3.102657 1.038162
2458218.476111 -1.603421 -1.034681 1.000618
2458218.476769 -1.688693 -0.892545 0.967930
2458218.477428 -1.773785 -2.353471 0.937110
2458218.478086 -1.858402 -2.530486 0.911334
2458218.478746 -1.942898 -1.938503 0.889293
2458218.479496 -2.038413 -2.314497 0.875097
2458218.480155 -2.121861 -3.355565 0.863703
2458218.480815 -2.204952 -1.721739 0.853803
2458218.481563 -2.298487 -1.154160 0.846145
2458218.482222 -2.380306 -2.193834 0.834564
2458218.482880 -2.461414 -2.529679 0.828400
2458218.483653 -2.555904 -2.555629 0.828961
2458218.484311 -2.635621 -3.039947 0.817380
2458218.484971 -2.714887 -2.792145 0.814578
2458218.485630 -2.793307 -1.832350 0.822236
2458218.486292 -2.871320 -2.894476 0.810656
2458218.486951 -2.948187 -2.771561 0.808974
2458218.487612 -3.024461 -2.520688 0.806546
2458218.488362 -3.109956 -3.024930 0.800009
2458218.489021 -3.184127 -2.988950 0.797580
2458218.489681 -3.257484 -1.696769 0.797207
2458218.490337 -3.329448 -3.255057 0.798328
2458218.490996 -3.400757 -3.030961 0.790109
2458218.491768 -3.482994 -3.919749 0.795339
2458218.492428 -3.552154 -4.053907 0.793098
2458218.493175 -3.629124 -4.514433 0.790483
2458218.493827 -3.695129 -4.245456 0.793658
2458218.494486 -3.760695 -1.707492 0.792537
2458218.495147 -3.825279 -3.752254 0.795899
2458218.495805 -3.888364 -3.613877 0.788615
2458218.496465 -3.950403 -4.475688 0.790669
2458218.497123 -4.010994 -3.270974 0.786373
2458218.497782 -4.070385 -4.118513 0.794779
2458218.498441 -4.128458 -5.548867 0.789362
2458218.499102 -4.185353 -3.595243 0.783385
2458218.499761 -4.240701 -4.972934 0.781517
2458218.500420 -4.294641 -4.253895 0.789549
2458218.501071 -4.346522 -5.679370 0.786373
2458218.501731 -4.397676 -4.273771 0.782637
2458218.502481 -4.454013 -3.384375 0.780022
2458218.503140 -4.501903 -4.498780 0.785626
2458218.503802 -4.548462 -4.294088 0.786186
2458218.504461 -4.593252 -5.023956 0.784879
2458218.505123 -4.636658 -4.047873 0.782264
2458218.505785 -4.678449 -3.779861 0.786000
2458218.506448 -4.718662 -3.692561 0.781330
2458218.507113 -4.757324 -5.622984 0.784879
2458218.507772 -4.793963 -4.829710 0.778155
2458218.508434 -4.829070 -5.679658 0.777968
2458218.509096 -4.862455 -4.403663 0.777407
2458218.509762 -4.894281 -5.494323 0.776847
2458218.510424 -4.924149 -6.366898 0.781517
2458218.511087 -4.952272 -5.394199 0.780956
2458218.511773 -4.979471 -6.156499 0.782077
2458218.512436 -5.003898 -5.767647 0.776473
2458218.513099 -5.026483 -5.734551 0.779836
2458218.513759 -5.047121 -4.785841 0.782077
2458218.514511 -5.068377 -6.433453 0.776660
2458218.515172 -5.085056 -5.269430 0.774979
2458218.515834 -5.099862 -5.428770 0.775913
2458218.516496 -5.112748 -4.077852 0.776847
2458218.517159 -5.123721 -5.935189 0.770870
2458218.517823 -5.132762 -6.437967 0.765079
2458218.518486 -5.139832 -4.805667 0.767881
2458218.519148 -5.144927 -7.060228 0.773858
2458218.519809 -5.148048 -5.040116 0.770123
2458218.520560 -5.149208 -4.719892 0.769002
2458218.521223 -5.148084 -4.741497 0.770683
2458218.521886 -5.144952 -4.210916 0.768442
2458218.522550 -5.139797 -4.405594 0.766574
2458218.523213 -5.132625 -5.964751 0.766013
2458218.523877 -5.123409 -5.842971 0.761531
2458218.524538 -5.112207 -4.935631 0.764146
2458218.525288 -5.097051 -5.505700 0.765827
2458218.525950 -5.081484 -4.833852 0.760597
2458218.527277 -5.044125 -4.216744 0.755927
2458218.527942 -5.022308 -4.551441 0.754993
2458218.528603 -4.998572 -5.202440 0.754246
2458218.529266 -4.972708 -5.059082 0.753685
2458218.529927 -4.944874 -4.509569 0.753685
2458218.530583 -4.915229 -5.843006 0.750323
2458218.531247 -4.883169 -3.570857 0.746027
2458218.531912 -4.848992 -5.017146 0.747522
2458218.532573 -4.812968 -4.235520 0.746588
2458218.533235 -4.774838 -4.290739 0.744533
2458218.533898 -4.734602 -5.379696 0.742291
2458218.534561 -4.692320 -3.592884 0.735567
2458218.535226 -4.647858 -4.335226 0.738556
2458218.535891 -4.601346 -3.628094 0.737061
2458218.536553 -4.553012 -4.737710 0.740237
2458218.537215 -4.502656 -3.710555 0.739863
2458218.537877 -4.450285 -4.970415 0.737061
2458218.538536 -4.396156 -4.233395 0.736127
2458218.539190 -4.340478 -4.045049 0.739116
2458218.539852 -4.282131 -4.902695 0.737995
2458218.540512 -4.221971 -4.387935 0.740424
2458218.541175 -4.159555 -4.630079 0.736127
2458218.541838 -4.095161 -3.726357 0.737435
2458218.542500 -4.028896 -3.907382 0.736314
2458218.543162 -3.960675 -4.920927 0.733139
2458218.543823 -3.890612 -4.026550 0.734260
2458218.544484 -3.818615 -3.169036 0.744159
2458218.545147 -3.744465 -3.666407 0.733139
2458218.545817 -3.667570 -2.452054 0.737995
2458218.546479 -3.589668 -2.188021 0.735567
2458218.547142 -3.509737 -2.106395 0.730150
2458218.547803 -3.428149 -2.938492 0.735380
2458218.548457 -3.345559 -3.416172 0.729590
2458218.549116 -3.260479 -3.663862 0.729216
2458218.549781 -3.172741 -1.283132 0.737061
2458218.550444 -3.083388 -2.592506 0.729964
2458218.551108 -2.992026 -3.361991 0.726041
2458218.551771 -2.898935 -1.651892 0.722305
2458218.552432 -2.804276 -3.775776 0.726975
2458218.553094 -2.707626 -3.315626 0.727909
2458218.553757 -2.608980 -3.135269 0.738743
2458218.554419 -2.508640 -2.412795 0.734633
2458218.555083 -2.406148 -1.963562 0.732952
2458218.555747 -2.301798 -1.835104 0.734260
2458218.556412 -2.195437 -2.477782 0.737809
2458218.557074 -2.087711 -1.510775 0.730524
2458218.557737 -1.977980 -0.677926 0.731831
2458218.558399 -1.866571 -2.990773 0.732765
2458218.559063 -1.752973 -1.423821 0.730524
2458218.559724 -1.638042 -0.747394 0.729030
2458218.560387 -1.520910 -0.156003 0.732579
2458218.561049 -1.402098 -1.672716 0.731084
2458218.561701 -1.283265 -0.722976 0.728096
2458218.562363 -1.160758 -1.114162 0.732392
2458218.563027 -1.036000 -0.949473 0.730711
2458218.563691 -0.909352 -1.811435 0.731458
2458218.564357 -0.780429 -0.187185 0.727909
2458218.565019 -0.650398 -0.305223 0.737061
2458218.565682 -0.518290 -0.470695 0.733139
2458218.566333 -0.386746 -0.082285 0.728656
2458218.566998 -0.250511 -1.335062 0.731271
2458218.567662 -0.112613 -0.044456 0.728282
2458218.568324 0.026714 1.106604 0.726415
2458218.568985 0.167647 0.781052 0.730897
2458218.569649 0.311021 -0.520789 0.729403
2458218.570401 0.475543 0.995175 0.735007
2458218.571063 0.622197 0.888284 0.737061
2458218.571724 0.770281 0.094813 0.732392
2458218.572387 0.920405 1.036788 0.725107
2458218.573048 1.071584 1.497882 0.735380
2458218.573709 1.224177 1.444429 0.731084
2458218.574371 1.378311 0.914297 0.728843
2458218.575031 1.533166 2.166563 0.730150
2458218.575694 1.689772 2.933030 0.726788
2458218.576357 1.847263 2.017315 0.726041
2458218.577015 2.004264 2.522475 0.728656
2458218.577677 2.162718 1.757700 0.727535
2458218.578339 2.321452 1.275813 0.728282
2458218.579002 2.480459 1.631125 0.730524
2458218.579667 2.639711 1.425581 0.732765
2458218.580332 2.798437 3.512517 0.737061
2458218.580997 2.956322 3.097326 0.730337
2458218.581662 3.113033 1.535795 0.737435
2458218.582324 3.267523 4.682434 0.735567
2458218.582977 3.418067 3.542839 0.734446
2458218.583639 3.568450 3.279986 0.734446
2458218.584302 3.716417 3.508523 0.736127
2458218.584962 3.860696 4.227524 0.734260
2458218.585625 4.002204 3.886254 0.737435
2458218.586288 4.139882 4.577724 0.738556
2458218.586949 4.272945 4.065819 0.736501
2458218.587611 4.401632 5.020672 0.738182
2458218.588274 4.525563 4.779126 0.738929
2458218.588937 4.644204 3.036898 0.739303
2458218.589600 4.757245 7.225728 0.737061
2458218.590263 4.864397 4.258415 0.741731
2458218.591017 4.978765 4.816204 0.743599
2458218.591680 5.072609 4.712135 0.737061
2458218.592341 5.159724 3.962339 0.744159
