# t[BJD] flux_norm_perf-1 flux_norm_noise-1 flux_norm_err
2458216.528911 -9.149882 -9.603295 0.502898
2458216.529574 -9.107230 -8.352294 0.499843
2458216.530233 -9.061207 -8.056708 0.502261
2458216.530897 -9.011181 -8.857421 0.501752
2458216.531676 -8.947829 -9.141873 0.506461
2458216.532339 -8.889926 -7.774467 0.506971
2458216.532999 -8.828672 -9.133738 0.503534
2458216.533662 -8.763523 -8.887150 0.503407
2458216.534324 -8.694864 -8.491166 0.500861
2458216.534985 -8.622726 -9.108931 0.504043
2458216.535648 -8.546785 -9.458811 0.505825
2458216.536310 -8.467393 -7.580105 0.504425
2458216.536972 -8.384456 -7.878342 0.504934
2458216.537632 -8.298258 -8.111566 0.504043
2458216.538295 -8.208157 -9.145116 0.507607
2458216.538959 -8.114402 -8.400232 0.511298
2458216.539620 -8.017602 -8.258188 0.509007
2458216.540283 -7.917064 -8.305041 0.510916
2458216.540945 -7.813260 -6.769083 0.512062
2458216.541612 -7.705247 -7.766556 0.512571
2458216.542277 -7.594163 -7.554012 0.513080
2458216.542939 -7.480242 -7.126646 0.516135
2458216.543602 -7.362843 -8.025758 0.519954
2458216.544268 -7.241615 -7.800088 0.514735
2458216.544919 -7.119961 -7.598364 0.512698
2458216.545582 -6.992885 -6.290811 0.513080
2458216.546242 -6.863238 -7.064522 0.511680
2458216.546905 -6.729861 -6.907007 0.512953
2458216.547561 -6.594847 -6.018649 0.511171
2458216.548214 -6.457487 -6.718565 0.518044
2458216.548989 -6.290690 -5.589145 0.518426
2458216.549641 -6.147239 -6.311359 0.517662
2458216.550301 -5.999158 -5.208923 0.527845
2458216.550954 -5.849834 -6.657510 0.516262
2458216.551616 -5.695668 -5.509776 0.517153
2458216.552279 -5.538505 -5.257681 0.512444
2458216.553029 -5.357460 -4.951902 0.508371
2458216.553691 -5.194827 -5.714702 0.511935
2458216.554354 -5.029339 -4.814356 0.510280
2458216.555017 -4.861300 -4.854832 0.515626
2458216.555680 -4.690770 -5.104834 0.511680
2458216.556339 -4.518859 -4.439131 0.514608
2458216.557001 -4.343806 -3.400275 0.512444
2458216.557665 -4.165908 -4.895714 0.513080
2458216.558332 -3.984935 -4.808288 0.515626
2458216.558993 -3.803407 -3.154953 0.518044
2458216.559659 -3.618373 -3.107290 0.511298
2458216.560323 -3.431831 -2.747450 0.516262
2458216.560985 -3.243868 -2.834779 0.514226
2458216.561646 -3.054280 -2.815476 0.512316
2458216.562310 -2.861981 -3.053146 0.513080
2458216.562974 -2.667894 -2.705977 0.506971
2458216.563635 -2.472989 -2.197383 0.506080
2458216.564297 -2.276169 -2.608887 0.508116
2458216.564959 -2.077804 -2.893376 0.509134
2458216.565623 -1.877366 -2.420951 0.514862
2458216.566284 -1.676447 -1.917642 0.514353
2458216.566949 -1.472998 -1.812397 0.514480
2458216.567611 -1.269241 -0.498585 0.513207
2458216.568274 -1.064036 -0.897136 0.505316
2458216.568937 -0.857777 -0.247219 0.506589
2458216.569600 -0.650555 -1.389799 0.507352
2458216.570262 -0.442774 -0.413774 0.510280
2458216.571579 -0.027195 -0.351232 0.511044
2458216.572242 0.182929 0.028065 0.514862
2458216.572905 0.393530 0.222509 0.513589
2458216.573566 0.603864 0.790605 0.505189
2458216.574230 0.815411 0.814576 0.512953
2458216.574892 1.026464 1.261394 0.514735
2458216.575552 1.236902 1.419677 0.513080
2458216.576215 1.448196 1.186748 0.513717
2458216.576875 1.658303 1.400833 0.514862
2458216.577537 1.868678 2.628158 0.516899
2458216.578291 2.107648 2.492053 0.519699
2458216.578951 2.316102 2.097488 0.516008
2458216.579613 2.524337 2.835523 0.516262
2458216.580273 2.730919 4.281588 0.514989
2458216.580936 2.937227 3.394804 0.514735
2458216.581687 3.169178 2.037148 0.514353
2458216.582349 3.371886 3.606806 0.512826
2458216.583012 3.573000 2.601252 0.513589
2458216.583673 3.771360 3.698086 0.511426
2458216.584334 3.967300 3.271410 0.514098
2458216.584997 4.161099 4.282616 0.512444
2458216.585660 4.351828 4.858398 0.510789
2458216.586321 4.538546 5.164780 0.512698
2458216.586984 4.722004 5.584736 0.511044
2458216.587645 4.900659 4.868656 0.514353
2458216.588307 5.074856 5.348133 0.514480
2458216.588969 5.243797 5.548911 0.512316
2458216.589637 5.408358 6.037007 0.511935
2458216.590299 5.564945 5.567946 0.511426
2458216.590953 5.712620 5.451150 0.507862
2458216.591618 5.854865 6.549345 0.504298
2458216.592281 5.987924 5.048998 0.509262
2458216.592943 6.111172 6.095975 0.512698
2458216.593606 6.223998 5.996213 0.504934
2458216.594268 6.325027 6.309738 0.501752
2458216.594931 6.413522 5.469365 0.504552
2458216.595593 6.488086 7.429486 0.502516
2458216.596255 6.547703 6.320731 0.503025
2458216.596918 6.591247 6.856252 0.505061
2458216.597581 6.617438 6.112797 0.506716
2458216.598244 6.625132 6.750125 0.508880
2458216.598905 6.613334 6.159196 0.505316
2458216.599567 6.581086 6.407216 0.504679
2458216.600231 6.527411 7.102185 0.501370
2458216.600893 6.452082 6.679307 0.503407
2458216.601553 6.354923 6.677723 0.507734
2458216.602216 6.235215 5.767327 0.505952
2458216.602879 6.093792 6.150940 0.508625
2458216.603546 5.930422 5.412198 0.511807
2458216.604206 5.749140 5.474610 0.511935
2458216.604867 5.549654 5.678906 0.513462
2458216.605532 5.332880 5.546360 0.515371
2458216.606196 5.102714 4.550333 0.512953
2458216.606855 4.863351 4.667993 0.507989
2458216.607519 4.613973 5.073753 0.512698
2458216.608182 4.359680 3.790662 0.510662
2458216.608844 4.103392 3.840345 0.508498
2458216.609506 3.847514 3.421366 0.506843
2458216.610165 3.595777 3.107785 0.505952
2458216.610827 3.348173 3.642968 0.506334
2458216.611490 3.107467 3.600463 0.509771
2458216.612154 2.875313 3.031254 0.502898
2458216.612819 2.653000 2.451889 0.500606
2458216.613479 2.443319 1.886446 0.509644
2458216.614144 2.243633 2.243735 0.510025
2458216.614805 2.056897 2.098769 0.511680
2458216.615469 1.881084 1.465925 0.509771
2458216.616249 1.689299 1.940654 0.510280
2458216.616909 1.538964 1.444196 0.505952
2458216.617568 1.399169 1.756268 0.504552
2458216.618229 1.268657 0.502329 0.504043
2458216.618890 1.147172 1.075118 0.503152
2458216.619552 1.033829 1.329092 0.506971
2458216.620215 0.927940 1.384818 0.508753
2458216.620881 0.828537 1.494679 0.499715
2458216.621542 0.736093 0.109480 0.500606
2458216.622203 0.649197 1.006825 0.506080
2458216.622867 0.566912 0.797586 0.504807
2458216.623531 0.489053 0.446737 0.509771
2458216.624189 0.415760 0.105741 0.505952
2458216.624852 0.345332 0.851671 0.504807
2458216.625515 0.277924 -0.855648 0.507098
2458216.626176 0.213353 0.008916 0.506716
2458216.626838 0.150985 0.409209 0.509644
2458216.627499 0.090716 -0.315090 0.506971
2458216.628170 0.031318 -0.199014 0.503152
2458216.628924 -0.033576 0.296558 0.503407
2458216.629675 -0.096547 -0.085027 0.495260
2458216.630338 -0.150954 -0.921396 0.499843
2458216.631002 -0.204481 0.003402 0.499843
2458216.631666 -0.257167 -0.736488 0.499461
2458216.632327 -0.308890 0.385916 0.496915
2458216.632991 -0.360211 0.324881 0.501752
2458216.633654 -0.410894 0.171793 0.508371
2458216.634315 -0.460930 -0.255913 0.502516
2458216.634976 -0.510526 -0.994685 0.501752
2458216.635638 -0.559798 -1.386327 0.500352
2458216.636299 -0.608635 -1.045753 0.495642
2458216.637615 -0.704892 -0.355803 0.484441
2458216.638263 -0.751850 -0.332081 0.487751
2458216.638925 -0.799540 -1.198169 0.487878
2458216.639587 -0.846951 -0.967970 0.486987
2458216.640253 -0.894373 -1.361201 0.485205
2458216.641030 -0.949350 -0.623183 0.486860
2458216.641691 -0.995820 -0.791689 0.494879
2458216.642353 -1.042082 -0.789857 0.497424
2458216.643017 -1.088195 -1.392793 0.493224
2458216.643682 -1.134080 -1.025083 0.496279
2458216.644347 -1.179657 -2.422839 0.492460
2458216.645011 -1.224848 -1.399384 0.494497
2458216.645675 -1.269710 -1.059702 0.495515
2458216.646327 -1.313428 -0.951684 0.488896
2458216.646988 -1.357400 -1.672152 0.482405
2458216.647654 -1.401335 -0.685981 0.474641
2458216.648433 -1.452235 -1.097569 0.487496
2458216.649210 -1.502448 -1.758147 0.487114
2458216.649872 -1.544778 -1.804308 0.490042
2458216.650534 -1.586674 -1.451851 0.483550
2458216.651200 -1.628370 -2.260671 0.489405
2458216.651859 -1.669163 -1.856158 0.490042
2458216.652522 -1.709723 -0.543630 0.492206
2458216.653184 -1.749723 -2.237955 0.491697
2458216.653845 -1.789149 -0.951165 0.489278
2458216.654509 -1.828220 -1.972696 0.494115
2458216.655175 -1.866854 -2.432940 0.493097
2458216.655839 -1.904804 -1.339067 0.497552
2458216.656501 -1.942060 -1.830943 0.492842
2458216.657163 -1.978719 -2.936853 0.493479
2458216.657827 -2.014874 -3.074739 0.499715
2458216.658488 -2.050239 -2.018423 0.497933
2458216.659152 -2.085119 -2.383005 0.500352
2458216.659814 -2.119233 -2.151107 0.498188
2458216.660466 -2.152174 -2.279550 0.495515
2458216.661220 -2.189428 -2.132972 0.497679
2458216.661882 -2.221382 -2.514518 0.491697
2458216.662547 -2.252755 -2.532065 0.496151
2458216.663209 -2.283249 -2.898953 0.494115
2458216.663954 -2.316667 -1.790524 0.495006
2458216.664616 -2.345546 -2.490332 0.493097
2458216.665274 -2.373476 -2.770138 0.493860
2458216.665935 -2.400743 -2.061840 0.489915
2458216.666600 -2.427363 -2.807287 0.488260
2458216.667264 -2.453115 -2.979370 0.485205
2458216.667927 -2.477991 -3.049309 0.486987
2458216.668590 -2.502018 -1.892290 0.487878
2458216.669243 -2.524841 -1.871212 0.487114
2458216.669905 -2.547110 -2.499521 0.484441
2458216.670567 -2.568493 -2.238332 0.486223
2458216.671219 -2.588677 -2.948049 0.488896
2458216.671881 -2.608272 -3.179109 0.491697
2458216.672542 -2.626923 -1.868881 0.489915
2458216.673195 -2.644441 -2.898663 0.489787
2458216.673859 -2.661317 -2.237147 0.494242
2458216.674519 -2.677147 -2.694581 0.494242
2458216.675181 -2.692068 -3.220058 0.500734
2458216.675843 -2.706022 -2.769442 0.496406
2458216.676507 -2.719037 -2.876106 0.499461
2458216.677169 -2.731021 -3.199305 0.500097
2458216.677944 -2.743785 -2.084969 0.503661
2458216.678608 -2.753633 -3.145470 0.502516
2458216.679271 -2.762451 -2.469437 0.502388
2458216.679937 -2.770281 -3.459597 0.499588
2458216.680599 -2.777037 -2.794925 0.504298
2458216.681262 -2.782769 -2.122392 0.500861
2458216.681924 -2.787454 -2.860127 0.504043
2458216.682586 -2.791091 -2.916987 0.506971
2458216.683246 -2.793672 -2.531781 0.510789
2458216.683911 -2.795215 -2.616054 0.509771
2458216.684573 -2.795689 -2.342283 0.508116
2458216.685344 -2.794904 -3.268705 0.515117
2458216.686008 -2.793069 -2.140716 0.512953
2458216.686760 -2.789682 -3.332937 0.513971
2458216.687425 -2.785536 -2.531690 0.515753
2458216.688087 -2.780330 -2.958859 0.515117
2458216.688750 -2.774036 -2.686706 0.515499
2458216.689411 -2.766681 -3.033292 0.517026
2458216.690185 -2.756699 -2.580658 0.516899
2458216.690847 -2.746983 -3.207207 0.518044
2458216.691510 -2.736168 -1.847115 0.521990
2458216.692173 -2.724266 -2.135804 0.523263
2458216.692839 -2.711217 -1.922092 0.522754
2458216.693504 -2.697095 -2.732713 0.523263
2458216.694166 -2.681954 -3.258717 0.522372
2458216.694829 -2.665708 -1.804692 0.521990
2458216.695491 -2.648410 -1.711502 0.519444
2458216.696152 -2.630067 -2.927826 0.523263
2458216.696815 -2.610595 -2.439456 0.524154
2458216.697583 -2.586689 -2.143964 0.529754
2458216.698247 -2.564872 -2.232320 0.520463
2458216.698900 -2.542379 -2.348875 0.525045
2458216.699563 -2.518491 -2.743420 0.522245
2458216.700226 -2.493550 -2.779722 0.524154
2458216.700887 -2.467643 -2.655908 0.525809
2458216.701544 -2.440867 -2.125335 0.526572
2458216.702205 -2.412897 -2.660262 0.530009
2458216.702869 -2.383773 -3.196331 0.530009
2458216.703530 -2.353763 -2.738306 0.530645
2458216.704193 -2.322652 -2.597199 0.532300
2458216.704858 -2.290437 -1.075695 0.529118
2458216.705519 -2.257424 -1.649165 0.530900
2458216.706184 -2.223220 -1.927558 0.536119
2458216.706849 -2.188033 -2.729429 0.539937
2458216.707625 -2.145746 -2.612305 0.533446
2458216.708287 -2.108629 -2.161497 0.537646
2458216.708952 -2.070395 -2.999732 0.543628
2458216.709615 -2.031341 -2.735652 0.542228
2458216.710280 -1.991242 -1.913884 0.540701
2458216.710947 -1.950103 -2.362607 0.543119
2458216.711613 -1.908119 -0.951346 0.545156
2458216.712275 -1.865501 -1.586383 0.547065
2458216.712938 -1.821947 -1.848766 0.548720
2458216.713602 -1.777467 -2.037159 0.548720
2458216.714260 -1.732553 -0.955231 0.551265
2458216.714920 -1.686681 -2.455321 0.548974
2458216.715698 -1.631562 -1.106970 0.553175
2458216.716358 -1.583944 -1.162979 0.557375
2458216.717020 -1.535403 -0.610205 0.558902
2458216.717684 -1.485946 -0.740870 0.564375
2458216.718348 -1.435736 -1.099002 0.563230
2458216.719012 -1.384789 -1.179991 0.561193
2458216.719675 -1.333202 -1.462596 0.559030
2458216.720336 -1.281072 -0.831875 0.559666
2458216.721000 -1.228022 -1.097184 0.562721
2458216.721748 -1.167457 -0.254876 0.562975
2458216.722411 -1.113093 -1.439044 0.568958
2458216.723075 -1.058019 -0.385593 0.570994
2458216.723739 -1.002337 -1.931816 0.572522
2458216.724400 -0.946322 -0.678270 0.574558
2458216.725063 -0.889570 -1.183906 0.574049
2458216.725717 -0.833047 -0.341873 0.575322
2458216.726381 -0.775136 -0.831209 0.582068
2458216.727042 -0.716981 -1.298333 0.582450
2458216.727817 -0.648181 -0.698631 0.584868
2458216.728472 -0.589541 0.525791 0.584868
2458216.729134 -0.529836 0.006959 0.588559
2458216.729800 -0.469347 0.191691 0.592887
2458216.730465 -0.408547 0.214588 0.595305
2458216.731128 -0.347552 -0.275273 0.596324
2458216.731786 -0.286668 0.951300 0.599251
2458216.732448 -0.225084 -0.500676 0.597978
2458216.733111 -0.163098 -0.095624 0.607143
2458216.733774 -0.100827 -0.423718 0.609179
2458216.734439 -0.038103 -0.021489 0.612743
2458216.735100 0.024482 -0.079899 0.614653
2458216.735767 0.087853 0.819984 0.618598
2458216.736428 0.150846 0.452652 0.620253
2458216.737090 0.214103 1.176983 0.622290
2458216.737753 0.277600 1.674127 0.626235
2458216.738415 0.341122 0.114254 0.628145
2458216.739078 0.404836 -0.166761 0.632472
2458216.739828 0.476996 -0.009022 0.630181
2458216.740491 0.540834 -0.219376 0.631581
2458216.741143 0.603632 1.208496 0.643928
2458216.741806 0.667484 0.589574 0.647746
2458216.742472 0.731596 0.964313 0.654620
2458216.743137 0.795556 -0.522070 0.654747
2458216.743787 0.857997 0.938922 0.659074
2458216.744448 0.921391 0.256108 0.670275
2458216.745111 0.984847 0.992348 0.668112
2458216.745775 1.048245 0.404798 0.666966
2458216.746439 1.111463 1.197706 0.676385
2458216.747102 1.174380 0.139991 0.685295
2458216.747765 1.237068 1.311473 0.687968
2458218.469962 -5.098938 -5.092328 1.197484
2458218.470622 -5.169366 -5.754764 1.115004
2458218.471275 -5.237383 -6.655223 1.012796
2458218.471933 -5.304215 -3.806225 0.950808
2458218.472710 -5.380895 -5.876391 0.876857
2458218.473369 -5.443982 -6.211773 0.831289
2458218.474027 -5.505150 -4.953845 0.786231
2458218.474685 -5.564473 -4.837397 0.737481
2458218.475457 -5.631686 -6.363792 0.707442
2458218.476111 -5.686581 -4.766552 0.681858
2458218.476769 -5.739883 -5.764280 0.659584
2458218.477428 -5.791300 -6.016597 0.638582
2458218.478086 -5.840637 -6.333843 0.621017
2458218.478746 -5.888099 -6.945727 0.605997
2458218.479496 -5.939542 -5.798799 0.596324
2458218.480155 -5.982530 -5.395480 0.588559
2458218.480815 -6.023478 -5.755102 0.581813
2458218.481563 -6.067287 -5.612377 0.576595
2458218.482222 -6.103603 -5.602235 0.568703
2458218.482880 -6.137697 -5.768335 0.564503
2458218.483653 -6.174953 -5.359833 0.564885
2458218.484311 -6.204256 -6.491576 0.556993
2458218.484971 -6.231409 -5.827053 0.555084
2458218.485630 -6.256264 -6.203067 0.560302
2458218.486292 -6.278942 -5.626473 0.552411
2458218.486951 -6.299222 -6.571719 0.551265
2458218.487612 -6.317244 -6.537807 0.549611
2458218.488362 -6.334850 -6.557294 0.545156
2458218.489021 -6.347820 -6.563616 0.543501
2458218.489681 -6.358450 -6.617622 0.543246
2458218.490337 -6.366663 -5.725575 0.544010
2458218.490996 -6.372539 -6.410957 0.538410
2458218.491768 -6.376374 -6.727537 0.541974
2458218.492428 -6.377033 -6.299145 0.540446
2458218.493175 -6.374872 -6.526342 0.538664
2458218.493827 -6.370432 -5.929658 0.540828
2458218.494486 -6.363517 -6.964586 0.540064
2458218.495147 -6.354134 -6.298501 0.542355
2458218.495805 -6.342352 -6.128309 0.537391
2458218.496465 -6.328084 -6.667016 0.538791
2458218.497123 -6.311410 -5.481981 0.535864
2458218.497782 -6.292259 -7.086500 0.541592
2458218.498441 -6.270651 -6.881766 0.537900
2458218.499102 -6.246508 -6.977727 0.533827
2458218.499761 -6.219976 -6.520470 0.532555
2458218.500420 -6.190973 -5.564777 0.538028
2458218.501071 -6.159905 -6.236400 0.535864
2458218.501731 -6.125967 -6.127889 0.533318
2458218.502481 -6.084431 -5.626060 0.531536
2458218.503140 -6.045315 -5.686467 0.535355
2458218.503802 -6.003552 -6.366669 0.535737
2458218.504461 -5.959537 -5.631662 0.534846
2458218.505123 -5.912881 -5.802913 0.533064
2458218.505785 -5.863786 -5.382209 0.535609
2458218.506448 -5.812181 -6.844770 0.532427
2458218.507113 -5.757983 -5.896534 0.534846
2458218.507772 -5.701876 -6.639475 0.530263
2458218.508434 -5.643124 -6.585964 0.530136
2458218.509096 -5.581990 -5.532776 0.529754
2458218.509762 -5.518095 -6.341891 0.529372
2458218.510424 -5.452226 -4.648201 0.532555
2458218.511087 -5.383910 -5.297747 0.532173
2458218.511773 -5.310776 -5.393876 0.532936
2458218.512436 -5.237741 -4.645882 0.529118
2458218.513099 -5.162416 -6.004038 0.531409
2458218.513759 -5.085180 -5.576803 0.532936
2458218.514511 -4.994473 -5.251466 0.529245
2458218.515172 -4.912383 -4.795577 0.528100
2458218.515834 -4.827981 -4.346977 0.528736
2458218.516496 -4.741404 -4.090348 0.529372
2458218.517159 -4.652547 -4.362973 0.525299
2458218.517823 -4.561430 -4.075936 0.521354
2458218.518486 -4.468355 -3.946518 0.523263
2458218.519148 -4.373359 -3.823053 0.527336
2458218.519809 -4.276481 -4.978109 0.524790
2458218.520560 -4.164006 -3.053249 0.524027
2458218.521223 -4.062589 -3.413398 0.525172
2458218.521886 -3.959232 -4.269400 0.523645
2458218.522550 -3.853807 -3.916931 0.522372
2458218.523213 -3.746667 -4.137496 0.521990
2458218.523877 -3.637522 -3.162194 0.518935
2458218.524538 -3.527074 -3.551619 0.520717
2458218.525288 -3.399638 -3.488787 0.521863
2458218.525950 -3.285306 -3.487037 0.518299
2458218.527277 -3.051101 -3.430892 0.515117
2458218.527942 -2.931292 -2.814381 0.514480
2458218.528603 -2.810641 -3.007763 0.513971
2458218.529266 -2.688102 -2.475633 0.513589
2458218.529927 -2.564457 -2.155173 0.513589
2458218.530583 -2.440332 -2.268087 0.511298
2458218.531247 -2.313301 -2.503675 0.508371
2458218.531912 -2.184720 -2.488312 0.509389
2458218.532573 -2.055608 -1.841072 0.508753
2458218.533235 -1.925041 -1.981977 0.507352
2458218.533898 -1.793066 -1.104035 0.505825
2458218.534561 -1.659926 -3.288637 0.501243
2458218.535226 -1.525264 -1.664123 0.503279
2458218.535891 -1.389528 -2.175454 0.502261
2458218.536553 -1.253389 -1.120076 0.504425
2458218.537215 -1.116286 -2.102902 0.504170
2458218.537877 -0.978272 -0.915340 0.502261
2458218.538536 -0.840030 -0.502758 0.501625
2458218.539190 -0.702046 -0.482421 0.503661
2458218.539852 -0.561623 -0.695914 0.502898
2458218.540512 -0.420922 0.491396 0.504552
2458218.541175 -0.278936 -0.877588 0.501625
2458218.541838 -0.136358 -0.238037 0.502516
2458218.542500 0.006540 -0.148476 0.501752
2458218.543162 0.149917 -0.159579 0.499588
2458218.543823 0.293496 0.837481 0.500352
2458218.544484 0.437437 0.108429 0.507098
2458218.545147 0.582118 0.341618 0.499588
2458218.545817 0.728577 0.582112 0.502898
2458218.546479 0.873472 0.398916 0.501243
2458218.547142 1.018710 0.343635 0.497552
2458218.547803 1.163573 1.682745 0.501116
2458218.548457 1.306901 1.102843 0.497170
2458218.549116 1.451264 1.525088 0.496915
2458218.549781 1.596816 1.123282 0.502261
2458218.550444 1.741740 1.121280 0.497424
2458218.551108 1.886628 1.389443 0.494751
2458218.551771 2.030977 1.702263 0.492206
2458218.552432 2.174505 2.622472 0.495388
2458218.553094 2.317799 1.996679 0.496024
2458218.553757 2.460788 1.306342 0.503407
2458218.554419 2.602973 2.898446 0.500606
2458218.555083 2.744927 3.117656 0.499461
2458218.555747 2.886145 2.756160 0.500352
2458218.556412 3.026770 2.284879 0.502770
2458218.557074 3.165887 2.978907 0.497806
2458218.557737 3.304269 3.339787 0.498697
2458218.558399 3.441424 3.951003 0.499334
2458218.559063 3.577897 3.357630 0.497806
2458218.559724 3.712588 2.940694 0.496788
2458218.560387 3.846442 3.879024 0.499206
2458218.561049 3.978774 3.571201 0.498188
2458218.561701 4.107743 4.404419 0.496151
2458218.562363 4.237225 4.183394 0.499079
2458218.563027 4.365532 4.630685 0.497933
2458218.563691 4.492187 3.979119 0.498443
2458218.564357 4.617486 4.440290 0.496024
2458218.565019 4.740224 4.724330 0.502261
2458218.565682 4.861258 4.734120 0.499588
2458218.566333 4.978177 4.584554 0.496533
2458218.566998 5.095560 4.774620 0.498315
2458218.567662 5.210611 5.075508 0.496279
2458218.568324 5.323085 5.023909 0.495006
2458218.568985 5.433079 5.263925 0.498061
2458218.569649 5.541159 5.030604 0.497042
2458218.570401 5.660514 5.247474 0.500861
2458218.571063 5.762829 6.495683 0.502261
2458218.571724 5.862316 6.458133 0.499079
2458218.572387 5.959333 5.648845 0.494115
2458218.573048 6.053207 6.654953 0.501116
2458218.573709 6.144149 6.440262 0.498188
2458218.574371 6.232206 5.910771 0.496661
2458218.575031 6.316888 6.280109 0.497552
2458218.575694 6.398757 6.744888 0.495260
2458218.576357 6.477345 7.337518 0.494751
2458218.577015 6.552019 6.385263 0.496533
2458218.577677 6.623739 7.407250 0.495770
2458218.578339 6.691968 6.054587 0.496279
2458218.579002 6.756737 6.640695 0.497806
2458218.579667 6.818056 6.853460 0.499334
2458218.580332 6.875670 6.921681 0.502261
2458218.580997 6.929528 8.027033 0.497679
2458218.581662 6.979585 6.856006 0.502516
2458218.582324 7.025608 6.623520 0.501243
2458218.582977 7.067234 6.942465 0.500479
2458218.583639 7.105606 7.284483 0.500479
2458218.584302 7.140162 7.563542 0.501625
2458218.584962 7.170705 7.957216 0.500352
2458218.585625 7.197517 7.597232 0.502516
2458218.586288 7.220464 8.141467 0.503279
2458218.586949 7.239515 7.116932 0.501879
2458218.587611 7.254796 7.170455 0.503025
2458218.588274 7.266326 7.209918 0.503534
2458218.588937 7.274130 7.181653 0.503788
2458218.589600 7.278261 7.644027 0.502261
2458218.590263 7.278775 7.175399 0.505443
2458218.591017 7.275040 7.428774 0.506716
2458218.591680 7.268087 7.032580 0.502261
2458218.592341 7.257804 8.247680 0.507098
2458218.593003 7.244240 7.506476 0.504552
