# t[BJD] flux_norm_perf-1 flux_norm_noise-1 flux_norm_err
2458216.539650 -7.249704 -6.878329 0.994174
2458216.540312 -7.291016 -6.466633 0.994174
2458216.540974 -7.329671 -6.696878 0.994174
2458216.541636 -7.365647 -8.569541 0.994174
2458216.542298 -7.398921 -7.880174 0.994174
2458216.542960 -7.429467 -8.145847 0.994174
2458216.543622 -7.457262 -7.648351 0.994174
2458216.544284 -7.482283 -7.356036 0.994174
2458216.544946 -7.504507 -6.899964 0.994174
2458216.545608 -7.523914 -8.010127 0.994174
2458216.546270 -7.540483 -5.878643 0.994174
2458216.546932 -7.554194 -7.290474 0.994174
2458216.547594 -7.565029 -9.612242 0.994174
2458216.548256 -7.572953 -6.199113 0.994174
2458216.548918 -7.577966 -6.590298 0.994174
2458216.549580 -7.580052 -6.999451 0.994174
2458216.550242 -7.579194 -7.817171 0.994174
2458216.550904 -7.575378 -6.270135 0.994174
2458216.551566 -7.568591 -7.883131 0.994174
2458216.552228 -7.558819 -7.383616 0.994174
2458216.552890 -7.546050 -8.488972 0.994174
2458216.553552 -7.530271 -7.278358 0.994174
2458216.554214 -7.511471 -8.219402 0.994174
2458216.554876 -7.489641 -6.311827 0.994174
2458216.555538 -7.464759 -8.422555 0.994174
2458216.556200 -7.436818 -7.602535 0.994174
2458216.556862 -7.405817 -8.199384 0.994174
2458216.557524 -7.371746 -8.444417 0.994174
2458216.558186 -7.334597 -8.185030 0.994174
2458216.558848 -7.294361 -7.168351 0.994174
2458216.559510 -7.251029 -9.040780 0.994174
2458216.560172 -7.204592 -6.740007 0.994174
2458216.560834 -7.155041 -7.354596 0.994174
2458216.561496 -7.102367 -5.819846 0.994174
2458216.562158 -7.046558 -9.620418 0.994174
2458216.562820 -6.987602 -7.527757 0.994174
2458216.563482 -6.925472 -6.536182 0.994174
2458216.564144 -6.860170 -7.147298 0.994174
2458216.564806 -6.791679 -7.715905 0.994174
2458216.565468 -6.719982 -6.396524 0.994174
2458216.566130 -6.645059 -6.924270 0.994174
2458216.566792 -6.566884 -7.674734 0.994174
2458216.567454 -6.485431 -6.971857 0.994174
2458216.568116 -6.400667 -6.733557 0.994174
2458216.568778 -6.312556 -4.393755 0.994174
2458216.569440 -6.221054 -8.031979 0.994174
2458216.570102 -6.126111 -6.667459 0.994174
2458216.570764 -6.027658 -5.649629 0.994174
2458216.571426 -5.925629 -4.675105 0.994174
2458216.572088 -5.819954 -4.018768 0.994174
2458216.572750 -5.710544 -6.948089 0.994174
2458216.573412 -5.597293 -5.108159 0.994174
2458216.574074 -5.480079 -7.045762 0.994174
2458216.574736 -5.358764 -5.828970 0.994174
2458216.575398 -5.233185 -5.192266 0.994174
2458216.576060 -5.103157 -5.022584 0.994174
2458216.576722 -4.968465 -4.906969 0.994174
2458216.577384 -4.828863 -4.596024 0.994174
2458216.578046 -4.684067 -4.840541 0.994174
2458216.578708 -4.533722 -2.835764 0.994174
2458216.579370 -4.377485 -4.770321 0.994174
2458216.580032 -4.214929 -4.279709 0.994174
2458216.580694 -4.045566 -3.109966 0.994174
2458216.581356 -3.868842 -5.837069 0.994174
2458216.582018 -3.684123 -4.179235 0.994174
2458216.582680 -3.490691 -5.303673 0.994174
2458216.583342 -3.287730 -3.183217 0.994174
2458216.584004 -3.074315 -3.195816 0.994174
2458216.584666 -2.849406 -2.777931 0.994174
2458216.585328 -2.611829 -2.952880 0.994174
2458216.585990 -2.360218 -1.732332 0.994174
2458216.586652 -2.093106 -2.344611 0.994174
2458216.587314 -1.808891 -1.502306 0.994174
2458216.587976 -1.505768 -0.806707 0.994174
2458216.588638 -1.181757 -0.534806 0.994174
2458216.589300 -0.834701 -0.358589 0.994174
2458216.589962 -0.462272 -1.443491 0.994174
2458216.590624 -0.061993 -0.698181 0.994174
2458216.591286 0.368743 1.843433 0.994174
2458216.591948 0.832624 2.598822 0.994174
2458216.592610 1.332363 3.093172 0.994174
2458216.593272 1.870629 2.416466 0.994174
2458216.593934 2.450104 3.509277 0.994174
2458216.594596 3.072744 3.021034 0.994174
2458216.595258 3.740204 5.333198 0.994174
2458216.595920 4.453434 4.004548 0.994174
2458216.596582 5.212426 4.602113 0.994174
2458216.597244 6.015940 4.824255 0.994174
2458216.597906 6.861208 6.287573 0.994174
2458216.598568 7.743637 8.123233 0.994174
2458216.599230 8.656532 8.565508 0.994174
2458216.599892 9.590870 9.179597 0.994174
2458216.600554 10.535169 10.816517 0.994174
2458216.601216 11.475412 10.106598 0.994174
2458216.601878 12.395209 11.750769 0.994174
2458216.602540 13.276377 13.311721 0.994174
2458216.603202 14.099413 15.461203 0.994174
2458216.603864 14.844320 15.018600 0.994174
2458216.604526 15.491599 15.960545 0.994174
2458216.605188 16.023358 16.339114 0.994174
2458216.605850 16.424433 16.959221 0.994174
2458216.606512 16.683423 16.775301 0.994174
2458216.607174 16.793502 15.908710 0.994174
2458216.607836 16.752942 16.511689 0.994174
2458216.608498 16.565169 16.988360 0.994174
2458216.609160 16.238133 16.153844 0.994174
2458216.609822 15.785538 16.820409 0.994174
2458216.610484 15.223797 14.569794 0.994174
2458216.611146 14.571711 14.719275 0.994174
2458216.611808 13.849333 13.642711 0.994174
2458216.612470 13.076872 14.021143 0.994174
2458216.613132 12.273737 11.028557 0.994174
2458216.613794 11.457775 11.464202 0.994174
2458216.614456 10.644728 9.878486 0.994174
2458216.615118 9.847915 8.894727 0.994174
2458216.615780 9.078111 8.940727 0.994174
2458216.616442 8.343737 7.616356 0.994174
2458216.617104 7.650721 7.549377 0.994174
2458216.617766 7.002811 7.711220 0.994174
2458216.618428 6.402051 5.380334 0.994174
2458216.619090 5.849009 5.639012 0.994174
2458216.619752 5.343079 5.751979 0.994174
2458216.620414 4.882752 3.255923 0.994174
2458216.621076 4.465869 5.446049 0.994174
2458216.621738 4.089825 5.182490 0.994174
2458216.622400 3.751742 5.154975 0.994174
2458216.623062 3.448610 3.898194 0.994174
2458216.623724 3.177413 0.555001 0.994174
2458216.624386 2.935277 2.723697 0.994174
2458216.625048 2.719178 3.112088 0.994174
2458216.625710 2.526406 3.900376 0.994174
2458216.626372 2.354430 2.155444 0.994174
2458216.627034 2.200911 2.241613 0.994174
2458216.627696 2.063705 1.327025 0.994174
2458216.628358 1.940867 1.059886 0.994174
2458216.629020 1.830634 1.828604 0.994174
2458216.629682 1.731428 1.533333 0.994174
2458216.630344 1.641835 1.888468 0.994174
2458216.631006 1.560597 3.708159 0.994174
2458216.631668 1.486620 3.655421 0.994174
2458216.632330 1.418902 2.581827 0.994174
2458216.632992 1.356560 1.822534 0.994174
2458216.633654 1.298833 2.175764 0.994174
2458216.634316 1.245053 1.562756 0.994174
2458216.634978 1.194637 0.776630 0.994174
2458216.635640 1.147074 1.564952 0.994174
2458216.636302 1.101922 0.288502 0.994174
2458216.636964 1.058796 1.144053 0.994174
2458216.637626 1.017361 0.654733 0.994174
2458216.638288 0.977330 -0.905403 0.994174
2458216.638950 0.938454 1.790131 0.994174
2458216.639612 0.900520 1.342467 0.994174
2458216.640274 0.863341 -0.692287 0.994174
2458216.640936 0.826757 -0.004902 0.994174
2458216.641598 0.790635 1.151756 0.994174
2458216.642260 0.754860 0.436590 0.994174
2458216.642922 0.719336 0.986553 0.994174
2458216.643584 0.683978 1.567663 0.994174
2458216.644246 0.648720 1.549745 0.994174
2458216.644908 0.613503 0.438624 0.994174
2458216.645570 0.578279 0.986100 0.994174
2458216.646232 0.543010 -1.322741 0.994174
2458216.646894 0.507662 0.646324 0.994174
2458216.647556 0.472209 1.504621 0.994174
2458216.648218 0.436633 0.887291 0.994174
2458216.648880 0.400918 -0.556706 0.994174
2458216.649542 0.365052 -1.923858 0.994174
2458216.650204 0.329029 2.709984 0.994174
2458216.650866 0.292843 1.232821 0.994174
2458216.651528 0.256492 1.505073 0.994174
2458216.652190 0.219976 1.003938 0.994174
2458216.652852 0.183299 0.194655 0.994174
2458216.653514 0.146464 0.511708 0.994174
2458216.654176 0.109476 -0.962476 0.994174
2458216.654838 0.072341 0.100868 0.994174
2458216.655500 0.035068 1.514905 0.994174
2458216.656162 -0.002334 1.478193 0.994174
2458216.656824 -0.039855 -0.993449 0.994174
2458216.657486 -0.077486 -0.243977 0.994174
2458216.658148 -0.115216 -0.207753 0.994174
2458216.658810 -0.153032 -0.474448 0.994174
2458216.659472 -0.190924 0.653458 0.994174
2458216.660134 -0.228878 -1.064158 0.994174
2458216.660796 -0.266883 -0.805391 0.994174
2458216.661458 -0.304924 0.920235 0.994174
2458216.662120 -0.342989 0.928323 0.994174
2458216.662782 -0.381065 -1.227649 0.994174
2458216.663444 -0.419136 -0.758157 0.994174
2458216.664106 -0.457190 0.953078 0.994174
2458216.664768 -0.495213 -1.518558 0.994174
2458216.665430 -0.533190 -0.403595 0.994174
2458216.666092 -0.571107 -0.555046 0.994174
2458216.666754 -0.608949 -0.676766 0.994174
2458216.667416 -0.646703 -0.426199 0.994174
2458216.668078 -0.684353 -0.245897 0.994174
2458216.668740 -0.721885 -2.249084 0.994174
2458216.669402 -0.759284 0.619739 0.994174
2458216.670064 -0.796535 0.081097 0.994174
2458216.670726 -0.833623 -2.112662 0.994174
2458216.671388 -0.870535 -1.423359 0.994174
2458216.672050 -0.907255 -0.821023 0.994174
2458216.672712 -0.943768 -0.182162 0.994174
2458216.673374 -0.980060 -2.034762 0.994174
2458216.674036 -1.016116 -1.743148 0.994174
2458216.674698 -1.051921 -1.264443 0.994174
2458216.675360 -1.087461 -0.740757 0.994174
2458216.676022 -1.122722 -3.527967 0.994174
2458216.676684 -1.157687 -1.841587 0.994174
2458216.677346 -1.192343 -1.133629 0.994174
2458216.678008 -1.226674 -1.436276 0.994174
2458216.678670 -1.260667 1.136736 0.994174
2458216.679332 -1.294307 -1.273408 0.994174
2458216.679994 -1.327581 -0.436147 0.994174
2458216.680656 -1.360474 -1.867389 0.994174
2458216.681318 -1.392971 -2.593938 0.994174
2458216.681980 -1.425060 -1.503478 0.994174
2458216.682642 -1.456726 -2.013366 0.994174
2458216.683304 -1.487955 -1.376934 0.994174
2458216.683966 -1.518734 -1.841523 0.994174
2458216.684628 -1.549049 -2.072364 0.994174
2458216.685290 -1.578883 -0.821996 0.994174
2458216.685952 -1.608227 -1.580006 0.994174
2458216.686614 -1.637066 -0.608725 0.994174
2458216.687276 -1.665389 -2.000978 0.994174
2458216.687938 -1.693181 -1.160914 0.994174
2458216.688600 -1.720431 -1.424788 0.994174
2458216.689262 -1.747125 -1.309063 0.994174
2458216.689924 -1.773252 -2.605272 0.994174
2458216.690586 -1.798798 -1.745313 0.994174
2458216.691248 -1.823752 -0.941113 0.994174
2458216.691910 -1.848102 -2.312150 0.994174
2458216.692572 -1.871834 -2.240735 0.994174
2458216.693234 -1.894938 -1.085415 0.994174
2458216.693896 -1.917402 -3.347746 0.994174
2458216.694558 -1.939217 -3.453146 0.994174
2458216.695220 -1.960371 -0.134206 0.994174
2458216.695882 -1.980853 -2.546058 0.994174
2458216.696544 -2.000653 -3.897319 0.994174
2458216.697206 -2.019760 -3.650204 0.994174
2458216.697868 -2.038165 -2.540751 0.994174
2458216.698530 -2.055858 -1.117738 0.994174
2458216.699192 -2.072829 -1.303287 0.994174
2458216.699854 -2.089067 -1.324653 0.994174
2458216.700516 -2.104562 -3.066283 0.994174
2458216.701178 -2.119307 -0.611645 0.994174
2458216.701840 -2.133294 -2.099591 0.994174
2458216.702502 -2.146515 -2.943463 0.994174
2458216.703164 -2.158961 -1.321810 0.994174
2458216.703826 -2.170624 -0.553092 0.994174
2458216.704488 -2.181498 -1.554088 0.994174
2458216.705150 -2.191574 -2.001649 0.994174
2458216.705812 -2.200846 -2.258763 0.994174
2458216.706474 -2.209306 -2.017624 0.994174
2458216.707136 -2.216949 -3.077932 0.994174
2458216.707798 -2.223765 -3.095217 0.994174
2458216.708460 -2.229750 -1.952770 0.994174
2458216.709122 -2.234899 -1.624923 0.994174
2458216.709784 -2.239208 -1.333824 0.994174
2458216.710446 -2.242671 -2.522347 0.994174
2458216.711108 -2.245284 -2.391286 0.994174
2458216.711770 -2.247042 -2.139355 0.994174
2458216.712432 -2.247941 -1.465646 0.994174
2458216.713094 -2.247977 -2.329607 0.994174
2458216.713756 -2.247148 -3.580603 0.994174
2458216.714418 -2.245449 -4.024535 0.994174
2458216.715080 -2.242877 -1.413621 0.994174
2458216.715742 -2.239427 -1.986312 0.994174
2458216.716404 -2.235100 -3.164813 0.994174
2458216.717066 -2.229894 -1.637646 0.994174
2458216.717728 -2.223809 -1.641494 0.994174
2458216.718390 -2.216842 -2.032703 0.994174
2458216.719052 -2.208993 -2.404252 0.994174
2458216.719714 -2.200262 -3.016364 0.994174
2458216.720376 -2.190648 -1.011206 0.994174
2458216.721038 -2.180152 -1.107695 0.994174
2458216.721700 -2.168773 -1.388396 0.994174
2458216.722362 -2.156514 -2.303074 0.994174
2458216.723024 -2.143371 -3.499604 0.994174
2458216.723686 -2.129348 -1.421159 0.994174
2458216.724348 -2.114449 -1.182737 0.994174
2458216.725010 -2.098675 -2.193880 0.994174
2458216.725672 -2.082030 -1.534302 0.994174
2458216.726334 -2.064516 -1.157929 0.994174
2458216.726996 -2.046137 -1.867581 0.994174
2458216.727658 -2.026896 0.176793 0.994174
2458216.728320 -2.006798 -2.640190 0.994174
2458216.728982 -1.985846 -1.014101 0.994174
2458216.729644 -1.964045 -1.077493 0.994174
2458216.730306 -1.941400 -2.370817 0.994174
2458216.730968 -1.917913 -0.960169 0.994174
2458216.731630 -1.893593 -1.122284 0.994174
2458216.732292 -1.868447 -2.644516 0.994174
2458216.732954 -1.842482 -0.301165 0.994174
2458216.733616 -1.815703 -3.277590 0.994174
2458216.734278 -1.788118 -0.538305 0.994174
2458216.734940 -1.759735 -1.253170 0.994174
2458216.735602 -1.730561 -1.669232 0.994174
2458216.736264 -1.700605 -1.721983 0.994174
2458216.736926 -1.669875 -1.841936 0.994174
2458216.737588 -1.638381 1.055788 0.994174
2458216.738250 -1.606127 -2.416701 0.994174
2458216.738912 -1.573127 -3.151086 0.994174
2458216.739574 -1.539390 -0.789822 0.994174
2458216.740236 -1.504927 -2.531640 0.994174
2458216.740898 -1.469749 -1.617984 0.994174
2458216.741560 -1.433867 0.415141 0.994174
2458216.742222 -1.397292 -1.123080 0.994174
2458216.742884 -1.360035 -1.494544 0.994174
2458216.743546 -1.322109 -0.975477 0.994174
2458216.744208 -1.283525 -2.856013 0.994174
2458216.744870 -1.244297 -1.527613 0.994174
2458216.745532 -1.204436 -0.803772 0.994174
2458216.746194 -1.163953 -1.936073 0.994174
2458216.746856 -1.122866 -1.845739 0.994174
2458216.747518 -1.081188 -1.408109 0.994174
2458216.748180 -1.038932 1.155238 0.994174
2458216.748842 -0.996114 0.353257 0.994174
2458216.749504 -0.952747 -0.980151 0.994174
2458216.750166 -0.908848 -1.544471 0.994174
2458216.750828 -0.864432 -0.772075 0.994174
2458216.751490 -0.819513 0.056777 0.994174
2458216.752152 -0.774108 -2.036175 0.994174
2458216.752814 -0.728234 -0.400199 0.994174
2458216.753476 -0.681904 -0.678936 0.994174
2458216.754138 -0.635136 -0.271051 0.994174
2458216.754800 -0.587949 -0.751955 0.994174
2458216.755462 -0.540359 -2.046008 0.994174
2458216.756124 -0.492384 0.772453 0.994174
2458216.756786 -0.444042 -0.699584 0.994174
2458216.757448 -0.395350 -0.751013 0.994174
2458216.758110 -0.346327 -0.517795 0.994174
2458216.758772 -0.296990 -2.891709 0.994174
2458216.759434 -0.247360 -1.229314 0.994174
2458216.760096 -0.197453 0.065735 0.994174
2458216.760758 -0.147289 -0.452260 0.994174
2458216.761420 -0.096886 0.127836 0.994174
2458216.762082 -0.046265 -1.609309 0.994174
2458216.762744 0.004555 -1.284554 0.994174
2458216.763406 0.055554 -0.781260 0.994174
2458216.764068 0.106712 0.600820 0.994174
2458216.764730 0.158011 0.406038 0.994174
2458216.765392 0.209428 1.036542 0.994174
2458216.766054 0.260946 1.039206 0.994174
2458216.766716 0.312542 -0.311576 0.994174
2458216.767378 0.364198 -0.616547 0.994174
2458216.768040 0.415892 -0.241735 0.994174
2458216.768702 0.467605 -0.397050 0.994174
2458216.769364 0.519315 -0.497142 0.994174
2458216.770026 0.571002 0.579762 0.994174
2458216.770688 0.622646 0.576562 0.994174
2458216.771350 0.674225 0.720604 0.994174
2458216.772012 0.725720 0.646658 0.994174
2458216.772674 0.777109 0.543386 0.994174
2458216.773336 0.828373 1.315608 0.994174
2458216.773998 0.879490 0.254181 0.994174
2458216.774660 0.930440 2.816684 0.994174
2458216.775322 0.981203 0.995342 0.994174
2458216.775984 1.031758 0.552534 0.994174
2458216.776646 1.082083 3.784089 0.994174
2458216.777308 1.132160 0.631356 0.994174
2458216.777970 1.181969 0.153071 0.994174
2458216.778632 1.231489 1.941313 0.994174
2458216.779294 1.280701 1.812499 0.994174
2458216.779956 1.329584 1.935625 0.994174
2458216.780618 1.378120 0.635215 0.994174
2458216.781280 1.426288 2.145953 0.994174
2458216.781942 1.474070 2.333334 0.994174
2458216.782604 1.521445 3.407957 0.994174
2458216.783266 1.568396 1.876000 0.994174
2458216.783928 1.614900 0.604842 0.994174
2458216.784590 1.660942 2.352905 0.994174
2458216.785252 1.706502 -0.381323 0.994174
2458216.785914 1.751563 2.740266 0.994174
2458216.786576 1.796105 0.050994 0.994174
2458216.787238 1.840113 3.053434 0.994174
2458216.787900 1.883567 0.733701 0.994174
2458216.788562 1.926450 3.278225 0.994174
2458216.789224 1.968744 2.362367 0.994174
2458216.789886 2.010433 1.202445 0.994174
2458216.790548 2.051500 2.131519 0.994174
2458216.791210 2.091927 2.269875 0.994174
2458216.791872 2.131695 4.858951 0.994174
2458216.792534 2.170791 1.961507 0.994174
2458216.793196 2.209199 3.764013 0.994174
2458216.793858 2.246902 2.473765 0.994174
2458216.794520 2.283885 1.084015 0.994174
2458216.795182 2.320133 3.525948 0.994174
2458216.795844 2.355630 2.082532 0.994174
2458216.796506 2.390362 1.514562 0.994174
2458216.797168 2.424312 3.494118 0.994174
2458216.797830 2.457467 1.828691 0.994174
2458216.798492 2.489812 2.053754 0.994174
2458216.799154 2.521329 3.092756 0.994174
2458216.799816 2.552006 4.093292 0.994174
2458216.800478 2.581832 3.846649 0.994174
2458216.801140 2.610791 2.372063 0.994174
2458216.801802 2.638872 1.687987 0.994174
2458216.802464 2.666059 3.061160 0.994174
2458216.803126 2.692342 3.136201 0.994174
2458216.803788 2.717706 1.099608 0.994174
2458216.804450 2.742140 2.768808 0.994174
2458216.805112 2.765631 2.238564 0.994174
2458216.805774 2.788167 3.503534 0.994174
2458216.806436 2.809736 2.671448 0.994174
2458216.807098 2.830322 1.657726 0.994174
2458216.807760 2.849918 2.812121 0.994174
2458216.808422 2.868515 4.187735 0.994174
2458216.809084 2.886100 2.829932 0.994174
2458216.809746 2.902664 1.951865 0.994174
2458216.810408 2.918196 1.705886 0.994174
2458216.811070 2.932687 2.507938 0.994174
2458216.811732 2.946127 4.777526 0.994174
2458216.812394 2.958507 3.139710 0.994174
2458216.813056 2.969818 2.829370 0.994174
2458216.813718 2.980051 1.940303 0.994174
2458216.814380 2.989195 1.665534 0.994174
2458216.815042 2.997243 2.800335 0.994174
2458216.815704 3.004190 3.557265 0.994174
2458216.816366 3.010028 1.205625 0.994174
2458216.817028 3.014752 3.068521 0.994174
2458216.817690 3.018354 3.243604 0.994174
2458216.818352 3.020828 3.302704 0.994174
2458216.819014 3.022169 3.454479 0.994174
2458216.819676 3.022372 2.574743 0.994174
2458216.820338 3.021431 4.825815 0.994174
2458216.821000 3.019343 3.830573 0.994174
2458216.821662 3.016101 2.907515 0.994174
2458216.822324 3.011699 2.338616 0.994174
2458216.822986 3.006139 2.856705 0.994174
2458216.823648 2.999417 2.798174 0.994174
2458216.824310 2.991531 3.224538 0.994174
2458216.824972 2.982480 4.059987 0.994174
2458216.825634 2.972262 3.942283 0.994174
2458216.826296 2.960875 3.567400 0.994174
2458216.826958 2.948320 2.378574 0.994174
2458216.827620 2.934597 2.337753 0.994174
2458216.828282 2.919704 3.057167 0.994174
2458216.828944 2.903645 2.335581 0.994174
2458216.829606 2.886414 3.018618 0.994174
2458216.830268 2.868017 2.901012 0.994174
2458216.830930 2.848457 3.602432 0.994174
2458216.831592 2.827738 3.466746 0.994174
2458216.832254 2.805862 2.085839 0.994174
2458216.832916 2.782833 2.174718 0.994174
2458216.833578 2.758655 3.421401 0.994174
2458216.834240 2.733333 3.514624 0.994174
2458216.834902 2.706870 5.354494 0.994174
2458216.835564 2.679274 2.234536 0.994174
2458216.836226 2.650550 4.382119 0.994174
2458216.836888 2.620702 2.239784 0.994174
2458216.837550 2.589734 1.958333 0.994174
2458216.838212 2.557659 2.945761 0.994174
2458216.838874 2.524484 3.183066 0.994174
2458216.839536 2.490217 3.332681 0.994174
2458216.840198 2.454867 2.964013 0.994174
2458216.840860 2.418443 2.241730 0.994174
2458216.841522 2.380954 1.247753 0.994174
2458216.842184 2.342412 1.343751 0.994174
2458216.842846 2.302826 2.559284 0.994174
2458216.843508 2.262206 0.708467 0.994174
2458216.844170 2.220565 2.302279 0.994174
2458216.844832 2.177910 2.039601 0.994174
2458216.845494 2.134257 1.867115 0.994174
2458216.846156 2.089618 2.198112 0.994174
2458216.846818 2.044009 2.460025 0.994174
2458216.847480 1.997441 1.662214 0.994174
2458216.848142 1.949929 1.650113 0.994174
2458216.848804 1.901488 2.169295 0.994174
2458216.849466 1.852132 2.767998 0.994174
2458216.850128 1.801876 3.011424 0.994174
2458216.850790 1.750737 1.541899 0.994174
2458216.851452 1.698729 1.742664 0.994174
2458216.852114 1.645869 0.395354 0.994174
2458216.852776 1.592171 0.881308 0.994174
2458216.853438 1.537655 1.006191 0.994174
2458216.854100 1.482340 1.352100 0.994174
2458216.854762 1.426244 0.323984 0.994174
2458216.855424 1.369384 1.714850 0.994174
2458216.856086 1.311779 1.245487 0.994174
2458216.856748 1.253450 1.596612 0.994174
2458216.857410 1.194414 0.654504 0.994174
2458216.858072 1.134692 1.549793 0.994174
2458216.858734 1.074303 1.601507 0.994174
2458216.859396 1.013270 1.209522 0.994174
2458216.860058 0.951608 3.594838 0.994174
2458216.860720 0.889343 1.897387 0.994174
2458216.861382 0.826495 -0.085028 0.994174
2458216.862044 0.763087 1.643729 0.994174
2458216.862706 0.699141 2.083700 0.994174
2458216.863368 0.634679 1.588014 0.994174
2458216.864030 0.569724 -0.950226 0.994174
2458216.864692 0.504299 1.646141 0.994174
2458216.865354 0.438426 -0.373697 0.994174
2458216.866016 0.372130 0.849893 0.994174
2458216.866678 0.305433 -1.170703 0.994174
2458216.867340 0.238361 -1.651915 0.994174
2458216.868002 0.170935 1.527248 0.994174
2458216.868664 0.103181 0.675044 0.994174
2458216.869326 0.035126 -1.831960 0.994174
2458216.869988 -0.033208 -1.545492 0.994174
2458216.870650 -0.101794 0.928909 0.994174
