# r C2m=1 C2m=2 C2m=3 C2m=4 C2m=5 C2m=6 C2m=7
0.187382 0.460545 0.205800 0.134117 0.088393 0.067107 0.054368 0.048131
0.200923 0.489268 0.231849 0.156407 0.105861 0.080175 0.064743 0.057510
0.215444 0.519307 0.260945 0.182062 0.126806 0.095886 0.077046 0.068616
0.231013 0.550642 0.293408 0.211444 0.151734 0.114774 0.091675 0.081775
0.247708 0.583228 0.329528 0.244937 0.181131 0.137482 0.109197 0.097442
0.265609 0.616951 0.369518 0.282944 0.215489 0.164810 0.130422 0.116244
0.284804 0.651682 0.413534 0.325935 0.255355 0.197763 0.156503 0.139050
0.305386 0.687166 0.461501 0.374259 0.301267 0.237535 0.189052 0.167127
0.327455 0.723098 0.513119 0.428030 0.353736 0.285447 0.230074 0.202264
0.351119 0.758942 0.567528 0.486653 0.412854 0.342503 0.281639 0.246970
0.376494 0.794052 0.623372 0.548693 0.477924 0.408813 0.345261 0.304280
0.403702 0.827515 0.678652 0.611631 0.546503 0.481969 0.419778 0.375186
0.432876 0.858499 0.731527 0.672803 0.615018 0.557334 0.500353 0.455760
0.464159 0.886428 0.780703 0.730155 0.680186 0.630160 0.580403 0.538405
0.497702 0.911228 0.825900 0.783150 0.740844 0.698449 0.656304 0.618332
0.533670 0.933014 0.867093 0.831912 0.797098 0.762175 0.727536 0.694679
0.572237 0.951863 0.903902 0.876231 0.848850 0.821321 0.794074 0.767327
0.613591 0.967761 0.935533 0.915144 0.894970 0.874605 0.854479 0.834375
0.657933 0.980633 0.961267 0.947587 0.934052 0.920322 0.906759 0.893100
0.705480 0.990248 0.980498 0.972667 0.964916 0.957011 0.949195 0.941264
0.756463 0.996409 0.992820 0.989534 0.986276 0.982933 0.979617 0.976233
0.811131 0.999258 0.998516 0.997776 0.997041 0.996279 0.995521 0.994746
0.869749 0.999947 0.999893 0.999838 0.999783 0.999725 0.999666 0.999607
0.932603 1.000000 0.999999 0.999999 0.999998 0.999997 0.999997 0.999996
1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
