# r C0uncm=2 C0uncm=3 C0uncm=4 C0uncm=5 C0uncm=6 C0uncm=7 C1uncm=2 C1uncm=3 C1uncm=4 C1uncm=5 C1uncm=6 C1uncm=7 C2uncm=2 C2uncm=3 C2uncm=4 C2uncm=5 C2uncm=6 C2uncm=7
0.028480 nan nan nan nan nan nan nan nan nan nan nan nan 0.000023 0.000023 0.000023 0.000023 0.000023 0.000023
0.030539 nan nan nan nan nan nan nan nan nan nan nan nan 0.000025 0.000025 0.000026 0.000026 0.000026 0.000026
0.032745 nan nan nan nan nan nan nan nan nan nan nan nan 0.000028 0.000028 0.000028 0.000028 0.000028 0.000028
0.035112 nan nan nan nan nan nan nan nan nan nan nan nan 0.000031 0.000031 0.000031 0.000031 0.000032 0.000032
0.037649 nan nan nan nan nan nan nan nan nan nan nan nan 0.000035 0.000035 0.000035 0.000035 0.000035 0.000035
0.040370 nan nan nan nan nan nan nan nan nan nan nan nan 0.000039 0.000039 0.000039 0.000039 0.000039 0.000039
0.043288 nan nan nan nan nan nan nan nan nan nan nan nan 0.000043 0.000043 0.000043 0.000043 0.000043 0.000043
0.046416 345080.144865 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000048 0.000048 0.000048 0.000048 0.000048 0.000048
0.049770 156636.413964 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000053 0.000053 0.000053 0.000053 0.000053 0.000053
0.053367 99049.979235 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000059 0.000059 0.000059 0.000059 0.000059 0.000059
0.057224 59559.382050 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000065 0.000065 0.000065 0.000066 0.000066 0.000066
0.061359 54149.457576 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000073 0.000073 0.000073 0.000073 0.000073 0.000073
0.065793 30052.535681 307140.267158 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000081 0.000081 0.000081 0.000081 0.000081 0.000081
0.070548 25891.992907 370572.413237 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000089 0.000090 0.000090 0.000090 0.000090 0.000090
0.075646 19918.818751 76701.210672 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000099 0.000099 0.000099 0.000100 0.000100 0.000100
0.081113 15952.984365 28887.802828 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000110 0.000110 0.000110 0.000111 0.000111 0.000111
0.086975 11504.692929 29254.549284 329305.973215 nan nan nan 0.000000 0.000000 0.000000 nan nan nan 0.000122 0.000123 0.000123 0.000123 0.000123 0.000123
0.093260 9345.938833 32821.089588 605829.006476 220522.252023 nan nan 0.000000 0.000000 0.000000 0.000000 nan nan 0.000136 0.000136 0.000136 0.000136 0.000136 0.000137
0.100000 7245.029084 15162.151388 295926.520164 265421.382071 nan nan 0.000000 0.000000 0.000000 0.000000 nan nan 0.000151 0.000151 0.000151 0.000151 0.000151 0.000152
0.107227 5739.016362 11468.039831 49612.505693 507474.968326 232002.858663 nan 0.000000 0.000000 0.000000 0.000000 0.000000 nan 0.000168 0.000168 0.000168 0.000168 0.000168 0.000168
0.114976 5054.264253 8182.899655 15644.396979 41278.196614 290904.635446 nan 0.000000 0.000000 0.000000 0.000000 0.000000 nan 0.000186 0.000186 0.000186 0.000187 0.000187 0.000187
0.123285 4590.142469 6618.389698 10970.723339 25305.892790 154123.960144 nan 0.000000 0.000000 0.000000 0.000000 0.000000 nan 0.000207 0.000207 0.000207 0.000207 0.000207 0.000208
0.132194 4342.130920 5621.674433 7379.606964 11022.763316 18267.832484 121409.501887 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000229 0.000230 0.000230 0.000230 0.000230 0.000230
0.141747 4318.864985 5440.778694 5919.240301 6841.159960 9098.161435 24607.597999 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000255 0.000255 0.000255 0.000255 0.000256 0.000256
0.151991 4436.888463 5500.944712 5560.446172 5696.558928 6516.200367 10640.040108 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000283 0.000283 0.000283 0.000284 0.000284 0.000284
0.162975 4645.373346 5740.553431 5531.898631 5169.947714 5465.132549 7111.392407 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000314 0.000314 0.000315 0.000315 0.000315 0.000315
0.174753 4934.154220 6141.449139 5741.314570 5183.475195 5178.622398 5802.366185 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000349 0.000349 0.000349 0.000350 0.000350 0.000350
0.187382 5290.635838 6655.257312 6128.531355 5457.606847 5258.046816 5409.356191 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000387 0.000388 0.000388 0.000388 0.000389 0.000389
0.200923 5696.145013 7249.867178 6676.056829 5908.353167 5547.710664 5425.722049 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000430 0.000430 0.000431 0.000431 0.000431 0.000432
0.215443 6154.948105 7907.009289 7336.480535 6509.216750 6019.359486 5706.826114 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000477 0.000478 0.000478 0.000479 0.000479 0.000479
0.231013 6656.829944 8593.589373 8070.528275 7249.990411 6651.475033 6192.042208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000530 0.000531 0.000531 0.000531 0.000532 0.000532
0.247708 7203.132814 9285.048405 8839.482467 8117.136629 7435.043335 6840.082526 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000589 0.000589 0.000590 0.000590 0.000591 0.000591
0.265609 7792.285798 9932.404638 9601.819099 9090.750439 8367.512483 7655.706993 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000653 0.000654 0.000655 0.000655 0.000656 0.000656
0.284804 8432.265077 10500.065715 10321.185246 10138.491859 9439.733813 8639.537737 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000726 0.000726 0.000727 0.000727 0.000728 0.000729
0.305386 9138.291483 10962.298376 10964.555071 11223.125354 10628.339309 9788.277798 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000806 0.000806 0.000807 0.000808 0.000808 0.000809
0.327455 9934.134581 11338.114323 11496.846559 12300.980433 11901.012794 11081.749275 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000894 0.000895 0.000896 0.000897 0.000898 0.000898
0.351119 10850.889234 11725.822133 11933.412883 13292.792231 13193.958360 12491.478675 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000993 0.000994 0.000995 0.000996 0.000997 0.000998
0.376494 11912.382824 12263.696051 12364.365221 14117.779531 14402.650285 13948.251578 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001103 0.001104 0.001105 0.001106 0.001107 0.001108
0.403702 13133.395613 13072.044550 12975.825594 14741.782821 15382.874631 15343.647132 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001224 0.001226 0.001227 0.001228 0.001229 0.001230
0.432876 14508.376181 14204.994454 13919.929902 15277.248478 16050.836121 16513.842768 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001360 0.001361 0.001362 0.001363 0.001364 0.001366
0.464159 16010.081566 15634.660061 15215.499987 15965.141175 16523.389819 17366.557031 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001510 0.001511 0.001512 0.001514 0.001515 0.001516
0.497702 17596.772684 17310.480799 16806.964254 17001.681364 17161.705265 17994.067673 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001676 0.001678 0.001679 0.001681 0.001682 0.001684
0.533670 19226.739698 19197.753182 18660.613124 18468.516156 18282.129498 18731.590422 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001861 0.001863 0.001864 0.001866 0.001868 0.001869
0.572237 20879.311761 21273.275723 20769.764428 20343.876530 19934.326489 19950.134776 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002066 0.002068 0.002070 0.002072 0.002074 0.002076
0.613591 22577.431463 23507.562318 23127.086710 22573.466627 22018.224719 21755.667105 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002294 0.002296 0.002298 0.002301 0.002303 0.002305
0.657933 24405.877472 25858.652589 25707.637200 25125.154534 24463.483828 24038.741703 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002548 0.002550 0.002552 0.002554 0.002557 0.002559
0.705480 26512.384424 28281.043656 28469.628274 27987.961434 27251.173146 26711.366132 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002829 0.002831 0.002834 0.002836 0.002839 0.002841
0.756463 29047.363326 30756.103276 31342.159061 31145.265008 30393.769102 29763.709790 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.003141 0.003144 0.003146 0.003149 0.003152 0.003155
0.811131 32088.553715 33353.278345 34229.547144 34540.289399 33901.642952 33222.527314 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.003487 0.003490 0.003493 0.003497 0.003500 0.003503
0.869749 35597.451882 36260.332203 37140.421674 38057.524414 37739.912792 37112.420300 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.003872 0.003875 0.003879 0.003882 0.003886 0.003889
0.932603 39523.184197 39717.516705 40276.877990 41582.194306 41764.281519 41414.928576 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.004299 0.004303 0.004307 0.004311 0.004315 0.004318
1.000000 43884.000518 43857.994354 43996.673609 45160.487584 45783.043958 46031.300337 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.004774 0.004778 0.004782 0.004786 0.004791 0.004795
