# r C0m=2 C0m=3 C0m=4 C0m=5 C0m=6 C0m=7 C0m=8 C0m=9 C0m=10 C1m=2 C1m=3 C1m=4 C1m=5 C1m=6 C1m=7 C1m=8 C1m=9 C1m=10 C2m=2 C2m=3 C2m=4 C2m=5 C2m=6 C2m=7 C2m=8 C2m=9 C2m=10
0.003511 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000073 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.003765 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000083 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.004037 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000096 0.000002 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.004329 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000110 0.000002 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.004642 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000127 0.000003 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.004977 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000146 0.000003 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.005337 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000168 0.000004 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.005722 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000193 0.000005 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.006136 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000222 0.000006 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.006579 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000255 0.000008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.007055 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000294 0.000009 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.007565 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000338 0.000011 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.008111 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000388 0.000014 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.008697 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000446 0.000017 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.009326 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000513 0.000021 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.010000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000590 0.000026 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.010723 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000677 0.000032 0.000002 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.011498 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000779 0.000040 0.000002 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.012328 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000896 0.000049 0.000003 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.013219 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001030 0.000060 0.000004 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.014175 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001184 0.000074 0.000006 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000
0.015199 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001361 0.000091 0.000007 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000
0.016298 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001564 0.000112 0.000010 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000
0.017475 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001798 0.000138 0.000013 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000
0.018738 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002066 0.000170 0.000017 0.000002 0.000000 0.000000 0.000000 0.000000 0.000000
0.020092 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002374 0.000209 0.000023 0.000003 0.000000 0.000000 0.000000 0.000000 0.000000
0.021544 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002727 0.000257 0.000030 0.000004 0.000001 0.000000 0.000000 0.000000 0.000000
0.023101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.003133 0.000316 0.000039 0.000006 0.000001 0.000000 0.000000 0.000000 0.000000
0.024771 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.003599 0.000388 0.000051 0.000008 0.000001 0.000000 0.000000 0.000000 0.000000
0.026561 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.004134 0.000476 0.000067 0.000011 0.000002 0.000000 0.000000 0.000000 0.000000
0.028480 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.004745 0.000584 0.000088 0.000016 0.000003 0.000001 0.000000 0.000000 0.000000
0.030539 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.005449 0.000717 0.000115 0.000022 0.000004 0.000001 0.000000 0.000000 0.000000
0.032745 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.006256 0.000878 0.000151 0.000031 0.000006 0.000001 0.000000 0.000000 0.000000
0.035112 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.007185 0.001076 0.000196 0.000044 0.000010 0.000002 0.000000 0.000000 0.000000
0.037649 10862725.875888 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000132 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.008246 0.001318 0.000257 0.000061 0.000014 0.000003 0.000001 0.000000 0.000000
0.040370 12577122.928752 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000136 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.009461 0.001611 0.000334 0.000085 0.000021 0.000005 0.000001 0.000000 0.000000
0.043288 14610574.598207 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000139 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.010852 0.001968 0.000434 0.000117 0.000031 0.000008 0.000002 0.000001 0.000000
0.046416 17019737.786391 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000142 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.012444 0.002400 0.000563 0.000162 0.000046 0.000013 0.000004 0.000001 0.000000
0.049770 19793434.143371 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000145 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.014264 0.002924 0.000729 0.000223 0.000068 0.000021 0.000006 0.000002 0.000001
0.053367 22973930.701768 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000148 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.016344 0.003556 0.000940 0.000306 0.000099 0.000032 0.000010 0.000003 0.000001
0.057224 26584188.974299 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000152 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.018719 0.004318 0.001209 0.000418 0.000144 0.000050 0.000017 0.000006 0.000002
0.061359 30747966.100811 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000155 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.021429 0.005235 0.001548 0.000568 0.000208 0.000077 0.000028 0.000010 0.000003
0.065793 35508640.951601 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000158 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.024517 0.006332 0.001974 0.000767 0.000298 0.000118 0.000045 0.000017 0.000006
0.070548 40991341.366536 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000161 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.028033 0.007644 0.002508 0.001028 0.000424 0.000178 0.000072 0.000029 0.000012
0.075646 47253109.626290 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000164 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.032034 0.009207 0.003172 0.001372 0.000597 0.000266 0.000115 0.000050 0.000021
0.081113 54390297.698279 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000167 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.036586 0.011061 0.003993 0.001816 0.000834 0.000392 0.000180 0.000083 0.000037
0.086975 62516006.616378 19262469.529076 6878520.686644 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000170 1.000145 1.000123 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.041754 0.013256 0.005000 0.002388 0.001156 0.000575 0.000280 0.000137 0.000065
0.093260 71713378.009820 23537055.014304 9029432.715705 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000173 1.000149 1.000128 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.047614 0.015847 0.006225 0.003112 0.001585 0.000831 0.000428 0.000222 0.000112
0.100000 82143227.821891 28561751.092581 11617042.361221 5480023.421572 0.000000 0.000000 0.000000 0.000000 0.000000 1.000177 1.000153 1.000134 1.000118 0.000000 0.000000 0.000000 0.000000 0.000000 0.054254 0.018890 0.007709 0.004020 0.002145 0.001184 0.000644 0.000354 0.000189
0.107227 93932245.094258 34470631.148645 14772257.480338 7451767.322197 0.000000 0.000000 0.000000 0.000000 0.000000 1.000180 1.000157 1.000139 1.000125 0.000000 0.000000 0.000000 0.000000 0.000000 0.061766 0.022460 0.009489 0.005146 0.002871 0.001662 0.000951 0.000550 0.000311
0.114976 107245955.883149 41396158.908800 18567783.284134 9927008.876306 5251286.114718 0.000000 0.000000 0.000000 0.000000 1.000183 1.000161 1.000144 1.000131 1.000118 0.000000 0.000000 0.000000 0.000000 0.070261 0.026634 0.011611 0.006526 0.003794 0.002296 0.001379 0.000840 0.000501
0.123285 122250253.022678 49494175.979463 23081182.889309 12970319.145906 7323889.883001 4166255.944414 0.000000 0.000000 0.000000 1.000186 1.000165 1.000148 1.000136 1.000125 1.000114 0.000000 0.000000 0.000000 0.079849 0.031511 0.014129 0.008199 0.004948 0.003122 0.001962 0.001254 0.000787
0.132194 139159749.845459 58929677.299830 28414661.181177 16617963.704555 9879789.127475 5993045.722102 0.000000 0.000000 0.000000 1.000189 1.000169 1.000153 1.000142 1.000131 1.000121 0.000000 0.000000 0.000000 0.090661 0.037199 0.017107 0.010201 0.006364 0.004170 0.002731 0.001828 0.001202
0.141747 158176917.427068 69894444.741137 34678064.728017 20960788.590879 13024071.106331 8350178.130307 5262507.910372 0.000000 0.000000 1.000192 1.000173 1.000157 1.000147 1.000137 1.000128 1.000119 0.000000 0.000000 0.102826 0.043813 0.020610 0.012588 0.008083 0.005476 0.003723 0.002594 0.001785
0.151991 179578894.617292 82636820.123343 42038290.412865 26072312.241209 16792535.492986 11267817.450849 7513734.965636 5033115.817508 0.000000 1.000194 1.000177 1.000162 1.000152 1.000142 1.000134 1.000126 1.000119 0.000000 0.116506 0.051511 0.024729 0.015403 0.010140 0.007074 0.004971 0.003593 0.002572
0.162975 203640214.473304 97402059.407540 50648831.709115 32046635.822526 21234831.631945 14773781.959699 10296251.221922 7293370.342167 5095400.046161 1.000197 1.000181 1.000166 1.000156 1.000148 1.000140 1.000133 1.000126 1.000119 0.131877 0.060455 0.029555 0.018712 0.012578 0.008997 0.006506 0.004856 0.003602
0.174753 230677348.216567 114515210.976153 60759819.865391 39007539.974447 26428019.741039 18922900.452417 13663085.910121 10092402.954526 7401642.542606 1.000200 1.000185 1.000170 1.000161 1.000153 1.000146 1.000139 1.000133 1.000127 0.149119 0.070853 0.035225 0.022583 0.015444 0.011284 0.008361 0.006416 0.004905
0.187382 261099564.822350 134335017.040656 72656351.965494 47099854.317428 32445021.880060 23757807.522522 17626760.674714 13455642.584552 10259174.221959 1.000203 1.000188 1.000174 1.000165 1.000157 1.000151 1.000145 1.000140 1.000135 0.168431 0.082939 0.041901 0.027106 0.018786 0.013967 0.010562 0.008296 0.006512
0.200923 295406377.708846 157282559.675345 86685580.681446 56531887.906092 39425947.454190 29358228.164589 22242035.131151 17411152.285747 13669103.121296 1.000206 1.000192 1.000178 1.000169 1.000162 1.000156 1.000151 1.000146 1.000141 0.190069 0.096996 0.049783 0.032395 0.022686 0.017099 0.013144 0.010521 0.008436
0.215443 334184195.572730 183876831.246331 103349599.759906 67543548.708606 47521194.155924 35849766.825817 27592820.163990 22006556.167728 17662830.545543 1.000209 1.000195 1.000182 1.000173 1.000166 1.000161 1.000156 1.000151 1.000147 0.214285 0.113375 0.059168 0.038587 0.027224 0.020753 0.016161 0.013130 0.010709
0.231013 378118500.147058 214659588.948344 123208284.187555 80461893.135452 56928808.653164 43356329.061173 33765961.061312 27319743.073100 22287942.066588 1.000212 1.000199 1.000186 1.000178 1.000170 1.000165 1.000160 1.000156 1.000153 0.241366 0.132451 0.070409 0.045868 0.032511 0.024996 0.019666 0.016171 0.013367
0.247708 428085529.312085 250258999.574305 146939790.807265 95640997.575991 67879243.634600 52074326.734450 40915938.220147 33458866.655409 27629386.477291 1.000214 1.000203 1.000191 1.000182 1.000175 1.000169 1.000165 1.000161 1.000158 0.271623 0.154646 0.083989 0.054452 0.038672 0.029938 0.023742 0.019706 0.016461
0.265609 485106580.033574 291335902.553742 175354817.466556 113593938.555129 80659566.698539 62198723.903055 49200458.038020 40561021.891573 33800102.999837 1.000217 1.000206 1.000195 1.000186 1.000179 1.000174 1.000169 1.000166 1.000163 0.305390 0.180399 0.100528 0.064648 0.045868 0.035689 0.028480 0.023812 0.020054
0.284804 550364412.836035 338634358.924370 209216717.073430 134886415.517385 95600906.478259 73995767.929975 58813010.308221 48793117.373903 40933264.259267 1.000220 1.000210 1.000199 1.000190 1.000183 1.000178 1.000174 1.000170 1.000167 0.343023 0.210143 0.120728 0.076828 0.054285 0.042397 0.033986 0.028581 0.024222
0.305386 625041661.204900 392925845.446093 249306342.352821 160270830.748948 113111130.999929 87752877.601885 70003934.570561 58364649.862762 49211322.807440 1.000223 1.000213 1.000203 1.000194 1.000187 1.000182 1.000178 1.000175 1.000172 0.384814 0.244209 0.145356 0.091497 0.064154 0.050225 0.040404 0.034134 0.029068
0.327455 710143122.955591 455110747.574110 296220366.697157 190539017.259465 133722038.956119 103840284.298783 83027461.145208 69490908.860464 58833955.090844 1.000225 1.000217 1.000207 1.000198 1.000191 1.000186 1.000182 1.000179 1.000176 0.430943 0.282834 0.175011 0.109242 0.075779 0.059387 0.047877 0.040594 0.034709
0.351119 805944176.277582 526241164.991079 350459802.604694 226555102.629774 158064484.499096 122705779.739718 98227182.055319 82445827.218027 70021111.737150 1.000228 1.000220 1.000211 1.000202 1.000195 1.000190 1.000186 1.000183 1.000180 0.481266 0.326123 0.209991 0.130740 0.089524 0.070139 0.056605 0.048121 0.041273
0.376494 911579594.852584 607539642.863583 412477515.774146 269207193.747467 186986211.618869 144916313.716865 116004115.160631 97553324.278066 83023971.206450 1.000231 1.000223 1.000215 1.000206 1.000198 1.000194 1.000190 1.000187 1.000184 0.535196 0.374117 0.250177 0.156685 0.105892 0.082810 0.066817 0.056902 0.048907
0.403702 1024536811.946353 700254673.428358 483096194.903464 319591398.977956 221548416.893545 171173192.416216 136885565.288816 115247742.418972 98199668.205596 1.000233 1.000227 1.000219 1.000210 1.000203 1.000198 1.000194 1.000191 1.000188 0.591533 0.426844 0.295275 0.187816 0.125526 0.097811 0.078819 0.067189 0.057821
0.432876 1141050724.839488 804804803.919705 563659700.361939 379223883.968103 263229413.379856 202379397.697467 161479667.123019 136018984.907651 115972732.319459 1.000236 1.000230 1.000223 1.000214 1.000207 1.000202 1.000198 1.000195 1.000192 0.648557 0.483961 0.345109 0.224999 0.149366 0.115679 0.092959 0.079267 0.068267
0.464159 1256533611.313656 919933783.433634 656046627.574167 450320272.575085 314143229.696056 239737974.281688 190578089.575591 160489783.866743 136825510.701814 1.000238 1.000233 1.000226 1.000219 1.000211 1.000206 1.000202 1.000199 1.000196 0.704204 0.544385 0.399816 0.269363 0.178853 0.137147 0.109700 0.093498 0.080525
0.497702 1366789006.446443 1041843796.421728 761500098.021651 535687595.914276 377325189.378307 284966101.410607 225204281.623475 189428569.846180 161353799.476299 1.000239 1.000235 1.000230 1.000223 1.000215 1.000210 1.000206 1.000203 1.000200 0.756660 0.606093 0.459405 0.322220 0.216239 0.163310 0.129643 0.110336 0.094948
0.533670 1469265114.258195 1164617216.087734 879180363.937256 638534559.576655 456849403.343412 340529910.266867 266734622.301101 223866252.843154 190334710.279243 1.000241 1.000238 1.000233 1.000227 1.000220 1.000214 1.000210 1.000207 1.000204 0.804964 0.666533 0.523125 0.384701 0.264673 0.195837 0.153594 0.130385 0.111998
0.572237 1563428151.628744 1281899743.636959 1005139758.830820 761130331.254610 557208626.727414 409942278.106538 317063738.040868 265184719.854990 224824775.704110 1.000242 1.000240 1.000236 1.000231 1.000225 1.000219 1.000214 1.000211 1.000208 0.849097 0.723342 0.589087 0.456704 0.327192 0.237251 0.182685 0.154461 0.132298
0.613591 1649217244.051312 1389719929.047112 1133158235.014681 901920312.388189 681418808.174725 497623394.469545 378970460.685724 315261455.758829 266181798.103149 1.000243 1.000241 1.000238 1.000235 1.000230 1.000223 1.000218 1.000215 1.000212 0.889260 0.775232 0.654523 0.535651 0.404335 0.290635 0.218607 0.183685 0.156651
0.657933 1725993860.632920 1487693838.094233 1256239995.841884 1050414164.915676 826655611.505844 608687286.293192 456998431.651551 376874126.993915 316209546.834076 1.000244 1.000243 1.000241 1.000238 1.000234 1.000228 1.000223 1.000219 1.000217 0.925384 0.822222 0.716197 0.615277 0.491510 0.358771 0.264214 0.219744 0.186132
