# r C0uncm=2 C0uncm=3 C0uncm=4 C0uncm=5 C0uncm=6 C0uncm=7 C1uncm=2 C1uncm=3 C1uncm=4 C1uncm=5 C1uncm=6 C1uncm=7 C2uncm=2 C2uncm=3 C2uncm=4 C2uncm=5 C2uncm=6 C2uncm=7
0.024771 915.580015 870.072027 2598.720857 nan nan nan 0.000000 0.000000 0.000000 nan nan nan 0.000019 0.000019 0.000019 0.000019 0.000019 0.000019
0.026561 996.733551 902.703632 1483.709349 nan nan nan 0.000000 0.000000 0.000000 nan nan nan 0.000021 0.000021 0.000021 0.000021 0.000021 0.000021
0.028480 1097.773288 952.008641 918.172163 nan nan nan 0.000000 0.000000 0.000000 nan nan nan 0.000023 0.000023 0.000023 0.000023 0.000023 0.000023
0.030539 1210.131212 1007.157248 898.877586 nan nan nan 0.000000 0.000000 0.000000 nan nan nan 0.000025 0.000025 0.000026 0.000026 0.000026 0.000026
0.032745 1349.661050 1081.830108 963.900717 4106.183275 nan nan 0.000000 0.000000 0.000000 0.000000 nan nan 0.000028 0.000028 0.000028 0.000028 0.000028 0.000028
0.035112 1521.017792 1161.844493 1044.758072 4022.200430 4966.780660 8588.967948 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000031 0.000031 0.000031 0.000031 0.000032 0.000032
0.037649 1725.125062 1241.011086 1122.729550 3589.347275 5036.132227 4464.027596 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000035 0.000035 0.000035 0.000035 0.000035 0.000035
0.040370 1977.081661 1330.913477 1195.235230 3027.471078 4420.223446 4351.256828 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000039 0.000039 0.000039 0.000039 0.000039 0.000039
0.043288 2282.216178 1445.551141 1278.858995 2350.823338 4236.978927 3784.438614 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000043 0.000043 0.000043 0.000043 0.000043 0.000043
0.046416 2657.072574 1578.576161 1363.632731 1818.359201 3906.154482 3971.102666 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000048 0.000048 0.000048 0.000048 0.000048 0.000048
0.049770 3121.283823 1751.362777 1459.380779 1784.014708 2475.718861 3317.709665 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000053 0.000053 0.000053 0.000053 0.000053 0.000053
0.053367 3702.508144 1969.857330 1576.029718 1840.901461 2095.961257 2394.812257 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000059 0.000059 0.000059 0.000059 0.000059 0.000059
0.057224 4388.134160 2243.735458 1726.835552 1957.217459 1965.449431 1810.461621 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000065 0.000065 0.000065 0.000065 0.000066 0.000066
0.061359 5228.279301 2573.465793 1907.219421 2059.556307 1986.418197 1758.453596 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000073 0.000073 0.000073 0.000073 0.000073 0.000073
0.065793 6269.368139 2973.987629 2127.248508 2180.778911 2075.387118 1802.725868 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000081 0.000081 0.000081 0.000081 0.000081 0.000081
0.070548 7434.912193 3439.907164 2398.836251 2320.285582 2185.681605 1894.462831 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000089 0.000090 0.000090 0.000090 0.000090 0.000090
0.075646 8770.572509 3981.143451 2728.788885 2474.764190 2319.345874 2006.292529 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000099 0.000099 0.000099 0.000100 0.000100 0.000100
0.081113 10226.098782 4597.917203 3115.185060 2665.697335 2461.656218 2134.598703 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000110 0.000110 0.000110 0.000111 0.000111 0.000111
0.086975 11966.686505 5328.081664 3568.436229 2906.008016 2631.575946 2274.269824 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000122 0.000123 0.000123 0.000123 0.000123 0.000123
0.093260 13884.541179 6183.335694 4094.587708 3213.812227 2841.944370 2444.096001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000136 0.000136 0.000136 0.000136 0.000136 0.000136
0.100000 16008.232881 7175.947284 4705.521110 3584.465429 3087.424736 2636.060562 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000151 0.000151 0.000151 0.000151 0.000151 0.000152
0.107227 18449.062854 8365.063405 5422.485155 4032.856448 3388.473056 2858.017127 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000168 0.000168 0.000168 0.000168 0.000168 0.000168
0.114976 21370.020568 9820.956081 6268.474306 4557.920600 3760.088834 3130.022493 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000186 0.000186 0.000186 0.000187 0.000187 0.000187
0.123285 24767.044541 11648.266537 7295.978129 5184.981062 4215.544386 3462.896680 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000207 0.000207 0.000207 0.000207 0.000207 0.000207
0.132194 28949.940673 14022.884100 8617.978084 5961.883847 4758.800363 3871.105705 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000229 0.000230 0.000230 0.000230 0.000230 0.000230
0.141747 34131.709800 17097.455654 10358.203564 6970.235627 5416.942250 4359.856975 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000255 0.000255 0.000255 0.000255 0.000256 0.000256
0.151991 40082.178146 20904.389178 12612.250029 8320.918631 6283.626253 4980.521352 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000283 0.000283 0.000283 0.000284 0.000284 0.000284
0.162975 47043.666664 25551.660747 15450.329287 10077.202005 7421.969345 5789.570551 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000314 0.000314 0.000315 0.000315 0.000315 0.000315
0.174753 54927.187881 30967.404304 18935.396101 12304.811720 8898.794780 6840.545447 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000349 0.000349 0.000349 0.000350 0.000350 0.000350
0.187382 64072.488675 37204.356821 23123.575964 15139.509198 10805.696503 8199.501485 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000387 0.000387 0.000388 0.000388 0.000388 0.000389
0.200923 74367.181299 44301.365394 28064.448814 18672.759765 13270.275150 9962.061613 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000430 0.000430 0.000431 0.000431 0.000431 0.000432
0.215443 85532.415398 52043.057944 33835.289402 23053.068659 16385.062212 12235.176631 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000477 0.000478 0.000478 0.000478 0.000479 0.000479
0.231013 98051.457037 60604.065924 40114.138553 28343.781921 20319.501065 15122.733524 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000530 0.000530 0.000531 0.000531 0.000532 0.000532
0.247708 111253.492751 69956.424273 46873.163585 34092.942942 24937.617683 18740.073394 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000588 0.000589 0.000589 0.000590 0.000590 0.000591
0.265609 123444.922816 79318.025517 53989.568946 40351.665718 30167.773018 23088.470492 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000653 0.000654 0.000654 0.000655 0.000656 0.000656
0.284804 131635.021630 87114.758550 60685.452911 46774.508353 35789.344823 28017.975150 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000725 0.000726 0.000727 0.000727 0.000728 0.000728
0.305386 132988.942732 92185.597056 66300.285943 52871.657129 41501.556550 33274.344638 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000805 0.000806 0.000807 0.000807 0.000808 0.000809
0.327455 127613.520701 93155.117078 69608.785287 57679.547966 46581.411566 38280.150638 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000894 0.000895 0.000896 0.000897 0.000897 0.000898
0.351119 117275.679158 92409.444516 71067.397415 61064.389970 50635.506807 42593.853673 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000993 0.000994 0.000995 0.000995 0.000996 0.000997
0.376494 97147.668069 87007.905474 70179.900806 62406.000826 53341.814632 45952.540642 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001103 0.001103 0.001104 0.001105 0.001106 0.001107
0.403702 74006.160177 75446.925579 65426.577525 60285.326075 53276.864714 47061.437162 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001224 0.001225 0.001226 0.001227 0.001228 0.001229
0.432876 55648.987298 59449.368805 55841.404877 52796.399402 49469.604629 45468.060141 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001359 0.001360 0.001362 0.001363 0.001364 0.001365
0.464159 37417.544249 42561.889229 45279.377929 45565.756488 43684.683433 41583.456347 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001509 0.001511 0.001512 0.001513 0.001514 0.001516
0.497702 27020.512276 31116.947053 34539.499418 35789.482730 35404.940617 34947.216814 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001676 0.001677 0.001679 0.001680 0.001681 0.001683
0.533670 22459.900281 25534.257045 28611.944000 29395.829147 29352.897353 28797.708236 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001861 0.001862 0.001864 0.001865 0.001867 0.001869
0.572237 21660.876794 23951.307936 26499.183317 27722.772010 28176.055646 27108.280097 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002066 0.002068 0.002069 0.002071 0.002073 0.002075
0.613591 22295.289184 23755.975247 25870.333335 27700.905566 29011.800614 28436.861101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002294 0.002296 0.002298 0.002300 0.002302 0.002304
0.657933 23845.931409 24573.215258 25981.703385 27948.509880 30035.828976 30406.286546 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002547 0.002549 0.002551 0.002553 0.002556 0.002558
0.705480 26097.909144 26334.027797 26984.582375 28350.973363 30321.162957 31714.153357 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002828 0.002830 0.002833 0.002835 0.002838 0.002840
0.756463 28898.371009 28940.956404 29130.642567 29737.557544 30809.629752 32189.299872 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.003140 0.003143 0.003145 0.003148 0.003151 0.003153
0.811131 32070.860594 32036.336374 32042.413663 32191.317232 32531.326637 33256.797076 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.003487 0.003490 0.003492 0.003495 0.003498 0.003501
0.869749 35607.939538 35550.231722 35500.677052 35487.130220 35518.483496 35713.328479 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.003871 0.003875 0.003878 0.003881 0.003884 0.003888
0.932603 39536.678892 39470.978878 39405.822461 39344.903262 39294.311731 39285.145040 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.004299 0.004302 0.004306 0.004309 0.004313 0.004316
1.000000 43899.000409 43826.000479 43753.019977 43680.167828 43607.888179 43540.693590 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.004773 0.004777 0.004781 0.004785 0.004789 0.004793
