# r C2m=1 C2m=2 C2m=3 C2m=4 C2m=5 C2m=6 C2m=7
0.008111 0.033751 0.001155 0.000093 0.000008 0.000001 0.000000 0.000000
0.008697 0.036189 0.001328 0.000115 0.000010 0.000001 0.000000 0.000000
0.009326 0.038800 0.001526 0.000141 0.000014 0.000002 0.000000 0.000000
0.010000 0.041602 0.001755 0.000174 0.000018 0.000002 0.000000 0.000000
0.010723 0.044604 0.002017 0.000214 0.000024 0.000003 0.000000 0.000000
0.011498 0.047822 0.002318 0.000263 0.000032 0.000004 0.000001 0.000000
0.012328 0.051273 0.002664 0.000324 0.000042 0.000006 0.000001 0.000000
0.013219 0.054970 0.003062 0.000399 0.000055 0.000009 0.000001 0.000000
0.014175 0.058936 0.003520 0.000490 0.000072 0.000012 0.000002 0.000000
0.015199 0.063184 0.004044 0.000603 0.000094 0.000017 0.000003 0.000001
0.016298 0.067733 0.004646 0.000741 0.000124 0.000024 0.000005 0.000001
0.017475 0.072606 0.005337 0.000910 0.000163 0.000034 0.000007 0.000001
0.018738 0.077832 0.006128 0.001117 0.000214 0.000047 0.000011 0.000002
0.020092 0.083430 0.007040 0.001372 0.000281 0.000066 0.000016 0.000004
0.021544 0.089424 0.008085 0.001683 0.000368 0.000092 0.000024 0.000006
0.023101 0.095842 0.009281 0.002063 0.000481 0.000129 0.000035 0.000010
0.024771 0.102716 0.010655 0.002526 0.000628 0.000179 0.000052 0.000016
0.026561 0.110075 0.012231 0.003093 0.000820 0.000250 0.000078 0.000025
0.028480 0.117950 0.014034 0.003781 0.001068 0.000346 0.000114 0.000039
0.030539 0.126377 0.016099 0.004616 0.001387 0.000478 0.000168 0.000060
0.032745 0.135388 0.018461 0.005627 0.001797 0.000658 0.000246 0.000094
0.035112 0.145029 0.021163 0.006851 0.002323 0.000902 0.000358 0.000145
0.037649 0.155330 0.024247 0.008326 0.002994 0.001232 0.000517 0.000223
0.040370 0.166329 0.027768 0.010099 0.003846 0.001674 0.000743 0.000337
0.043288 0.178078 0.031786 0.012227 0.004921 0.002261 0.001059 0.000508
0.046416 0.190616 0.036361 0.014768 0.006272 0.003037 0.001498 0.000756
0.049770 0.203988 0.041572 0.017794 0.007956 0.004048 0.002097 0.001112
0.053367 0.218231 0.047487 0.021380 0.010045 0.005360 0.002910 0.001617
0.057224 0.233400 0.054207 0.025617 0.012619 0.007044 0.003998 0.002321
0.061359 0.249537 0.061818 0.030594 0.015765 0.009180 0.005431 0.003286
0.065793 0.266679 0.070432 0.036419 0.019582 0.011860 0.007291 0.004580
0.070548 0.284863 0.080156 0.043199 0.024178 0.015189 0.009673 0.006290
0.075646 0.304133 0.091112 0.051052 0.029665 0.019275 0.012679 0.008506
0.081113 0.324523 0.103448 0.060126 0.036184 0.024248 0.016425 0.011331
0.086975 0.346053 0.117291 0.070540 0.043855 0.030221 0.021017 0.014865
0.093260 0.368754 0.132807 0.082463 0.052844 0.037356 0.026602 0.019239
0.100000 0.392620 0.150121 0.096024 0.063281 0.045778 0.033298 0.024558
0.107227 0.417670 0.169428 0.111419 0.075364 0.055679 0.041288 0.030993
0.114976 0.443879 0.190874 0.128812 0.089256 0.067223 0.050730 0.038701
0.123285 0.471212 0.214628 0.148399 0.105159 0.080612 0.061823 0.047881
0.132194 0.499614 0.240835 0.170356 0.123266 0.096045 0.074773 0.058760
0.141747 0.529015 0.269637 0.194869 0.143760 0.113707 0.089774 0.071558
0.151991 0.559323 0.301168 0.222140 0.166865 0.133813 0.107037 0.086515
0.162975 0.590398 0.335518 0.252348 0.192783 0.156543 0.126736 0.103837
0.174753 0.622091 0.372738 0.285666 0.221743 0.182107 0.149062 0.123726
0.187382 0.654216 0.412820 0.322241 0.253987 0.210734 0.174244 0.146420
0.200923 0.686538 0.455651 0.362156 0.289739 0.242658 0.202522 0.172142
0.215444 0.718788 0.500980 0.405427 0.329246 0.278199 0.234268 0.201248
0.231013 0.750651 0.548366 0.451910 0.372666 0.317681 0.269932 0.234180
0.247708 0.781740 0.597096 0.501207 0.420009 0.361408 0.310040 0.271503
0.265609 0.811623 0.646241 0.552640 0.470991 0.409499 0.355004 0.313733
0.284804 0.839848 0.694680 0.605219 0.524967 0.461801 0.405085 0.361348
0.305386 0.865990 0.741253 0.657759 0.580972 0.517804 0.460203 0.414588
0.327455 0.889658 0.784796 0.708903 0.637695 0.576560 0.519846 0.473419
0.351119 0.910621 0.824390 0.757362 0.693583 0.636588 0.582761 0.537072
0.376494 0.928728 0.859263 0.801783 0.746632 0.695527 0.646455 0.603321
0.403702 0.944014 0.889081 0.841204 0.795069 0.750972 0.708043 0.669121
0.432876 0.956639 0.913889 0.875090 0.837626 0.800968 0.764916 0.731376
0.464159 0.966895 0.934130 0.903488 0.873869 0.844498 0.815402 0.787781
0.497702 0.975190 0.950555 0.927012 0.904251 0.881564 0.858971 0.837198
0.533670 0.981938 0.963960 0.946509 0.929656 0.912838 0.896025 0.879625
0.572237 0.987475 0.974998 0.962738 0.950936 0.939155 0.927349 0.915712
0.613591 0.991973 0.983978 0.976045 0.968447 0.960863 0.953252 0.945682
0.657933 0.995446 0.990916 0.986388 0.982086 0.977790 0.973475 0.969152
0.705480 0.997855 0.995725 0.993590 0.991587 0.989585 0.987573 0.985548
0.756463 0.999243 0.998494 0.997743 0.997053 0.996363 0.995668 0.994968
0.811131 0.999835 0.999672 0.999509 0.999365 0.999221 0.999076 0.998929
0.869749 0.999983 0.999966 0.999949 0.999935 0.999921 0.999907 0.999893
0.932603 0.999999 0.999999 0.999998 0.999998 0.999997 0.999997 0.999997
1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
