# r C0m=2 C0m=3 C0m=4 C0m=5 C0m=6 C0m=7 C1m=2 C1m=3 C1m=4 C1m=5 C1m=6 C1m=7 C2m=2 C2m=3 C2m=4 C2m=5 C2m=6 C2m=7
0.002656 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000060 0.000001 0.000000 0.000000 0.000000 0.000000
0.002848 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000068 0.000001 0.000000 0.000000 0.000000 0.000000
0.003054 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000079 0.000001 0.000000 0.000000 0.000000 0.000000
0.003275 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000091 0.000001 0.000000 0.000000 0.000000 0.000000
0.003511 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000104 0.000001 0.000000 0.000000 0.000000 0.000000
0.003765 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000120 0.000002 0.000000 0.000000 0.000000 0.000000
0.004037 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000138 0.000002 0.000000 0.000000 0.000000 0.000000
0.004329 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000159 0.000003 0.000000 0.000000 0.000000 0.000000
0.004642 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000183 0.000003 0.000000 0.000000 0.000000 0.000000
0.004977 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000210 0.000004 0.000000 0.000000 0.000000 0.000000
0.005337 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000241 0.000005 0.000000 0.000000 0.000000 0.000000
0.005722 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000277 0.000006 0.000000 0.000000 0.000000 0.000000
0.006136 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000319 0.000007 0.000000 0.000000 0.000000 0.000000
0.006579 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000367 0.000009 0.000000 0.000000 0.000000 0.000000
0.007055 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000421 0.000011 0.000000 0.000000 0.000000 0.000000
0.007565 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000485 0.000014 0.000000 0.000000 0.000000 0.000000
0.008111 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000557 0.000017 0.000001 0.000000 0.000000 0.000000
0.008697 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000640 0.000021 0.000001 0.000000 0.000000 0.000000
0.009326 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000736 0.000026 0.000001 0.000000 0.000000 0.000000
0.010000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000846 0.000032 0.000001 0.000000 0.000000 0.000000
0.010723 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000974 0.000039 0.000002 0.000000 0.000000 0.000000
0.011498 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001119 0.000048 0.000002 0.000000 0.000000 0.000000
0.012328 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001288 0.000059 0.000003 0.000000 0.000000 0.000000
0.013219 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001479 0.000073 0.000004 0.000000 0.000000 0.000000
0.014175 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001699 0.000090 0.000005 0.000000 0.000000 0.000000
0.015199 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001954 0.000110 0.000007 0.000000 0.000000 0.000000
0.016298 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002245 0.000136 0.000009 0.000001 0.000000 0.000000
0.017475 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002581 0.000168 0.000012 0.000001 0.000000 0.000000
0.018738 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002964 0.000207 0.000015 0.000001 0.000000 0.000000
0.020092 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.003407 0.000255 0.000020 0.000002 0.000000 0.000000
0.021544 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.003912 0.000313 0.000027 0.000002 0.000000 0.000000
0.023101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.004494 0.000385 0.000035 0.000003 0.000000 0.000000
0.024771 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.005162 0.000474 0.000046 0.000005 0.000001 0.000000
0.026561 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.005927 0.000582 0.000061 0.000007 0.000001 0.000000
0.028480 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.006806 0.000715 0.000080 0.000010 0.000001 0.000000
0.030539 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.007811 0.000877 0.000105 0.000013 0.000002 0.000000
0.032745 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.008964 0.001076 0.000137 0.000019 0.000003 0.000000
0.035112 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.010285 0.001319 0.000180 0.000026 0.000004 0.000001
0.037649 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.011797 0.001615 0.000235 0.000037 0.000006 0.000001
0.040370 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.013524 0.001977 0.000308 0.000051 0.000009 0.000001
0.043288 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.015502 0.002416 0.000401 0.000071 0.000013 0.000002
0.046416 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.017760 0.002949 0.000521 0.000099 0.000019 0.000004
0.049770 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.020334 0.003595 0.000677 0.000136 0.000028 0.000005
0.053367 25218191.556076 0.000000 0.000000 0.000000 0.000000 0.000000 1.000155 0.000000 0.000000 0.000000 0.000000 0.000000 0.023267 0.004374 0.000876 0.000188 0.000041 0.000009
0.057224 29297028.104302 0.000000 0.000000 0.000000 0.000000 0.000000 1.000158 0.000000 0.000000 0.000000 0.000000 0.000000 0.026611 0.005316 0.001130 0.000258 0.000061 0.000014
0.061359 34217682.980857 0.000000 0.000000 0.000000 0.000000 0.000000 1.000161 0.000000 0.000000 0.000000 0.000000 0.000000 0.030414 0.006448 0.001455 0.000354 0.000088 0.000021
0.065793 39927913.952264 0.000000 0.000000 0.000000 0.000000 0.000000 1.000164 0.000000 0.000000 0.000000 0.000000 0.000000 0.034731 0.007806 0.001866 0.000482 0.000128 0.000033
0.070548 46334982.540388 9056448.868518 0.000000 0.000000 0.000000 0.000000 1.000168 1.000134 0.000000 0.000000 0.000000 0.000000 0.039627 0.009431 0.002385 0.000653 0.000184 0.000050
0.075646 53712290.506022 11265528.501329 0.000000 0.000000 0.000000 0.000000 1.000171 1.000139 0.000000 0.000000 0.000000 0.000000 0.045173 0.011365 0.003036 0.000880 0.000263 0.000075
0.081113 62190531.088403 14062243.364089 0.000000 0.000000 0.000000 0.000000 1.000174 1.000143 0.000000 0.000000 0.000000 0.000000 0.051434 0.013662 0.003846 0.001179 0.000373 0.000114
0.086975 71928481.542916 17595391.362481 0.000000 0.000000 0.000000 0.000000 1.000177 1.000147 0.000000 0.000000 0.000000 0.000000 0.058507 0.016381 0.004850 0.001568 0.000526 0.000170
0.093260 83023627.398849 21641280.188484 0.000000 0.000000 0.000000 0.000000 1.000180 1.000152 0.000000 0.000000 0.000000 0.000000 0.066464 0.019584 0.006089 0.002072 0.000733 0.000250
0.100000 95695745.034925 26496587.307861 0.000000 0.000000 0.000000 0.000000 1.000183 1.000156 0.000000 0.000000 0.000000 0.000000 0.075406 0.023353 0.007611 0.002720 0.001014 0.000366
0.107227 110122440.796421 32262035.490730 0.000000 0.000000 0.000000 0.000000 1.000186 1.000160 0.000000 0.000000 0.000000 0.000000 0.085426 0.027764 0.009465 0.003545 0.001388 0.000528
0.114976 126495089.790202 39124237.308387 0.000000 0.000000 0.000000 0.000000 1.000189 1.000164 0.000000 0.000000 0.000000 0.000000 0.096622 0.032913 0.011715 0.004586 0.001885 0.000752
0.123285 145023022.100030 47147994.458510 17113803.092798 0.000000 0.000000 0.000000 1.000192 1.000168 1.000146 0.000000 0.000000 0.000000 0.109088 0.038890 0.014424 0.005888 0.002533 0.001061
0.132194 165998862.089863 56590123.707214 21574649.660548 0.000000 0.000000 0.000000 1.000195 1.000172 1.000151 0.000000 0.000000 0.000000 0.122952 0.045824 0.017683 0.007506 0.003372 0.001474
0.141747 189680033.760594 67609711.735030 26954119.002287 0.000000 0.000000 0.000000 1.000198 1.000176 1.000156 0.000000 0.000000 0.000000 0.138304 0.053834 0.021582 0.009506 0.004447 0.002027
0.151991 216346106.512491 80461183.857804 33419793.042963 0.000000 0.000000 0.000000 1.000200 1.000180 1.000161 0.000000 0.000000 0.000000 0.155257 0.063060 0.026233 0.011957 0.005811 0.002753
0.162975 246326436.572672 95419313.874534 41092741.722178 0.000000 0.000000 0.000000 1.000203 1.000184 1.000165 0.000000 0.000000 0.000000 0.173906 0.073656 0.031764 0.014952 0.007533 0.003703
0.174753 279903896.235861 112868792.370667 50205365.823042 22610158.631077 9369949.486041 0.000000 1.000206 1.000187 1.000170 1.000153 1.000137 0.000000 0.194342 0.085789 0.038335 0.018594 0.009686 0.004927
0.187382 317336957.179148 133167757.271886 61010878.149435 28704601.441071 12743451.860264 0.000000 1.000209 1.000191 1.000174 1.000158 1.000143 0.000000 0.216649 0.099631 0.046114 0.023019 0.012375 0.006503
0.200923 358894641.733500 156801029.203557 73825534.514471 35991490.175212 17021569.441099 0.000000 1.000211 1.000195 1.000178 1.000163 1.000149 0.000000 0.240925 0.115374 0.055306 0.028371 0.015713 0.008519
0.215443 404782557.066969 184306980.411674 89063086.052692 44735474.165375 22186917.159954 0.000000 1.000214 1.000198 1.000183 1.000168 1.000154 0.000000 0.267246 0.133221 0.066145 0.034830 0.019835 0.011082
0.231013 455140044.277897 216348010.800526 107242130.627567 55301061.711366 28518815.061395 0.000000 1.000216 1.000202 1.000187 1.000173 1.000160 0.000000 0.295696 0.153385 0.078906 0.042626 0.024914 0.014323
0.247708 510024662.012723 253521242.121255 129040286.915923 68147726.494179 36257987.668982 0.000000 1.000219 1.000205 1.000191 1.000178 1.000165 0.000000 0.326360 0.176058 0.093881 0.052019 0.031150 0.018401
0.265609 569656598.279683 296491096.761771 155206331.765269 83849347.339151 45804754.229407 0.000000 1.000221 1.000208 1.000195 1.000183 1.000171 0.000000 0.359387 0.201470 0.111391 0.063310 0.038791 0.023523
0.284804 634174648.032923 345794558.144778 186713309.285662 103201376.994527 57671611.420800 31280044.188091 1.000223 1.000211 1.000199 1.000187 1.000176 1.000165 0.394865 0.229849 0.131798 0.076882 0.048138 0.029925
0.305386 704006103.547522 401870396.394944 224614416.678957 127259054.978130 72511151.728404 40837880.986237 1.000226 1.000215 1.000203 1.000192 1.000181 1.000170 0.432966 0.261426 0.155479 0.093165 0.059560 0.037912
0.327455 779831577.376820 465198088.455523 270085898.545517 157332099.172033 91231351.612132 52737018.806269 1.000228 1.000218 1.000207 1.000197 1.000187 1.000176 0.473840 0.296487 0.182805 0.112673 0.073523 0.047875
0.351119 862499966.289041 536251358.290923 324286175.594270 194979517.274781 115100827.390868 67853470.665813 1.000230 1.000221 1.000211 1.000201 1.000192 1.000182 0.517681 0.335329 0.214198 0.135954 0.090593 0.060305
0.376494 953026759.758824 615695631.443599 388285369.860334 241803811.081286 145818222.994229 87504165.738702 1.000232 1.000224 1.000215 1.000206 1.000197 1.000188 0.564678 0.378320 0.250049 0.163596 0.111404 0.075797
0.403702 1052514465.873203 704487618.421224 462966090.534982 299335484.222132 185318320.634007 113423311.829445 1.000234 1.000227 1.000219 1.000210 1.000202 1.000193 0.614959 0.425946 0.290848 0.196277 0.136665 0.095045
0.432876 1161685563.288893 803948443.135608 548881733.152275 368906008.554774 235846292.670619 148006648.440349 1.000236 1.000229 1.000222 1.000215 1.000207 1.000199 0.668462 0.478808 0.337104 0.234707 0.167169 0.118842
0.464159 1280263953.620280 915595020.538465 646523514.461165 451401775.385989 299642410.720207 194178149.746328 1.000238 1.000232 1.000226 1.000219 1.000212 1.000205 0.724736 0.537450 0.389440 0.279630 0.203735 0.148033
0.497702 1405730551.306418 1040684256.180749 756628481.203935 547208783.856581 378499126.860085 255137436.665064 1.000240 1.000235 1.000229 1.000223 1.000217 1.000211 0.782607 0.602045 0.448576 0.331761 0.247217 0.183532
0.533670 1531958077.333003 1178810269.104953 880643996.298912 656585399.022975 473356826.605348 332967176.902997 1.000242 1.000238 1.000233 1.000227 1.000222 1.000216 0.839725 0.671853 0.515229 0.391780 0.298455 0.226246
0.572237 1648885018.845119 1326127046.714563 1020450870.506508 780747125.979298 584335406.765879 428261846.243455 1.000244 1.000240 1.000236 1.000231 1.000226 1.000221 0.892371 0.744590 0.589730 0.460495 0.358442 0.277163
0.613591 1744200359.646949 1473879890.339131 1176314243.584628 922278680.588548 712310246.102300 541055874.090351 1.000245 1.000243 1.000239 1.000235 1.000231 1.000226 0.935715 0.816012 0.671161 0.538674 0.428525 0.337751
0.657933 1809481801.728728 1608284451.031187 1342768589.413039 1082961501.156432 859063832.316019 672668412.352694 1.000245 1.000245 1.000242 1.000239 1.000235 1.000231 0.966036 0.879993 0.755893 0.625956 0.509719 0.409866
0.705480 1847260975.512986 1715485626.849792 1505064510.847322 1257996022.673465 1024610602.200520 824531748.487003 1.000246 1.000246 1.000245 1.000242 1.000239 1.000236 0.984070 0.930836 0.836588 0.718466 0.600808 0.494492
0.756463 1866553423.876597 1788745831.428673 1643354870.248411 1432401366.672543 1203146782.116410 995308990.570232 1.000246 1.000247 1.000247 1.000245 1.000243 1.000240 0.993554 0.965980 0.904459 0.808096 0.696871 0.589647
0.811131 1875047750.128507 1830263311.870514 1743431009.751975 1586107298.542567 1382285164.093485 1179154869.497304 1.000246 1.000247 1.000248 1.000247 1.000246 1.000244 0.997843 0.986360 0.953667 0.885501 0.790621 0.690169
0.869749 1878147549.660798 1848712419.815740 1801530577.356677 1702040544.818003 1545535030.734460 1365353515.643862 1.000246 1.000248 1.000249 1.000249 1.000248 1.000247 0.999439 0.995658 0.982698 0.943396 0.874168 0.789328
0.932603 1879085215.404191 1855217486.370630 1826212180.448592 1771937306.158931 1672805438.698597 1535578452.317515 1.000246 1.000248 1.000249 1.000250 1.000250 1.000250 0.999928 0.999013 0.995330 0.978571 0.938657 0.877963
1.000000 1879271928.944730 1856937592.000553 1833615590.579028 1802539829.788877 1749552855.405546 1664904816.813127 1.000246 1.000248 1.000249 1.000250 1.000251 1.000252 1.000026 0.999918 0.999210 0.994331 0.977883 0.944704
