# r C0uncm=2 C0uncm=3 C0uncm=4 C0uncm=5 C0uncm=6 C0uncm=7 C1uncm=2 C1uncm=3 C1uncm=4 C1uncm=5 C1uncm=6 C1uncm=7 C2uncm=2 C2uncm=3 C2uncm=4 C2uncm=5 C2uncm=6 C2uncm=7
0.023101 219.176187 317.201696 323.436241 339.805679 nan nan 0.000000 0.000000 0.000000 0.000000 nan nan 0.000017 0.000017 0.000017 0.000017 0.000017 0.000017
0.024771 239.275211 343.428260 341.888854 328.011202 599.706479 nan 0.000000 0.000000 0.000000 0.000000 0.000000 nan 0.000019 0.000019 0.000019 0.000019 0.000019 0.000019
0.026561 260.007123 372.340464 371.612134 350.055124 372.462043 384.895809 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000021 0.000021 0.000021 0.000021 0.000021 0.000021
0.028480 283.534719 390.353795 399.566300 376.637889 384.772432 364.995808 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000023 0.000023 0.000023 0.000023 0.000023 0.000023
0.030539 310.272055 421.501107 422.341773 401.954984 407.639157 387.626697 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000026 0.000026 0.000026 0.000026 0.000026 0.000026
0.032745 341.220822 461.079470 449.919243 430.151522 444.903450 416.976617 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000028 0.000029 0.000029 0.000029 0.000029 0.000029
0.035112 374.444722 500.507354 490.715054 462.311099 477.754148 453.442115 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000032 0.000032 0.000032 0.000032 0.000032 0.000032
0.037649 411.961715 542.632327 526.826839 502.818502 503.707399 483.800468 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000035 0.000035 0.000035 0.000035 0.000035 0.000036
0.040370 454.330498 600.408682 551.274634 533.685522 543.922607 517.709875 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000039 0.000039 0.000039 0.000039 0.000039 0.000039
0.043288 500.381469 662.540513 603.105223 568.038181 593.183413 567.345206 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000043 0.000043 0.000043 0.000044 0.000044 0.000044
0.046416 552.368382 735.285420 669.003378 612.743844 631.884624 616.009662 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000048 0.000048 0.000048 0.000048 0.000049 0.000049
0.049770 609.785940 811.802603 733.297416 673.920144 659.963596 636.971992 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000053 0.000053 0.000054 0.000054 0.000054 0.000054
0.053367 673.517269 897.207436 814.735600 740.779272 719.324159 679.861317 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000059 0.000059 0.000060 0.000060 0.000060 0.000060
0.057224 744.831656 987.694809 906.268589 817.673178 797.577113 751.179349 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000066 0.000066 0.000066 0.000066 0.000066 0.000067
0.061359 825.261952 1080.775940 1005.121669 907.052781 869.930791 821.029958 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000073 0.000073 0.000073 0.000074 0.000074 0.000074
0.065793 915.997167 1179.935970 1120.377544 1007.550269 965.689049 900.606551 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000081 0.000081 0.000081 0.000082 0.000082 0.000082
0.070548 1019.053060 1283.172806 1238.398281 1119.406415 1070.900376 1000.296925 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000090 0.000090 0.000090 0.000091 0.000091 0.000091
0.075646 1136.387120 1390.392128 1366.188894 1240.500909 1185.795069 1102.858977 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000100 0.000100 0.000100 0.000101 0.000101 0.000101
0.081113 1270.063623 1501.372393 1498.080484 1370.290825 1318.268598 1230.859305 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000111 0.000111 0.000112 0.000112 0.000112 0.000112
0.086975 1422.376498 1614.307544 1629.902248 1514.067080 1456.773043 1359.748097 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000123 0.000123 0.000124 0.000124 0.000125 0.000125
0.093260 1595.447345 1727.672638 1760.098218 1663.392790 1612.254585 1506.445784 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000137 0.000137 0.000137 0.000138 0.000138 0.000139
0.100000 1791.565781 1841.353833 1888.201612 1827.726493 1778.577786 1664.980613 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000152 0.000152 0.000153 0.000153 0.000154 0.000154
0.107227 2014.089739 1963.675793 2007.845696 2007.153368 1960.854030 1840.282974 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000169 0.000169 0.000170 0.000170 0.000170 0.000171
0.114976 2266.923005 2118.236971 2128.951640 2203.405167 2159.222702 2022.772463 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000187 0.000188 0.000188 0.000189 0.000189 0.000190
0.123285 2552.515803 2333.817902 2260.747748 2422.329265 2382.315837 2231.922452 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000208 0.000208 0.000209 0.000210 0.000210 0.000211
0.132194 2875.593701 2610.506516 2447.826633 2671.039990 2628.451212 2463.810369 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000231 0.000231 0.000232 0.000233 0.000233 0.000234
0.141747 3238.051834 2940.393919 2711.520436 2949.532533 2899.120965 2718.047531 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000256 0.000257 0.000258 0.000258 0.000259 0.000260
0.151991 3642.931865 3323.650877 3041.971098 3248.570624 3195.073364 3004.669214 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000284 0.000285 0.000286 0.000287 0.000288 0.000289
0.162975 4092.447217 3761.763896 3438.098966 3563.218706 3513.308904 3318.418630 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000316 0.000317 0.000318 0.000319 0.000319 0.000320
0.174753 4588.593256 4257.139111 3900.969536 3896.838287 3848.036371 3666.240839 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000351 0.000352 0.000353 0.000354 0.000355 0.000356
0.187382 5131.932777 4812.144863 4434.983297 4259.812327 4190.968352 4044.291599 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000389 0.000390 0.000392 0.000393 0.000394 0.000395
0.200923 5724.253734 5428.058902 5043.400141 4676.280527 4539.208874 4453.108075 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000432 0.000434 0.000435 0.000436 0.000437 0.000439
0.215443 6368.015523 6106.408091 5730.311622 5181.966483 4910.745423 4890.813930 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000480 0.000481 0.000483 0.000484 0.000486 0.000487
0.231013 7066.398136 6848.636009 6497.252488 5834.781558 5371.576729 5366.665280 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000533 0.000535 0.000536 0.000538 0.000539 0.000541
0.247708 7824.524957 7658.736621 7346.523027 6669.250591 5991.951634 5904.975012 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000592 0.000594 0.000595 0.000597 0.000599 0.000600
0.265609 8642.074614 8541.420600 8278.365455 7626.230359 6854.915572 6558.866709 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000657 0.000659 0.000661 0.000663 0.000665 0.000667
0.284804 9512.332981 9501.502888 9292.760897 8691.931281 7918.653011 7329.297465 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000730 0.000732 0.000734 0.000736 0.000738 0.000740
0.305386 10419.748050 10542.905892 10391.825767 9860.620631 9125.159671 8235.156116 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000810 0.000812 0.000815 0.000817 0.000819 0.000822
0.327455 11332.593530 11668.405256 11579.640726 11127.918661 10456.863734 9333.841651 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000900 0.000902 0.000905 0.000907 0.000910 0.000912
0.351119 12196.444023 12877.023247 12864.707630 12496.317142 11907.083842 10703.978652 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000999 0.001002 0.001004 0.001007 0.001010 0.001013
0.376494 12922.238976 14158.643025 14249.591348 13970.870399 13469.393797 12387.765048 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001109 0.001112 0.001115 0.001118 0.001122 0.001125
0.403702 13504.687828 15488.493431 15723.438493 15561.699228 15142.747753 14241.379655 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001231 0.001235 0.001238 0.001242 0.001245 0.001249
0.432876 14305.178633 16820.604441 17259.258381 17268.842647 16937.033492 16192.423061 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001367 0.001371 0.001375 0.001379 0.001383 0.001387
0.464159 15415.447731 18062.253864 18802.805958 19077.298116 18862.698943 18256.296877 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001518 0.001522 0.001527 0.001531 0.001535 0.001540
0.497702 16727.730035 19161.827095 20260.709842 20951.455176 20906.850064 20457.796285 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001686 0.001690 0.001695 0.001700 0.001705 0.001710
0.533670 18190.972903 20145.888257 21476.053324 22819.703956 23033.151435 22798.289147 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001872 0.001877 0.001882 0.001888 0.001893 0.001898
0.572237 19812.326376 21255.840878 22440.790761 24561.483681 25163.247212 25231.701282 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002078 0.002084 0.002090 0.002096 0.002102 0.002108
0.613591 21616.312771 22908.686241 23792.165181 26047.293096 27161.060100 27697.573436 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002307 0.002314 0.002320 0.002327 0.002334 0.002340
0.657933 23641.272754 24874.768095 25663.232877 27322.271844 28796.635071 30044.228549 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002562 0.002569 0.002576 0.002584 0.002591 0.002599
0.705480 25942.975364 27093.825324 27855.174057 28903.802675 30087.910293 32042.847386 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002845 0.002853 0.002861 0.002869 0.002877 0.002885
0.756463 28609.531195 29583.411713 30295.847310 31205.248709 31983.637805 33550.435015 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.003159 0.003167 0.003176 0.003185 0.003195 0.003204
0.811131 31699.483716 32384.822500 32999.498796 33881.760766 34563.768121 35414.858572 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.003507 0.003517 0.003527 0.003537 0.003547 0.003557
0.869749 35194.167683 35534.655084 36010.754765 36873.653965 37535.917004 38216.316127 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.003894 0.003905 0.003916 0.003927 0.003938 0.003950
0.932603 39077.362566 39121.867682 39392.212981 40202.123880 40836.671709 41486.306271 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.004324 0.004336 0.004348 0.004360 0.004373 0.004386
1.000000 43389.014875 43231.725233 43246.560738 43921.904774 44490.888611 45132.393611 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.004801 0.004814 0.004828 0.004842 0.004855 0.004869
