# r C0uncm=2 C0uncm=3 C0uncm=4 C0uncm=5 C0uncm=6 C0uncm=7 C1uncm=2 C1uncm=3 C1uncm=4 C1uncm=5 C1uncm=6 C1uncm=7 C2uncm=2 C2uncm=3 C2uncm=4 C2uncm=5 C2uncm=6 C2uncm=7
0.028480 2643.009492 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000023 0.000023 0.000023 0.000023 0.000023 0.000023
0.030539 2598.271849 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000026 0.000026 0.000026 0.000026 0.000026 0.000026
0.032745 2332.225999 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000028 0.000029 0.000029 0.000029 0.000029 0.000029
0.035112 2242.140994 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000032 0.000032 0.000032 0.000032 0.000032 0.000032
0.037649 2147.641797 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000035 0.000035 0.000035 0.000035 0.000035 0.000036
0.040370 2132.212583 1665.706848 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000039 0.000039 0.000039 0.000039 0.000039 0.000039
0.043288 2193.067095 1332.099662 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000043 0.000043 0.000043 0.000044 0.000044 0.000044
0.046416 2327.912003 1241.492985 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000048 0.000048 0.000048 0.000048 0.000049 0.000049
0.049770 2469.019502 1316.017102 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000053 0.000053 0.000054 0.000054 0.000054 0.000054
0.053367 2613.252026 1390.774882 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000059 0.000059 0.000059 0.000060 0.000060 0.000060
0.057224 2809.079351 1493.216264 1651.980012 nan nan nan 0.000000 0.000000 0.000000 nan nan nan 0.000066 0.000066 0.000066 0.000066 0.000066 0.000067
0.061359 2994.988113 1607.882918 1162.633293 nan nan nan 0.000000 0.000000 0.000000 nan nan nan 0.000073 0.000073 0.000073 0.000074 0.000074 0.000074
0.065793 3187.461172 1713.642772 1183.283119 nan nan nan 0.000000 0.000000 0.000000 nan nan nan 0.000081 0.000081 0.000081 0.000082 0.000082 0.000082
0.070548 3379.578250 1769.876615 1257.727348 nan nan nan 0.000000 0.000000 0.000000 nan nan nan 0.000090 0.000090 0.000090 0.000091 0.000091 0.000091
0.075646 3569.831335 1848.844700 1359.551339 3361.195746 nan nan 0.000000 0.000000 0.000000 0.000000 nan nan 0.000100 0.000100 0.000100 0.000101 0.000101 0.000101
0.081113 3815.566062 1955.898176 1460.541315 2461.308387 nan nan 0.000000 0.000000 0.000000 0.000000 nan nan 0.000111 0.000111 0.000111 0.000112 0.000112 0.000112
0.086975 4081.850673 2077.858266 1586.354046 2219.592624 nan nan 0.000000 0.000000 0.000000 0.000000 nan nan 0.000123 0.000123 0.000124 0.000124 0.000124 0.000125
0.093260 4393.592881 2253.971316 1733.050789 2199.951096 3528.634508 2140.862726 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000137 0.000137 0.000137 0.000138 0.000138 0.000139
0.100000 4689.568946 2461.503076 1902.771937 2291.139412 3163.705883 2001.416143 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000152 0.000152 0.000153 0.000153 0.000153 0.000154
0.107227 4980.893757 2681.858426 2094.911085 2433.256764 3316.219674 2171.032643 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000169 0.000169 0.000169 0.000170 0.000170 0.000171
0.114976 5300.251128 2933.737099 2312.349820 2609.988940 3501.596962 2371.108299 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000187 0.000188 0.000188 0.000189 0.000189 0.000190
0.123285 5634.679000 3217.482224 2551.162740 2809.372655 3619.346066 2531.112139 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000208 0.000208 0.000209 0.000209 0.000210 0.000211
0.132194 5962.465432 3540.682698 2808.854206 3033.056020 3691.223637 2686.853983 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000231 0.000231 0.000232 0.000233 0.000233 0.000234
0.141747 6301.225701 3898.343000 3090.242991 3306.995136 3729.860703 2823.420197 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000256 0.000257 0.000258 0.000258 0.000259 0.000260
0.151991 6660.549926 4294.857117 3398.766133 3642.910350 3860.604338 2993.589597 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000284 0.000285 0.000286 0.000287 0.000288 0.000288
0.162975 6999.655464 4717.529839 3760.453990 4003.205562 4094.496542 3256.814196 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000316 0.000317 0.000317 0.000318 0.000319 0.000320
0.174753 7357.277283 5171.530310 4159.918748 4377.446897 4403.270918 3589.128467 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000351 0.000352 0.000353 0.000353 0.000354 0.000355
0.187382 7707.441504 5657.400834 4608.009272 4772.932501 4741.521106 3968.413188 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000389 0.000390 0.000391 0.000392 0.000394 0.000395
0.200923 8130.457146 6201.805994 5107.511980 5179.035756 5081.219716 4380.271428 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000432 0.000433 0.000435 0.000436 0.000437 0.000438
0.215443 8633.860457 6825.294367 5673.884875 5605.876206 5418.724254 4797.953436 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000480 0.000481 0.000483 0.000484 0.000485 0.000487
0.231013 9229.210716 7544.435592 6325.976702 6104.044811 5790.574605 5227.977769 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000533 0.000534 0.000536 0.000537 0.000539 0.000540
0.247708 9880.597673 8336.432770 7071.045236 6711.264352 6264.471894 5719.107018 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000592 0.000593 0.000595 0.000597 0.000598 0.000600
0.265609 10596.107026 9199.611920 7897.147646 7413.441330 6833.770865 6284.925725 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000657 0.000659 0.000661 0.000662 0.000664 0.000666
0.284804 11368.395483 10120.754473 8816.837150 8208.460139 7508.240824 6933.746394 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000729 0.000731 0.000733 0.000735 0.000737 0.000740
0.305386 12185.853563 11087.602741 9832.571904 9116.935728 8276.501574 7670.030803 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000810 0.000812 0.000814 0.000817 0.000819 0.000821
0.327455 13030.822485 12080.602626 10943.064483 10159.922211 9162.581499 8499.435565 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000899 0.000902 0.000904 0.000907 0.000909 0.000912
0.351119 13866.335262 13064.240738 12104.081196 11333.186077 10190.700443 9449.744949 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000999 0.001001 0.001004 0.001007 0.001010 0.001012
0.376494 14722.404950 14047.983498 13268.814838 12620.777482 11367.709100 10542.826972 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001109 0.001112 0.001115 0.001118 0.001121 0.001124
0.403702 15613.500269 15082.056569 14450.517893 13983.780451 12695.908262 11795.829618 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001231 0.001234 0.001238 0.001241 0.001245 0.001248
0.432876 16499.934776 16199.607276 15679.589538 15383.434037 14152.590666 13243.360491 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001367 0.001371 0.001374 0.001378 0.001382 0.001386
0.464159 17367.190987 17411.539543 17008.018430 16787.286946 15675.255120 14865.847895 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001518 0.001522 0.001526 0.001530 0.001534 0.001539
0.497702 18222.145357 18719.734586 18524.986129 18218.181563 17219.851294 16556.569686 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001685 0.001690 0.001694 0.001699 0.001704 0.001708
0.533670 19127.826851 20118.607465 20242.944204 19829.114394 18856.343356 18236.312719 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001871 0.001876 0.001881 0.001886 0.001892 0.001897
0.572237 20230.189413 21581.039181 22110.366351 21755.691016 20778.517942 20021.798044 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002078 0.002083 0.002089 0.002095 0.002100 0.002106
0.613591 21710.307122 23120.885847 23998.206189 23905.401792 23049.732081 22125.999843 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002307 0.002313 0.002319 0.002326 0.002332 0.002339
0.657933 23627.997935 24827.554360 25838.805617 26157.681427 25626.017895 24607.586530 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002561 0.002568 0.002575 0.002582 0.002590 0.002597
0.705480 25930.661887 26779.574926 27728.715169 28413.901546 28377.982841 27431.110501 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002844 0.002852 0.002859 0.002867 0.002875 0.002883
0.756463 28629.738911 29092.276483 29887.512035 30687.342461 31122.328851 30516.761280 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.003158 0.003166 0.003175 0.003184 0.003192 0.003201
0.811131 31727.158348 31855.005225 32437.282241 33107.895448 33755.889705 33696.596893 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.003506 0.003516 0.003525 0.003535 0.003545 0.003555
0.869749 35214.592371 35121.040315 35424.612734 35869.000234 36464.888561 36790.851451 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.003893 0.003904 0.003914 0.003925 0.003936 0.003947
0.932603 39098.984532 38902.997856 38923.632299 39102.088013 39560.955238 39902.734626 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.004323 0.004334 0.004346 0.004358 0.004370 0.004382
1.000000 43413.013456 43178.664459 43002.662424 42920.691537 43166.242657 43360.647600 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.004799 0.004812 0.004826 0.004839 0.004852 0.004866
