# r C0m=2 C0m=3 C0m=4 C0m=5 C0m=6 C0m=7 C1m=2 C1m=3 C1m=4 C1m=5 C1m=6 C1m=7 C2m=2 C2m=3 C2m=4 C2m=5 C2m=6 C2m=7
0.003765 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001922 0.000060 0.000002 0.000000 0.000000 0.000000
0.004037 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002210 0.000074 0.000002 0.000000 0.000000 0.000000
0.004329 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002540 0.000091 0.000003 0.000000 0.000000 0.000000
0.004642 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002919 0.000112 0.000004 0.000000 0.000000 0.000000
0.004977 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.003355 0.000139 0.000005 0.000000 0.000000 0.000000
0.005337 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.003856 0.000171 0.000006 0.000000 0.000000 0.000000
0.005722 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.004432 0.000211 0.000008 0.000000 0.000000 0.000000
0.006136 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.005092 0.000260 0.000011 0.000000 0.000000 0.000000
0.006579 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.005850 0.000320 0.000015 0.000001 0.000000 0.000000
0.007055 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.006721 0.000395 0.000019 0.000001 0.000000 0.000000
0.007565 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.007722 0.000486 0.000026 0.000001 0.000000 0.000000
0.008111 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.008872 0.000599 0.000034 0.000002 0.000000 0.000000
0.008697 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.010190 0.000738 0.000045 0.000003 0.000000 0.000000
0.009326 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.011701 0.000909 0.000059 0.000004 0.000000 0.000000
0.010000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.013437 0.001117 0.000078 0.000005 0.000000 0.000000
0.010723 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.015428 0.001375 0.000103 0.000007 0.000000 0.000000
0.011498 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.017708 0.001691 0.000136 0.000010 0.000001 0.000000
0.012328 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.020322 0.002081 0.000179 0.000014 0.000001 0.000000
0.013219 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.023316 0.002559 0.000236 0.000020 0.000002 0.000000
0.014175 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.026743 0.003145 0.000312 0.000029 0.000003 0.000000
0.015199 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.030658 0.003864 0.000410 0.000041 0.000004 0.000000
0.016298 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.035129 0.004745 0.000540 0.000057 0.000006 0.000001
0.017475 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.040231 0.005824 0.000711 0.000081 0.000009 0.000001
0.018738 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.046047 0.007140 0.000935 0.000114 0.000014 0.000001
0.020092 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.052672 0.008749 0.001228 0.000161 0.000021 0.000002
0.021544 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.060204 0.010711 0.001611 0.000225 0.000031 0.000004
0.023101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.068759 0.013102 0.002112 0.000317 0.000047 0.000006
0.024771 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.078448 0.016010 0.002766 0.000445 0.000070 0.000010
0.026561 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.089400 0.019533 0.003615 0.000623 0.000105 0.000016
0.028480 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.101745 0.023794 0.004717 0.000871 0.000157 0.000025
0.030539 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.115630 0.028937 0.006144 0.001215 0.000235 0.000041
0.032745 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.131199 0.035117 0.007987 0.001692 0.000351 0.000065
0.035112 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.148563 0.042522 0.010353 0.002349 0.000521 0.000104
0.037649 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.167881 0.051354 0.013387 0.003249 0.000771 0.000164
0.040370 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.189246 0.061843 0.017250 0.004483 0.001138 0.000259
0.043288 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.212752 0.074213 0.022144 0.006156 0.001672 0.000407
0.046416 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.238438 0.088727 0.028309 0.008419 0.002444 0.000637
0.049770 48222716.625051 0.000000 0.000000 0.000000 0.000000 0.000000 1.000203 0.000000 0.000000 0.000000 0.000000 0.000000 0.266312 0.105632 0.036019 0.011456 0.003556 0.000990
0.053367 57101254.534231 0.000000 0.000000 0.000000 0.000000 0.000000 1.000206 0.000000 0.000000 0.000000 0.000000 0.000000 0.296308 0.125161 0.045588 0.015496 0.005141 0.001531
0.057224 66677406.597144 0.000000 0.000000 0.000000 0.000000 0.000000 1.000209 0.000000 0.000000 0.000000 0.000000 0.000000 0.328283 0.147518 0.057355 0.020824 0.007378 0.002349
0.061359 77531045.380084 0.000000 0.000000 0.000000 0.000000 0.000000 1.000211 0.000000 0.000000 0.000000 0.000000 0.000000 0.362021 0.172809 0.071663 0.027769 0.010496 0.003572
0.065793 89733924.439201 0.000000 0.000000 0.000000 0.000000 0.000000 1.000214 0.000000 0.000000 0.000000 0.000000 0.000000 0.397181 0.201111 0.088860 0.036724 0.014803 0.005377
0.070548 103248459.832670 0.000000 0.000000 0.000000 0.000000 0.000000 1.000216 0.000000 0.000000 0.000000 0.000000 0.000000 0.433354 0.232344 0.109254 0.048113 0.020658 0.008009
0.075646 118254080.108921 49097481.155409 19502118.896593 0.000000 0.000000 0.000000 1.000219 1.000202 1.000182 0.000000 0.000000 0.000000 0.470016 0.266302 0.133088 0.062365 0.028497 0.011787
0.081113 134495633.993997 60037567.053454 26178148.174747 0.000000 0.000000 0.000000 1.000221 1.000205 1.000187 0.000000 0.000000 0.000000 0.506586 0.302599 0.160451 0.079909 0.038809 0.017108
0.086975 152188685.744730 72771818.191414 34612901.676446 13885363.687208 0.000000 0.000000 1.000223 1.000209 1.000192 1.000174 0.000000 0.000000 0.542424 0.340696 0.191301 0.101081 0.052086 0.024437
0.093260 171035793.320008 86894133.017875 44513071.816018 19738805.347095 0.000000 0.000000 1.000225 1.000212 1.000197 1.000180 0.000000 0.000000 0.576878 0.379858 0.225353 0.126098 0.068816 0.034315
0.100000 190787386.402776 102376933.851465 56230763.048253 27272652.591137 0.000000 0.000000 1.000226 1.000215 1.000201 1.000186 0.000000 0.000000 0.609397 0.419263 0.262084 0.154927 0.089347 0.047271
0.107227 211574776.207094 119179177.063345 69384763.935881 36552233.947204 0.000000 0.000000 1.000228 1.000217 1.000205 1.000192 0.000000 0.000000 0.639490 0.458050 0.300786 0.187320 0.113853 0.063778
0.114976 233569533.812443 136819871.569270 83859215.901754 47615287.214649 21770030.632468 0.000000 1.000229 1.000220 1.000209 1.000197 1.000183 0.000000 0.666835 0.495344 0.340501 0.222716 0.142244 0.084167
0.123285 256723212.113335 155551984.734726 99559641.850286 60262637.240218 30073916.897876 15496538.773564 1.000231 1.000222 1.000212 1.000201 1.000189 1.000176 0.691303 0.530431 0.380222 0.260277 0.174081 0.108479
0.132194 281311355.719962 175336186.853116 116255201.286199 74383723.747257 40150707.627797 22510449.127802 1.000232 1.000224 1.000215 1.000205 1.000195 1.000182 0.712989 0.562802 0.418935 0.298933 0.208590 0.136441
0.141747 307223655.248638 196046198.805336 133873577.767064 89685600.776119 51751416.460602 31153226.651496 1.000233 1.000226 1.000218 1.000209 1.000199 1.000189 0.732131 0.592242 0.455828 0.337590 0.244755 0.167413
0.151991 334864678.515655 217960552.001107 152390896.983597 106033224.998260 65096103.694676 41486804.725043 1.000233 1.000227 1.000220 1.000213 1.000204 1.000194 0.749127 0.618814 0.490349 0.375264 0.281471 0.200495
0.162975 364461179.902957 241299958.620599 171990662.890501 123338434.027037 79741091.156599 53628602.533648 1.000234 1.000229 1.000223 1.000216 1.000208 1.000199 0.764429 0.642835 0.522272 0.411238 0.317734 0.234661
0.174753 396479578.969803 266564398.706306 192905164.061557 141601703.924423 95632523.079714 67216049.188375 1.000235 1.000230 1.000224 1.000218 1.000211 1.000204 0.778488 0.664772 0.551755 0.445169 0.352858 0.268994
0.187382 430731020.622378 293675670.064586 215342368.687244 161039316.305798 112943208.554312 82304846.925031 1.000236 1.000231 1.000226 1.000221 1.000214 1.000208 0.791685 0.685128 0.579136 0.477119 0.386605 0.302950
0.200923 467694257.424766 322982590.049618 239586969.200264 181941984.313115 131563591.223852 98696595.613166 1.000236 1.000232 1.000228 1.000223 1.000217 1.000211 0.804307 0.704350 0.604865 0.507398 0.419059 0.336323
0.215443 507473166.378359 355013331.503850 266058447.101425 204574329.114187 151813098.636675 116639517.167859 1.000237 1.000233 1.000229 1.000225 1.000220 1.000214 0.816542 0.722793 0.629377 0.536446 0.450592 0.369296
0.231013 550031668.501394 389698123.614107 294931325.888156 229215753.854958 173867376.022075 136255338.842442 1.000238 1.000234 1.000231 1.000227 1.000222 1.000217 0.828499 0.740681 0.653004 0.564674 0.481616 0.402196
0.247708 595545048.543241 427365458.386860 326530770.446105 256300218.817093 198223795.361694 157939312.634813 1.000238 1.000235 1.000232 1.000229 1.000224 1.000220 0.840218 0.758143 0.675989 0.592396 0.512468 0.435335
0.265609 643557163.022705 467874466.727499 360834937.873873 285927650.651253 224783090.677622 181717947.652259 1.000239 1.000236 1.000234 1.000230 1.000227 1.000223 0.851694 0.775230 0.698424 0.619750 0.543327 0.468910
0.284804 694735515.919164 511725545.084229 398299176.217045 318353407.617861 253951343.260200 207847284.704566 1.000240 1.000237 1.000235 1.000232 1.000229 1.000225 0.862855 0.791884 0.720312 0.646735 0.574203 0.502948
0.305386 749456434.834879 559518849.607925 439527583.475701 354318596.185767 286147276.416124 236702236.971149 1.000240 1.000238 1.000236 1.000233 1.000231 1.000228 0.873588 0.807987 0.741546 0.673184 0.604878 0.537205
0.327455 807980179.937581 611745319.377312 485191250.266132 394406576.628528 321964142.131559 268755379.204699 1.000241 1.000239 1.000237 1.000235 1.000233 1.000230 0.883872 0.823474 0.762040 0.698925 0.635092 0.571337
0.351119 870818591.394220 669057665.985495 535972861.592969 439396198.004974 362168910.396160 304752591.404913 1.000241 1.000240 1.000238 1.000236 1.000234 1.000232 0.893736 0.838341 0.781759 0.723819 0.664617 0.605051
0.376494 938947684.591647 732808423.709816 593424127.145512 490653502.251470 407874120.356724 345644820.535443 1.000242 1.000240 1.000239 1.000238 1.000236 1.000234 0.903201 0.852608 0.800731 0.747794 0.693259 0.638038
0.403702 1012933489.891098 804075995.777874 658818351.424895 549714927.422891 460864931.867827 393207421.275310 1.000242 1.000241 1.000240 1.000239 1.000238 1.000236 0.912290 0.866317 0.819010 0.770832 0.720888 0.670065
0.432876 1094173873.721794 884657963.286539 734286062.445386 618700487.309734 523189711.814655 449423046.519246 1.000243 1.000242 1.000241 1.000240 1.000239 1.000238 0.921167 0.879668 0.836814 0.793168 0.747659 0.701144
0.464159 1183572199.012658 976682295.520812 822679614.538969 701004017.230145 598386414.106591 517747636.497628 1.000243 1.000243 1.000242 1.000241 1.000241 1.000240 0.929981 0.892890 0.854422 0.815177 0.774008 0.731721
0.497702 1281475017.124410 1081720740.371749 926617679.081693 799821187.136774 690093343.512457 602147422.889338 1.000243 1.000243 1.000243 1.000243 1.000242 1.000241 0.938991 0.906325 0.872243 0.837326 0.800460 0.762367
0.533670 1387805199.526658 1201329296.694635 1049217041.951083 919700550.198593 803932793.963907 708566225.824745 1.000244 1.000244 1.000244 1.000244 1.000243 1.000243 0.948414 0.920338 0.890771 0.860242 0.827761 0.793938
0.572237 1498102002.584037 1332507877.025192 1189805579.701529 1062390770.989141 944213768.478436 843266087.123646 1.000244 1.000245 1.000245 1.000245 1.000245 1.000245 0.958319 0.935076 0.910250 0.884300 0.856437 0.827095
0.613591 1603733328.129688 1465528526.649385 1339642462.376441 1221343871.710313 1107161304.865511 1005361244.442580 1.000245 1.000245 1.000246 1.000246 1.000246 1.000247 0.968349 0.950107 0.930245 0.909124 0.886223 0.861716
0.657933 1695939548.599802 1588280726.703483 1484993434.749144 1382782626.220283 1279956604.652825 1184131706.852198 1.000245 1.000246 1.000247 1.000247 1.000248 1.000248 0.977442 0.963930 0.948893 0.932585 0.914714 0.895244
0.705480 1772412353.619529 1694665321.961050 1616506424.765539 1535284135.771629 1450007577.326672 1366827945.084099 1.000245 1.000246 1.000247 1.000248 1.000249 1.000249 0.984841 0.975368 0.964579 0.952633 0.939371 0.924687
0.756463 1834647183.593683 1784644428.862142 1731820922.078321 1674630248.145751 1612188854.547214 1547857543.654990 1.000246 1.000247 1.000248 1.000249 1.000250 1.000250 0.990837 0.984687 0.977452 0.969242 0.959961 0.949486
0.811131 1872168321.683005 1842086529.095205 1809555343.018973 1774365968.939641 1735983041.279139 1694634386.800076 1.000246 1.000247 1.000248 1.000249 1.000250 1.000251 0.996029 0.992763 0.988612 0.983683 0.977917 0.971161
0.869749 1882801486.452858 1859852572.684768 1835782439.669679 1810712588.111579 1784518445.192491 1756830924.268420 1.000246 1.000247 1.000248 1.000250 1.000251 1.000252 0.999091 0.997824 0.995976 0.993634 0.990759 0.987190
0.932603 1884287237.498461 1862986432.302396 1841260765.423282 1819195493.158017 1796761313.729920 1773751619.405811 1.000246 1.000247 1.000248 1.000250 1.000251 1.000252 0.999790 0.999292 0.998514 0.997501 0.996238 0.994620
1.000000 1884568285.540792 1863843070.189370 1843016211.991131 1822127144.028437 1801165811.496560 1780046445.778502 1.000246 1.000247 1.000248 1.000250 1.000251 1.000252 0.999937 0.999738 0.999424 0.999016 0.998506 0.997848
