# r C0uncm=2 C0uncm=3 C0uncm=4 C0uncm=5 C0uncm=6 C0uncm=7 C1uncm=2 C1uncm=3 C1uncm=4 C1uncm=5 C1uncm=6 C1uncm=7 C2uncm=2 C2uncm=3 C2uncm=4 C2uncm=5 C2uncm=6 C2uncm=7
0.028480 nan nan nan nan nan nan nan nan nan nan nan nan 0.000023 0.000023 0.000023 0.000023 0.000023 0.000023
0.030539 159889.334613 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000025 0.000026 0.000026 0.000026 0.000026 0.000026
0.032745 18413.226606 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000028 0.000028 0.000028 0.000028 0.000028 0.000028
0.035112 14829.320673 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000031 0.000031 0.000031 0.000032 0.000032 0.000032
0.037649 11474.788568 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000035 0.000035 0.000035 0.000035 0.000035 0.000035
0.040370 6992.135174 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000039 0.000039 0.000039 0.000039 0.000039 0.000039
0.043288 5843.411316 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000043 0.000043 0.000043 0.000043 0.000043 0.000043
0.046416 5900.147549 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000048 0.000048 0.000048 0.000048 0.000048 0.000048
0.049770 6255.724421 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000053 0.000053 0.000053 0.000053 0.000053 0.000053
0.053367 6836.799330 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000059 0.000059 0.000059 0.000059 0.000059 0.000059
0.057224 7475.118904 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000065 0.000065 0.000065 0.000066 0.000066 0.000066
0.061359 7733.385401 7571.670340 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000073 0.000073 0.000073 0.000073 0.000073 0.000073
0.065793 7628.354990 4706.237155 11406.037021 nan nan nan 0.000000 0.000000 0.000000 nan nan nan 0.000081 0.000081 0.000081 0.000081 0.000081 0.000081
0.070548 7250.009408 4386.752571 5628.420058 nan nan nan 0.000000 0.000000 0.000000 nan nan nan 0.000089 0.000090 0.000090 0.000090 0.000090 0.000090
0.075646 6793.864339 4324.510077 4615.710612 12988.321222 nan nan 0.000000 0.000000 0.000000 0.000000 nan nan 0.000099 0.000099 0.000100 0.000100 0.000100 0.000100
0.081113 6210.554169 4308.617354 4609.405298 5294.840427 12460.891649 nan 0.000000 0.000000 0.000000 0.000000 0.000000 nan 0.000110 0.000110 0.000111 0.000111 0.000111 0.000111
0.086975 5667.700090 4303.109037 4842.973834 5000.154742 5667.298679 69957.983951 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000122 0.000123 0.000123 0.000123 0.000123 0.000123
0.093260 4958.658173 4218.918476 5110.256416 5335.755262 5003.430039 7204.721969 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000136 0.000136 0.000136 0.000136 0.000137 0.000137
0.100000 4211.860495 3885.392813 5270.774336 5756.812678 5374.271418 5125.802751 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000151 0.000151 0.000151 0.000151 0.000152 0.000152
0.107227 3697.199521 3547.593445 5311.971130 6100.990053 5723.281432 5311.134079 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000168 0.000168 0.000168 0.000168 0.000168 0.000168
0.114976 3455.661604 3339.370250 4786.975255 6042.076966 6074.528664 5768.925620 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000186 0.000186 0.000187 0.000187 0.000187 0.000187
0.123285 3400.746610 3283.296082 4300.432600 5704.165458 6076.688927 6186.145582 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000207 0.000207 0.000207 0.000207 0.000207 0.000208
0.132194 3451.759458 3311.525247 4049.263034 5266.860622 5845.563760 6271.678498 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000229 0.000230 0.000230 0.000230 0.000230 0.000231
0.141747 3564.538314 3401.030903 3855.370526 4768.571582 5346.043405 5937.048415 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000255 0.000255 0.000255 0.000256 0.000256 0.000256
0.151991 3751.836260 3567.772833 3849.334021 4502.488866 4958.658403 5373.768711 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000283 0.000283 0.000283 0.000284 0.000284 0.000284
0.162975 4008.888729 3811.865001 3972.489523 4415.549464 4768.735710 5024.192591 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000314 0.000314 0.000315 0.000315 0.000315 0.000316
0.174753 4306.979233 4113.977559 4189.403851 4510.367462 4772.668547 4943.703847 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000349 0.000349 0.000349 0.000350 0.000350 0.000351
0.187382 4647.634907 4460.152734 4499.052257 4742.065071 4933.816694 5028.603436 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000387 0.000388 0.000388 0.000388 0.000389 0.000389
0.200923 5031.793042 4852.488967 4856.681576 5058.589247 5213.035642 5277.747899 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000430 0.000430 0.000431 0.000431 0.000432 0.000432
0.215443 5464.741110 5286.134879 5277.471844 5450.393717 5576.148844 5638.780181 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000477 0.000478 0.000478 0.000479 0.000479 0.000480
0.231013 5954.855672 5773.378176 5756.970643 5920.690407 6030.991058 6081.287106 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000530 0.000531 0.000531 0.000532 0.000532 0.000533
0.247708 6510.103563 6323.601087 6292.497946 6458.856348 6558.998846 6589.248278 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000589 0.000589 0.000590 0.000590 0.000591 0.000592
0.265609 7135.726756 6942.731335 6897.709362 7064.791664 7172.271215 7174.006539 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000654 0.000654 0.000655 0.000656 0.000656 0.000657
0.284804 7835.091890 7640.329015 7573.125767 7731.837765 7841.339132 7831.691253 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000726 0.000726 0.000727 0.000728 0.000729 0.000729
0.305386 8604.274819 8426.107448 8332.187063 8476.411084 8576.631446 8555.892209 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000806 0.000807 0.000807 0.000808 0.000809 0.000810
0.327455 9436.064414 9312.129910 9193.952412 9316.871735 9402.895403 9379.236738 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000895 0.000896 0.000896 0.000897 0.000898 0.000899
0.351119 10312.710724 10303.805146 10176.864144 10267.942214 10336.583659 10304.989185 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000993 0.000994 0.000995 0.000996 0.000997 0.000998
0.376494 11219.268216 11401.427183 11289.571294 11342.214781 11379.271403 11339.248559 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001103 0.001104 0.001105 0.001106 0.001107 0.001108
0.403702 12150.696668 12598.501112 12529.237690 12559.905132 12561.172214 12499.699453 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001225 0.001226 0.001227 0.001228 0.001230 0.001231
0.432876 13137.347088 13872.144623 13889.020077 13928.944147 13903.441328 13815.283011 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001360 0.001361 0.001363 0.001364 0.001365 0.001367
0.464159 14242.144280 15195.942483 15348.096436 15447.823894 15417.712407 15305.422669 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001510 0.001511 0.001513 0.001514 0.001516 0.001517
0.497702 15556.178985 16561.422839 16865.801452 17105.729293 17104.544483 16989.072864 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001677 0.001678 0.001680 0.001681 0.001683 0.001685
0.533670 17140.170562 17991.306597 18423.157390 18870.787800 18952.617486 18870.941320 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001861 0.001863 0.001865 0.001867 0.001869 0.001871
0.572237 18991.747970 19555.717327 20052.648160 20716.440818 20932.129089 20935.028081 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002067 0.002069 0.002071 0.002073 0.002075 0.002077
0.613591 21082.455026 21351.732552 21794.151965 22623.235660 22996.391806 23150.087304 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002295 0.002297 0.002299 0.002302 0.002304 0.002306
0.657933 23408.369068 23473.924803 23740.108907 24611.615218 25106.130058 25462.414156 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002548 0.002551 0.002553 0.002556 0.002558 0.002561
0.705480 25991.156899 25962.798308 26034.467776 26750.990053 27303.349206 27833.294035 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002829 0.002832 0.002835 0.002838 0.002840 0.002843
0.756463 28858.925456 28804.479047 28769.090707 29171.362028 29665.441755 30305.963711 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.003141 0.003145 0.003148 0.003151 0.003154 0.003157
0.811131 32043.113037 31981.022063 31919.693275 32028.150140 32325.913094 32955.125640 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.003488 0.003491 0.003495 0.003498 0.003502 0.003505
0.869749 35578.632152 35509.686034 35440.740386 35404.808254 35473.883859 35902.681830 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.003873 0.003877 0.003880 0.003884 0.003888 0.003892
0.932603 39504.247429 39427.694050 39351.140671 39276.742631 39220.735964 39361.026554 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.004300 0.004304 0.004309 0.004313 0.004317 0.004321
1.000000 43863.000643 43778.000645 43693.000648 43608.023986 43523.560137 43478.793472 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.004775 0.004779 0.004784 0.004789 0.004793 0.004798
