# r C0m=2 C0m=3 C0m=4 C0m=5 C0m=6 C0m=7 C0m=8 C0m=9 C0m=10 C1m=2 C1m=3 C1m=4 C1m=5 C1m=6 C1m=7 C1m=8 C1m=9 C1m=10 C2m=2 C2m=3 C2m=4 C2m=5 C2m=6 C2m=7 C2m=8 C2m=9 C2m=10
0.002310 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000105 0.000013 0.000005 0.000002 0.000001 0.000000 0.000000 0.000000 0.000000
0.002477 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000120 0.000015 0.000005 0.000002 0.000001 0.000000 0.000000 0.000000 0.000000
0.002656 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000137 0.000018 0.000006 0.000003 0.000001 0.000001 0.000000 0.000000 0.000000
0.002848 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000156 0.000021 0.000007 0.000003 0.000002 0.000001 0.000000 0.000000 0.000000
0.003054 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000178 0.000024 0.000008 0.000004 0.000002 0.000001 0.000001 0.000000 0.000000
0.003275 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000204 0.000028 0.000010 0.000004 0.000002 0.000001 0.000001 0.000000 0.000000
0.003511 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000234 0.000032 0.000011 0.000005 0.000003 0.000002 0.000001 0.000001 0.000000
0.003765 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000268 0.000037 0.000012 0.000005 0.000003 0.000002 0.000001 0.000001 0.000000
0.004037 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000307 0.000042 0.000014 0.000006 0.000003 0.000002 0.000001 0.000001 0.000001
0.004329 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000353 0.000049 0.000016 0.000007 0.000004 0.000002 0.000002 0.000001 0.000001
0.004642 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000406 0.000057 0.000018 0.000008 0.000004 0.000003 0.000002 0.000001 0.000001
0.004977 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000466 0.000067 0.000021 0.000009 0.000005 0.000003 0.000002 0.000001 0.000001
0.005337 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000534 0.000077 0.000024 0.000010 0.000005 0.000003 0.000002 0.000002 0.000001
0.005722 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000613 0.000090 0.000027 0.000012 0.000006 0.000004 0.000002 0.000002 0.000001
0.006136 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000703 0.000104 0.000031 0.000013 0.000007 0.000004 0.000003 0.000002 0.000001
0.006579 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000805 0.000121 0.000036 0.000015 0.000008 0.000005 0.000003 0.000002 0.000002
0.007055 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000923 0.000141 0.000042 0.000017 0.000009 0.000005 0.000003 0.000002 0.000002
0.007565 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001057 0.000164 0.000048 0.000019 0.000010 0.000006 0.000004 0.000003 0.000002
0.008111 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001211 0.000190 0.000056 0.000022 0.000011 0.000006 0.000004 0.000003 0.000002
0.008697 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001388 0.000220 0.000065 0.000026 0.000013 0.000007 0.000004 0.000003 0.000002
0.009326 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001591 0.000255 0.000076 0.000030 0.000015 0.000008 0.000005 0.000003 0.000002
0.010000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001824 0.000296 0.000088 0.000034 0.000017 0.000009 0.000006 0.000004 0.000003
0.010723 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002090 0.000343 0.000102 0.000039 0.000019 0.000011 0.000006 0.000004 0.000003
0.011498 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002390 0.000398 0.000118 0.000045 0.000023 0.000012 0.000007 0.000005 0.000003
0.012328 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002734 0.000462 0.000137 0.000052 0.000026 0.000014 0.000008 0.000005 0.000004
0.013219 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.003126 0.000535 0.000158 0.000060 0.000029 0.000016 0.000009 0.000006 0.000004
0.014175 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.003575 0.000620 0.000183 0.000070 0.000034 0.000019 0.000010 0.000007 0.000005
0.015199 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.004089 0.000718 0.000212 0.000082 0.000040 0.000022 0.000012 0.000008 0.000005
0.016298 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.004671 0.000833 0.000245 0.000094 0.000046 0.000025 0.000014 0.000008 0.000006
0.017475 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.005334 0.000965 0.000284 0.000110 0.000054 0.000029 0.000016 0.000010 0.000007
0.018738 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.006092 0.001117 0.000328 0.000127 0.000062 0.000034 0.000018 0.000011 0.000008
0.020092 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.006954 0.001292 0.000379 0.000147 0.000072 0.000039 0.000021 0.000012 0.000008
0.021544 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.007930 0.001495 0.000438 0.000170 0.000084 0.000045 0.000024 0.000014 0.000009
0.023101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.009042 0.001728 0.000505 0.000195 0.000096 0.000052 0.000028 0.000016 0.000010
0.024771 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.010307 0.001997 0.000584 0.000225 0.000111 0.000059 0.000032 0.000018 0.000012
0.026561 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.011737 0.002310 0.000675 0.000259 0.000127 0.000068 0.000036 0.000020 0.000013
0.028480 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.013349 0.002671 0.000780 0.000298 0.000146 0.000077 0.000041 0.000023 0.000015
0.030539 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.015170 0.003090 0.000904 0.000344 0.000168 0.000088 0.000047 0.000026 0.000016
0.032745 13414952.242709 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000143 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.017217 0.003573 0.001048 0.000397 0.000194 0.000101 0.000053 0.000029 0.000018
0.035112 15443421.294784 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000146 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.019524 0.004126 0.001214 0.000460 0.000224 0.000116 0.000060 0.000033 0.000020
0.037649 17767344.115623 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000149 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.022129 0.004762 0.001412 0.000534 0.000260 0.000134 0.000070 0.000038 0.000023
0.040370 20443286.957944 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000152 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.025068 0.005489 0.001641 0.000622 0.000303 0.000154 0.000080 0.000044 0.000026
0.043288 23522269.468374 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000155 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.028365 0.006320 0.001906 0.000725 0.000352 0.000178 0.000091 0.000051 0.000029
0.046416 26984623.014136 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000158 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.032060 0.007265 0.002211 0.000844 0.000408 0.000204 0.000105 0.000058 0.000033
0.049770 30892346.936565 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000161 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.036204 0.008344 0.002559 0.000981 0.000472 0.000235 0.000119 0.000066 0.000037
0.053367 35304044.487402 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000164 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.040827 0.009571 0.002957 0.001140 0.000545 0.000269 0.000136 0.000076 0.000042
0.057224 40294976.203532 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000167 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.046006 0.010983 0.003415 0.001326 0.000631 0.000310 0.000156 0.000086 0.000048
0.061359 45941992.484682 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000170 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.051798 0.012613 0.003945 0.001542 0.000733 0.000360 0.000179 0.000099 0.000056
0.065793 52307581.503741 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000173 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.058297 0.014482 0.004568 0.001797 0.000853 0.000417 0.000207 0.000114 0.000064
0.070548 59501583.336590 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000175 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.065569 0.016639 0.005290 0.002097 0.000998 0.000485 0.000240 0.000132 0.000073
0.075646 67582316.435282 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000178 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.073706 0.019135 0.006128 0.002447 0.001172 0.000567 0.000279 0.000154 0.000085
0.081113 76717592.048021 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000181 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.082837 0.022047 0.007107 0.002860 0.001379 0.000665 0.000324 0.000179 0.000100
0.086975 86969685.073230 23789711.657968 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000184 1.000156 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.093080 0.025448 0.008253 0.003351 0.001623 0.000783 0.000378 0.000209 0.000117
0.093260 98446026.326236 28475645.290037 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000187 1.000160 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.104559 0.029425 0.009603 0.003941 0.001918 0.000924 0.000442 0.000243 0.000137
0.100000 111390653.738068 33865898.813778 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000189 1.000163 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.117410 0.034071 0.011189 0.004646 0.002273 0.001098 0.000519 0.000284 0.000161
0.107227 125938574.591156 40088911.451465 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000192 1.000167 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.131740 0.039462 0.013065 0.005478 0.002698 0.001305 0.000612 0.000331 0.000187
0.114976 142304592.746450 47324080.533362 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000195 1.000170 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.147663 0.045708 0.015340 0.006492 0.003223 0.001557 0.000724 0.000388 0.000219
0.123285 160777713.403257 55895041.904741 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000198 1.000174 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.165160 0.053019 0.018067 0.007734 0.003865 0.001872 0.000865 0.000460 0.000260
0.132194 181506336.997469 66091272.369736 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000200 1.000178 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.184138 0.061524 0.021308 0.009220 0.004642 0.002255 0.001036 0.000546 0.000310
0.141747 204778461.945290 78152245.003463 27993246.397069 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000203 1.000181 1.000159 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.204559 0.071356 0.025155 0.011005 0.005600 0.002731 0.001252 0.000654 0.000370
0.151991 230768859.660382 92360729.116250 33894265.134159 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000206 1.000185 1.000164 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.226414 0.082844 0.029849 0.013195 0.006814 0.003351 0.001536 0.000795 0.000450
0.162975 259898945.907030 109421043.926500 41341751.598833 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000208 1.000188 1.000168 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.249783 0.096346 0.035595 0.015927 0.008339 0.004161 0.001919 0.000983 0.000554
0.174753 292590657.431146 129363144.079883 50743813.265280 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000211 1.000192 1.000172 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.274775 0.112097 0.042763 0.019377 0.010276 0.005202 0.002416 0.001231 0.000692
0.187382 329514420.065706 151985258.656599 62352141.303944 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000213 1.000195 1.000177 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.301579 0.130135 0.051628 0.023780 0.012774 0.006562 0.003067 0.001561 0.000877
0.200923 371507846.784703 177600876.686502 76498410.271832 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000216 1.000199 1.000181 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.330471 0.150594 0.062429 0.029347 0.015960 0.008333 0.003940 0.002005 0.001131
0.215443 420199362.471245 207083692.201600 93775665.728824 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000218 1.000202 1.000186 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.361918 0.173865 0.075397 0.036298 0.020001 0.010606 0.005092 0.002599 0.001468
0.231013 477905744.927925 241475436.566246 114861008.695453 49902008.527734 0.000000 0.000000 0.000000 0.000000 0.000000 1.000221 1.000206 1.000190 1.000174 0.000000 0.000000 0.000000 0.000000 0.000000 0.396443 0.200386 0.090925 0.044966 0.025122 0.013558 0.006628 0.003403 0.001932
0.247708 546174556.049403 281982003.819741 140475482.492285 63419178.236972 0.000000 0.000000 0.000000 0.000000 0.000000 1.000223 1.000209 1.000194 1.000179 0.000000 0.000000 0.000000 0.000000 0.000000 0.434446 0.230743 0.109497 0.055719 0.031688 0.017414 0.008668 0.004499 0.002575
0.265609 627401167.816778 330226856.716792 173792562.677170 80644209.087680 0.000000 0.000000 0.000000 0.000000 0.000000 1.000226 1.000213 1.000199 1.000184 0.000000 0.000000 0.000000 0.000000 0.000000 0.476434 0.265518 0.131768 0.069014 0.039999 0.022458 0.011408 0.006006 0.003477
0.284804 723519025.537127 388567600.840877 213000371.208686 102027699.541561 0.000000 0.000000 0.000000 0.000000 0.000000 1.000229 1.000216 1.000203 1.000189 0.000000 0.000000 0.000000 0.000000 0.000000 0.522501 0.305505 0.158668 0.085648 0.050551 0.029000 0.015063 0.008043 0.004729
0.305386 836275091.216633 461050260.960692 260171779.267456 129092330.571866 61460230.575233 0.000000 0.000000 0.000000 0.000000 1.000231 1.000220 1.000207 1.000194 1.000181 0.000000 0.000000 0.000000 0.000000 0.572701 0.351674 0.191302 0.106668 0.064139 0.037521 0.019978 0.010819 0.006439
0.327455 963728223.114214 552590760.956625 318351988.576662 165239193.706834 80939438.503601 0.000000 0.000000 0.000000 0.000000 1.000234 1.000224 1.000212 1.000199 1.000187 0.000000 0.000000 0.000000 0.000000 0.625955 0.405316 0.231239 0.133330 0.081739 0.048745 0.026676 0.014672 0.008833
0.351119 1102654943.915621 664877130.525875 390413637.846836 214192661.312761 108469130.044623 57628581.939677 0.000000 0.000000 0.000000 1.000236 1.000227 1.000216 1.000205 1.000193 1.000181 0.000000 0.000000 0.000000 0.681431 0.466414 0.279630 0.167318 0.104468 0.063431 0.035755 0.020041 0.012214
0.376494 1248951137.162420 800029619.806172 482212464.575890 276410457.089607 145798568.465568 79732015.211605 0.000000 0.000000 0.000000 1.000238 1.000231 1.000221 1.000210 1.000199 1.000188 0.000000 0.000000 0.000000 0.737205 0.534183 0.338314 0.210467 0.133988 0.082871 0.048084 0.027561 0.017015
0.403702 1389716022.346708 959536982.860039 602661359.661486 356683405.480554 196836075.329747 110420371.205251 64090998.885543 0.000000 0.000000 1.000240 1.000235 1.000226 1.000216 1.000206 1.000195 1.000184 0.000000 0.000000 0.789561 0.606574 0.409552 0.265705 0.173109 0.109315 0.065344 0.038318 0.023949
0.432876 1510690561.617729 1134317776.354327 757324313.848729 465523131.469930 266865937.010926 154794622.879553 93150073.558582 54665853.097341 0.000000 1.000242 1.000238 1.000231 1.000222 1.000212 1.000202 1.000191 1.000181 0.000000 0.835526 0.679769 0.492918 0.336023 0.224992 0.145682 0.089870 0.053955 0.034199
0.464159 1599903011.445371 1302283245.869092 942901506.683758 612283993.496401 366383820.997636 219563491.570825 135824646.328628 83369660.576225 0.000000 1.000243 1.000240 1.000235 1.000228 1.000219 1.000209 1.000200 1.000189 0.000000 0.872496 0.748283 0.583699 0.421859 0.293472 0.196214 0.125143 0.077149 0.049622
0.497702 1670339213.872295 1441901134.829092 1139045696.728669 796099317.140876 505512144.779680 315567719.792604 200263898.914813 125717940.559347 74681340.810277 1.000244 1.000242 1.000239 1.000233 1.000226 1.000217 1.000208 1.000198 1.000189 0.902875 0.808236 0.673683 0.517864 0.378522 0.264620 0.175729 0.112055 0.073353
0.533670 1729166683.936342 1556917431.621668 1321368636.346526 1005159146.000500 688787163.429867 453471803.366177 296815688.205150 191191931.262003 117484120.803590 1.000245 1.000244 1.000242 1.000238 1.000232 1.000225 1.000217 1.000208 1.000199 0.928715 0.858833 0.756963 0.618298 0.477353 0.351531 0.245267 0.163825 0.110204
0.572237 1777234885.328170 1648527057.460307 1473536991.520983 1213849018.016441 910269019.576632 642572716.531919 438279049.453916 291243358.925037 186033301.436104 1.000245 1.000245 1.000244 1.000242 1.000238 1.000232 1.000225 1.000217 1.000209 0.950571 0.900152 0.827244 0.715193 0.585227 0.456388 0.336365 0.236800 0.165723
0.613591 1817288941.545305 1725042715.673962 1597864507.934843 1398307170.352476 1140699255.534672 874141077.853987 634601406.432490 441854538.474007 294274320.624952 1.000246 1.000246 1.000246 1.000245 1.000242 1.000238 1.000233 1.000227 1.000219 0.969368 0.935438 0.885294 0.800583 0.691735 0.572074 0.448604 0.335318 0.245791
0.657933 1849510701.732284 1787738947.815497 1701507900.540695 1554302611.951136 1351614334.273625 1118575177.467094 878703910.346226 654707229.506417 460845810.677484 1.000246 1.000247 1.000247 1.000247 1.000246 1.000243 1.000240 1.000235 1.000229 0.984953 0.965295 0.934277 0.873913 0.788941 0.687752 0.574526 0.458800 0.354528
0.705480 1868524723.681461 1828282034.558145 1774482516.324112 1675129195.985891 1525082660.139700 1341171026.718359 1135313650.773509 916393165.653857 695515609.185930 1.000246 1.000247 1.000248 1.000249 1.000248 1.000247 1.000245 1.000242 1.000238 0.994413 0.985156 0.969343 0.931278 0.869874 0.791932 0.699623 0.595851 0.488699
