# r C0uncm=2 C0uncm=3 C0uncm=4 C0uncm=5 C0uncm=6 C0uncm=7 C1uncm=2 C1uncm=3 C1uncm=4 C1uncm=5 C1uncm=6 C1uncm=7 C2uncm=2 C2uncm=3 C2uncm=4 C2uncm=5 C2uncm=6 C2uncm=7
0.028480 nan nan nan nan nan nan nan nan nan nan nan nan 0.000023 0.000023 0.000023 0.000023 0.000023 0.000023
0.030539 nan nan nan nan nan nan nan nan nan nan nan nan 0.000025 0.000025 0.000026 0.000026 0.000026 0.000026
0.032745 nan nan nan nan nan nan nan nan nan nan nan nan 0.000028 0.000028 0.000028 0.000028 0.000028 0.000028
0.035112 nan nan nan nan nan nan nan nan nan nan nan nan 0.000031 0.000031 0.000031 0.000031 0.000032 0.000032
0.037649 nan nan nan nan nan nan nan nan nan nan nan nan 0.000035 0.000035 0.000035 0.000035 0.000035 0.000035
0.040370 nan nan nan nan nan nan nan nan nan nan nan nan 0.000039 0.000039 0.000039 0.000039 0.000039 0.000039
0.043288 635663.159275 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000043 0.000043 0.000043 0.000043 0.000043 0.000043
0.046416 915462.849776 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000048 0.000048 0.000048 0.000048 0.000048 0.000048
0.049770 415817.529037 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000053 0.000053 0.000053 0.000053 0.000053 0.000053
0.053367 310025.074183 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000059 0.000059 0.000059 0.000059 0.000059 0.000059
0.057224 345987.602860 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000065 0.000065 0.000065 0.000065 0.000066 0.000066
0.061359 304827.723784 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000073 0.000073 0.000073 0.000073 0.000073 0.000073
0.065793 292700.774807 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000081 0.000081 0.000081 0.000081 0.000081 0.000081
0.070548 147992.288288 429274.855599 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000089 0.000090 0.000090 0.000090 0.000090 0.000090
0.075646 108705.125658 246771.131227 488541.011332 nan nan nan 0.000000 0.000000 0.000000 nan nan nan 0.000099 0.000099 0.000099 0.000100 0.000100 0.000100
0.081113 91472.714199 363413.815132 665985.245020 nan nan nan 0.000000 0.000000 0.000000 nan nan nan 0.000110 0.000110 0.000110 0.000111 0.000111 0.000111
0.086975 84622.515880 347904.062236 323118.011440 nan nan nan 0.000000 0.000000 0.000000 nan nan nan 0.000122 0.000123 0.000123 0.000123 0.000123 0.000123
0.093260 76976.146937 191377.592898 313185.959830 nan nan nan 0.000000 0.000000 0.000000 nan nan nan 0.000136 0.000136 0.000136 0.000136 0.000136 0.000136
0.100000 59259.709933 111227.789944 234701.132450 723608.033135 nan nan 0.000000 0.000000 0.000000 0.000000 nan nan 0.000151 0.000151 0.000151 0.000151 0.000151 0.000152
0.107227 57803.318642 89076.105783 92793.782119 235934.314418 nan nan 0.000000 0.000000 0.000000 0.000000 nan nan 0.000168 0.000168 0.000168 0.000168 0.000168 0.000168
0.114976 54899.090755 54376.124796 61764.096973 184560.362324 227508.686063 nan 0.000000 0.000000 0.000000 0.000000 0.000000 nan 0.000186 0.000186 0.000186 0.000187 0.000187 0.000187
0.123285 55694.916215 49773.684949 47696.020162 155462.697359 116306.328931 182656.623107 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000207 0.000207 0.000207 0.000207 0.000207 0.000207
0.132194 58041.945713 42913.805523 39862.128775 104203.822936 121781.099422 175878.643122 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000229 0.000230 0.000230 0.000230 0.000230 0.000230
0.141747 60782.612246 40877.607338 34603.308715 94085.781911 76073.130158 108396.611950 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000255 0.000255 0.000255 0.000255 0.000256 0.000256
0.151991 63955.706897 38269.724756 31419.828339 41160.609020 46520.507799 65085.948806 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000283 0.000283 0.000283 0.000284 0.000284 0.000284
0.162975 68016.837409 40335.136611 30209.457304 31622.432628 27379.748081 36748.082335 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000314 0.000314 0.000315 0.000315 0.000315 0.000315
0.174753 72993.874792 44095.521437 31484.834924 27318.087185 23454.987488 24934.197718 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000349 0.000349 0.000349 0.000350 0.000350 0.000350
0.187382 78927.090970 47517.195908 33014.631953 26450.617626 21803.608799 20758.941203 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000387 0.000387 0.000388 0.000388 0.000388 0.000389
0.200923 87582.898793 52578.260420 35518.162376 26458.110621 20560.123899 17957.958744 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000430 0.000430 0.000431 0.000431 0.000431 0.000432
0.215443 97825.960518 59483.010769 39368.901366 28435.675955 21560.473836 17805.208334 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000477 0.000478 0.000478 0.000478 0.000479 0.000479
0.231013 109466.124831 67471.482996 44670.207101 31781.463796 23565.611406 18658.121681 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000530 0.000530 0.000531 0.000531 0.000532 0.000532
0.247708 121405.836952 76539.572500 51435.433003 36897.508365 27087.180858 20771.948481 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000588 0.000589 0.000589 0.000590 0.000590 0.000591
0.265609 132673.299805 85946.200146 58647.470160 42796.836766 31641.439236 24193.071794 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000653 0.000654 0.000654 0.000655 0.000655 0.000656
0.284804 141512.986456 94957.173392 66162.357867 49564.882198 37156.066474 28681.377098 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000725 0.000726 0.000727 0.000727 0.000728 0.000728
0.305386 146553.479734 102520.796473 73256.487509 56426.806469 43309.851520 33955.363678 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000805 0.000806 0.000807 0.000807 0.000808 0.000809
0.327455 144147.617319 107194.822595 79187.939736 62949.952027 49570.711199 39734.921218 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000894 0.000895 0.000896 0.000897 0.000897 0.000898
0.351119 134359.005984 107655.778285 82846.177286 68197.211801 55251.513339 45309.411912 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000993 0.000994 0.000995 0.000995 0.000996 0.000997
0.376494 116684.191522 102400.140341 83380.948006 71314.933629 59625.630771 50258.392136 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001103 0.001103 0.001104 0.001105 0.001106 0.001107
0.403702 94534.429338 91197.444288 79698.870858 71269.882666 61861.814458 53673.687907 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001224 0.001225 0.001226 0.001227 0.001228 0.001229
0.432876 70898.458134 75501.488546 71435.932093 67190.191610 60875.455487 54646.742278 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001359 0.001360 0.001361 0.001363 0.001364 0.001365
0.464159 49923.265406 57760.831856 59533.606017 59124.329418 56027.350173 52219.895722 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001509 0.001510 0.001512 0.001513 0.001514 0.001515
0.497702 34540.011621 41818.944863 46540.131272 48598.546549 48059.184488 46388.851818 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001676 0.001677 0.001679 0.001680 0.001681 0.001683
0.533670 25908.254595 31061.146243 36004.798429 38659.190973 39565.661060 39161.283891 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001861 0.001862 0.001864 0.001865 0.001867 0.001868
0.572237 22739.185767 25908.615439 29683.083968 32014.989143 33234.726534 33158.480175 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002066 0.002068 0.002069 0.002071 0.002073 0.002074
0.613591 22638.031048 24475.688717 27096.215111 29349.664351 30954.752699 30830.290381 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002294 0.002296 0.002298 0.002300 0.002301 0.002303
0.657933 23981.995637 24902.178365 26554.811160 28709.527694 30813.572855 31282.199693 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002547 0.002549 0.002551 0.002553 0.002555 0.002558
0.705480 26171.326434 26528.366902 27343.481940 28912.072468 30939.508882 32258.376517 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002828 0.002830 0.002833 0.002835 0.002837 0.002840
0.756463 28918.247341 29005.896995 29287.892852 30077.849258 31353.081013 32850.554790 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.003140 0.003143 0.003145 0.003148 0.003150 0.003153
0.811131 32076.704478 32058.352093 32100.721657 32358.900826 32862.742270 33795.842683 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.003487 0.003489 0.003492 0.003495 0.003498 0.003501
0.869749 35610.759315 35557.578909 35518.338588 35542.078120 35643.016353 35979.719928 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.003871 0.003874 0.003878 0.003881 0.003884 0.003887
0.932603 39539.404074 39474.901852 39412.244308 39360.956072 39327.069807 39365.828846 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.004298 0.004302 0.004305 0.004309 0.004313 0.004316
1.000000 43902.001727 43830.009662 43758.126511 43687.178602 43618.464678 43562.583966 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.004773 0.004777 0.004780 0.004784 0.004788 0.004792
