# r C0uncm=2 C0uncm=3 C0uncm=4 C0uncm=5 C0uncm=6 C0uncm=7 C1uncm=2 C1uncm=3 C1uncm=4 C1uncm=5 C1uncm=6 C1uncm=7 C2uncm=2 C2uncm=3 C2uncm=4 C2uncm=5 C2uncm=6 C2uncm=7
0.028480 nan nan nan nan nan nan nan nan nan nan nan nan 0.000023 0.000023 0.000023 0.000023 0.000023 0.000023
0.030539 nan nan nan nan nan nan nan nan nan nan nan nan 0.000026 0.000026 0.000026 0.000026 0.000026 0.000026
0.032745 nan nan nan nan nan nan nan nan nan nan nan nan 0.000028 0.000029 0.000029 0.000029 0.000029 0.000029
0.035112 nan nan nan nan nan nan nan nan nan nan nan nan 0.000032 0.000032 0.000032 0.000032 0.000032 0.000032
0.037649 nan nan nan nan nan nan nan nan nan nan nan nan 0.000035 0.000035 0.000035 0.000035 0.000035 0.000036
0.040370 nan nan nan nan nan nan nan nan nan nan nan nan 0.000039 0.000039 0.000039 0.000039 0.000039 0.000039
0.043288 nan nan nan nan nan nan nan nan nan nan nan nan 0.000043 0.000043 0.000043 0.000044 0.000044 0.000044
0.046416 nan nan nan nan nan nan nan nan nan nan nan nan 0.000048 0.000048 0.000048 0.000048 0.000049 0.000049
0.049770 547764.648204 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000053 0.000053 0.000054 0.000054 0.000054 0.000054
0.053367 795328.130159 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000059 0.000059 0.000060 0.000060 0.000060 0.000060
0.057224 554335.572387 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000066 0.000066 0.000066 0.000066 0.000066 0.000067
0.061359 722721.201090 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000073 0.000073 0.000073 0.000074 0.000074 0.000074
0.065793 365828.894513 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000081 0.000081 0.000081 0.000082 0.000082 0.000082
0.070548 355389.593810 339643.615910 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000090 0.000090 0.000090 0.000091 0.000091 0.000091
0.075646 149191.161046 136107.142891 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000100 0.000100 0.000100 0.000101 0.000101 0.000101
0.081113 121753.633422 90148.233752 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000111 0.000111 0.000112 0.000112 0.000112 0.000112
0.086975 137450.237731 62416.976681 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000123 0.000123 0.000124 0.000124 0.000125 0.000125
0.093260 120759.920386 51768.641523 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000137 0.000137 0.000137 0.000138 0.000138 0.000139
0.100000 103452.725530 43062.116326 84545.280652 nan nan nan 0.000000 0.000000 0.000000 nan nan nan 0.000152 0.000152 0.000153 0.000153 0.000154 0.000154
0.107227 84099.932029 34190.738199 70391.098974 nan nan nan 0.000000 0.000000 0.000000 nan nan nan 0.000169 0.000169 0.000170 0.000170 0.000170 0.000171
0.114976 54227.628248 26122.553939 35858.217439 169656.388811 nan nan 0.000000 0.000000 0.000000 0.000000 nan nan 0.000187 0.000188 0.000188 0.000189 0.000189 0.000190
0.123285 32459.846116 19745.488406 20394.053462 44771.011918 nan nan 0.000000 0.000000 0.000000 0.000000 nan nan 0.000208 0.000208 0.000209 0.000210 0.000210 0.000211
0.132194 25008.735814 14354.074777 15713.578480 22625.761369 59651.635086 nan 0.000000 0.000000 0.000000 0.000000 0.000000 nan 0.000231 0.000231 0.000232 0.000233 0.000233 0.000234
0.141747 19807.685426 12055.207373 10632.715154 15197.188850 30452.894368 38610.262379 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000256 0.000257 0.000258 0.000258 0.000259 0.000260
0.151991 16341.514478 10486.889745 8868.221234 10601.398418 15640.994181 18219.755877 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000284 0.000285 0.000286 0.000287 0.000288 0.000289
0.162975 14466.662320 9425.956545 7254.417144 8716.239755 11039.126219 13122.834565 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000316 0.000317 0.000318 0.000319 0.000319 0.000320
0.174753 13371.680179 8791.846548 6711.133474 7557.266403 8968.655242 9599.788356 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000351 0.000352 0.000353 0.000354 0.000355 0.000356
0.187382 12578.167720 8566.428005 6441.885163 6903.642433 7989.336585 8011.769890 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000389 0.000390 0.000392 0.000393 0.000394 0.000395
0.200923 12212.016272 8573.359245 6528.402080 6777.187465 7484.433227 7273.172229 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000432 0.000434 0.000435 0.000436 0.000437 0.000439
0.215443 12058.616049 8829.586481 6781.510586 6767.385497 7337.379668 7105.365107 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000480 0.000481 0.000483 0.000484 0.000486 0.000487
0.231013 12100.111449 9194.973630 7197.599353 6982.994450 7398.431157 7151.972523 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000533 0.000535 0.000536 0.000538 0.000539 0.000541
0.247708 12293.130649 9708.555690 7745.251335 7333.552619 7581.192628 7334.413519 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000592 0.000593 0.000595 0.000597 0.000599 0.000600
0.265609 12657.444723 10351.962008 8420.806006 7781.925410 7878.707711 7618.938989 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000657 0.000659 0.000661 0.000663 0.000665 0.000666
0.284804 13145.592346 11126.472153 9239.596520 8379.847214 8306.006943 7995.243223 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000730 0.000732 0.000734 0.000736 0.000738 0.000740
0.305386 13739.740612 12011.904819 10188.072069 9125.934251 8886.402789 8506.862261 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000810 0.000812 0.000815 0.000817 0.000819 0.000822
0.327455 14408.489748 12961.964166 11251.319788 10037.689871 9629.362302 9164.478874 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000900 0.000902 0.000905 0.000907 0.000910 0.000912
0.351119 15118.046582 13948.410903 12395.420201 11115.646648 10543.799115 9979.222536 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000999 0.001002 0.001004 0.001007 0.001010 0.001013
0.376494 15849.701025 14949.451303 13577.146715 12340.953198 11634.356654 10959.172756 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001109 0.001112 0.001115 0.001118 0.001122 0.001125
0.403702 16587.301663 15959.014287 14769.561116 13683.218817 12901.244055 12120.226744 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001231 0.001235 0.001238 0.001242 0.001245 0.001249
0.432876 17318.945199 16996.590921 15974.763302 15093.252681 14327.619727 13476.417327 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001367 0.001371 0.001375 0.001379 0.001383 0.001387
0.464159 18037.803592 18097.965209 17253.209731 16528.919638 15869.163044 15029.748875 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001518 0.001522 0.001527 0.001531 0.001535 0.001540
0.497702 18760.798780 19286.169786 18685.834720 17999.915286 17460.605093 16733.625738 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001686 0.001690 0.001695 0.001700 0.001705 0.001710
0.533670 19551.709438 20565.475538 20325.227044 19587.720309 19074.304373 18490.504256 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001872 0.001877 0.001882 0.001887 0.001893 0.001898
0.572237 20544.763180 21933.631280 22143.898446 21413.282034 20779.633285 20240.379249 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002078 0.002084 0.002090 0.002096 0.002102 0.002108
0.613591 21897.531987 23407.100342 24042.398761 23524.923423 22730.119348 22074.084251 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002307 0.002314 0.002320 0.002327 0.002334 0.002340
0.657933 23697.791699 25036.437472 25926.010374 25859.603668 25044.554722 24183.048612 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002562 0.002569 0.002576 0.002584 0.002591 0.002598
0.705480 25948.952170 26913.715763 27813.607675 28282.400290 27715.130244 26707.763640 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002845 0.002853 0.002861 0.002869 0.002877 0.002885
0.756463 28628.642510 29160.901080 29877.888121 30682.294338 30578.048135 29667.120090 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.003158 0.003167 0.003176 0.003185 0.003194 0.003203
0.811131 31716.620493 31880.073782 32322.908917 33097.243298 33409.435473 32951.984998 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.003507 0.003517 0.003527 0.003537 0.003547 0.003557
0.869749 35198.670943 35121.991865 35275.279103 35759.063604 36182.393307 36337.033853 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.003894 0.003905 0.003916 0.003927 0.003938 0.003949
0.932603 39080.157265 38887.685629 38804.229087 38940.629116 39192.240043 39620.033345 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.004324 0.004336 0.004348 0.004360 0.004373 0.004385
1.000000 43392.015554 43152.522553 42937.692832 42809.567634 42792.042571 42995.481804 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.004801 0.004814 0.004828 0.004841 0.004855 0.004869
