# r C0uncm=2 C0uncm=3 C0uncm=4 C0uncm=5 C0uncm=6 C0uncm=7 C1uncm=2 C1uncm=3 C1uncm=4 C1uncm=5 C1uncm=6 C1uncm=7 C2uncm=2 C2uncm=3 C2uncm=4 C2uncm=5 C2uncm=6 C2uncm=7
0.024771 479.954598 5851.679411 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000019 0.000019 0.000019 0.000019 0.000019 0.000019
0.026561 492.693272 1709.525855 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000021 0.000021 0.000021 0.000021 0.000021 0.000021
0.028480 558.873684 669.337893 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000023 0.000023 0.000023 0.000023 0.000023 0.000023
0.030539 590.361563 679.021134 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000025 0.000026 0.000026 0.000026 0.000026 0.000026
0.032745 584.246284 696.676371 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000028 0.000028 0.000028 0.000028 0.000028 0.000028
0.035112 617.542970 747.402296 12305.607845 nan nan nan 0.000000 0.000000 0.000000 nan nan nan 0.000031 0.000031 0.000031 0.000031 0.000032 0.000032
0.037649 651.614961 790.848261 4228.058721 9511.635082 8559.072066 nan 0.000000 0.000000 0.000000 0.000000 0.000000 nan 0.000035 0.000035 0.000035 0.000035 0.000035 0.000035
0.040370 684.727125 845.432799 1129.372214 5140.836505 7199.246582 nan 0.000000 0.000000 0.000000 0.000000 0.000000 nan 0.000039 0.000039 0.000039 0.000039 0.000039 0.000039
0.043288 727.961404 911.278376 1011.372553 5384.912876 4477.813543 nan 0.000000 0.000000 0.000000 0.000000 0.000000 nan 0.000043 0.000043 0.000043 0.000043 0.000043 0.000043
0.046416 786.503304 981.730467 1067.201724 5282.068481 5268.904103 nan 0.000000 0.000000 0.000000 0.000000 0.000000 nan 0.000048 0.000048 0.000048 0.000048 0.000048 0.000048
0.049770 849.954419 1045.263761 1119.113988 4950.546945 5349.587627 nan 0.000000 0.000000 0.000000 0.000000 0.000000 nan 0.000053 0.000053 0.000053 0.000053 0.000053 0.000053
0.053367 935.898698 1103.097428 1193.426804 6059.862822 5522.149532 37862.518166 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000059 0.000059 0.000059 0.000059 0.000059 0.000059
0.057224 1025.299349 1167.001799 1264.410219 3596.794294 4821.006282 9405.284189 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000065 0.000065 0.000065 0.000066 0.000066 0.000066
0.061359 1123.059759 1239.013455 1346.172569 2170.202775 2398.885595 5990.261410 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000073 0.000073 0.000073 0.000073 0.000073 0.000073
0.065793 1235.168586 1315.762494 1436.721939 1772.806381 2214.661315 3553.574028 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000081 0.000081 0.000081 0.000081 0.000081 0.000081
0.070548 1353.960966 1396.877117 1530.024545 1573.413661 2122.018640 2360.442059 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000089 0.000090 0.000090 0.000090 0.000090 0.000090
0.075646 1487.475584 1497.537590 1626.462300 1573.915048 1943.063728 2022.894395 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000099 0.000099 0.000100 0.000100 0.000100 0.000100
0.081113 1629.048999 1610.371508 1716.532856 1634.609859 1956.919182 1969.576815 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000110 0.000110 0.000110 0.000111 0.000111 0.000111
0.086975 1790.330547 1744.345883 1839.257812 1729.586029 1945.739158 1929.305093 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000122 0.000123 0.000123 0.000123 0.000123 0.000123
0.093260 1963.040679 1912.140260 1962.151632 1833.542177 2008.371902 1967.101928 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000136 0.000136 0.000136 0.000136 0.000136 0.000137
0.100000 2151.134462 2124.966548 2102.186641 1954.280676 2066.225439 2022.498102 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000151 0.000151 0.000151 0.000151 0.000152 0.000152
0.107227 2359.045519 2380.229728 2275.050999 2097.339174 2185.108353 2143.956110 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000168 0.000168 0.000168 0.000168 0.000168 0.000168
0.114976 2573.261409 2678.875283 2479.668679 2268.186618 2327.793041 2289.756713 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000186 0.000186 0.000186 0.000187 0.000187 0.000187
0.123285 2785.395555 3021.575702 2714.486106 2457.625551 2494.691971 2456.944300 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000207 0.000207 0.000207 0.000207 0.000207 0.000208
0.132194 2990.674297 3408.160411 2997.438807 2675.167537 2675.015975 2638.422684 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000229 0.000230 0.000230 0.000230 0.000230 0.000231
0.141747 3163.928840 3848.469168 3346.200017 2946.692842 2884.933401 2836.909415 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000255 0.000255 0.000255 0.000255 0.000256 0.000256
0.151991 3359.393248 4348.458794 3764.164278 3281.148534 3146.434925 3072.216406 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000283 0.000283 0.000283 0.000284 0.000284 0.000284
0.162975 3700.054156 4907.553118 4261.902299 3682.801517 3469.315053 3347.085826 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000314 0.000314 0.000315 0.000315 0.000315 0.000316
0.174753 4103.003869 5519.222289 4832.981640 4154.156067 3859.550857 3674.753753 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000349 0.000349 0.000349 0.000350 0.000350 0.000350
0.187382 4531.519647 6177.739050 5487.391601 4706.552831 4321.757993 4060.028662 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000387 0.000388 0.000388 0.000388 0.000389 0.000389
0.200923 4986.111413 6824.738325 6206.861285 5344.397735 4865.524210 4513.374421 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000430 0.000430 0.000431 0.000431 0.000432 0.000432
0.215443 5467.085999 7431.216557 6993.011450 6067.336221 5506.629726 5058.369088 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000477 0.000478 0.000478 0.000479 0.000479 0.000480
0.231013 6019.500454 8050.935614 7816.122247 6877.849867 6259.586762 5710.714243 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000530 0.000531 0.000531 0.000532 0.000532 0.000533
0.247708 6613.396494 8711.548033 8631.128533 7750.835362 7105.377604 6480.840584 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000589 0.000589 0.000590 0.000590 0.000591 0.000591
0.265609 7219.746931 9264.201611 9369.252513 8693.724469 8045.559434 7363.428775 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000654 0.000654 0.000655 0.000655 0.000656 0.000657
0.284804 7869.023871 9840.598111 9887.430402 9698.573372 9117.214952 8364.034027 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000726 0.000726 0.000727 0.000728 0.000728 0.000729
0.305386 8589.592691 10290.325595 10411.006310 10770.698189 10345.839346 9504.140418 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000806 0.000806 0.000807 0.000808 0.000809 0.000809
0.327455 9413.557710 10600.339031 10907.797505 11860.567328 11680.533302 10798.603544 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000895 0.000895 0.000896 0.000897 0.000898 0.000899
0.351119 10399.631364 10852.883864 11236.159968 12814.327669 12940.084893 12156.010447 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000993 0.000994 0.000995 0.000996 0.000997 0.000998
0.376494 11544.540851 11358.948470 11459.990372 13472.864616 14056.925349 13487.486241 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001103 0.001104 0.001105 0.001106 0.001107 0.001108
0.403702 12823.423528 12451.407683 12212.412144 13940.215766 14873.385435 14729.713677 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001225 0.001226 0.001227 0.001228 0.001229 0.001230
0.432876 14230.351595 13803.488157 13447.438417 14299.197845 15103.056581 15694.483091 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001360 0.001361 0.001362 0.001363 0.001365 0.001366
0.464159 15745.805933 15341.665515 14909.075585 15083.430327 15313.457722 16221.336698 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001510 0.001511 0.001512 0.001514 0.001515 0.001517
0.497702 17341.253892 17070.534469 16563.935075 16386.861564 16245.659622 16644.282556 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001676 0.001678 0.001679 0.001681 0.001683 0.001684
0.533670 18983.087801 18992.974599 18448.635028 18058.514046 17744.467197 17713.036443 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001861 0.001863 0.001865 0.001866 0.001868 0.001870
0.572237 20650.865574 21082.195554 20568.110718 20051.331481 19617.518334 19350.823541 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002067 0.002069 0.002070 0.002072 0.002074 0.002076
0.613591 22370.248796 23319.671699 22917.973018 22322.964192 21796.603835 21403.426369 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002295 0.002297 0.002299 0.002301 0.002303 0.002305
0.657933 24238.030827 25655.556327 25471.454365 24871.437405 24255.967335 23767.170032 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002548 0.002550 0.002553 0.002555 0.002557 0.002560
0.705480 26400.275927 28075.958003 28218.312657 27707.354546 27008.967933 26439.301498 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002829 0.002832 0.002834 0.002837 0.002839 0.002842
0.756463 28988.896247 30540.021033 31085.280496 30830.084094 30090.428597 29456.332275 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.003141 0.003144 0.003147 0.003150 0.003153 0.003156
0.811131 32062.018267 33156.483531 33972.342739 34172.705076 33541.095466 32874.888961 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.003488 0.003491 0.003494 0.003497 0.003501 0.003504
0.869749 35588.381974 36120.717352 36942.437474 37662.392465 37359.257236 36731.365397 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.003872 0.003876 0.003880 0.003883 0.003887 0.003890
0.932603 39515.054888 39603.555923 40125.254811 41199.395876 41428.521204 41013.761818 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.004300 0.004304 0.004308 0.004312 0.004316 0.004320
1.000000 43875.000557 43810.171247 43887.550546 44800.362327 45502.562597 45584.326814 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.004774 0.004779 0.004783 0.004787 0.004792 0.004796
