# r C0uncm=2 C0uncm=3 C0uncm=4 C0uncm=5 C0uncm=6 C0uncm=7 C1uncm=2 C1uncm=3 C1uncm=4 C1uncm=5 C1uncm=6 C1uncm=7 C2uncm=2 C2uncm=3 C2uncm=4 C2uncm=5 C2uncm=6 C2uncm=7
0.023101 368.328042 465.033610 910.968293 744.826916 nan nan 0.000000 0.000000 0.000000 0.000000 nan nan 0.000017 0.000017 0.000017 0.000017 0.000017 0.000017
0.024771 373.273926 482.752155 1097.064804 942.586072 nan nan 0.000000 0.000000 0.000000 0.000000 nan nan 0.000019 0.000019 0.000019 0.000019 0.000019 0.000019
0.026561 389.335888 503.222751 1042.428891 1096.827552 nan nan 0.000000 0.000000 0.000000 0.000000 nan nan 0.000021 0.000021 0.000021 0.000021 0.000021 0.000021
0.028480 416.958240 533.096133 856.849730 1132.765435 nan nan 0.000000 0.000000 0.000000 0.000000 nan nan 0.000023 0.000023 0.000023 0.000023 0.000023 0.000023
0.030539 444.437348 566.302594 680.155088 895.978364 nan nan 0.000000 0.000000 0.000000 0.000000 nan nan 0.000025 0.000025 0.000026 0.000026 0.000026 0.000026
0.032745 477.617607 596.961752 721.026716 691.123080 nan nan 0.000000 0.000000 0.000000 0.000000 nan nan 0.000028 0.000028 0.000028 0.000028 0.000028 0.000028
0.035112 507.736131 633.852253 711.755565 751.416997 nan nan 0.000000 0.000000 0.000000 0.000000 nan nan 0.000031 0.000031 0.000031 0.000031 0.000032 0.000032
0.037649 544.371984 679.183635 755.401803 738.630841 nan nan 0.000000 0.000000 0.000000 0.000000 nan nan 0.000035 0.000035 0.000035 0.000035 0.000035 0.000035
0.040370 574.947072 730.955801 808.801739 799.320019 25985.833770 nan 0.000000 0.000000 0.000000 0.000000 0.000000 nan 0.000039 0.000039 0.000039 0.000039 0.000039 0.000039
0.043288 616.305331 785.061385 855.443468 840.181520 2012.859046 4912.879504 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000043 0.000043 0.000043 0.000043 0.000043 0.000043
0.046416 663.151599 859.658850 891.060085 881.077551 1207.791242 1823.766604 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000048 0.000048 0.000048 0.000048 0.000048 0.000048
0.049770 720.775679 927.307605 952.958208 928.661124 1205.877118 1364.555825 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000053 0.000053 0.000053 0.000053 0.000053 0.000053
0.053367 791.545279 995.389370 1025.287335 993.233403 1214.659332 1240.264640 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000059 0.000059 0.000059 0.000059 0.000059 0.000059
0.057224 864.049306 1073.146950 1092.431604 1057.260277 1316.095866 1344.887864 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000065 0.000065 0.000065 0.000066 0.000066 0.000066
0.061359 945.956475 1149.053093 1180.107118 1144.876366 1359.266236 1417.511536 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000073 0.000073 0.000073 0.000073 0.000073 0.000073
0.065793 1032.088163 1235.733023 1265.329868 1232.237462 1425.253513 1491.266310 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000081 0.000081 0.000081 0.000081 0.000081 0.000081
0.070548 1128.084623 1323.351600 1364.922267 1340.110783 1523.773670 1570.125590 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000089 0.000090 0.000090 0.000090 0.000090 0.000090
0.075646 1238.507186 1426.243448 1468.127412 1450.819636 1617.072224 1705.530441 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000099 0.000099 0.000099 0.000100 0.000100 0.000100
0.081113 1362.911305 1532.024812 1572.316794 1567.304765 1723.589473 1826.674165 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000110 0.000110 0.000110 0.000111 0.000111 0.000111
0.086975 1502.945606 1652.918795 1693.579592 1685.428407 1796.402475 1940.412860 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000122 0.000123 0.000123 0.000123 0.000123 0.000123
0.093260 1657.548994 1793.641324 1826.490595 1826.997131 1901.217602 2055.414544 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000136 0.000136 0.000136 0.000136 0.000136 0.000137
0.100000 1818.309943 1960.548652 1966.030208 1974.155802 2012.663890 2154.452461 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000151 0.000151 0.000151 0.000151 0.000151 0.000152
0.107227 1987.420980 2152.031701 2127.245321 2132.672315 2155.253899 2277.865726 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000168 0.000168 0.000168 0.000168 0.000168 0.000168
0.114976 2180.062995 2362.094781 2299.152959 2318.891882 2323.883162 2434.820245 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000186 0.000186 0.000186 0.000187 0.000187 0.000187
0.123285 2394.677002 2600.626145 2493.969133 2501.571671 2502.688897 2608.798023 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000207 0.000207 0.000207 0.000207 0.000207 0.000208
0.132194 2642.435966 2872.881077 2719.104993 2713.376182 2712.656166 2815.338515 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000229 0.000230 0.000230 0.000230 0.000230 0.000230
0.141747 2931.334409 3183.133890 2988.771128 2946.259337 2931.909796 3060.542070 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000255 0.000255 0.000255 0.000255 0.000256 0.000256
0.151991 3268.403259 3530.871165 3305.521461 3219.141844 3172.584749 3313.391347 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000283 0.000283 0.000283 0.000284 0.000284 0.000284
0.162975 3643.455324 3932.842498 3674.234531 3536.508420 3445.997981 3575.054393 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000314 0.000314 0.000315 0.000315 0.000315 0.000315
0.174753 4058.757567 4377.082729 4092.918636 3891.099585 3758.264573 3868.937754 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000349 0.000349 0.000349 0.000350 0.000350 0.000350
0.187382 4504.855457 4869.266481 4575.396179 4299.622614 4116.088456 4186.051039 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000387 0.000388 0.000388 0.000388 0.000389 0.000389
0.200923 4987.868773 5405.006904 5118.190796 4786.018797 4548.785471 4541.091681 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000430 0.000430 0.000431 0.000431 0.000431 0.000432
0.215443 5499.628544 5980.345128 5728.495824 5353.881373 5070.759786 4974.335947 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000477 0.000478 0.000478 0.000479 0.000479 0.000479
0.231013 6052.878212 6578.620330 6395.669105 5999.915090 5668.815608 5488.386771 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000530 0.000531 0.000531 0.000531 0.000532 0.000532
0.247708 6672.374576 7201.507201 7119.317806 6729.002950 6358.803940 6106.162900 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000589 0.000589 0.000590 0.000590 0.000591 0.000591
0.265609 7326.832116 7828.962752 7856.756938 7538.089517 7137.376606 6842.840633 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000653 0.000654 0.000655 0.000655 0.000656 0.000656
0.284804 8008.485854 8509.594381 8601.436174 8411.417793 8001.208396 7678.696375 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000726 0.000726 0.000727 0.000727 0.000728 0.000729
0.305386 8759.242516 9264.566908 9383.508033 9403.318172 9007.962851 8614.198090 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000806 0.000806 0.000807 0.000808 0.000808 0.000809
0.327455 9603.214881 9993.252680 10194.068172 10450.627865 10157.375724 9715.072760 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000894 0.000895 0.000896 0.000897 0.000898 0.000898
0.351119 10567.507268 10733.726281 11001.336943 11541.599934 11374.539114 10969.400291 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000993 0.000994 0.000995 0.000996 0.000997 0.000998
0.376494 11689.969033 11471.239095 11839.017422 12651.025368 12630.304060 12330.521504 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001103 0.001104 0.001105 0.001106 0.001107 0.001108
0.403702 12935.551218 12493.470211 12462.867618 13594.015114 13884.621813 13773.214528 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001224 0.001226 0.001227 0.001228 0.001229 0.001230
0.432876 14276.159380 13872.400205 13722.198096 14435.732367 14892.298240 15152.243199 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001360 0.001361 0.001362 0.001363 0.001364 0.001366
0.464159 15687.080777 15436.605664 15217.321490 15395.147568 15645.320778 16486.567795 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001510 0.001511 0.001512 0.001514 0.001515 0.001516
0.497702 17131.982573 17162.359803 16898.629761 16663.889208 16604.418401 17629.320614 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001676 0.001678 0.001679 0.001681 0.001682 0.001684
0.533670 18634.817711 19050.278254 18785.538020 18288.727143 17979.347112 18397.172234 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001861 0.001863 0.001864 0.001866 0.001868 0.001869
0.572237 20223.144281 21107.312585 20924.857553 20219.443849 19725.090159 19679.397631 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002066 0.002068 0.002070 0.002072 0.002074 0.002076
0.613591 21951.960010 23297.893903 23299.264738 22489.007176 21835.334057 21493.046658 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002294 0.002296 0.002298 0.002301 0.002303 0.002305
0.657933 23898.968740 25588.988681 25853.272528 25076.496993 24315.549200 23802.930863 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002548 0.002550 0.002552 0.002554 0.002557 0.002559
0.705480 26181.982478 27947.017999 28484.115318 27957.903854 27138.427849 26483.719398 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002829 0.002831 0.002834 0.002836 0.002839 0.002841
0.756463 28901.397933 30363.857663 31150.754813 31061.064005 30276.012755 29542.273402 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.003141 0.003144 0.003146 0.003149 0.003152 0.003155
0.811131 32058.614553 32956.762795 33723.591902 34240.249388 33689.826615 33011.545673 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.003487 0.003490 0.003493 0.003497 0.003500 0.003503
0.869749 35595.665782 35952.097676 36527.151448 37447.838505 37330.287696 36893.676128 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.003872 0.003875 0.003879 0.003882 0.003886 0.003889
0.932603 39523.160487 39532.101693 39728.903848 40769.573926 41076.869399 41100.438859 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.004299 0.004303 0.004307 0.004311 0.004315 0.004318
1.000000 43884.000497 43807.873234 43750.142922 44416.588765 44929.844997 45552.224616 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.004774 0.004778 0.004782 0.004786 0.004791 0.004795
