# r C0uncm=2 C0uncm=3 C0uncm=4 C0uncm=5 C0uncm=6 C0uncm=7 C1uncm=2 C1uncm=3 C1uncm=4 C1uncm=5 C1uncm=6 C1uncm=7 C2uncm=2 C2uncm=3 C2uncm=4 C2uncm=5 C2uncm=6 C2uncm=7
0.028480 8835.226020 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000023 0.000023 0.000023 0.000023 0.000023 0.000023
0.030539 8008.938339 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000026 0.000026 0.000026 0.000026 0.000026 0.000026
0.032745 7657.928062 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000028 0.000029 0.000029 0.000029 0.000029 0.000029
0.035112 8180.914966 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000032 0.000032 0.000032 0.000032 0.000032 0.000032
0.037649 5485.898559 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000035 0.000035 0.000035 0.000035 0.000036 0.000036
0.040370 5038.710963 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000039 0.000039 0.000039 0.000039 0.000039 0.000040
0.043288 5135.493240 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000043 0.000043 0.000044 0.000044 0.000044 0.000044
0.046416 5410.134349 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000048 0.000048 0.000048 0.000048 0.000049 0.000049
0.049770 5760.026047 27570.215104 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000053 0.000053 0.000054 0.000054 0.000054 0.000054
0.053367 6234.672236 18534.123709 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000059 0.000059 0.000060 0.000060 0.000060 0.000060
0.057224 6620.909979 16828.376064 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000066 0.000066 0.000066 0.000066 0.000067 0.000067
0.061359 6162.635162 18446.203457 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000073 0.000073 0.000073 0.000074 0.000074 0.000074
0.065793 6149.565907 19918.035746 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000081 0.000081 0.000082 0.000082 0.000082 0.000082
0.070548 6060.510906 18517.628569 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000090 0.000090 0.000091 0.000091 0.000091 0.000091
0.075646 6359.805304 14311.818754 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000100 0.000100 0.000101 0.000101 0.000101 0.000101
0.081113 6635.216755 15620.539210 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000111 0.000111 0.000112 0.000112 0.000112 0.000113
0.086975 6698.748638 17853.930582 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000123 0.000124 0.000124 0.000124 0.000125 0.000125
0.093260 6439.826160 20178.083271 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000137 0.000137 0.000138 0.000138 0.000138 0.000139
0.100000 6498.073407 23318.507342 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000152 0.000152 0.000153 0.000153 0.000154 0.000154
0.107227 6493.174257 24523.756953 50123.658660 nan nan nan 0.000000 0.000000 0.000000 nan nan nan 0.000169 0.000169 0.000170 0.000170 0.000171 0.000171
0.114976 6929.861348 22119.993207 22002.374791 nan nan nan 0.000000 0.000000 0.000000 nan nan nan 0.000187 0.000188 0.000188 0.000189 0.000189 0.000190
0.123285 7584.123271 20771.860238 19903.242571 nan nan nan 0.000000 0.000000 0.000000 nan nan nan 0.000208 0.000209 0.000209 0.000210 0.000210 0.000211
0.132194 8297.223584 22449.823646 16398.534854 nan nan nan 0.000000 0.000000 0.000000 nan nan nan 0.000231 0.000232 0.000232 0.000233 0.000234 0.000234
0.141747 9081.506961 24381.799199 14448.089478 nan nan nan 0.000000 0.000000 0.000000 nan nan nan 0.000256 0.000257 0.000258 0.000259 0.000259 0.000260
0.151991 9841.822168 24842.175215 14783.729219 nan nan nan 0.000000 0.000000 0.000000 nan nan nan 0.000285 0.000285 0.000286 0.000287 0.000288 0.000289
0.162975 10599.504126 23175.996066 14463.952635 218065.201765 nan nan 0.000000 0.000000 0.000000 0.000000 nan nan 0.000316 0.000317 0.000318 0.000319 0.000320 0.000321
0.174753 11204.074694 23281.059911 14460.835657 112863.234368 nan nan 0.000000 0.000000 0.000000 0.000000 nan nan 0.000351 0.000352 0.000353 0.000354 0.000355 0.000356
0.187382 11620.932902 24045.358107 14638.559603 58750.583753 nan nan 0.000000 0.000000 0.000000 0.000000 nan nan 0.000390 0.000391 0.000392 0.000393 0.000394 0.000395
0.200923 11804.059439 25507.496359 15823.307089 49112.831213 122840.239610 nan 0.000000 0.000000 0.000000 0.000000 0.000000 nan 0.000433 0.000434 0.000435 0.000436 0.000438 0.000439
0.215443 11853.239613 26341.889452 17537.053469 33414.683064 96036.086204 nan 0.000000 0.000000 0.000000 0.000000 0.000000 nan 0.000480 0.000482 0.000483 0.000485 0.000486 0.000488
0.231013 11918.089803 26651.480782 19554.766511 21751.405274 33299.140652 nan 0.000000 0.000000 0.000000 0.000000 0.000000 nan 0.000533 0.000535 0.000536 0.000538 0.000540 0.000541
0.247708 12004.650534 26363.624298 21876.440683 24726.508307 24386.741879 nan 0.000000 0.000000 0.000000 0.000000 0.000000 nan 0.000592 0.000594 0.000596 0.000597 0.000599 0.000601
0.265609 12136.828846 25494.206992 24389.247631 28743.197493 25847.693188 nan 0.000000 0.000000 0.000000 0.000000 0.000000 nan 0.000657 0.000659 0.000661 0.000663 0.000665 0.000667
0.284804 12454.289120 23695.386896 26975.714038 33754.490201 28479.776038 311839.837518 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000730 0.000732 0.000734 0.000737 0.000739 0.000741
0.305386 12941.410772 21422.831462 29286.794301 38971.742083 31021.047057 172820.963541 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000811 0.000813 0.000815 0.000818 0.000820 0.000823
0.327455 13542.594028 19099.088165 30882.986775 43121.534821 34639.786719 105026.983447 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000900 0.000903 0.000905 0.000908 0.000911 0.000914
0.351119 14261.901564 18002.470597 31225.782434 41451.118487 39054.181752 74785.843393 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000999 0.001002 0.001005 0.001008 0.001011 0.001014
0.376494 15078.856999 17461.134194 29942.271344 34806.333834 42340.565928 74824.113198 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001110 0.001113 0.001116 0.001119 0.001123 0.001126
0.403702 15966.582327 17333.393232 28123.911093 32978.235608 42595.395854 80484.403423 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001232 0.001236 0.001239 0.001243 0.001247 0.001251
0.432876 16847.868421 17467.051147 24799.857354 30081.468800 42160.806636 89398.756417 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001368 0.001372 0.001376 0.001380 0.001384 0.001389
0.464159 17568.176520 17959.358823 21477.500142 26122.026036 40387.017569 88357.080743 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001519 0.001523 0.001528 0.001532 0.001537 0.001542
0.497702 18073.812429 18842.939248 19722.982239 22304.902938 36192.607155 69279.803093 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001686 0.001691 0.001696 0.001702 0.001707 0.001712
0.533670 18738.028498 19913.224370 20086.932284 20939.893883 30229.119547 48952.441854 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001872 0.001878 0.001884 0.001889 0.001895 0.001901
0.572237 19774.984519 21089.315691 21345.677101 21571.969909 25788.817416 34803.113239 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002079 0.002085 0.002091 0.002098 0.002104 0.002110
0.613591 21296.159356 22435.948252 22960.365942 23251.948585 24833.648940 28995.145886 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002308 0.002315 0.002322 0.002329 0.002336 0.002343
0.657933 23315.179609 24040.922059 24728.506750 25331.664763 26179.612038 27471.125604 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002563 0.002571 0.002578 0.002586 0.002594 0.002602
0.705480 25745.228840 26050.419176 26685.696177 27525.658832 28362.353660 28708.733168 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002846 0.002854 0.002863 0.002872 0.002880 0.002889
0.756463 28535.877542 28541.198522 28905.042490 29748.972374 30609.745970 30997.098416 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.003160 0.003169 0.003179 0.003188 0.003198 0.003208
0.811131 31671.809037 31532.169383 31570.877535 32163.979449 32938.622222 33479.979220 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.003509 0.003519 0.003530 0.003540 0.003551 0.003562
0.869749 35163.061475 34965.012531 34811.258922 34976.744665 35534.976238 36135.576695 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.003896 0.003907 0.003919 0.003931 0.003943 0.003955
0.932603 39042.251177 38812.330657 38590.197538 38451.928866 38593.655255 39034.798900 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.004326 0.004338 0.004351 0.004364 0.004378 0.004391
1.000000 43350.017390 43094.017594 42838.321019 42595.584262 42428.264839 42468.174175 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.004803 0.004817 0.004832 0.004846 0.004861 0.004875
