# r C0uncm=2 C0uncm=3 C0uncm=4 C0uncm=5 C0uncm=6 C0uncm=7 C1uncm=2 C1uncm=3 C1uncm=4 C1uncm=5 C1uncm=6 C1uncm=7 C2uncm=2 C2uncm=3 C2uncm=4 C2uncm=5 C2uncm=6 C2uncm=7
0.028480 nan nan nan nan nan nan nan nan nan nan nan nan 0.000023 0.000023 0.000023 0.000023 0.000023 0.000023
0.030539 nan nan nan nan nan nan nan nan nan nan nan nan 0.000026 0.000026 0.000026 0.000026 0.000026 0.000026
0.032745 nan nan nan nan nan nan nan nan nan nan nan nan 0.000028 0.000029 0.000029 0.000029 0.000029 0.000029
0.035112 nan nan nan nan nan nan nan nan nan nan nan nan 0.000032 0.000032 0.000032 0.000032 0.000032 0.000032
0.037649 nan nan nan nan nan nan nan nan nan nan nan nan 0.000035 0.000035 0.000035 0.000035 0.000035 0.000036
0.040370 nan nan nan nan nan nan nan nan nan nan nan nan 0.000039 0.000039 0.000039 0.000039 0.000039 0.000040
0.043288 nan nan nan nan nan nan nan nan nan nan nan nan 0.000043 0.000043 0.000044 0.000044 0.000044 0.000044
0.046416 444132.003213 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000048 0.000048 0.000048 0.000048 0.000049 0.000049
0.049770 185664.198244 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000053 0.000053 0.000054 0.000054 0.000054 0.000054
0.053367 255141.664694 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000059 0.000059 0.000060 0.000060 0.000060 0.000060
0.057224 134068.409967 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000066 0.000066 0.000066 0.000066 0.000067 0.000067
0.061359 128652.027081 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000073 0.000073 0.000073 0.000074 0.000074 0.000074
0.065793 46172.159283 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000081 0.000081 0.000082 0.000082 0.000082 0.000082
0.070548 53327.293273 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000090 0.000090 0.000091 0.000091 0.000091 0.000091
0.075646 46771.821099 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000100 0.000100 0.000101 0.000101 0.000101 0.000101
0.081113 41641.355905 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000111 0.000111 0.000112 0.000112 0.000112 0.000113
0.086975 26507.771446 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000123 0.000124 0.000124 0.000124 0.000125 0.000125
0.093260 20225.101384 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000137 0.000137 0.000138 0.000138 0.000138 0.000139
0.100000 17981.825281 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000152 0.000152 0.000153 0.000153 0.000154 0.000154
0.107227 16151.248954 3780276.515642 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000169 0.000169 0.000170 0.000170 0.000171 0.000171
0.114976 15110.453779 446272.398720 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000187 0.000188 0.000188 0.000189 0.000189 0.000190
0.123285 14141.400322 345182.085119 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000208 0.000208 0.000209 0.000210 0.000210 0.000211
0.132194 13941.537440 131191.227134 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000231 0.000231 0.000232 0.000233 0.000234 0.000234
0.141747 14067.065835 78312.930201 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000256 0.000257 0.000258 0.000259 0.000259 0.000260
0.151991 14327.878168 47531.478409 2127235.051768 nan nan nan 0.000000 0.000000 0.000000 nan nan nan 0.000285 0.000285 0.000286 0.000287 0.000288 0.000289
0.162975 14946.243947 42620.134007 1291354.980655 nan nan nan 0.000000 0.000000 0.000000 nan nan nan 0.000316 0.000317 0.000318 0.000319 0.000320 0.000321
0.174753 15882.729439 30445.494458 1167669.146519 nan nan nan 0.000000 0.000000 0.000000 nan nan nan 0.000351 0.000352 0.000353 0.000354 0.000355 0.000356
0.187382 17173.201332 25430.901227 382890.118955 nan nan nan 0.000000 0.000000 0.000000 nan nan nan 0.000390 0.000391 0.000392 0.000393 0.000394 0.000395
0.200923 18704.865749 24339.993247 308294.694916 nan nan nan 0.000000 0.000000 0.000000 nan nan nan 0.000433 0.000434 0.000435 0.000436 0.000438 0.000439
0.215443 20504.865142 24675.042963 267391.956226 nan nan nan 0.000000 0.000000 0.000000 nan nan nan 0.000480 0.000482 0.000483 0.000485 0.000486 0.000487
0.231013 22525.791586 25799.436792 280057.072948 5642001.371459 nan nan 0.000000 0.000000 0.000000 0.000000 nan nan 0.000533 0.000535 0.000536 0.000538 0.000540 0.000541
0.247708 24763.966590 27347.102748 309477.409467 2649544.772633 7115641.603690 nan 0.000000 0.000000 0.000000 0.000000 0.000000 nan 0.000592 0.000594 0.000596 0.000597 0.000599 0.000601
0.265609 27080.264511 29216.162821 283838.932810 429740.216342 1671745.097374 nan 0.000000 0.000000 0.000000 0.000000 0.000000 nan 0.000657 0.000659 0.000661 0.000663 0.000665 0.000667
0.284804 29334.880329 31357.774855 235289.552566 279417.764819 297089.786296 nan 0.000000 0.000000 0.000000 0.000000 0.000000 nan 0.000730 0.000732 0.000734 0.000736 0.000739 0.000741
0.305386 31142.439695 33439.906068 153375.698794 274343.851792 173305.469810 13202593.179692 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000810 0.000813 0.000815 0.000818 0.000820 0.000823
0.327455 31990.795054 35062.364298 92984.527017 222335.820004 158243.577223 321615.445057 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000900 0.000903 0.000905 0.000908 0.000911 0.000913
0.351119 31143.755321 36166.418183 55702.837471 161468.130007 147787.467713 163378.859707 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000999 0.001002 0.001005 0.001008 0.001011 0.001014
0.376494 28230.112287 36309.161257 41348.538010 95157.804490 125670.318954 125760.647485 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001109 0.001113 0.001116 0.001119 0.001123 0.001126
0.403702 23725.193577 34526.126255 36855.829456 63678.314689 100719.469861 120331.383751 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001232 0.001235 0.001239 0.001243 0.001246 0.001250
0.432876 19358.633438 30368.179924 35194.266578 53235.663387 84551.980553 115103.367749 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001368 0.001372 0.001376 0.001380 0.001384 0.001388
0.464159 17038.284226 25065.510526 32837.333670 49223.507021 77825.507600 102850.199648 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001519 0.001523 0.001528 0.001532 0.001537 0.001541
0.497702 16838.886746 21220.247320 28942.977431 44805.794155 72827.393762 92901.383176 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001686 0.001691 0.001696 0.001701 0.001706 0.001711
0.533670 17771.859622 19918.386109 25059.651151 38872.695250 64956.164039 80945.133056 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001872 0.001878 0.001883 0.001889 0.001895 0.001900
0.572237 19246.082620 20307.136212 23135.780388 32741.984394 54567.687817 67922.726300 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002079 0.002085 0.002091 0.002097 0.002104 0.002110
0.613591 21086.968288 21568.204604 23068.263455 28263.251530 43020.927449 55552.328126 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002308 0.002315 0.002322 0.002329 0.002336 0.002343
0.657933 23249.130897 23390.995252 24095.598975 26527.619614 34041.679510 43689.056128 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002563 0.002570 0.002578 0.002586 0.002593 0.002601
0.705480 25730.675040 25682.354973 25884.794014 26885.315984 30077.446982 35467.459824 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002846 0.002854 0.002862 0.002871 0.002879 0.002888
0.756463 28537.658318 28398.605844 28339.503327 28609.396525 29807.661247 32226.789965 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.003160 0.003169 0.003178 0.003188 0.003197 0.003207
0.811131 31677.380475 31498.393400 31336.872213 31282.932867 31577.383972 32409.924096 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.003508 0.003519 0.003529 0.003539 0.003550 0.003561
0.869749 35170.336132 34966.377451 34765.115959 34592.046256 34523.821848 34631.404101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.003895 0.003907 0.003918 0.003930 0.003942 0.003953
0.932603 39050.408831 38822.813490 38595.590086 38374.252877 38178.200018 38024.858747 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.004325 0.004338 0.004351 0.004364 0.004377 0.004390
1.000000 43359.019528 43106.055784 42853.147546 42601.089746 42353.703259 42114.205901 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.004802 0.004816 0.004831 0.004845 0.004859 0.004874
