# r C2m=1 C2m=2 C2m=3 C2m=4 C2m=5 C2m=6 C2m=7
0.172550 0.469628 0.218629 0.149190 0.105190 0.076807 0.058211 0.045090
0.184649 0.497655 0.244916 0.172380 0.124438 0.092568 0.070628 0.055226
0.197597 0.526762 0.273899 0.198639 0.146698 0.111193 0.085526 0.067558
0.211453 0.556710 0.305521 0.228023 0.172166 0.132904 0.103292 0.082565
0.226281 0.587176 0.339577 0.260188 0.200776 0.157771 0.124208 0.100689
0.242148 0.618089 0.376136 0.295142 0.232441 0.185709 0.148193 0.121972
0.259128 0.649598 0.415621 0.333363 0.267649 0.217210 0.175726 0.146873
0.277298 0.681524 0.457963 0.374951 0.306740 0.252761 0.207380 0.175936
0.296743 0.713750 0.503134 0.420000 0.350021 0.292914 0.243871 0.209813
0.317551 0.746004 0.550737 0.468301 0.397547 0.337994 0.285752 0.248958
0.339818 0.777844 0.600046 0.519443 0.449253 0.388204 0.333520 0.293893
0.363646 0.809021 0.650558 0.573093 0.504929 0.443623 0.387595 0.345202
0.389146 0.839230 0.701462 0.628586 0.563997 0.504071 0.448296 0.403614
0.416433 0.868152 0.751869 0.685128 0.625661 0.569058 0.515571 0.469809
0.445634 0.895125 0.800166 0.741024 0.688034 0.636645 0.587550 0.542803
0.476883 0.919611 0.844971 0.794594 0.749037 0.704366 0.661430 0.620304
0.510322 0.941039 0.884964 0.844158 0.806577 0.769605 0.733902 0.698590
0.546107 0.959330 0.919808 0.888916 0.859588 0.830798 0.802848 0.774743
0.584401 0.974288 0.948904 0.927644 0.906688 0.886226 0.866178 0.845893
0.625380 0.985583 0.971210 0.958365 0.945456 0.932877 0.920396 0.907770
0.669232 0.993126 0.986198 0.979657 0.973072 0.966648 0.960231 0.953736
0.716160 0.997605 0.995165 0.992759 0.990330 0.987917 0.985504 0.983052
0.766378 0.999604 0.999198 0.998793 0.998383 0.997965 0.997548 0.997115
0.820118 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
