# r C0uncm=2 C0uncm=3 C0uncm=4 C0uncm=5 C0uncm=6 C0uncm=7 C1uncm=2 C1uncm=3 C1uncm=4 C1uncm=5 C1uncm=6 C1uncm=7 C2uncm=2 C2uncm=3 C2uncm=4 C2uncm=5 C2uncm=6 C2uncm=7
0.028480 nan nan nan nan nan nan nan nan nan nan nan nan 0.000023 0.000023 0.000023 0.000023 0.000023 0.000023
0.030539 nan nan nan nan nan nan nan nan nan nan nan nan 0.000025 0.000025 0.000026 0.000026 0.000026 0.000026
0.032745 nan nan nan nan nan nan nan nan nan nan nan nan 0.000028 0.000028 0.000028 0.000028 0.000028 0.000028
0.035112 nan nan nan nan nan nan nan nan nan nan nan nan 0.000031 0.000031 0.000031 0.000031 0.000031 0.000032
0.037649 nan nan nan nan nan nan nan nan nan nan nan nan 0.000035 0.000035 0.000035 0.000035 0.000035 0.000035
0.040370 nan nan nan nan nan nan nan nan nan nan nan nan 0.000039 0.000039 0.000039 0.000039 0.000039 0.000039
0.043288 nan nan nan nan nan nan nan nan nan nan nan nan 0.000043 0.000043 0.000043 0.000043 0.000043 0.000043
0.046416 nan nan nan nan nan nan nan nan nan nan nan nan 0.000048 0.000048 0.000048 0.000048 0.000048 0.000048
0.049770 970775.261033 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000053 0.000053 0.000053 0.000053 0.000053 0.000053
0.053367 374539.451040 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000059 0.000059 0.000059 0.000059 0.000059 0.000059
0.057224 552896.314641 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000065 0.000065 0.000065 0.000065 0.000066 0.000066
0.061359 601117.844706 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000073 0.000073 0.000073 0.000073 0.000073 0.000073
0.065793 231414.777298 564565.907228 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000081 0.000081 0.000081 0.000081 0.000081 0.000081
0.070548 93832.713637 583135.943098 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000089 0.000089 0.000090 0.000090 0.000090 0.000090
0.075646 39396.000586 274193.586904 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000099 0.000099 0.000099 0.000100 0.000100 0.000100
0.081113 27052.621138 57986.158938 365095.513290 nan nan nan 0.000000 0.000000 0.000000 nan nan nan 0.000110 0.000110 0.000110 0.000111 0.000111 0.000111
0.086975 15306.595656 24798.326121 77009.664588 nan nan nan 0.000000 0.000000 0.000000 nan nan nan 0.000122 0.000123 0.000123 0.000123 0.000123 0.000123
0.093260 10402.805313 17258.038772 31311.957296 nan nan nan 0.000000 0.000000 0.000000 nan nan nan 0.000136 0.000136 0.000136 0.000136 0.000136 0.000136
0.100000 6881.279470 10893.099502 23472.279195 154817.818780 nan nan 0.000000 0.000000 0.000000 0.000000 nan nan 0.000151 0.000151 0.000151 0.000151 0.000151 0.000152
0.107227 5318.398711 8424.726959 12778.886483 213212.422713 388561.133534 nan 0.000000 0.000000 0.000000 0.000000 0.000000 nan 0.000168 0.000168 0.000168 0.000168 0.000168 0.000168
0.114976 4408.946054 6837.278289 10074.543056 45984.797817 89551.744757 nan 0.000000 0.000000 0.000000 0.000000 0.000000 nan 0.000186 0.000186 0.000186 0.000186 0.000187 0.000187
0.123285 3978.787062 5885.830207 8196.322248 18779.954845 40866.924084 nan 0.000000 0.000000 0.000000 0.000000 0.000000 nan 0.000207 0.000207 0.000207 0.000207 0.000207 0.000207
0.132194 3822.052235 5402.323257 6687.424855 11262.524494 18716.912887 49016.012637 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000229 0.000230 0.000230 0.000230 0.000230 0.000230
0.141747 3840.546190 5203.476562 5905.335027 7806.675938 11055.435881 28175.990075 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000255 0.000255 0.000255 0.000255 0.000255 0.000256
0.151991 4017.154627 5219.842863 5595.295524 6563.848812 7976.066263 14674.599129 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000283 0.000283 0.000283 0.000283 0.000284 0.000284
0.162975 4265.739938 5322.641446 5620.091112 5940.832298 6749.007424 10310.956652 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000314 0.000314 0.000314 0.000315 0.000315 0.000315
0.174753 4589.050420 5487.384807 5753.311856 5807.544088 6051.335970 7216.326419 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000349 0.000349 0.000349 0.000349 0.000350 0.000350
0.187382 4972.240851 5742.524331 6013.374673 5982.134093 5891.494545 6237.357570 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000387 0.000387 0.000388 0.000388 0.000388 0.000389
0.200923 5413.765041 6089.885883 6356.922247 6334.121578 6103.947341 6105.376049 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000430 0.000430 0.000430 0.000431 0.000431 0.000431
0.215443 5904.611582 6521.610855 6776.865696 6836.480416 6534.694522 6346.023213 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000477 0.000478 0.000478 0.000478 0.000479 0.000479
0.231013 6442.820425 7034.317618 7281.950289 7439.913910 7107.045235 6803.466877 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000530 0.000530 0.000531 0.000531 0.000532 0.000532
0.247708 7028.003982 7603.485177 7867.554191 8153.937419 7806.492959 7443.000423 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000588 0.000589 0.000589 0.000590 0.000590 0.000591
0.265609 7666.462905 8202.683428 8515.808313 8938.357588 8623.644116 8243.569279 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000653 0.000654 0.000654 0.000655 0.000655 0.000656
0.284804 8368.645684 8813.432783 9187.822666 9780.309691 9540.438088 9182.644713 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000725 0.000726 0.000726 0.000727 0.000728 0.000728
0.305386 9152.843921 9430.852256 9849.341574 10627.942323 10546.203421 10255.496756 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000805 0.000806 0.000807 0.000807 0.000808 0.000809
0.327455 10043.634445 10097.276149 10489.575224 11428.244998 11586.930607 11427.512020 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000894 0.000895 0.000896 0.000896 0.000897 0.000898
0.351119 11059.835423 10877.931900 11145.697579 12122.251999 12590.521653 12632.403886 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000993 0.000994 0.000994 0.000995 0.000996 0.000997
0.376494 12212.638107 11829.699356 11887.635438 12697.978974 13483.252464 13773.094927 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001102 0.001103 0.001104 0.001105 0.001106 0.001107
0.403702 13494.246817 12979.622422 12809.454342 13265.267414 14213.337988 14727.992610 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001224 0.001225 0.001226 0.001227 0.001228 0.001229
0.432876 14878.750886 14325.410497 13973.156362 14030.407731 14838.917436 15435.582176 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001359 0.001360 0.001361 0.001362 0.001363 0.001364
0.464159 16319.530735 15857.829479 15397.755159 15148.484610 15566.488507 16028.902008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001509 0.001510 0.001511 0.001513 0.001514 0.001515
0.497702 17760.090284 17563.456653 17077.393523 16641.937821 16636.780552 16808.958178 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001676 0.001677 0.001678 0.001680 0.001681 0.001682
0.533670 19164.849431 19425.405824 19004.463682 18467.073963 18166.145608 18052.194007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001860 0.001862 0.001863 0.001865 0.001866 0.001868
0.572237 20579.579863 21414.069516 21166.719718 20585.495393 20102.102695 19799.105116 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002066 0.002067 0.002069 0.002071 0.002072 0.002074
0.613591 22135.794515 23497.536120 23539.765882 22979.157523 22375.322230 21939.845559 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002294 0.002295 0.002297 0.002299 0.002301 0.002303
0.657933 23978.547201 25657.732403 26070.775644 25633.745086 24965.761796 24414.112775 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002547 0.002549 0.002551 0.002553 0.002555 0.002557
0.705480 26224.762142 27889.971087 28667.598591 28512.147971 27867.637363 27217.713252 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002828 0.002830 0.002832 0.002834 0.002837 0.002839
0.756463 28936.263133 30233.861356 31237.515889 31530.962115 31056.243816 30355.422875 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.003140 0.003142 0.003145 0.003147 0.003150 0.003152
0.811131 32082.804969 32833.575534 33784.687146 34581.475535 34471.569052 33828.176068 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.003486 0.003489 0.003492 0.003494 0.003497 0.003500
0.869749 35617.700976 35902.399244 36531.184478 37618.755791 38022.418945 37637.118807 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.003871 0.003874 0.003877 0.003880 0.003883 0.003886
0.932603 39547.477749 39577.996868 39815.284683 40795.396237 41595.944825 41718.957437 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.004298 0.004301 0.004305 0.004308 0.004311 0.004315
1.000000 43911.000345 43853.744518 43850.221901 44398.305805 45207.055319 45845.207514 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.004772 0.004776 0.004780 0.004783 0.004787 0.004791
