# r C0uncm=2 C0uncm=3 C0uncm=4 C0uncm=5 C0uncm=6 C0uncm=7 C1uncm=2 C1uncm=3 C1uncm=4 C1uncm=5 C1uncm=6 C1uncm=7 C2uncm=2 C2uncm=3 C2uncm=4 C2uncm=5 C2uncm=6 C2uncm=7
0.028480 nan nan nan nan nan nan nan nan nan nan nan nan 0.000023 0.000023 0.000023 0.000023 0.000023 0.000023
0.030539 nan nan nan nan nan nan nan nan nan nan nan nan 0.000026 0.000026 0.000026 0.000026 0.000026 0.000026
0.032745 nan nan nan nan nan nan nan nan nan nan nan nan 0.000028 0.000029 0.000029 0.000029 0.000029 0.000029
0.035112 nan nan nan nan nan nan nan nan nan nan nan nan 0.000032 0.000032 0.000032 0.000032 0.000032 0.000032
0.037649 nan nan nan nan nan nan nan nan nan nan nan nan 0.000035 0.000035 0.000035 0.000035 0.000036 0.000036
0.040370 nan nan nan nan nan nan nan nan nan nan nan nan 0.000039 0.000039 0.000039 0.000039 0.000039 0.000040
0.043288 nan nan nan nan nan nan nan nan nan nan nan nan 0.000043 0.000043 0.000044 0.000044 0.000044 0.000044
0.046416 nan nan nan nan nan nan nan nan nan nan nan nan 0.000048 0.000048 0.000048 0.000048 0.000049 0.000049
0.049770 nan nan nan nan nan nan nan nan nan nan nan nan 0.000053 0.000053 0.000054 0.000054 0.000054 0.000054
0.053367 317164.759722 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000059 0.000059 0.000060 0.000060 0.000060 0.000060
0.057224 367970.865102 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000066 0.000066 0.000066 0.000066 0.000067 0.000067
0.061359 232349.848121 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000073 0.000073 0.000073 0.000074 0.000074 0.000074
0.065793 71814.652312 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000081 0.000081 0.000082 0.000082 0.000082 0.000082
0.070548 74263.131010 393115.283733 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000090 0.000090 0.000091 0.000091 0.000091 0.000091
0.075646 57861.032407 602563.274086 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000100 0.000100 0.000101 0.000101 0.000101 0.000101
0.081113 61120.936391 743427.604462 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000111 0.000111 0.000112 0.000112 0.000112 0.000113
0.086975 45077.361362 241653.582798 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000123 0.000124 0.000124 0.000124 0.000125 0.000125
0.093260 34857.033337 131339.346313 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000137 0.000137 0.000138 0.000138 0.000138 0.000139
0.100000 31168.858685 123888.508859 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000152 0.000152 0.000153 0.000153 0.000154 0.000154
0.107227 25634.104812 170242.372447 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000169 0.000169 0.000170 0.000170 0.000171 0.000171
0.114976 20192.361032 112511.946514 nan nan nan nan 0.000000 0.000000 nan nan nan nan 0.000187 0.000188 0.000188 0.000189 0.000189 0.000190
0.123285 18068.558025 82870.327135 164409.862000 nan nan nan 0.000000 0.000000 0.000000 nan nan nan 0.000208 0.000209 0.000209 0.000210 0.000210 0.000211
0.132194 16448.829887 62357.995071 106845.230663 nan nan nan 0.000000 0.000000 0.000000 nan nan nan 0.000231 0.000232 0.000232 0.000233 0.000234 0.000234
0.141747 15653.973467 55815.466690 74430.313863 nan nan nan 0.000000 0.000000 0.000000 nan nan nan 0.000256 0.000257 0.000258 0.000259 0.000259 0.000260
0.151991 15778.961953 42236.848885 43987.057872 nan nan nan 0.000000 0.000000 0.000000 nan nan nan 0.000285 0.000285 0.000286 0.000287 0.000288 0.000289
0.162975 16062.418224 37940.716764 36529.892004 nan nan nan 0.000000 0.000000 0.000000 nan nan nan 0.000316 0.000317 0.000318 0.000319 0.000320 0.000321
0.174753 16409.178731 34762.417589 31502.374243 1062506.061166 1694876.022742 nan 0.000000 0.000000 0.000000 0.000000 0.000000 nan 0.000351 0.000352 0.000353 0.000354 0.000355 0.000356
0.187382 16747.477893 32054.046705 25775.726592 155804.827546 911219.912733 nan 0.000000 0.000000 0.000000 0.000000 0.000000 nan 0.000390 0.000391 0.000392 0.000393 0.000394 0.000395
0.200923 16910.798105 29660.213705 24603.341828 72551.762601 421481.498782 nan 0.000000 0.000000 0.000000 0.000000 0.000000 nan 0.000433 0.000434 0.000435 0.000436 0.000438 0.000439
0.215443 16797.676664 29603.746038 24218.035234 49681.371157 154110.901939 nan 0.000000 0.000000 0.000000 0.000000 0.000000 nan 0.000480 0.000482 0.000483 0.000485 0.000486 0.000488
0.231013 16471.240934 29213.990784 25113.447368 38419.283020 56557.138431 nan 0.000000 0.000000 0.000000 0.000000 0.000000 nan 0.000533 0.000535 0.000536 0.000538 0.000540 0.000541
0.247708 15927.365392 28505.480510 25877.058071 32663.149515 38983.972181 nan 0.000000 0.000000 0.000000 0.000000 0.000000 nan 0.000592 0.000594 0.000596 0.000597 0.000599 0.000601
0.265609 15366.352946 27237.196708 27696.530204 33338.449575 35216.213882 nan 0.000000 0.000000 0.000000 0.000000 0.000000 nan 0.000657 0.000659 0.000661 0.000663 0.000665 0.000667
0.284804 14999.644986 25487.918465 30021.043069 36682.810053 32892.469259 1574414.661596 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000730 0.000732 0.000734 0.000737 0.000739 0.000741
0.305386 14912.428993 23430.981501 32319.412480 40381.085022 34105.084382 341411.301205 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000811 0.000813 0.000815 0.000818 0.000820 0.000823
0.327455 15068.499069 21463.672790 34045.556339 43497.691298 37437.862108 165974.553901 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000900 0.000903 0.000905 0.000908 0.000911 0.000914
0.351119 15460.812853 20068.710732 35138.973932 44870.285151 41396.652520 122159.399982 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000999 0.001002 0.001005 0.001008 0.001011 0.001014
0.376494 16040.569795 19102.142805 34715.710993 43624.885279 44552.433209 98437.921361 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001110 0.001113 0.001116 0.001119 0.001123 0.001126
0.403702 16738.242354 18680.210990 32749.845230 40393.060108 46529.315000 89359.169353 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001232 0.001236 0.001239 0.001243 0.001247 0.001251
0.432876 17466.057546 18602.854225 29264.655590 36241.413728 46673.957487 86474.010071 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001368 0.001372 0.001376 0.001380 0.001384 0.001389
0.464159 18138.388355 18925.668188 25320.916460 31479.848687 44623.261135 82114.072615 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001519 0.001523 0.001528 0.001532 0.001537 0.001542
0.497702 18727.571297 19635.252548 22428.256895 26522.113566 40642.675505 72098.557046 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001686 0.001691 0.001696 0.001702 0.001707 0.001712
0.533670 19344.448144 20600.725991 21549.161036 23353.443787 34864.541618 57217.627970 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001872 0.001878 0.001884 0.001889 0.001895 0.001901
0.572237 20224.663975 21694.763647 22255.291001 22913.772044 29534.387841 41955.333130 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002079 0.002085 0.002091 0.002098 0.002104 0.002110
0.613591 21565.708556 22921.824407 23655.932592 24123.888591 27008.789779 33408.421854 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002308 0.002315 0.002322 0.002329 0.002336 0.002343
0.657933 23436.911254 24395.305268 25305.490258 26010.567169 27348.274079 29872.202204 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002563 0.002571 0.002578 0.002586 0.002594 0.002602
0.705480 25791.320828 26269.564377 27112.460661 28087.931199 29100.915889 29986.233634 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002846 0.002854 0.002863 0.002872 0.002880 0.002889
0.756463 28550.771448 28655.716495 29190.509590 30213.966132 31229.716159 31812.900919 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.003160 0.003169 0.003179 0.003188 0.003198 0.003208
0.811131 31675.092207 31573.738058 31730.620119 32495.260946 33471.809659 34161.867127 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.003509 0.003519 0.003530 0.003540 0.003551 0.003562
0.869749 35163.750943 34975.376749 34873.478325 35184.558067 35931.008740 36701.714441 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.003896 0.003907 0.003919 0.003931 0.003943 0.003955
0.932603 39042.364331 38814.500428 38603.903056 38542.382077 38843.164632 39451.591775 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.004326 0.004338 0.004351 0.004364 0.004378 0.004391
1.000000 43350.021290 43094.155607 42840.239830 42615.740762 42525.952081 42711.165022 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.004803 0.004817 0.004832 0.004846 0.004861 0.004875
