# r C0m=2 C0m=3 C0m=4 C0m=5 C0m=6 C0m=7 C0m=8 C0m=9 C0m=10 C1m=2 C1m=3 C1m=4 C1m=5 C1m=6 C1m=7 C1m=8 C1m=9 C1m=10 C2m=2 C2m=3 C2m=4 C2m=5 C2m=6 C2m=7 C2m=8 C2m=9 C2m=10
0.002310 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000122 0.000052 0.000029 0.000018 0.000012 0.000007 0.000004 0.000003 0.000002
0.002477 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000139 0.000060 0.000034 0.000022 0.000014 0.000009 0.000005 0.000004 0.000002
0.002656 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000159 0.000069 0.000040 0.000025 0.000017 0.000011 0.000007 0.000005 0.000003
0.002848 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000181 0.000080 0.000045 0.000030 0.000020 0.000013 0.000009 0.000006 0.000004
0.003054 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000206 0.000092 0.000052 0.000035 0.000024 0.000016 0.000011 0.000007 0.000005
0.003275 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000235 0.000105 0.000061 0.000041 0.000028 0.000019 0.000013 0.000009 0.000006
0.003511 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000269 0.000120 0.000072 0.000048 0.000033 0.000023 0.000016 0.000011 0.000008
0.003765 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000307 0.000137 0.000083 0.000056 0.000039 0.000027 0.000019 0.000014 0.000010
0.004037 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000349 0.000158 0.000094 0.000064 0.000046 0.000032 0.000023 0.000016 0.000012
0.004329 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000396 0.000180 0.000107 0.000074 0.000052 0.000037 0.000027 0.000020 0.000015
0.004642 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000452 0.000205 0.000123 0.000085 0.000060 0.000044 0.000031 0.000024 0.000018
0.004977 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000516 0.000234 0.000140 0.000097 0.000070 0.000051 0.000037 0.000028 0.000021
0.005337 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000591 0.000269 0.000159 0.000110 0.000080 0.000059 0.000043 0.000033 0.000025
0.005722 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000677 0.000310 0.000183 0.000126 0.000091 0.000067 0.000050 0.000038 0.000029
0.006136 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000774 0.000356 0.000211 0.000144 0.000104 0.000077 0.000057 0.000045 0.000034
0.006579 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000884 0.000408 0.000243 0.000166 0.000119 0.000088 0.000066 0.000052 0.000040
0.007055 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001009 0.000467 0.000277 0.000190 0.000137 0.000101 0.000075 0.000059 0.000047
0.007565 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001149 0.000536 0.000317 0.000217 0.000156 0.000116 0.000086 0.000068 0.000054
0.008111 1555332.701625 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000088 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001306 0.000612 0.000364 0.000249 0.000179 0.000132 0.000098 0.000078 0.000062
0.008697 1809156.677265 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000091 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001488 0.000701 0.000419 0.000286 0.000206 0.000151 0.000112 0.000089 0.000070
0.009326 2096022.790446 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000094 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001695 0.000802 0.000480 0.000328 0.000236 0.000172 0.000128 0.000101 0.000080
0.010000 2420608.000271 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000097 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001928 0.000916 0.000550 0.000377 0.000271 0.000198 0.000146 0.000116 0.000092
0.010723 2789266.339736 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000100 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002193 0.001046 0.000629 0.000432 0.000310 0.000226 0.000168 0.000132 0.000106
0.011498 3214806.261586 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000103 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002497 0.001194 0.000720 0.000495 0.000355 0.000259 0.000191 0.000151 0.000120
0.012328 3705205.017947 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000106 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002843 0.001365 0.000823 0.000567 0.000406 0.000297 0.000220 0.000172 0.000137
0.013219 4264525.277549 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000110 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.003236 0.001560 0.000940 0.000648 0.000466 0.000340 0.000252 0.000198 0.000158
0.014175 4902064.520279 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000113 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.003682 0.001782 0.001073 0.000741 0.000534 0.000391 0.000288 0.000227 0.000181
0.015199 5624296.661272 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000116 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.004189 0.002036 0.001225 0.000844 0.000611 0.000448 0.000329 0.000260 0.000207
0.016298 6451738.068774 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000119 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.004760 0.002323 0.001397 0.000964 0.000698 0.000513 0.000378 0.000297 0.000237
0.017475 7382517.320380 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000122 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.005402 0.002649 0.001593 0.001098 0.000797 0.000588 0.000434 0.000342 0.000272
0.018738 8438161.212935 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000125 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.006127 0.003023 0.001822 0.001252 0.000908 0.000672 0.000498 0.000392 0.000312
0.020092 9642366.836011 3959161.411674 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000127 1.000110 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.006954 0.003450 0.002084 0.001431 0.001036 0.000767 0.000569 0.000450 0.000358
0.021544 10994927.937383 4570939.218571 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000130 1.000113 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.007887 0.003934 0.002384 0.001638 0.001183 0.000875 0.000651 0.000516 0.000411
0.023101 12526773.927521 5261331.484843 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000133 1.000116 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.008948 0.004487 0.002724 0.001870 0.001351 0.000998 0.000744 0.000591 0.000472
0.024771 14265270.259905 6052444.466719 3792734.759822 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000136 1.000119 1.000108 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.010151 0.005113 0.003114 0.002139 0.001541 0.001137 0.000849 0.000676 0.000540
0.026561 16233540.946851 6974415.964636 4396944.101784 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000139 1.000122 1.000111 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.011518 0.005831 0.003557 0.002446 0.001762 0.001300 0.000970 0.000772 0.000620
0.028480 18469784.558577 8024815.774441 5080067.670662 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000142 1.000125 1.000114 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.013083 0.006646 0.004062 0.002794 0.002017 0.001486 0.001107 0.000882 0.000710
0.030539 21004113.975914 9247391.803418 5867970.374560 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000145 1.000128 1.000117 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.014862 0.007578 0.004636 0.003192 0.002307 0.001704 0.001266 0.001008 0.000811
0.032745 23869484.165838 10645316.726032 6763784.477818 4413704.545972 0.000000 0.000000 0.000000 0.000000 0.000000 1.000148 1.000131 1.000120 1.000112 0.000000 0.000000 0.000000 0.000000 0.000000 0.016888 0.008645 0.005292 0.003646 0.002641 0.001951 0.001450 0.001154 0.000930
0.035112 27130477.840096 12247285.953410 7793870.735051 5119395.142691 3549705.187037 2637290.554025 0.000000 0.000000 0.000000 1.000151 1.000134 1.000124 1.000115 1.000107 1.000100 0.000000 0.000000 0.000000 0.019211 0.009874 0.006043 0.004163 0.003021 0.002237 0.001662 0.001322 0.001066
0.037649 30835588.626689 14108879.767844 8980564.547505 5923614.701904 4132155.660507 3093681.553658 0.000000 0.000000 0.000000 1.000154 1.000138 1.000127 1.000118 1.000110 1.000104 0.000000 0.000000 0.000000 0.021853 0.011284 0.006905 0.004756 0.003454 0.002561 0.001907 0.001518 0.001223
0.040370 35036899.382893 16249213.544802 10364306.277993 6860625.643886 4809839.827423 3613049.980191 0.000000 0.000000 0.000000 1.000157 1.000141 1.000130 1.000121 1.000114 1.000107 0.000000 0.000000 0.000000 0.024860 0.012899 0.007896 0.005435 0.003949 0.002931 0.002186 0.001741 0.001404
0.043288 39790828.781196 18712544.952488 11956172.118394 7949116.405059 5601350.831183 4218654.082078 3228638.747354 2385717.726775 0.000000 1.000160 1.000144 1.000133 1.000124 1.000117 1.000110 1.000104 1.000099 0.000000 0.028276 0.014760 0.009034 0.006216 0.004514 0.003351 0.002505 0.001998 0.001612
0.046416 45158150.695894 21535830.072209 13798246.289046 9198300.439356 6511851.000597 4916337.227685 3779626.616614 2808985.370634 0.000000 1.000163 1.000147 1.000136 1.000127 1.000120 1.000113 1.000107 1.000102 0.000000 0.032138 0.016892 0.010352 0.007117 0.005165 0.003836 0.002870 0.002289 0.001849
0.049770 51223920.760744 24762773.397704 15914498.161208 10638040.088515 7563676.602189 5715362.624265 4418837.155319 3300110.809828 2517567.148485 1.000166 1.000150 1.000139 1.000131 1.000123 1.000117 1.000111 1.000105 1.000100 0.036508 0.019324 0.011862 0.008158 0.005914 0.004387 0.003289 0.002626 0.002121
0.053367 58063329.806171 28449071.297794 18338569.841699 12294412.139732 8765137.845656 6636190.049887 5150960.702339 3853861.838727 2951532.821091 1.000168 1.000153 1.000142 1.000134 1.000126 1.000120 1.000114 1.000108 1.000103 0.041446 0.022114 0.013600 0.009355 0.006777 0.005023 0.003767 0.003009 0.002434
0.057224 65745646.674360 32637791.369314 21102287.692209 14194292.465755 10158862.171657 7701971.812260 5995644.859745 4494385.813448 3448300.666737 1.000171 1.000156 1.000146 1.000137 1.000130 1.000123 1.000117 1.000112 1.000107 0.047002 0.025296 0.015601 0.010739 0.007776 0.005760 0.004319 0.003453 0.002797
0.061359 74314057.522138 37388309.941157 24260336.165945 16378701.004775 11772455.378832 8943115.631833 6978755.974588 5243883.068422 4024122.370953 1.000174 1.000159 1.000149 1.000140 1.000133 1.000126 1.000120 1.000115 1.000110 0.053235 0.028920 0.017886 0.012325 0.008923 0.006608 0.004955 0.003964 0.003216
0.065793 83914322.227031 42806334.394890 27881817.099544 18895936.012408 13636966.432028 10381692.819105 8121132.912771 6122523.122726 4711822.497173 1.000177 1.000162 1.000152 1.000143 1.000136 1.000130 1.000124 1.000118 1.000113 0.060268 0.033065 0.020512 0.014150 0.010243 0.007585 0.005689 0.004553 0.003701
0.070548 94723738.650596 49007720.664643 32025531.212849 21797687.173017 15797713.295005 12065729.738902 9466802.521121 7165102.054695 5531003.775823 1.000180 1.000166 1.000155 1.000147 1.000139 1.000133 1.000127 1.000122 1.000117 0.068227 0.037786 0.023510 0.016238 0.011760 0.008715 0.006540 0.005237 0.004267
0.075646 106713563.857213 56004415.803616 36732633.198878 25140900.518123 18292378.019872 14021787.863844 11037175.882048 8389600.807051 6507547.715841 1.000183 1.000169 1.000158 1.000150 1.000143 1.000136 1.000130 1.000125 1.000120 0.077159 0.043103 0.026917 0.018626 0.013495 0.010007 0.007517 0.006022 0.004915
0.081113 120025283.349671 63946067.113982 42068076.444217 28975444.711094 21166852.429342 16282096.503425 12858525.199207 9827738.294620 7656081.625028 1.000185 1.000172 1.000161 1.000153 1.000146 1.000140 1.000134 1.000129 1.000124 0.087162 0.049139 0.030793 0.021366 0.015492 0.011500 0.008641 0.006925 0.005663
0.086975 134785852.286564 72952125.424435 48156406.251228 33378521.927139 24464517.110471 18877806.971800 14961565.639867 11497862.631339 9002414.614202 1.000188 1.000175 1.000165 1.000156 1.000149 1.000143 1.000137 1.000132 1.000127 0.098371 0.055982 0.035240 0.024529 0.017794 0.013213 0.009929 0.007960 0.006522
0.093260 151211298.344060 83176596.005663 55103210.107808 38414954.302072 28236000.389993 21842062.054143 17368932.261151 13424944.245391 10568876.275229 1.000191 1.000178 1.000168 1.000159 1.000152 1.000146 1.000140 1.000135 1.000131 0.110891 0.063751 0.040337 0.028154 0.020445 0.015174 0.011401 0.009146 0.007511
0.100000 169417301.172048 94782086.276302 63038447.343223 44213265.614124 32597276.773258 25263395.080869 20140386.244247 15638581.891376 12371305.594199 1.000194 1.000181 1.000171 1.000163 1.000156 1.000149 1.000144 1.000139 1.000134 0.124807 0.072565 0.046182 0.032322 0.023508 0.017443 0.013083 0.010490 0.008636
0.107227 189615290.644723 107940307.957947 72133716.697642 50883630.970191 37650578.261002 29217300.341426 23349949.745445 18215628.944455 14472058.383032 1.000196 1.000184 1.000174 1.000166 1.000159 1.000153 1.000147 1.000142 1.000137 0.140333 0.082582 0.052920 0.037172 0.027068 0.020067 0.015025 0.012031 0.009921
0.114976 211986368.642541 122931546.408790 82546133.509854 58537326.867939 43482929.173218 33786991.698233 27067864.609723 21192281.298138 16901936.145968 1.000199 1.000187 1.000177 1.000169 1.000162 1.000156 1.000150 1.000145 1.000141 0.157648 0.093999 0.060653 0.042762 0.031197 0.023104 0.017289 0.013810 0.011394
0.123285 236578282.735489 140010243.380873 94481839.322796 67276556.353151 50168628.792083 39088489.577783 31360605.141969 24640372.795892 19717854.427751 1.000202 1.000190 1.000180 1.000172 1.000165 1.000159 1.000154 1.000149 1.000144 0.176809 0.106993 0.069507 0.049170 0.035985 0.026662 0.019932 0.015866 0.013086
0.132194 263625236.255661 159571941.703723 108300452.754149 77328856.136220 57838009.959976 45201108.981032 36337930.876331 28659381.755320 23011886.549272 1.000204 1.000193 1.000183 1.000176 1.000169 1.000163 1.000157 1.000152 1.000148 0.198016 0.121797 0.079728 0.056557 0.041512 0.030818 0.023054 0.018279 0.015056
0.141747 293454617.510719 181935620.912021 124292497.338655 88931559.887886 66710997.160720 52282619.134929 42123974.876248 33385707.221236 26871560.392448 1.000207 1.000196 1.000187 1.000179 1.000172 1.000166 1.000160 1.000155 1.000151 0.221501 0.138609 0.091565 0.065133 0.047925 0.035676 0.026744 0.021161 0.017368
0.151991 326479307.913124 207221714.092432 142576907.583007 102322228.587654 76981867.063823 60483032.912291 48844871.429191 38903808.017888 31410114.770313 1.000209 1.000199 1.000190 1.000182 1.000175 1.000169 1.000164 1.000159 1.000154 0.247440 0.157596 0.105149 0.075094 0.055420 0.041398 0.031109 0.024597 0.020129
0.162975 363315054.041211 235814771.520923 163232148.110531 117619002.479858 88906486.808297 70050509.318625 56679259.505381 45356884.595691 36735065.768685 1.000212 1.000202 1.000193 1.000185 1.000179 1.000173 1.000167 1.000162 1.000158 0.276306 0.179107 0.120505 0.086523 0.064208 0.048193 0.036294 0.028696 0.023442
0.174753 404462733.484022 267647782.494891 186779933.630877 135280292.023487 102667317.378254 81158129.797471 65790865.511646 52908506.499086 42968823.644374 1.000214 1.000205 1.000196 1.000189 1.000182 1.000176 1.000171 1.000166 1.000162 0.308281 0.203368 0.138027 0.099753 0.074455 0.056213 0.042470 0.033622 0.027424
0.187382 450512916.770671 302761162.383529 213436452.118634 155904548.676309 118660963.501708 94028241.460282 76363140.314990 61723031.690218 50311712.712661 1.000217 1.000208 1.000199 1.000192 1.000186 1.000180 1.000174 1.000170 1.000165 0.343702 0.230414 0.157857 0.115177 0.086369 0.065590 0.049791 0.039510 0.032232
0.200923 502042472.482581 341429290.400695 243255994.483277 179823450.342291 137502989.966059 109153401.428696 88725465.533062 72060075.012928 59025792.810138 1.000219 1.000211 1.000203 1.000196 1.000189 1.000183 1.000178 1.000173 1.000169 0.382238 0.260094 0.179934 0.132952 0.100347 0.076593 0.058445 0.046527 0.038041
0.215443 559951846.387069 384230864.719082 277185672.216095 207725195.434172 159613956.996583 127031570.255641 103426559.816243 84376234.198471 69402567.071628 1.000222 1.000213 1.000206 1.000199 1.000193 1.000187 1.000182 1.000177 1.000173 0.423830 0.292341 0.204600 0.153318 0.116604 0.089549 0.068824 0.055026 0.045101
0.231013 626005785.135536 432388983.003052 314214263.249768 239939197.042084 185765131.583765 148121547.353382 120904161.216748 99049567.505263 81836001.767275 1.000224 1.000216 1.000208 1.000202 1.000196 1.000191 1.000186 1.000181 1.000177 0.469199 0.327631 0.231566 0.176574 0.135557 0.104778 0.081271 0.065295 0.053670
0.247708 701745356.712466 487312272.035139 355429878.100494 274949998.809058 215396439.094498 173204025.956999 141859331.169472 116621472.035357 96822857.635434 1.000227 1.000219 1.000211 1.000206 1.000200 1.000195 1.000190 1.000185 1.000181 0.518238 0.366284 0.261057 0.202066 0.157076 0.122708 0.096233 0.077732 0.064122
0.265609 789283250.125019 550659777.375757 402425157.214741 314374097.332299 248910175.100318 202319263.077578 166884947.138829 137779901.877325 115115525.410877 1.000229 1.000221 1.000214 1.000209 1.000203 1.000198 1.000193 1.000189 1.000185 0.570814 0.408543 0.293475 0.230030 0.180920 0.143356 0.114054 0.092830 0.076973
0.284804 889366212.783168 624208356.662872 456872469.044960 359481946.831614 287024344.763305 235785173.649618 196280991.884568 162861930.176766 136864520.814798 1.000231 1.000224 1.000217 1.000212 1.000206 1.000202 1.000197 1.000193 1.000189 0.624764 0.454202 0.329135 0.260575 0.207153 0.166699 0.134694 0.110744 0.092369
0.305386 1001659946.551624 709709246.583317 520844343.193415 412245307.377142 331156667.054209 274324819.760639 230303734.554480 192646044.617082 162804639.141385 1.000233 1.000226 1.000219 1.000214 1.000210 1.000205 1.000201 1.000197 1.000193 0.678910 0.503108 0.368742 0.294234 0.236054 0.192767 0.158083 0.131649 0.110622
0.327455 1124061692.035386 808430328.549497 596606239.949426 474658980.527206 382954686.700047 319229265.274319 269528821.927360 227490574.632570 193703632.147210 1.000235 1.000229 1.000222 1.000217 1.000213 1.000209 1.000205 1.000201 1.000197 0.731961 0.554671 0.412898 0.331669 0.267892 0.221528 0.184079 0.155354 0.131856
0.351119 1253695287.502191 920404317.254232 685481758.125981 548163660.343606 444508506.346303 372648567.861588 315891039.223060 268416073.529520 229803737.743384 1.000237 1.000231 1.000225 1.000220 1.000216 1.000212 1.000208 1.000205 1.000201 0.782531 0.608724 0.461668 0.373439 0.303472 0.253495 0.213032 0.181939 0.155849
0.376494 1386796665.480091 1045661423.167596 789887594.496069 635026450.130239 517476705.015103 436120088.129934 371536210.393015 317660739.168320 272612622.379756 1.000238 1.000233 1.000227 1.000223 1.000219 1.000215 1.000212 1.000208 1.000205 0.829378 0.664319 0.515845 0.420398 0.343389 0.288885 0.245226 0.211754 0.182754
0.403702 1512903354.589938 1182529387.828071 911242080.354701 737132389.981198 603151178.648320 510842212.880353 438323146.287706 378016206.309227 325644853.463748 1.000240 1.000235 1.000230 1.000226 1.000222 1.000218 1.000215 1.000212 1.000209 0.870573 0.720756 0.575270 0.472740 0.388098 0.328171 0.280994 0.245220 0.213541
0.432876 1620491899.616895 1323886048.751942 1049041860.640423 855386187.214885 702860320.349883 598192778.941078 516730044.239340 450408204.841170 391037377.777656 1.000241 1.000237 1.000233 1.000229 1.000225 1.000221 1.000218 1.000216 1.000213 0.904268 0.775290 0.638886 0.530398 0.438062 0.372150 0.320788 0.282468 0.248468
0.464159 1707098544.449998 1456003495.203818 1195583468.566931 985585854.327556 816008033.638465 698236385.726401 606372498.131314 534412225.913585 469283203.299773 1.000242 1.000239 1.000235 1.000231 1.000228 1.000224 1.000221 1.000219 1.000217 0.929802 0.824096 0.703330 0.592545 0.494407 0.422169 0.365211 0.323717 0.287492
0.497702 1770963922.157749 1573009699.744528 1345008135.687538 1126721884.124304 943015526.555705 811036803.510283 705928656.071626 627042675.981866 557551609.675663 1.000242 1.000240 1.000237 1.000234 1.000231 1.000227 1.000225 1.000222 1.000220 0.947991 0.867142 0.766720 0.658000 0.557805 0.479096 0.414800 0.369117 0.330324
0.533670 1818817541.107218 1676638225.588454 1491869811.926720 1273142144.777532 1078331182.944964 933562468.737250 814494538.970415 727223881.959698 652123550.736425 1.000242 1.000241 1.000239 1.000236 1.000233 1.000230 1.000228 1.000225 1.000223 0.961910 0.906189 0.828687 0.725107 0.624834 0.541642 0.470464 0.419195 0.376720
