# r C0m=2 C0m=3 C0m=4 C0m=5 C0m=6 C0m=7 C1m=2 C1m=3 C1m=4 C1m=5 C1m=6 C1m=7 C2m=2 C2m=3 C2m=4 C2m=5 C2m=6 C2m=7
0.086975 73183934.115941 38642775.352756 25244847.839797 17885234.775268 13203643.772398 10092496.862433 1.000170 1.000156 1.000147 1.000139 1.000133 1.000127 0.041729 0.022247 0.014561 0.010295 0.007717 0.005975
0.093260 83290604.500457 44459596.953960 29113697.262404 20663006.201981 15280822.432174 11724121.382482 1.000173 1.000159 1.000150 1.000142 1.000136 1.000130 0.047284 0.025537 0.016721 0.011819 0.008852 0.006865
0.100000 94726982.318725 51016951.076131 33528629.124468 23863417.689405 17712776.592995 13613322.986530 1.000176 1.000162 1.000153 1.000145 1.000139 1.000133 0.053532 0.029274 0.019194 0.013580 0.010175 0.007897
0.107227 107491149.046107 58402908.661677 38567475.161868 27518715.139323 20505183.943516 15796582.859150 1.000179 1.000166 1.000156 1.000149 1.000142 1.000137 0.060541 0.033519 0.022037 0.015602 0.011696 0.009089
0.114976 121994479.682048 66741989.020161 44295218.264146 31712252.770545 23720040.619322 18335761.342982 1.000182 1.000169 1.000159 1.000152 1.000146 1.000140 0.068492 0.038342 0.025284 0.017937 0.013448 0.010469
0.123285 138216097.624831 76221059.741380 50847477.718973 36503797.903576 27399939.046076 21244771.589295 1.000185 1.000172 1.000163 1.000155 1.000149 1.000143 0.077379 0.043843 0.029005 0.020612 0.015456 0.012053
0.132194 156355837.653734 86951504.433864 58277342.515194 41974493.027941 31616199.692735 24589544.374470 1.000187 1.000175 1.000166 1.000158 1.000152 1.000147 0.087307 0.050077 0.033240 0.023674 0.017753 0.013865
0.141747 176723290.274158 99178770.614223 66752568.945607 48205169.738935 36430380.743193 28436221.277810 1.000190 1.000178 1.000169 1.000161 1.000155 1.000150 0.098437 0.057181 0.038107 0.027194 0.020388 0.015941
0.151991 199519041.146563 113073578.843208 76393981.611776 55325161.448962 41905895.637472 32825879.159982 1.000193 1.000181 1.000172 1.000165 1.000158 1.000153 0.110881 0.065249 0.043691 0.031263 0.023412 0.018323
0.162975 224996773.854297 129064283.809821 87342154.989108 63486140.681078 48195663.068997 37836397.310521 1.000196 1.000184 1.000175 1.000168 1.000162 1.000156 0.124822 0.074512 0.050091 0.035982 0.026931 0.021058
0.174753 253522031.323232 147543052.693900 99893471.944894 72920135.359234 55502888.735900 43549672.677762 1.000198 1.000187 1.000178 1.000171 1.000165 1.000160 0.140418 0.085156 0.057449 0.041478 0.031071 0.024210
0.187382 285427213.994654 168861197.948595 114349492.993791 83827888.453899 63958969.971725 50185720.047346 1.000201 1.000190 1.000181 1.000174 1.000168 1.000163 0.157734 0.097313 0.065918 0.047883 0.035939 0.027920
0.200923 320813972.520656 193437683.734873 130888785.644397 96254447.507229 73582013.084182 57880940.820765 1.000204 1.000193 1.000184 1.000178 1.000171 1.000166 0.176851 0.111117 0.075540 0.055222 0.041549 0.032281
0.215443 360053064.445919 221711619.302959 149939738.021315 110524255.484631 84737979.019970 66808491.286431 1.000206 1.000196 1.000187 1.000181 1.000175 1.000169 0.197986 0.126750 0.086524 0.063644 0.048103 0.037420
0.231013 403228176.577978 254191579.343529 172137183.242213 127008802.248312 97605440.942838 77114076.211248 1.000209 1.000199 1.000191 1.000184 1.000178 1.000173 0.221332 0.144494 0.099158 0.073324 0.055698 0.043428
0.247708 450838071.835352 291300970.688024 198160149.679213 146156392.135072 112352662.938395 88935926.108339 1.000211 1.000202 1.000194 1.000187 1.000181 1.000176 0.247027 0.164596 0.113741 0.084458 0.064379 0.050365
0.265609 503495635.330435 333378219.386419 228840174.205653 168624934.016058 129639625.959652 102673977.354707 1.000214 1.000205 1.000197 1.000191 1.000185 1.000180 0.275299 0.187081 0.130557 0.097382 0.074475 0.058445
0.284804 561466218.183567 380468649.126757 264598288.068382 194991840.238061 150043827.147851 118857567.565424 1.000216 1.000208 1.000200 1.000194 1.000188 1.000183 0.306441 0.211930 0.149672 0.112310 0.086327 0.067927
0.305386 625400412.914906 434013067.410725 305665272.174175 225487259.143977 174290865.198198 138248554.665132 1.000219 1.000211 1.000203 1.000197 1.000192 1.000186 0.340964 0.239732 0.171112 0.129325 0.100300 0.079204
0.327455 694989359.021997 494088619.884385 353320629.388410 261117455.008368 202865600.898675 161601963.677481 1.000221 1.000214 1.000207 1.000200 1.000195 1.000190 0.378992 0.270714 0.195468 0.148797 0.116542 0.092658
0.351119 768724408.765422 559077632.850798 407633016.088604 303468409.446111 236163710.732836 188416847.081966 1.000223 1.000216 1.000210 1.000204 1.000198 1.000194 0.419678 0.304303 0.222864 0.171213 0.134930 0.107855
0.376494 848668391.901749 628764484.614888 468046015.016245 354000483.452674 276932813.353097 221302372.925930 1.000226 1.000219 1.000213 1.000207 1.000202 1.000197 0.463910 0.340693 0.253174 0.197013 0.156556 0.125886
0.403702 936256179.629238 700485976.161345 530842279.321490 410516894.729365 324992202.541353 261132632.330809 1.000228 1.000221 1.000215 1.000210 1.000206 1.000201 0.511943 0.379406 0.285654 0.225505 0.181278 0.147143
0.432876 1033089823.980617 776534054.832938 594678600.563802 471458376.062888 380638083.190850 308837493.923959 1.000230 1.000224 1.000218 1.000213 1.000209 1.000205 0.564307 0.421063 0.319769 0.256148 0.209060 0.171846
0.464159 1141287940.976202 859307661.632057 661785596.309171 535121862.331594 441870668.694515 364696024.477691 1.000232 1.000226 1.000221 1.000216 1.000212 1.000208 0.621666 0.466609 0.356198 0.288663 0.239449 0.199921
0.497702 1258420235.862687 950232012.355840 734163599.057172 602016211.768896 505685230.405564 427562499.427632 1.000234 1.000228 1.000223 1.000219 1.000215 1.000212 0.682037 0.516651 0.395836 0.323582 0.271830 0.231106
0.533670 1379391863.828440 1049162655.456789 813392143.354548 672965054.244804 571283171.475358 491691668.712150 1.000236 1.000231 1.000225 1.000221 1.000218 1.000215 0.742254 0.570732 0.439652 0.361452 0.306048 0.263693
0.572237 1500966678.222006 1155548226.107989 900713668.590272 748710695.895453 639431394.447361 556573637.074479 1.000238 1.000233 1.000228 1.000224 1.000220 1.000218 0.800796 0.627818 0.487984 0.402625 0.342341 0.297462
0.613591 1621232263.256455 1269545785.170969 998144359.105053 831390721.797903 711251648.583278 622726951.170791 1.000240 1.000235 1.000230 1.000226 1.000223 1.000220 0.857357 0.687481 0.541505 0.447948 0.381127 0.332565
0.657933 1729965645.484442 1389213984.079026 1107089650.290680 923443858.013618 789403246.332015 692744220.883933 1.000241 1.000237 1.000232 1.000229 1.000225 1.000223 0.907782 0.748203 0.600309 0.498504 0.423627 0.370084
0.705480 1822021995.361107 1514346586.146691 1229710564.523127 1027135442.018616 876223792.847617 768864196.357441 1.000242 1.000239 1.000235 1.000231 1.000228 1.000225 0.950658 0.809866 0.665103 0.555247 0.470991 0.411146
0.756463 1886619897.878755 1636447317.569285 1368644824.038676 1146210754.992297 974975608.377014 853542639.949771 1.000243 1.000241 1.000237 1.000234 1.000230 1.000228 0.981244 0.868291 0.736614 0.619822 0.524977 0.457158
0.811131 1919284722.057603 1748580510.992013 1519130201.350339 1284067953.091052 1090324203.209556 950406937.095975 1.000244 1.000242 1.000239 1.000236 1.000233 1.000230 0.997121 0.920957 0.811591 0.693091 0.588060 0.510300
0.869749 1924951458.298018 1829258042.443603 1663365421.998940 1438339134.882376 1226837495.905340 1063701435.827058 1.000244 1.000243 1.000241 1.000239 1.000236 1.000233 0.999967 0.958191 0.881466 0.772752 0.662066 0.572779
0.932603 1925022234.254947 1884872798.270105 1783570899.872879 1591726605.330627 1382968145.065881 1198372516.448998 1.000244 1.000244 1.000243 1.000241 1.000238 1.000235 1.000003 0.983947 0.938502 0.849270 0.744643 0.646518
1.000000 1925022234.254947 1911564193.053726 1871692195.886956 1730533343.120032 1548840870.619230 1358865864.640931 1.000244 1.000244 1.000244 1.000243 1.000241 1.000238 1.000003 0.996803 0.980663 0.916416 0.829062 0.732485
