# r C0uncm=2 C0uncm=3 C0uncm=4 C0uncm=5 C0uncm=6 C0uncm=7 C1uncm=2 C1uncm=3 C1uncm=4 C1uncm=5 C1uncm=6 C1uncm=7 C2uncm=2 C2uncm=3 C2uncm=4 C2uncm=5 C2uncm=6 C2uncm=7
0.028480 nan nan nan nan nan nan nan nan nan nan nan nan 0.000023 0.000023 0.000023 0.000023 0.000023 0.000023
0.030539 nan nan nan nan nan nan nan nan nan nan nan nan 0.000026 0.000026 0.000026 0.000026 0.000026 0.000026
0.032745 nan nan nan nan nan nan nan nan nan nan nan nan 0.000028 0.000029 0.000029 0.000029 0.000029 0.000029
0.035112 nan nan nan nan nan nan nan nan nan nan nan nan 0.000032 0.000032 0.000032 0.000032 0.000032 0.000032
0.037649 112805.589936 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000035 0.000035 0.000035 0.000035 0.000036 0.000036
0.040370 154814.802209 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000039 0.000039 0.000039 0.000039 0.000039 0.000040
0.043288 217134.567653 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000043 0.000043 0.000044 0.000044 0.000044 0.000044
0.046416 91863.970622 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000048 0.000048 0.000048 0.000048 0.000049 0.000049
0.049770 64493.405662 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000053 0.000053 0.000054 0.000054 0.000054 0.000054
0.053367 51709.348634 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000059 0.000059 0.000060 0.000060 0.000060 0.000060
0.057224 69868.833266 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000066 0.000066 0.000066 0.000066 0.000067 0.000067
0.061359 47951.978613 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000073 0.000073 0.000073 0.000074 0.000074 0.000074
0.065793 41826.266889 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000081 0.000081 0.000082 0.000082 0.000082 0.000082
0.070548 26708.060254 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000090 0.000090 0.000091 0.000091 0.000091 0.000091
0.075646 21716.722812 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000100 0.000100 0.000101 0.000101 0.000101 0.000101
0.081113 15652.454073 nan nan nan nan nan 0.000000 nan nan nan nan nan 0.000111 0.000111 0.000112 0.000112 0.000112 0.000113
0.086975 9127.288355 37351.506265 205646.036283 nan nan nan 0.000000 0.000000 0.000000 nan nan nan 0.000123 0.000124 0.000124 0.000124 0.000125 0.000125
0.093260 7091.888441 15680.238099 35820.729512 nan nan nan 0.000000 0.000000 0.000000 nan nan nan 0.000137 0.000137 0.000138 0.000138 0.000138 0.000139
0.100000 5516.846886 11719.335730 29820.856177 118624.578625 nan nan 0.000000 0.000000 0.000000 0.000000 nan nan 0.000152 0.000152 0.000153 0.000153 0.000154 0.000154
0.107227 4573.062808 7540.517188 36396.071666 82002.803347 nan nan 0.000000 0.000000 0.000000 0.000000 nan nan 0.000169 0.000169 0.000170 0.000170 0.000171 0.000171
0.114976 4106.432949 6187.639347 12001.441862 34911.892764 137955.107625 nan 0.000000 0.000000 0.000000 0.000000 0.000000 nan 0.000187 0.000188 0.000188 0.000189 0.000189 0.000190
0.123285 3937.037162 4448.911675 7623.183692 11320.123117 25766.601461 96143.095315 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000208 0.000209 0.000209 0.000210 0.000210 0.000211
0.132194 3952.537230 3833.989642 4654.428510 6760.546865 35222.623626 73788.319446 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000231 0.000232 0.000232 0.000233 0.000234 0.000234
0.141747 4143.787082 3674.626993 3988.882519 4843.120905 12467.136138 15939.773663 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000256 0.000257 0.000258 0.000259 0.000259 0.000260
0.151991 4438.709865 3768.836902 3662.581124 3913.707115 7682.525499 10472.654622 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000285 0.000285 0.000286 0.000287 0.000288 0.000289
0.162975 4811.637785 3994.753488 3717.612026 3688.988275 4355.879768 5741.016285 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000316 0.000317 0.000318 0.000319 0.000320 0.000321
0.174753 5261.098592 4323.041865 3923.073383 3745.081220 3986.942701 4432.641804 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000351 0.000352 0.000353 0.000354 0.000355 0.000356
0.187382 5775.558334 4728.939461 4225.550138 3982.910350 4050.853363 4197.731922 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000390 0.000391 0.000392 0.000393 0.000394 0.000395
0.200923 6355.497156 5213.504151 4593.186579 4314.781299 4296.454966 4309.311960 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000433 0.000434 0.000435 0.000436 0.000438 0.000439
0.215443 6994.405540 5783.230404 5019.970852 4721.216810 4652.227625 4602.664420 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000480 0.000482 0.000483 0.000485 0.000486 0.000488
0.231013 7693.075724 6447.251217 5511.953597 5194.665534 5085.882287 5003.010586 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000533 0.000535 0.000536 0.000538 0.000540 0.000541
0.247708 8451.071740 7218.124871 6088.268652 5738.835400 5588.419927 5485.190897 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000592 0.000594 0.000596 0.000597 0.000599 0.000601
0.265609 9264.863746 8111.766931 6779.100218 6361.084590 6158.159407 6041.956940 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000657 0.000659 0.000661 0.000663 0.000665 0.000667
0.284804 10124.931764 9133.196421 7627.521246 7075.561295 6798.487947 6673.151573 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000730 0.000732 0.000734 0.000737 0.000739 0.000741
0.305386 11012.294653 10284.204404 8673.442502 7900.459635 7514.957325 7381.778873 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000811 0.000813 0.000815 0.000818 0.000820 0.000823
0.327455 11896.979870 11553.788158 9937.508818 8860.293376 8316.331225 8175.862245 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000900 0.000903 0.000905 0.000908 0.000911 0.000914
0.351119 12744.007302 12920.518412 11406.848348 9978.899388 9213.042894 9064.215417 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000999 0.001002 0.001005 0.001008 0.001011 0.001014
0.376494 13529.356865 14352.758823 13037.460192 11277.443804 10221.284317 10056.872165 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001110 0.001113 0.001116 0.001119 0.001123 0.001126
0.403702 14273.431379 15803.165670 14775.727307 12770.496307 11362.149331 11167.422180 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001232 0.001236 0.001239 0.001243 0.001247 0.001251
0.432876 15049.151144 17202.069265 16565.978456 14475.447001 12670.255253 12413.484055 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001368 0.001372 0.001376 0.001380 0.001384 0.001389
0.464159 15959.338228 18460.059302 18341.285790 16411.547652 14201.980130 13818.821989 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001519 0.001523 0.001528 0.001532 0.001537 0.001542
0.497702 17073.008233 19529.193993 20011.923283 18587.687533 16048.471256 15420.646081 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001686 0.001691 0.001696 0.001702 0.001707 0.001712
0.533670 18411.013722 20492.520550 21500.254181 20951.762762 18318.465165 17276.487255 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001872 0.001878 0.001884 0.001889 0.001895 0.001901
0.572237 19960.090384 21597.821856 22842.469381 23323.388393 21062.630850 19470.463496 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002079 0.002085 0.002091 0.002098 0.002104 0.002110
0.613591 21716.282618 23074.188458 24231.521047 25387.274644 24118.932682 22065.366882 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002308 0.002315 0.002322 0.002329 0.002336 0.002343
0.657933 23704.705272 24929.492580 25877.039689 27020.641202 27034.962835 25016.789883 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002563 0.002571 0.002578 0.002586 0.002594 0.002602
0.705480 25980.724386 27089.071826 27878.986242 28712.457085 29446.127947 28125.389916 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002846 0.002854 0.002863 0.002872 0.002880 0.002889
0.756463 28620.862938 29535.430501 30219.202976 30909.345146 31620.034343 31067.517879 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.003160 0.003169 0.003179 0.003188 0.003198 0.003208
0.811131 31683.650804 32297.513309 32858.619728 33527.676839 34054.023337 33791.066575 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.003509 0.003519 0.003530 0.003540 0.003551 0.003562
0.869749 35163.111788 35435.677895 35821.252372 36465.299786 36909.029387 36816.048094 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.003896 0.003907 0.003919 0.003931 0.003943 0.003955
0.932603 39042.242686 39030.420584 39184.205519 39744.889736 40133.185094 40246.423157 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.004326 0.004338 0.004351 0.004364 0.004378 0.004391
1.000000 43350.017391 43157.210768 43068.122129 43442.592302 43726.415985 43940.249189 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.004803 0.004817 0.004832 0.004846 0.004861 0.004875
