# r C0m=2 C0m=3 C0m=4 C0m=5 C0m=6 C0m=7 C0m=8 C0m=9 C0m=10 C1m=2 C1m=3 C1m=4 C1m=5 C1m=6 C1m=7 C1m=8 C1m=9 C1m=10 C2m=2 C2m=3 C2m=4 C2m=5 C2m=6 C2m=7 C2m=8 C2m=9 C2m=10
0.002009 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000050 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.002154 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000057 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.002310 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000066 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.002477 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000076 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.002656 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000087 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.002848 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000100 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.003054 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000116 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.003275 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000133 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.003511 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000153 0.000002 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.003765 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000175 0.000002 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.004037 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000201 0.000002 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.004329 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000231 0.000003 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.004642 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000266 0.000004 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.004977 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000306 0.000005 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.005337 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000351 0.000006 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.005722 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000404 0.000007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.006136 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000465 0.000009 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.006579 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000535 0.000011 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.007055 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000614 0.000013 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.007565 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000707 0.000016 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.008111 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000812 0.000020 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.008697 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000934 0.000025 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.009326 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001073 0.000030 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.010000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001233 0.000037 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.010723 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001418 0.000046 0.000002 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.011498 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001629 0.000057 0.000002 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.012328 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001872 0.000070 0.000003 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.013219 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002151 0.000086 0.000004 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.014175 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002472 0.000106 0.000005 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.015199 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002841 0.000130 0.000006 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.016298 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.003265 0.000160 0.000008 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000
0.017475 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.003751 0.000197 0.000011 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000
0.018738 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.004309 0.000243 0.000014 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000
0.020092 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.004948 0.000299 0.000019 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000
0.021544 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.005682 0.000368 0.000025 0.000002 0.000000 0.000000 0.000000 0.000000 0.000000
0.023101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.006526 0.000452 0.000033 0.000003 0.000000 0.000000 0.000000 0.000000 0.000000
0.024771 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.007491 0.000556 0.000044 0.000004 0.000000 0.000000 0.000000 0.000000 0.000000
0.026561 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.008600 0.000682 0.000057 0.000005 0.000001 0.000000 0.000000 0.000000 0.000000
0.028480 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.009869 0.000837 0.000076 0.000008 0.000001 0.000000 0.000000 0.000000 0.000000
0.030539 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.011322 0.001028 0.000099 0.000011 0.000001 0.000000 0.000000 0.000000 0.000000
0.032745 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.012986 0.001260 0.000130 0.000015 0.000002 0.000000 0.000000 0.000000 0.000000
0.035112 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.014889 0.001544 0.000170 0.000022 0.000003 0.000000 0.000000 0.000000 0.000000
0.037649 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.017065 0.001891 0.000221 0.000030 0.000004 0.000001 0.000000 0.000000 0.000000
0.040370 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.019547 0.002313 0.000290 0.000042 0.000007 0.000001 0.000000 0.000000 0.000000
0.043288 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.022379 0.002827 0.000377 0.000058 0.000010 0.000002 0.000000 0.000000 0.000000
0.046416 19676509.636813 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000153 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.025605 0.003448 0.000490 0.000081 0.000015 0.000002 0.000000 0.000000 0.000000
0.049770 23019085.964711 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000156 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.029281 0.004203 0.000636 0.000112 0.000022 0.000004 0.000001 0.000000 0.000000
0.053367 26745723.879374 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000159 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.033458 0.005115 0.000824 0.000155 0.000032 0.000006 0.000001 0.000000 0.000000
0.057224 31189414.519934 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000163 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.038196 0.006214 0.001064 0.000214 0.000047 0.000009 0.000002 0.000000 0.000000
0.061359 36220236.974839 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000166 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.043565 0.007532 0.001369 0.000292 0.000068 0.000015 0.000003 0.000001 0.000000
0.065793 42176908.800249 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000169 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.049640 0.009113 0.001756 0.000399 0.000098 0.000023 0.000005 0.000001 0.000000
0.070548 48821055.762215 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000172 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.056505 0.011005 0.002244 0.000541 0.000142 0.000035 0.000008 0.000002 0.000000
0.075646 56474381.724634 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000175 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.064243 0.013259 0.002857 0.000730 0.000203 0.000053 0.000013 0.000003 0.000001
0.081113 65250344.459012 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000178 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.072938 0.015936 0.003622 0.000978 0.000289 0.000079 0.000021 0.000006 0.000002
0.086975 75295116.125375 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000181 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.082693 0.019105 0.004570 0.001301 0.000406 0.000118 0.000033 0.000010 0.000003
0.093260 86673137.639415 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000184 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.093600 0.022846 0.005741 0.001721 0.000567 0.000174 0.000050 0.000016 0.000005
0.100000 99537308.070660 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000187 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.105761 0.027244 0.007179 0.002261 0.000783 0.000252 0.000077 0.000026 0.000009
0.107227 114113037.323347 31022037.797073 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000190 1.000162 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.119288 0.032405 0.008937 0.002950 0.001072 0.000362 0.000116 0.000041 0.000015
0.114976 130522622.548930 38409988.149927 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000193 1.000166 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.134269 0.038447 0.011074 0.003821 0.001455 0.000514 0.000172 0.000064 0.000025
0.123285 148982536.325868 46862859.225059 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000196 1.000170 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.150808 0.045502 0.013672 0.004916 0.001955 0.000722 0.000252 0.000098 0.000040
0.132194 169736917.081475 56905787.303784 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000199 1.000174 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.169006 0.053728 0.016820 0.006288 0.002602 0.001001 0.000363 0.000147 0.000062
0.141747 193039099.658722 68690180.469114 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000202 1.000178 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.188962 0.063301 0.020635 0.008001 0.003439 0.001374 0.000516 0.000216 0.000095
0.151991 219315037.092260 82569819.601145 26655926.411060 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000204 1.000182 1.000159 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.210764 0.074433 0.025253 0.010136 0.004513 0.001869 0.000726 0.000315 0.000144
0.162975 248870680.777735 98776926.851887 34015046.027468 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000207 1.000186 1.000164 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.234516 0.087356 0.030851 0.012792 0.005885 0.002519 0.001009 0.000449 0.000212
0.174753 282269001.433938 117682954.081565 42905975.128330 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000210 1.000190 1.000169 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.260320 0.102335 0.037655 0.016114 0.007641 0.003374 0.001389 0.000633 0.000308
0.187382 320157730.828188 139714904.152808 54039027.647907 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000212 1.000194 1.000174 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.288313 0.119674 0.045932 0.020266 0.009890 0.004497 0.001901 0.000884 0.000442
0.200923 363472084.123645 165290443.608863 67383432.626246 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000215 1.000197 1.000179 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.318665 0.139698 0.056013 0.025476 0.012768 0.005972 0.002591 0.001226 0.000627
0.215443 413322815.318493 195078484.206038 83968208.171446 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000218 1.000201 1.000183 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.351572 0.162787 0.068300 0.032027 0.016467 0.007921 0.003522 0.001696 0.000885
0.231013 471202543.411524 229916188.789304 104386952.477636 42212814.305672 0.000000 0.000000 0.000000 0.000000 0.000000 1.000220 1.000205 1.000188 1.000171 0.000000 0.000000 0.000000 0.000000 0.000000 0.387280 0.189360 0.083256 0.040277 0.021223 0.010494 0.004787 0.002345 0.001250
0.247708 538729688.126321 270994027.890052 129434064.971060 54963771.753987 22190696.104941 0.000000 0.000000 0.000000 0.000000 1.000223 1.000208 1.000192 1.000176 1.000160 0.000000 0.000000 0.000000 0.000000 0.426042 0.219901 0.101442 0.050675 0.027347 0.013898 0.006508 0.003245 0.001765
0.265609 617860546.872056 319903659.073529 160304828.028468 71225577.964022 30419057.384779 0.000000 0.000000 0.000000 0.000000 1.000226 1.000212 1.000197 1.000182 1.000166 0.000000 0.000000 0.000000 0.000000 0.468110 0.254955 0.123530 0.063789 0.035246 0.018400 0.008856 0.004498 0.002494
0.284804 710223727.453022 378804654.943984 198041634.840921 91905023.734086 40902184.076696 0.000000 0.000000 0.000000 0.000000 1.000228 1.000216 1.000202 1.000187 1.000172 0.000000 0.000000 0.000000 0.000000 0.513591 0.295138 0.150334 0.080327 0.045445 0.024367 0.012056 0.006238 0.003528
0.305386 817066415.928868 450514676.980022 244303087.933620 118578571.327398 54667216.207643 26036036.571565 0.000000 0.000000 0.000000 1.000231 1.000219 1.000206 1.000193 1.000179 1.000164 0.000000 0.000000 0.000000 0.562418 0.341100 0.182839 0.101223 0.058645 0.032273 0.016439 0.008670 0.005002
0.327455 938014706.907195 538262681.358760 301455440.014597 153226946.963012 73041957.812723 36929396.930366 0.000000 0.000000 0.000000 1.000233 1.000223 1.000211 1.000198 1.000185 1.000171 0.000000 0.000000 0.000000 0.614074 0.393387 0.222266 0.127683 0.075775 0.042802 0.022459 0.012080 0.007092
0.351119 1070336910.487238 645216826.509363 372815641.862099 197898108.799363 98065210.055973 51349839.613476 0.000000 0.000000 0.000000 1.000236 1.000227 1.000215 1.000204 1.000191 1.000178 0.000000 0.000000 0.000000 0.667478 0.452169 0.269936 0.161217 0.098089 0.056886 0.030789 0.016906 0.010094
0.376494 1207889915.002989 773115505.054299 462895928.100135 256026843.355845 132154363.291432 71316726.744934 0.000000 0.000000 0.000000 1.000238 1.000230 1.000220 1.000209 1.000198 1.000185 0.000000 0.000000 0.000000 0.720843 0.516876 0.327216 0.203699 0.127261 0.075854 0.042395 0.023800 0.014436
0.403702 1342122690.845453 920791164.977680 577031173.158101 332697067.696923 179183471.714649 99587904.484799 56478846.091094 0.000000 0.000000 1.000240 1.000234 1.000225 1.000215 1.000204 1.000193 1.000181 0.000000 0.000000 0.772041 0.585949 0.394928 0.257145 0.165486 0.101636 0.058755 0.033788 0.020808
0.432876 1463708801.321387 1081688380.682648 719138524.976995 434550016.002327 244671431.706351 140338404.142442 82830953.404647 46304147.877275 0.000000 1.000241 1.000237 1.000230 1.000221 1.000211 1.000200 1.000189 1.000177 0.000000 0.818866 0.656656 0.472676 0.323199 0.215329 0.136846 0.082035 0.048455 0.030296
0.464159 1566314594.239494 1243666174.486258 887985703.726012 568081502.326496 336194450.785371 199844267.483877 121324244.992484 71270618.909998 37009755.311646 1.000242 1.000239 1.000234 1.000226 1.000218 1.000208 1.000197 1.000186 1.000175 0.859721 0.725418 0.557850 0.402167 0.279144 0.184635 0.115272 0.070284 0.044687
0.497702 1648955702.952707 1392917591.753058 1073276652.616590 736070637.959331 462612648.018792 286895131.627495 179170168.416773 108705494.477067 61115376.165386 1.000243 1.000242 1.000238 1.000232 1.000224 1.000215 1.000206 1.000196 1.000185 0.894084 0.788595 0.645585 0.492085 0.358081 0.248085 0.162195 0.102796 0.066753
0.533670 1714796517.423710 1520687456.149774 1257275420.871933 932023928.563616 630051971.984542 411825207.257013 266107702.707409 166825890.339180 98335081.721287 1.000244 1.000243 1.000241 1.000236 1.000230 1.000223 1.000215 1.000205 1.000196 0.922588 0.843674 0.729824 0.588400 0.451020 0.329083 0.226597 0.150452 0.100577
0.572237 1767763952.582088 1625224245.531096 1423126354.346195 1138833221.332713 835483097.280665 582631125.541521 393578862.120537 256560016.881312 158184306.205156 1.000245 1.000245 1.000243 1.000240 1.000236 1.000230 1.000223 1.000215 1.000206 0.946316 0.889956 0.805308 0.684664 0.553831 0.427044 0.311250 0.217959 0.151371
0.613591 1810235388.273598 1708982157.075716 1562656662.457147 1335520056.194721 1061669898.802923 797392251.284601 571234538.959527 391386462.566948 253889054.693180 1.000245 1.000246 1.000245 1.000244 1.000241 1.000236 1.000231 1.000224 1.000217 0.965963 0.928107 0.869390 0.774344 0.659511 0.537687 0.416218 0.308853 0.224609
0.657933 1842417026.997612 1773540775.049533 1673621336.180899 1505289525.458205 1281523639.967966 1037242864.987519 798240519.927437 583127550.941897 401982351.783304 1.000246 1.000247 1.000247 1.000246 1.000244 1.000242 1.000238 1.000233 1.000226 0.981308 0.958355 0.921057 0.852005 0.759314 0.652439 0.536631 0.423185 0.324197
0.705480 1863278331.558873 1817711669.478657 1753396120.052003 1637317644.294955 1469707368.058266 1269846609.238764 1051954644.740486 827925952.011064 614052857.630415 1.000246 1.000247 1.000248 1.000248 1.000247 1.000246 1.000243 1.000240 1.000235 0.991531 0.979648 0.958849 0.913292 0.844797 0.759971 0.661265 0.553849 0.448671
