# r C0m=2 C0m=3 C0m=4 C0m=5 C0m=6 C0m=7 C1m=2 C1m=3 C1m=4 C1m=5 C1m=6 C1m=7 C2m=2 C2m=3 C2m=4 C2m=5 C2m=6 C2m=7
0.004977 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000284 0.000135 0.000089 0.000065 0.000049 0.000037
0.005337 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000320 0.000153 0.000101 0.000073 0.000056 0.000043
0.005722 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000361 0.000173 0.000115 0.000084 0.000064 0.000050
0.006136 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000406 0.000195 0.000129 0.000095 0.000073 0.000057
0.006579 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000458 0.000219 0.000146 0.000107 0.000083 0.000065
0.007055 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000519 0.000247 0.000164 0.000120 0.000093 0.000074
0.007565 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000589 0.000279 0.000186 0.000137 0.000105 0.000083
0.008111 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000670 0.000316 0.000209 0.000154 0.000119 0.000095
0.008697 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000763 0.000359 0.000234 0.000172 0.000134 0.000107
0.009326 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000868 0.000410 0.000265 0.000193 0.000149 0.000119
0.010000 1295397.451894 0.000000 0.000000 0.000000 0.000000 0.000000 1.000082 0.000000 0.000000 0.000000 0.000000 0.000000 0.000987 0.000469 0.000300 0.000217 0.000168 0.000134
0.010723 1541321.639779 0.000000 0.000000 0.000000 0.000000 0.000000 1.000085 0.000000 0.000000 0.000000 0.000000 0.000000 0.001120 0.000537 0.000342 0.000245 0.000189 0.000151
0.011498 1796007.166100 0.000000 0.000000 0.000000 0.000000 0.000000 1.000088 0.000000 0.000000 0.000000 0.000000 0.000000 0.001275 0.000614 0.000390 0.000277 0.000212 0.000170
0.012328 2091040.340540 0.000000 0.000000 0.000000 0.000000 0.000000 1.000091 0.000000 0.000000 0.000000 0.000000 0.000000 0.001451 0.000703 0.000446 0.000318 0.000240 0.000190
0.013219 2420801.267576 0.000000 0.000000 0.000000 0.000000 0.000000 1.000094 0.000000 0.000000 0.000000 0.000000 0.000000 0.001647 0.000805 0.000508 0.000361 0.000272 0.000214
0.014175 2792590.633439 1204694.362501 0.000000 0.000000 0.000000 0.000000 1.000097 1.000081 0.000000 0.000000 0.000000 0.000000 0.001867 0.000922 0.000582 0.000411 0.000309 0.000242
0.015199 3220242.767732 1423189.654021 0.000000 0.000000 0.000000 0.000000 1.000100 1.000084 0.000000 0.000000 0.000000 0.000000 0.002115 0.001052 0.000669 0.000468 0.000351 0.000275
0.016298 3718748.274523 1662656.614849 1016270.787320 0.000000 0.000000 0.000000 1.000104 1.000087 1.000077 0.000000 0.000000 0.000000 0.002398 0.001201 0.000768 0.000539 0.000401 0.000312
0.017475 4288554.165926 1947791.655573 1201061.200921 0.000000 0.000000 0.000000 1.000107 1.000090 1.000080 0.000000 0.000000 0.000000 0.002721 0.001372 0.000878 0.000618 0.000460 0.000357
0.018738 4927443.885689 2278861.549069 1412668.200656 0.000000 0.000000 0.000000 1.000110 1.000094 1.000083 0.000000 0.000000 0.000000 0.003084 0.001567 0.001005 0.000708 0.000526 0.000405
0.020092 5667181.403093 2641934.167289 1657204.244764 1088927.402569 0.000000 0.000000 1.000113 1.000097 1.000087 1.000078 0.000000 0.000000 0.003497 0.001785 0.001152 0.000810 0.000603 0.000462
0.021544 6514090.886442 3053457.620416 1932439.037148 1285568.136111 0.000000 0.000000 1.000116 1.000100 1.000090 1.000081 0.000000 0.000000 0.003965 0.002033 0.001319 0.000932 0.000692 0.000531
0.023101 7493368.767078 3525695.684450 2237719.879439 1517565.484247 0.000000 0.000000 1.000119 1.000103 1.000093 1.000085 0.000000 0.000000 0.004498 0.002317 0.001504 0.001070 0.000798 0.000611
0.024771 8617710.588010 4071231.637164 2587239.208618 1771214.323938 0.000000 0.000000 1.000122 1.000106 1.000096 1.000088 0.000000 0.000000 0.005104 0.002641 0.001711 0.001220 0.000916 0.000704
0.026561 9878098.505742 4697735.417891 2986247.950689 2063731.994139 0.000000 0.000000 1.000125 1.000109 1.000099 1.000091 0.000000 0.000000 0.005782 0.003012 0.001947 0.001392 0.001048 0.000808
0.028480 11305282.488234 5423583.664985 3453943.224196 2396029.587521 1715469.639348 0.000000 1.000128 1.000112 1.000102 1.000095 1.000088 0.000000 0.006547 0.003435 0.002222 0.001588 0.001199 0.000925
0.030539 12907035.957677 6254141.736381 3987371.425446 2773472.384613 2022075.953563 0.000000 1.000131 1.000116 1.000106 1.000098 1.000091 0.000000 0.007405 0.003914 0.002536 0.001808 0.001371 0.001062
0.032745 14726345.637057 7206361.754805 4602564.883564 3200934.604809 2347421.840536 0.000000 1.000133 1.000119 1.000109 1.000101 1.000094 0.000000 0.008377 0.004460 0.002897 0.002060 0.001559 0.001212
0.035112 16788133.029641 8301303.276188 5302593.791202 3691622.174729 2714147.139518 1999725.598151 1.000136 1.000122 1.000112 1.000104 1.000097 1.000091 0.009479 0.005083 0.003304 0.002347 0.001773 0.001380
0.037649 19129163.367332 9548649.901363 6114953.979651 4258533.586436 3140249.536373 2359689.202454 1.000139 1.000125 1.000115 1.000107 1.000101 1.000095 0.010729 0.005791 0.003770 0.002675 0.002017 0.001569
0.040370 21754845.287139 10975954.897226 7049661.483241 4920176.970369 3626155.074423 2743435.445973 1.000142 1.000128 1.000118 1.000110 1.000104 1.000098 0.012137 0.006598 0.004304 0.003057 0.002300 0.001785
0.043288 24724169.407680 12585312.702873 8118685.826824 5678229.395894 4192368.359855 3178180.774912 1.000145 1.000131 1.000121 1.000113 1.000107 1.000101 0.013734 0.007513 0.004919 0.003495 0.002630 0.002031
0.046416 28092032.817973 14422054.018711 9340936.842837 6554670.637791 4837785.112224 3676619.931865 1.000148 1.000134 1.000124 1.000117 1.000110 1.000104 0.015548 0.008552 0.005619 0.004000 0.003009 0.002317
0.049770 31927520.592702 16519817.931991 10722962.584223 7562779.538454 5585446.869235 4249891.430758 1.000151 1.000137 1.000127 1.000120 1.000113 1.000107 0.017615 0.009740 0.006412 0.004579 0.003447 0.002650
0.053367 36309586.691865 18932543.785911 12298791.161834 8706995.569821 6451342.227126 4922190.062149 1.000154 1.000140 1.000130 1.000123 1.000116 1.000110 0.019977 0.011111 0.007310 0.005233 0.003949 0.003039
0.057224 41270460.579619 21683867.490932 14105358.578172 10011289.542484 7439452.850454 5700617.355916 1.000157 1.000143 1.000133 1.000126 1.000120 1.000114 0.022648 0.012679 0.008334 0.005977 0.004519 0.003486
0.061359 46896067.225615 24855284.718556 16213133.204317 11505889.239547 8573715.588198 6587027.890537 1.000159 1.000146 1.000137 1.000129 1.000123 1.000117 0.025678 0.014479 0.009526 0.006832 0.005177 0.003995
0.065793 53274700.340997 28495505.084591 18625657.094303 13229130.916310 9872272.154624 7599649.868807 1.000162 1.000149 1.000140 1.000132 1.000126 1.000120 0.029109 0.016542 0.010897 0.007818 0.005929 0.004579
0.070548 60482086.730166 32694402.016390 21405651.249167 15220660.401777 11379788.967456 8765104.334026 1.000165 1.000152 1.000143 1.000135 1.000129 1.000123 0.032994 0.018907 0.012464 0.008950 0.006792 0.005244
0.075646 68624833.920778 37494985.938215 24605443.433044 17505610.053038 13119280.045119 10119485.506132 1.000168 1.000155 1.000146 1.000139 1.000132 1.000127 0.037374 0.021604 0.014267 0.010244 0.007786 0.006017
0.081113 77817022.185993 42985344.940635 28287233.322680 20140753.129968 15116932.759585 11693993.455097 1.000171 1.000158 1.000149 1.000142 1.000135 1.000130 0.042332 0.024684 0.016350 0.011738 0.008923 0.006912
0.086975 88098392.881317 49237581.135490 32504725.008716 23216996.635329 17431942.550006 13504799.387059 1.000174 1.000161 1.000152 1.000145 1.000139 1.000133 0.047901 0.028182 0.018733 0.013477 0.010241 0.007937
0.093260 99649885.916634 56329469.163093 37315863.126354 26717703.696700 20116130.535675 15612688.438144 1.000177 1.000164 1.000155 1.000148 1.000142 1.000136 0.054205 0.032137 0.021455 0.015452 0.011763 0.009127
0.100000 112498879.673284 64384742.073407 42822908.378357 30767015.543279 23207449.036379 18036673.254269 1.000179 1.000168 1.000158 1.000151 1.000145 1.000139 0.061256 0.036631 0.024569 0.017737 0.013512 0.010493
0.107227 126799069.467371 73553757.023044 49092596.930635 35419216.806631 26780572.679450 20848917.016516 1.000182 1.000170 1.000162 1.000154 1.000148 1.000143 0.069139 0.041725 0.028093 0.020355 0.015532 0.012070
0.114976 142718609.820100 83927213.531630 56200204.017566 40711599.456396 30919763.760878 24116398.413832 1.000185 1.000173 1.000165 1.000158 1.000152 1.000146 0.077945 0.047487 0.032093 0.023321 0.017862 0.013893
0.123285 160512411.895426 95638150.611165 64251303.139488 46774868.058907 35617118.431071 27894254.070445 1.000187 1.000176 1.000168 1.000161 1.000155 1.000149 0.087820 0.053983 0.036628 0.026716 0.020504 0.015992
0.132194 180523331.576044 108974749.267867 73339642.912410 53695859.038802 41038972.516076 32249775.753164 1.000190 1.000179 1.000171 1.000164 1.000158 1.000153 0.098959 0.061383 0.041767 0.030589 0.023541 0.018397
0.141747 203055503.390367 124157569.739189 83669405.410262 61525532.718411 47214044.161940 37276220.912921 1.000193 1.000182 1.000174 1.000167 1.000161 1.000156 0.111483 0.069785 0.047612 0.034989 0.027001 0.021169
0.151991 228374536.821426 141475542.897541 95553935.287458 70440316.435053 54236836.592806 42976853.427598 1.000196 1.000185 1.000177 1.000170 1.000164 1.000159 0.125526 0.079350 0.054349 0.040024 0.030948 0.024308
0.162975 256945223.395352 161190046.267685 109191783.623071 80624957.316335 62232940.469775 49504426.906352 1.000198 1.000188 1.000180 1.000173 1.000167 1.000162 0.141292 0.090190 0.062082 0.045809 0.035462 0.027923
0.174753 288964954.561656 183613844.066276 124844372.127076 92302431.919800 71403244.338189 56947114.157017 1.000201 1.000191 1.000183 1.000176 1.000171 1.000165 0.158880 0.102489 0.070898 0.052463 0.040667 0.032070
0.187382 324774748.010190 209088029.507307 142970998.565857 105738107.166821 81902129.667673 65533074.995848 1.000204 1.000194 1.000186 1.000179 1.000174 1.000169 0.178459 0.116443 0.080998 0.060090 0.046662 0.036899
0.200923 364664608.890324 237789711.760531 163997805.770399 121306901.416784 93955603.840702 75324812.675998 1.000206 1.000197 1.000189 1.000182 1.000177 1.000172 0.200158 0.132145 0.092615 0.068879 0.053565 0.042431
0.215443 408890653.960787 270579139.890410 188432055.447912 139413023.616752 108023454.555915 86667481.444682 1.000209 1.000200 1.000192 1.000186 1.000180 1.000175 0.224125 0.149994 0.105991 0.079072 0.061626 0.048887
0.231013 457838665.965491 307653178.821873 216602348.801445 160199009.762027 124374874.221857 99858518.217400 1.000211 1.000203 1.000195 1.000189 1.000183 1.000178 0.250575 0.170016 0.121318 0.090762 0.071009 0.056455
0.247708 511866715.842551 349542769.453011 249318159.300750 184475152.286784 143335870.312160 115219629.446748 1.000214 1.000206 1.000198 1.000192 1.000187 1.000182 0.279826 0.192421 0.139016 0.104352 0.081833 0.065272
0.265609 570366388.933317 396304024.030949 286965332.224764 212955785.281762 165809861.739669 133322756.971012 1.000216 1.000208 1.000202 1.000195 1.000190 1.000185 0.311702 0.217298 0.159220 0.120187 0.094525 0.075629
0.284804 633060114.783579 447809444.287717 328925970.030736 246015807.200421 192424280.728097 154791009.422468 1.000219 1.000211 1.000205 1.000198 1.000193 1.000189 0.346162 0.244538 0.181448 0.138302 0.109409 0.087822
0.305386 700035344.443580 503841860.381205 375849992.773921 284395509.186976 223789665.591614 180020687.485460 1.000221 1.000214 1.000208 1.000202 1.000197 1.000192 0.383182 0.274209 0.205915 0.158928 0.126784 0.102078
0.327455 771670885.841899 564506266.731137 427749193.588257 328940181.257583 260512271.069958 210185794.008592 1.000223 1.000216 1.000210 1.000205 1.000200 1.000196 0.423009 0.306338 0.232615 0.182172 0.146736 0.118948
0.351119 848962058.925957 627823826.677958 482467564.261043 379140997.051063 303023739.288720 245916791.889584 1.000225 1.000219 1.000213 1.000208 1.000203 1.000199 0.465957 0.340561 0.260987 0.207858 0.169166 0.138484
0.376494 933648359.991575 695608888.853659 540461530.606859 434734043.649831 352062303.677006 287965382.479977 1.000228 1.000221 1.000216 1.000211 1.000207 1.000203 0.512666 0.377660 0.291235 0.235851 0.194287 0.160637
0.403702 1027319846.721072 768937882.489632 601126904.787708 493129173.343579 406135103.242145 337007297.994784 1.000230 1.000223 1.000218 1.000214 1.000210 1.000206 0.563586 0.417975 0.323580 0.265647 0.221638 0.185645
0.432876 1130943205.705737 849084500.242114 665820499.909339 553259514.437693 463506257.091325 391617266.612452 1.000232 1.000226 1.000220 1.000216 1.000213 1.000209 0.618579 0.462085 0.358724 0.297009 0.250646 0.212974
0.464159 1246279662.982398 937714386.644826 735736049.181144 616309674.166235 524317464.129054 450585653.608359 1.000234 1.000228 1.000223 1.000219 1.000216 1.000212 0.677914 0.510555 0.397245 0.330559 0.281485 0.242337
0.497702 1370742647.664912 1036987375.278611 813026041.226487 683415889.316599 585903863.305349 509791420.611112 1.000236 1.000230 1.000225 1.000221 1.000218 1.000215 0.739539 0.564303 0.440030 0.366862 0.313717 0.272725
0.533670 1498623807.962053 1148427325.573145 899821056.422808 755527475.613698 649826462.477197 569474916.931501 1.000238 1.000233 1.000227 1.000224 1.000220 1.000218 0.800431 0.623652 0.488025 0.406521 0.347913 0.304196
0.572237 1620738016.009875 1271392636.229820 998394231.101130 835660981.114504 718929967.911233 631928384.276919 1.000240 1.000235 1.000230 1.000226 1.000223 1.000220 0.856964 0.687636 0.542123 0.450867 0.385349 0.337557
0.613591 1728731706.205304 1399311846.492785 1111846653.304410 926772682.526417 795518511.799615 699530392.923357 1.000241 1.000237 1.000232 1.000228 1.000225 1.000222 0.906455 0.752172 0.603566 0.501369 0.427219 0.373943
0.657933 1818538684.970068 1526460935.701385 1239687425.593613 1030754485.709734 882196714.802913 774486249.403005 1.000242 1.000239 1.000235 1.000231 1.000227 1.000225 0.947711 0.814521 0.671253 0.558596 0.474980 0.414634
0.705480 1883989557.620198 1644896121.011073 1376911977.716459 1149308217.098750 981846930.144062 859349916.893935 1.000243 1.000240 1.000237 1.000233 1.000230 1.000227 0.978308 0.871102 0.741498 0.622724 0.529948 0.461126
0.756463 1918582863.877967 1748674037.529853 1515693376.748410 1281654132.449549 1096144234.095648 956178405.608382 1.000243 1.000242 1.000239 1.000236 1.000232 1.000230 0.995048 0.919740 0.809841 0.692280 0.592314 0.514210
0.811131 1928184107.580365 1825179260.403216 1648410934.796212 1425562661.445399 1227977973.620763 1068386505.911280 1.000243 1.000243 1.000241 1.000238 1.000235 1.000232 0.999869 0.954681 0.872931 0.765079 0.662798 0.575470
0.869749 1928444068.560647 1879020033.581450 1768902408.050669 1579965524.105140 1379505468.118520 1200594010.201525 1.000243 1.000243 1.000242 1.000240 1.000238 1.000235 1.000002 0.979289 0.929367 0.840813 0.741621 0.646735
0.932603 1928444068.560647 1908523223.878662 1855949259.591576 1719511798.342283 1544663767.324330 1361713393.818324 1.000243 1.000244 1.000243 1.000242 1.000240 1.000238 1.000002 0.993143 0.970508 0.908098 0.825063 0.732365
1.000000 1928444068.560647 1921090407.189420 1904154025.897083 1826066489.121848 1694025240.759417 1532471881.899213 1.000243 1.000244 1.000244 1.000243 1.000242 1.000240 1.000002 0.999295 0.993816 0.959140 0.898142 0.819990
