# t[BJD] flux_norm_perf flux_norm_noise flux_norm_err
2454966.351387 -11.496830 -11.597900 0.398179
2454966.371821 -11.427836 -11.331123 0.398179
2454966.392255 -11.358841 -10.992538 0.398179
2454966.412689 -11.289847 -11.967151 0.398179
2454966.433123 -11.220853 -11.184004 0.398179
2454966.453557 -11.151859 -11.464626 0.398179
2454966.473991 -11.082864 -11.096398 0.398179
2454966.494425 -11.013870 -10.812239 0.398179
2454966.514859 -10.944035 -10.725896 0.398179
2454966.535293 -10.873933 -10.930939 0.398179
2454966.555727 -10.803832 -11.340689 0.398179
2454966.576161 -10.733731 -9.909075 0.398179
2454966.596595 -10.663629 -10.788238 0.398179
2454966.617029 -10.593528 -10.767290 0.398179
2454966.637463 -10.523427 -10.467967 0.398179
2454966.657897 -10.453325 -10.610753 0.398179
2454966.678331 -10.383168 -10.771383 0.398179
2454966.698765 -10.312511 -10.118150 0.398179
2454966.719199 -10.241853 -10.217112 0.398179
2454966.739633 -10.171196 -9.825792 0.398179
2454966.760067 -10.100539 -10.661916 0.398179
2454966.780501 -10.029882 -10.932703 0.398179
2454966.800935 -9.959225 -10.306239 0.398179
2454966.821369 -9.888567 -9.443799 0.398179
2454966.841803 -9.817910 -10.429771 0.398179
2454966.862237 -9.747245 -9.379646 0.398179
2454966.882671 -9.676571 -10.079994 0.398179
2454966.903105 -9.605896 -9.722763 0.398179
2454966.923539 -9.535222 -9.031007 0.398179
2454966.943973 -9.464547 -9.364990 0.398179
2454966.964407 -9.393873 -8.725683 0.398179
2454966.984841 -9.323199 -8.867314 0.398179
2454967.005275 -9.252524 -8.588694 0.398179
2454967.025709 -9.181850 -8.789066 0.398179
2454967.046143 -9.111567 -8.775199 0.398179
2454967.066577 -9.041392 -9.475707 0.398179
2454967.087011 -8.971217 -9.100225 0.398179
2454967.107445 -8.901042 -9.170920 0.398179
2454967.127879 -8.830867 -9.298897 0.398179
2454967.148313 -8.760692 -9.144890 0.398179
2454967.168747 -8.690517 -9.111832 0.398179
2454967.189181 -8.620342 -9.227098 0.398179
2454967.209615 -8.550292 -8.284641 0.398179
2454967.230049 -8.481102 -8.197371 0.398179
2454967.250483 -8.411913 -8.676336 0.398179
2454967.270917 -8.342723 -8.853053 0.398179
2454967.291351 -8.273534 -8.650818 0.398179
2454967.311785 -8.204345 -7.859403 0.398179
2454967.332219 -8.135155 -7.803102 0.398179
2454967.352653 -8.065966 -8.598346 0.398179
2454967.373087 -7.996776 -7.901723 0.398179
2454967.393521 -7.928259 -7.788098 0.398179
2454967.413955 -7.860504 -7.976962 0.398179
2454967.434389 -7.792750 -7.311635 0.398179
2454967.454823 -7.724995 -7.338516 0.398179
2454967.475257 -7.657240 -7.719784 0.398179
2454967.495691 -7.589485 -7.200035 0.398179
2454967.516125 -7.521730 -8.715544 0.398179
2454967.536559 -7.453975 -7.305482 0.398179
2454967.556993 -7.386220 -7.909825 0.398179
2454967.577427 -7.319957 -7.566376 0.398179
2454967.597861 -7.254042 -6.999151 0.398179
2454967.618295 -7.188127 -7.205172 0.398179
2454967.638729 -7.122212 -7.423506 0.398179
2454967.659163 -7.056297 -7.861623 0.398179
2454967.679597 -6.990382 -7.414474 0.398179
2454967.700031 -6.924467 -7.426836 0.398179
2454967.720465 -6.858553 -7.339418 0.398179
2454967.740899 -6.792973 -7.397113 0.398179
2454967.761333 -6.729256 -6.653774 0.398179
2454967.781767 -6.665539 -6.402087 0.398179
2454967.802201 -6.601823 -6.206870 0.398179
2454967.822635 -6.538106 -6.203455 0.398179
2454967.843069 -6.474390 -7.132715 0.398179
2454967.863503 -6.410673 -5.878355 0.398179
2454967.883937 -6.346956 -6.779325 0.398179
2454967.904371 -6.283240 -6.147200 0.398179
2454967.924805 -6.220761 -6.126113 0.398179
2454967.945239 -6.159551 -6.277124 0.398179
2454967.965673 -6.098341 -6.323893 0.398179
2454967.986107 -6.037130 -5.790024 0.398179
2454968.006541 -5.975920 -6.210813 0.398179
2454968.026975 -5.914709 -5.993883 0.398179
2454968.047409 -5.853499 -5.670988 0.398179
2454968.067843 -5.792289 -5.301438 0.398179
2454968.088277 -5.731078 -6.581849 0.398179
2454968.108711 -5.672177 -5.771430 0.398179
2454968.129145 -5.613730 -5.545525 0.398179
2454968.149579 -5.555282 -5.460902 0.398179
2454968.170013 -5.496835 -5.760503 0.398179
2454968.190447 -5.438387 -5.152096 0.398179
2454968.210881 -5.379939 -5.040948 0.398179
2454968.231315 -5.321492 -4.981570 0.398179
2454968.251749 -5.263044 -5.139615 0.398179
2454968.272183 -5.205124 -5.593880 0.398179
2454968.292617 -5.149645 -5.174844 0.398179
2454968.313051 -5.094165 -5.029694 0.398179
2454968.333485 -5.038686 -5.114303 0.398179
2454968.353919 -4.983206 -4.821184 0.398179
2454968.374353 -4.927727 -5.057258 0.398179
2454968.394787 -4.872247 -4.388080 0.398179
2454968.415221 -4.816768 -4.894264 0.398179
2454968.435655 -4.761288 -4.136020 0.398179
2454968.456089 -4.707431 -4.998415 0.398179
2454968.476523 -4.655075 -5.372525 0.398179
2454968.496957 -4.602719 -4.071338 0.398179
2454968.517391 -4.550362 -4.293089 0.398179
2454968.537825 -4.498006 -4.567970 0.398179
2454968.558259 -4.445650 -5.123892 0.398179
2454968.578693 -4.393294 -4.621773 0.398179
2454968.599127 -4.340937 -4.788930 0.398179
2454968.619561 -4.288581 -3.831375 0.398179
2454968.639995 -4.239008 -4.426800 0.398179
2454968.660429 -4.189882 -3.425375 0.398179
2454968.680863 -4.140757 -3.398442 0.398179
2454968.701297 -4.091631 -3.817063 0.398179
2454968.721731 -4.042506 -4.379115 0.398179
2454968.742165 -3.993380 -4.150275 0.398179
2454968.762599 -3.944255 -4.263835 0.398179
2454968.783033 -3.895129 -3.494712 0.398179
2454968.803467 -3.846673 -3.792187 0.398179
2454968.823901 -3.800841 -3.717254 0.398179
2454968.844335 -3.755009 -3.578112 0.398179
2454968.864769 -3.709178 -3.838148 0.398179
2454968.885203 -3.663346 -3.956550 0.398179
2454968.905637 -3.617514 -3.334414 0.398179
2454968.926071 -3.571683 -3.646115 0.398179
2454968.946505 -3.525851 -3.923628 0.398179
2454968.966939 -3.480019 -3.360388 0.398179
2454968.987373 -3.435994 -3.476973 0.398179
2454969.007807 -3.393478 -3.498663 0.398179
2454969.028241 -3.350962 -2.853410 0.398179
2454969.048675 -3.308446 -2.593610 0.398179
2454969.069109 -3.265930 -3.157721 0.398179
2454969.089543 -3.223414 -3.017800 0.398179
2454969.109977 -3.180898 -2.995640 0.398179
2454969.130411 -3.138382 -3.150642 0.398179
2454969.150845 -3.095867 -3.000768 0.398179
2454969.171279 -3.056278 -2.883081 0.398179
2454969.191713 -3.017063 -2.744033 0.398179
2454969.212147 -2.977848 -3.524575 0.398179
2454969.232581 -2.938634 -2.962239 0.398179
2454969.253015 -2.899419 -2.105108 0.398179
2454969.273449 -2.860204 -2.300956 0.398179
2454969.293883 -2.820990 -2.814344 0.398179
2454969.314317 -2.781775 -2.714715 0.398179
2454969.334751 -2.743304 -3.080820 0.398179
2454969.355185 -2.707344 -1.722627 0.398179
2454969.375619 -2.671384 -2.069657 0.398179
2454969.396053 -2.635423 -3.077434 0.398179
2454969.416487 -2.599463 -2.130996 0.398179
2454969.436921 -2.563503 -2.562811 0.398179
2454969.457355 -2.527543 -2.249347 0.398179
2454969.477789 -2.491583 -2.449834 0.398179
2454969.498223 -2.455623 -2.098772 0.398179
2454969.518657 -2.421476 -2.230742 0.398179
2454969.539091 -2.388696 -2.531447 0.398179
2454969.559525 -2.355916 -2.443273 0.398179
2454969.579959 -2.323136 -1.837746 0.398179
2454969.600393 -2.290356 -3.198800 0.398179
2454969.620827 -2.257576 -2.654694 0.398179
2454969.641261 -2.224796 -1.735427 0.398179
2454969.661695 -2.192016 -1.510814 0.398179
2454969.682129 -2.159236 -2.062036 0.398179
2454969.702563 -2.129267 -2.729186 0.398179
2454969.722997 -2.099570 -1.889799 0.398179
2454969.743431 -2.069872 -0.947150 0.398179
2454969.763865 -2.040175 -2.518318 0.398179
2454969.784299 -2.010477 -2.254493 0.398179
2454969.804733 -1.980780 -1.544944 0.398179
2454969.825167 -1.951082 -1.404899 0.398179
2454969.845601 -1.921385 -2.297594 0.398179
2454969.866035 -1.892440 -1.309314 0.398179
2454969.886469 -1.865709 -1.762648 0.398179
2454969.906903 -1.838978 -2.267287 0.398179
2454969.927337 -1.812246 -2.306016 0.398179
2454969.947771 -1.785515 -1.313659 0.398179
2454969.968205 -1.758783 -2.191252 0.398179
2454969.988639 -1.732052 -1.793629 0.398179
2454970.009073 -1.705321 -1.500681 0.398179
2454970.029507 -1.678589 -1.937414 0.398179
2454970.049941 -1.653546 -1.994274 0.398179
2454970.070375 -1.629650 -1.871663 0.398179
2454970.090809 -1.605753 -0.992940 0.398179
2454970.111243 -1.581857 -1.823949 0.398179
2454970.131677 -1.557960 -0.722289 0.398179
2454970.152111 -1.534063 -2.307533 0.398179
2454970.172545 -1.510167 -0.605967 0.398179
2454970.192979 -1.486270 -1.610285 0.398179
2454970.213413 -1.462374 -1.160711 0.398179
2454970.233847 -1.441001 -2.064999 0.398179
2454970.254281 -1.419797 -1.327253 0.398179
2454970.274715 -1.398593 -1.129007 0.398179
2454970.295149 -1.377389 -1.569556 0.398179
2454970.315583 -1.356185 -1.961022 0.398179
2454970.336017 -1.334981 -1.917841 0.398179
2454970.356451 -1.313777 -1.230005 0.398179
2454970.376885 -1.292573 -1.756235 0.398179
2454970.397319 -1.272079 -0.972126 0.398179
2454970.417753 -1.253417 -1.815347 0.398179
2454970.438187 -1.234756 -0.737613 0.398179
2454970.458621 -1.216094 -1.250385 0.398179
2454970.479055 -1.197432 -0.941842 0.398179
2454970.499489 -1.178771 -0.959046 0.398179
2454970.519923 -1.160109 -1.445658 0.398179
2454970.540357 -1.141448 -0.902579 0.398179
2454970.560791 -1.122786 -1.160138 0.398179
2454970.581225 -1.105608 -0.943580 0.398179
2454970.601659 -1.089334 -0.667199 0.398179
2454970.622093 -1.073061 -1.092565 0.398179
2454970.642527 -1.056787 -1.310151 0.398179
2454970.662961 -1.040514 -0.587308 0.398179
2454970.683395 -1.024240 -0.856339 0.398179
2454970.703829 -1.007967 -1.058612 0.398179
2454970.724263 -0.991693 -1.224465 0.398179
2454970.744697 -0.975420 -1.388034 0.398179
2454970.765131 -0.961295 -0.703582 0.398179
2454970.785565 -0.947253 -1.345737 0.398179
2454970.805999 -0.933211 -0.760713 0.398179
2454970.826433 -0.919169 -0.498610 0.398179
2454970.846867 -0.905127 -1.457474 0.398179
2454970.867301 -0.891085 -1.328584 0.398179
2454970.887735 -0.877043 -1.010579 0.398179
2454970.908169 -0.863001 -1.264560 0.398179
2454970.928603 -0.849591 -0.948139 0.398179
2454970.949037 -0.837624 -1.035943 0.398179
2454970.969471 -0.825658 -0.658529 0.398179
2454970.989905 -0.813691 -0.659449 0.398179
2454971.010339 -0.801724 -1.033176 0.398179
2454971.030773 -0.789758 -0.687451 0.398179
2454971.051207 -0.777791 -0.368884 0.398179
2454971.071641 -0.765824 -0.849089 0.398179
2454971.092075 -0.753858 -0.834110 0.398179
2454971.112509 -0.743133 -0.918286 0.398179
2454971.132943 -0.733087 -0.774217 0.398179
2454971.153377 -0.723042 -0.530817 0.398179
2454971.173811 -0.712997 -0.287136 0.398179
2454971.194245 -0.702951 -0.814896 0.398179
2454971.214679 -0.692906 -0.693536 0.398179
2454971.235113 -0.682860 -0.413474 0.398179
2454971.255547 -0.672815 0.150524 0.398179
2454971.275981 -0.662770 -1.647921 0.398179
2454971.296415 -0.654475 -0.548494 0.398179
2454971.316849 -0.646200 -0.472987 0.398179
2454971.337283 -0.637926 -0.719677 0.398179
2454971.357717 -0.629652 -0.804469 0.398179
2454971.378151 -0.621378 -1.017186 0.398179
2454971.398585 -0.613103 -0.271946 0.398179
2454971.419019 -0.604829 0.011733 0.398179
2454971.439453 -0.596555 -0.104898 0.398179
2454971.459887 -0.588817 -0.465020 0.398179
2454971.480321 -0.582169 -0.168273 0.398179
2454971.500755 -0.575521 -1.094718 0.398179
2454971.521189 -0.568873 -1.034494 0.398179
2454971.541623 -0.562224 -0.244352 0.398179
2454971.562057 -0.555576 -1.025942 0.398179
2454971.582491 -0.548928 -0.052968 0.398179
2454971.602925 -0.542280 -0.271770 0.398179
2454971.623359 -0.535631 -0.237570 0.398179
2454971.643793 -0.529982 -0.572078 0.398179
2454971.664227 -0.524821 -0.266989 0.398179
2454971.684661 -0.519660 -1.614179 0.398179
2454971.705095 -0.514499 -0.963434 0.398179
2454971.725529 -0.509337 -0.431754 0.398179
2454971.745963 -0.504176 -0.180174 0.398179
2454971.766397 -0.499015 -0.645400 0.398179
2454971.786831 -0.493854 -0.989405 0.398179
2454971.807265 -0.488711 -0.206012 0.398179
2454971.827699 -0.484904 -0.266790 0.398179
2454971.848133 -0.481098 -0.128461 0.398179
2454971.868567 -0.477292 -0.493860 0.398179
2454971.889001 -0.473485 -0.890332 0.398179
2454971.909435 -0.469679 -0.281153 0.398179
2454971.929869 -0.465872 -0.326835 0.398179
2454971.950303 -0.462066 -1.161518 0.398179
2454971.970737 -0.458259 -0.285512 0.398179
2454971.991171 -0.454890 -0.087819 0.398179
2454972.011605 -0.452313 -0.428721 0.398179
2454972.032039 -0.449737 -1.057888 0.398179
2454972.052473 -0.447160 -0.758813 0.398179
2454972.072907 -0.444583 -0.007779 0.398179
2454972.093341 -0.442007 0.053495 0.398179
2454972.113775 -0.439430 -0.738607 0.398179
2454972.134209 -0.436854 -0.684328 0.398179
2454972.154643 -0.434277 -0.719632 0.398179
2454972.175077 -0.432476 -0.576286 0.398179
2454972.195511 -0.431012 -0.309828 0.398179
2454972.215945 -0.429548 -0.359560 0.398179
2454972.236379 -0.428084 -0.344359 0.398179
2454972.256813 -0.426620 -0.721325 0.398179
2454972.277247 -0.425156 -0.436380 0.398179
2454972.297681 -0.423692 -0.925820 0.398179
2454972.318115 -0.422228 -0.516863 0.398179
2454972.338549 -0.420803 0.363137 0.398179
2454972.358983 -0.420342 0.182670 0.398179
2454972.379417 -0.419881 -0.226268 0.398179
2454972.399851 -0.419420 -0.470493 0.398179
2454972.420285 -0.418959 -0.322051 0.398179
2454972.440719 -0.418498 -0.884791 0.398179
2454972.461153 -0.418037 -0.236150 0.398179
2454972.481587 -0.417577 -0.516573 0.398179
2454972.502021 -0.417116 -0.331918 0.398179
2454972.522455 -0.416998 -0.665270 0.398179
2454972.542889 -0.417439 -0.413658 0.398179
2454972.563323 -0.417880 0.138553 0.398179
2454972.583757 -0.418321 -0.649876 0.398179
2454972.604191 -0.418761 -0.894961 0.398179
2454972.624625 -0.419202 0.044489 0.398179
2454972.645059 -0.419643 -0.387784 0.398179
2454972.665493 -0.420084 -0.229662 0.398179
2454972.685927 -0.420525 -0.761168 0.398179
2454972.706361 -0.421549 -0.398883 0.398179
2454972.726795 -0.422798 -0.137255 0.398179
2454972.747229 -0.424047 -0.503032 0.398179
2454972.767663 -0.425296 -0.088055 0.398179
2454972.788097 -0.426544 -0.798641 0.398179
2454972.808531 -0.427793 0.100764 0.398179
2454972.828965 -0.429042 -0.175118 0.398179
2454972.849399 -0.430291 0.447492 0.398179
2454972.869833 -0.431586 -0.709165 0.398179
2454972.890267 -0.433557 -0.083488 0.398179
2454972.910701 -0.435528 -0.413098 0.398179
2454972.931135 -0.437498 -0.756488 0.398179
2454972.951569 -0.439469 -0.981209 0.398179
2454972.972003 -0.441440 -0.893940 0.398179
2454972.992437 -0.443411 -0.220762 0.398179
2454973.012871 -0.445381 0.173388 0.398179
2454973.033305 -0.447352 -0.194652 0.398179
2454973.053739 -0.449584 -0.382618 0.398179
2454973.074173 -0.452199 -0.459605 0.398179
2454973.094607 -0.454813 -0.290169 0.398179
2454973.115041 -0.457427 -0.909750 0.398179
2454973.135475 -0.460042 -0.845723 0.398179
2454973.155909 -0.462656 -0.090284 0.398179
2454973.176343 -0.465270 0.188584 0.398179
2454973.196777 -0.467884 -1.393186 0.398179
2454973.217211 -0.470499 -0.761963 0.398179
2454973.237645 -0.473541 -0.997318 0.398179
2454973.258079 -0.476727 -0.237445 0.398179
2454973.278513 -0.479914 -0.523916 0.398179
2454973.298947 -0.483100 -0.306692 0.398179
2454973.319381 -0.486287 -0.465700 0.398179
2454973.339815 -0.489473 -0.515417 0.398179
2454973.360249 -0.492660 -0.542745 0.398179
2454973.380683 -0.495846 -0.484245 0.398179
2454973.401117 -0.499078 -0.680760 0.398179
2454973.421551 -0.502773 -0.147507 0.398179
2454973.441985 -0.506467 -0.352966 0.398179
2454973.462419 -0.510161 -1.103590 0.398179
2454973.482853 -0.513856 -0.249853 0.398179
2454973.503287 -0.517550 -0.465803 0.398179
2454973.523721 -0.521244 -1.207888 0.398179
2454973.544155 -0.524938 -1.155588 0.398179
2454973.564589 -0.528633 -0.220775 0.398179
2454973.585023 -0.532521 -0.207433 0.398179
2454973.605457 -0.536665 -0.228072 0.398179
2454973.625891 -0.540810 -0.866388 0.398179
2454973.646325 -0.544954 -0.431291 0.398179
2454973.666759 -0.549098 -0.531107 0.398179
2454973.687193 -0.553242 -0.030272 0.398179
2454973.707627 -0.557386 0.168644 0.398179
2454973.728061 -0.561531 -0.940980 0.398179
2454973.748495 -0.565675 -0.448011 0.398179
2454973.768929 -0.570127 -0.617602 0.398179
2454973.789363 -0.574670 -0.196591 0.398179
2454973.809797 -0.579212 -0.571695 0.398179
2454973.830231 -0.583755 -0.790968 0.398179
2454973.850665 -0.588297 0.224395 0.398179
2454973.871099 -0.592840 -0.740222 0.398179
2454973.891533 -0.597383 -0.521336 0.398179
2454973.911967 -0.601925 0.097152 0.398179
2454973.932401 -0.606508 -1.316396 0.398179
2454973.952835 -0.611403 -0.801001 0.398179
2454973.973269 -0.616299 -0.727084 0.398179
2454973.993703 -0.621194 -1.464262 0.398179
2454974.014137 -0.626089 -0.891379 0.398179
2454974.034571 -0.630984 -0.457241 0.398179
2454974.055005 -0.635879 -0.910533 0.398179
2454974.075439 -0.640774 -1.287893 0.398179
2454974.095873 -0.645669 -1.393298 0.398179
2454974.116307 -0.650707 -0.926490 0.398179
2454974.136741 -0.655915 -1.107023 0.398179
2454974.157175 -0.661122 -0.827910 0.398179
2454974.177609 -0.666329 -0.211494 0.398179
2454974.198043 -0.671537 -0.280704 0.398179
2454974.218477 -0.676744 -1.129096 0.398179
2454974.238911 -0.681952 -1.125732 0.398179
2454974.259345 -0.687159 -0.829297 0.398179
2454974.279779 -0.692366 -0.535103 0.398179
2454974.300213 -0.697795 -1.022581 0.398179
2454974.320647 -0.703280 -0.439740 0.398179
2454974.341081 -0.708764 -0.013632 0.398179
2454974.361515 -0.714249 -0.357282 0.398179
2454974.381949 -0.719733 -0.173768 0.398179
2454974.402383 -0.725218 -0.692337 0.398179
2454974.422817 -0.730703 -1.282225 0.398179
2454974.443251 -0.736187 -0.685193 0.398179
2454974.463685 -0.741706 -1.399711 0.398179
2454974.484119 -0.747438 -0.739441 0.398179
2454974.504553 -0.753169 -0.890107 0.398179
2454974.524987 -0.758900 -0.292444 0.398179
2454974.545421 -0.764632 -0.584129 0.398179
2454974.565855 -0.770363 -0.880328 0.398179
2454974.586289 -0.776094 -1.271654 0.398179
2454974.606723 -0.781826 -1.895604 0.398179
2454974.627157 -0.787557 -0.955759 0.398179
2454974.647591 -0.793395 -0.734730 0.398179
2454974.668025 -0.799347 -0.891958 0.398179
2454974.688459 -0.805299 -0.439457 0.398179
2454974.708893 -0.811252 -1.617254 0.398179
2454974.729327 -0.817204 -0.260803 0.398179
2454974.749761 -0.823156 -1.326030 0.398179
2454974.770195 -0.829108 -0.090206 0.398179
2454974.790629 -0.835061 -0.797310 0.398179
2454974.811063 -0.841013 -0.990468 0.398179
2454974.831497 -0.847129 -0.895081 0.398179
2454974.851931 -0.853280 -0.966111 0.398179
2454974.872365 -0.859432 -0.723151 0.398179
2454974.892799 -0.865583 -1.035323 0.398179
2454974.913233 -0.871734 -1.070321 0.398179
2454974.933667 -0.877885 -0.473458 0.398179
2454974.954101 -0.884037 -0.457192 0.398179
2454974.974535 -0.890188 -0.730866 0.398179
2454974.994969 -0.896369 -1.275019 0.398179
2454975.015403 -0.902701 -0.900325 0.398179
2454975.035837 -0.909034 -1.156372 0.398179
2454975.056271 -0.915366 -0.522329 0.398179
2454975.076705 -0.921698 -1.304329 0.398179
2454975.097139 -0.928031 -0.910998 0.398179
2454975.117573 -0.934363 -1.393297 0.398179
2454975.138007 -0.940695 -0.255096 0.398179
2454975.158441 -0.947027 -0.961970 0.398179
2454975.178875 -0.953444 -1.382458 0.398179
2454975.199309 -0.959943 -1.410309 0.398179
2454975.219743 -0.966442 -0.908804 0.398179
2454975.240177 -0.972941 -1.318070 0.398179
2454975.260611 -0.979439 -1.358858 0.398179
2454975.281045 -0.985938 -0.637698 0.398179
2454975.301479 -0.992437 -1.088007 0.398179
2454975.321913 -0.998936 -1.027684 0.398179
2454975.342347 -1.005435 -1.331796 0.398179
2454975.362781 -1.012065 -1.047278 0.398179
2454975.383215 -1.018719 -0.568819 0.398179
2454975.403649 -1.025373 -0.395420 0.398179
2454975.424083 -1.032027 -1.057702 0.398179
2454975.444517 -1.038681 -0.830729 0.398179
2454975.464951 -1.045335 -1.129049 0.398179
2454975.485385 -1.051990 -1.081138 0.398179
2454975.505819 -1.058644 -0.962916 0.398179
2454975.526253 -1.065326 -1.146356 0.398179
2454975.546687 -1.072127 -1.251877 0.398179
2454975.567121 -1.078927 -0.740919 0.398179
2454975.587555 -1.085728 -0.918784 0.398179
2454975.607989 -1.092529 -0.499101 0.398179
2454975.628423 -1.099330 -0.782388 0.398179
2454975.648857 -1.106131 -1.568339 0.398179
2454975.669291 -1.112932 -0.756992 0.398179
2454975.689725 -1.119733 -1.096174 0.398179
2454975.710159 -1.126609 -1.554383 0.398179
2454975.730593 -1.133551 -0.706277 0.398179
2454975.751027 -1.140494 -0.326154 0.398179
2454975.771461 -1.147436 -1.027916 0.398179
2454975.791895 -1.154378 -2.220774 0.398179
2454975.812329 -1.161320 -1.299027 0.398179
2454975.832763 -1.168262 -1.346147 0.398179
2454975.853197 -1.175204 -1.449487 0.398179
2454975.873631 -1.182147 -1.402929 0.398179
2454975.894065 -1.189210 -1.114143 0.398179
2454975.914499 -1.196290 -1.331021 0.398179
2454975.934933 -1.203370 -0.707066 0.398179
2454975.955367 -1.210451 -1.331202 0.398179
2454975.975801 -1.217531 -0.862139 0.398179
2454975.996235 -1.224611 -1.778791 0.398179
2454976.016669 -1.231692 -1.752629 0.398179
2454976.037103 -1.238772 -1.310781 0.398179
2454976.057537 -1.245882 -1.733784 0.398179
2454976.077971 -1.253100 -1.361299 0.398179
2454976.098405 -1.260317 -1.776274 0.398179
2454976.118839 -1.267535 -1.410629 0.398179
2454976.139273 -1.274752 -1.538640 0.398179
2454976.159707 -1.281970 -1.211224 0.398179
2454976.180141 -1.289188 -1.828532 0.398179
2454976.200575 -1.296405 -0.941514 0.398179
2454976.221009 -1.303623 -1.226004 0.398179
2454976.241443 -1.310918 -0.812621 0.398179
2454976.261877 -1.318274 -1.197765 0.398179
2454976.282311 -1.325630 -0.502092 0.398179
2454976.302745 -1.332986 -1.462410 0.398179
2454976.323179 -1.340342 -1.184985 0.398179
2454976.343613 -1.347699 -0.884884 0.398179
2454976.364047 -1.355055 -1.155858 0.398179
2454976.384481 -1.362411 -1.300496 0.398179
2454976.404915 -1.369767 -1.229481 0.398179
