# t[BJD] flux_norm_perf-1 flux_norm_noise-1 flux_norm_err
2458216.542298 1.011215 1.013501 0.005322
2458216.542960 1.011225 1.008238 0.005322
2458216.543622 1.011197 1.009101 0.005322
2458216.544284 1.011416 1.008062 0.005322
2458216.544946 1.011464 1.007193 0.005322
2458216.545608 1.011278 1.012899 0.005322
2458216.546270 1.011221 1.004523 0.005322
2458216.546932 1.011052 0.998969 0.005322
2458216.547594 1.011128 1.016498 0.005322
2458216.548256 1.011259 1.017677 0.005322
2458216.548918 1.011191 1.013997 0.005322
2458216.549580 1.011237 1.005335 0.005322
2458216.550242 1.011191 1.019402 0.005322
2458216.550904 1.011211 1.006716 0.005322
2458216.551566 1.011375 1.019524 0.005322
2458216.552228 1.011313 1.010815 0.005322
2458216.552890 1.011151 1.002793 0.005322
2458216.553552 1.011196 1.011066 0.005322
2458216.554214 1.011220 1.000465 0.005322
2458216.554876 1.011260 1.025277 0.005322
2458216.555538 1.011338 1.004830 0.005322
2458216.556200 1.011230 1.007293 0.005322
2458216.556862 1.010976 1.002502 0.005322
2458216.557524 1.011044 1.007216 0.005322
2458216.558186 1.010953 1.015160 0.005322
2458216.558848 1.010772 1.016127 0.005322
2458216.559510 1.010588 1.017158 0.005322
2458216.560172 1.010651 1.014895 0.005322
2458216.560834 1.010611 1.009638 0.005322
2458216.561496 1.010583 1.004581 0.005322
2458216.562158 1.010614 1.010677 0.005322
2458216.562820 1.010477 1.017370 0.005322
2458216.563482 1.010287 1.014029 0.005322
2458216.564144 1.010121 1.008863 0.005322
2458216.564806 1.009924 1.009343 0.005322
2458216.565468 1.009810 1.010717 0.005322
2458216.566130 1.009628 1.004159 0.005322
2458216.566792 1.009543 1.005389 0.005322
2458216.567454 1.009399 1.003141 0.005322
2458216.568116 1.009296 1.006725 0.005322
2458216.568778 1.009271 1.012264 0.005322
2458216.569440 1.009328 1.011783 0.005322
2458216.570102 1.009404 1.002268 0.005322
2458216.570764 1.009325 1.008408 0.005322
2458216.571426 1.009255 1.013077 0.005322
2458216.572088 1.009104 1.011078 0.005322
2458216.572750 1.009117 1.005861 0.005322
2458216.573412 1.009189 1.005935 0.005322
2458216.574074 1.009029 1.007151 0.005322
2458216.574736 1.009016 1.000760 0.005322
2458216.575398 1.008883 1.010585 0.005322
2458216.576060 1.008765 1.012190 0.005322
2458216.576722 1.008684 1.024819 0.005322
2458216.577384 1.008538 1.017288 0.005322
2458216.578046 1.008531 1.012531 0.005322
2458216.578708 1.008264 1.010969 0.005322
2458216.579370 1.008079 1.007819 0.005322
2458216.580032 1.007954 1.001878 0.005322
2458216.580694 1.007726 1.001586 0.005322
2458216.581356 1.007648 1.015012 0.005322
2458216.582018 1.007365 1.004831 0.005322
2458216.582680 1.007249 1.011726 0.005322
2458216.583342 1.006968 1.003950 0.005322
2458216.584004 1.006825 1.007293 0.005322
2458216.584666 1.006752 0.995484 0.005322
2458216.585328 1.006865 1.009223 0.005322
2458216.585990 1.006859 1.013378 0.005322
2458216.586652 1.006914 1.011098 0.005322
2458216.587314 1.006802 1.013077 0.005322
2458216.587976 1.006914 1.008717 0.005322
2458216.588638 1.006772 1.004170 0.005322
2458216.589300 1.006628 1.013286 0.005322
2458216.589962 1.006370 1.008194 0.005322
2458216.590624 1.006273 0.998171 0.005322
2458216.591286 1.006267 1.004367 0.005322
2458216.591948 1.006078 1.005090 0.005322
2458216.592610 1.005916 1.001792 0.005322
2458216.593272 1.005743 1.008014 0.005322
2458216.593934 1.005583 1.000974 0.005322
2458216.594596 1.005393 1.002202 0.005322
2458216.595258 1.005119 1.007682 0.005322
2458216.595920 1.005141 1.007251 0.005322
2458216.596582 1.004798 1.005526 0.005322
2458216.597244 1.004566 1.006223 0.005322
2458216.597906 1.004470 1.004139 0.005322
2458216.598568 1.004448 1.008518 0.005322
2458216.599230 1.004296 1.003806 0.005322
2458216.599892 1.004134 1.011329 0.005322
2458216.600554 1.004009 1.006215 0.005322
2458216.601216 1.003850 1.001891 0.005322
2458216.601878 1.003815 0.994188 0.005322
2458216.602540 1.003634 0.998291 0.005322
2458216.603202 1.003397 0.999682 0.005322
2458216.603864 1.003215 1.002116 0.005322
2458216.604526 1.003094 0.993366 0.005322
2458216.605188 1.003098 1.000400 0.005322
2458216.605850 1.003146 1.011019 0.005322
2458216.606512 1.002979 1.001767 0.005322
2458216.607174 1.002695 1.004520 0.005322
2458216.607836 1.002418 1.001428 0.005322
2458216.608498 1.002523 1.001232 0.005322
2458216.609160 1.002356 0.995730 0.005322
2458216.609822 1.002284 1.008870 0.005322
2458216.610484 1.002373 0.999288 0.005322
2458216.611146 1.002183 1.006988 0.005322
2458216.611808 1.002046 1.002311 0.005322
2458216.612470 1.001867 0.998698 0.005322
2458216.613132 1.001632 1.005570 0.005322
2458216.613794 1.001603 1.009477 0.005322
2458216.614456 1.001606 0.999153 0.005322
2458216.615118 1.001291 0.999791 0.005322
2458216.615780 1.001285 0.998525 0.005322
2458216.616442 1.001150 1.002468 0.005322
2458216.617104 1.001061 0.994537 0.005322
2458216.617766 1.000976 0.998205 0.005322
2458216.618428 1.000728 1.016013 0.005322
2458216.619090 1.000588 1.002151 0.005322
2458216.619752 1.000374 1.002188 0.005322
2458216.620414 1.000478 1.002246 0.005322
2458216.621076 1.000617 0.998212 0.005322
2458216.621738 1.000532 0.998502 0.005322
2458216.622400 1.000311 1.003021 0.005322
2458216.623062 1.000344 0.997782 0.005322
2458216.623724 1.000235 0.997274 0.005322
2458216.624386 1.000338 0.999476 0.005322
2458216.625048 1.000471 0.999048 0.005322
2458216.625710 1.000578 0.997958 0.005322
2458216.626372 1.000464 1.000633 0.005322
2458216.627034 1.000285 0.998236 0.005322
2458216.627696 1.000142 1.003676 0.005322
2458216.628358 1.000062 1.001904 0.005322
2458216.629020 0.999893 1.000517 0.005322
2458216.629682 0.999956 0.998683 0.005322
2458216.630344 0.999965 1.000370 0.005322
2458216.631006 0.999901 1.000550 0.005322
2458216.631668 0.999799 1.013731 0.005322
2458216.632330 0.999813 1.000630 0.005322
2458216.632992 0.999910 0.999724 0.005322
2458216.633654 0.999651 1.002393 0.005322
2458216.634316 0.999626 1.006641 0.005322
2458216.634978 0.999545 0.992879 0.005322
2458216.635640 0.999417 1.003958 0.005322
2458216.636302 0.999335 1.003459 0.005322
2458216.636964 0.999305 0.998209 0.005322
2458216.637626 0.999468 1.001533 0.005322
2458216.638288 0.999438 0.995971 0.005322
2458216.638950 0.999358 0.999423 0.005322
2458216.639612 0.999192 0.999795 0.005322
2458216.640274 0.999244 0.999969 0.005322
2458216.640936 0.999134 1.000270 0.005322
2458216.641598 0.999093 0.998105 0.005322
2458216.642260 0.999146 0.993962 0.005322
2458216.642922 0.999130 0.992200 0.005322
2458216.643584 0.999068 0.988023 0.005322
2458216.644246 0.999031 1.002164 0.005322
2458216.644908 0.999113 0.999128 0.005322
2458216.645570 0.999099 0.992951 0.005322
2458216.646232 0.999116 1.001935 0.005322
2458216.646894 0.999156 1.002732 0.005322
2458216.647556 0.999116 0.997782 0.005322
2458216.648218 0.999150 0.991533 0.005322
2458216.648880 0.999121 1.002000 0.005322
2458216.649542 0.999247 0.990695 0.005322
2458216.650204 0.999310 1.000823 0.005322
2458216.650866 0.999131 0.999649 0.005322
2458216.651528 0.999118 1.001053 0.005322
2458216.652190 0.999251 0.994785 0.005322
2458216.652852 0.999244 1.006602 0.005322
2458216.653514 0.999215 1.001687 0.005322
2458216.654176 0.999343 0.996382 0.005322
2458216.654838 0.999248 0.996026 0.005322
2458216.655500 0.999279 1.007217 0.005322
2458216.656162 0.999370 0.992330 0.005322
2458216.656824 0.999493 1.000353 0.005322
2458216.657486 0.999413 0.996965 0.005322
2458216.658148 0.999310 1.002754 0.005322
2458216.658810 0.999507 1.008031 0.005322
2458216.659472 0.999460 0.999015 0.005322
2458216.660134 0.999490 0.998784 0.005322
2458216.660796 0.999797 1.005096 0.005322
2458216.661458 0.999794 0.990114 0.005322
2458216.662120 0.999603 0.997241 0.005322
2458216.662782 0.999954 1.011080 0.005322
2458216.663444 1.000120 0.992072 0.005322
2458216.664106 1.000218 1.001817 0.005322
2458216.664768 1.000583 1.001615 0.005322
2458216.665430 1.000644 0.991423 0.005322
2458216.666092 1.000873 1.000736 0.005322
2458216.666754 1.000951 1.008651 0.005322
2458216.667416 1.000998 1.004549 0.005322
2458216.668078 1.001146 0.998177 0.005322
2458216.668740 1.001325 1.006508 0.005322
2458216.669402 1.001551 1.007721 0.005322
2458216.670064 1.001771 1.003622 0.005322
2458216.670726 1.001811 0.994536 0.005322
2458216.671388 1.001896 0.998160 0.005322
2458216.672050 1.002204 0.995696 0.005322
2458216.672712 1.002372 0.991892 0.005322
2458216.673374 1.002487 1.006015 0.005322
2458216.674036 1.002740 1.001102 0.005322
2458216.674698 1.003003 1.008774 0.005322
2458216.675360 1.003259 1.011323 0.005322
2458216.676022 1.003317 1.001585 0.005322
2458216.676684 1.003393 1.006679 0.005322
2458216.677346 1.003594 0.990386 0.005322
2458216.678008 1.003845 0.993908 0.005322
2458216.678670 1.003839 0.998027 0.005322
2458216.679332 1.003913 1.009343 0.005322
2458216.679994 1.004011 1.005160 0.005322
2458216.680656 1.004245 1.000676 0.005322
2458216.681318 1.004254 1.010836 0.005322
2458216.681980 1.004675 0.999864 0.005322
2458216.682642 1.004816 1.006994 0.005322
2458216.683304 1.005017 0.998742 0.005322
2458216.683966 1.005395 1.008580 0.005322
2458216.684628 1.005604 1.008068 0.005322
2458216.685290 1.005828 1.015752 0.005322
2458216.685952 1.005952 1.010922 0.005322
2458216.686614 1.006148 1.007829 0.005322
2458216.687276 1.006178 1.004347 0.005322
2458216.687938 1.006314 1.006473 0.005322
2458216.688600 1.006462 1.014418 0.005322
2458216.689262 1.006498 1.005826 0.005322
2458216.689924 1.006750 1.011085 0.005322
2458216.690586 1.006944 1.002544 0.005322
2458216.691248 1.006886 1.007862 0.005322
2458216.691910 1.007115 0.996133 0.005322
2458216.692572 1.007157 1.007863 0.005322
2458216.693234 1.007362 1.009788 0.005322
2458216.693896 1.007417 1.016200 0.005322
2458216.694558 1.007518 1.010412 0.005322
2458216.695220 1.007704 1.015026 0.005322
2458216.695882 1.008056 1.008647 0.005322
2458216.696544 1.008035 1.004525 0.005322
2458216.697206 1.008137 1.005763 0.005322
2458216.697868 1.008239 0.998878 0.005322
2458216.698530 1.008497 1.007413 0.005322
2458216.699192 1.008610 1.008884 0.005322
2458216.699854 1.008794 1.022197 0.005322
2458216.700516 1.009079 1.011356 0.005322
2458216.701178 1.009303 1.014356 0.005322
2458216.701840 1.009399 1.011286 0.005322
2458216.702502 1.009492 1.007663 0.005322
2458216.703164 1.009600 1.014058 0.005322
2458216.703826 1.009754 1.011887 0.005322
2458216.704488 1.009796 1.009022 0.005322
2458216.705150 1.009923 1.011161 0.005322
2458216.705812 1.010118 1.008951 0.005322
2458216.706474 1.010199 1.015550 0.005322
2458216.707136 1.010276 1.010550 0.005322
2458216.707798 1.010435 1.009082 0.005322
2458216.708460 1.010649 1.006506 0.005322
2458216.709122 1.010630 1.005296 0.005322
2458216.709784 1.010645 1.007451 0.005322
2458216.710446 1.010904 1.014382 0.005322
2458216.711108 1.011022 1.017710 0.005322
2458216.711770 1.011021 1.013423 0.005322
2458216.712432 1.011149 1.009082 0.005322
2458216.713094 1.011435 1.014115 0.005322
2458216.713756 1.011483 1.004782 0.005322
2458216.714418 1.011490 1.009062 0.005322
2458216.715080 1.011570 1.012989 0.005322
2458216.715742 1.011850 1.020580 0.005322
2458216.716404 1.011886 1.019132 0.005322
2458216.717066 1.012048 1.005678 0.005322
2458216.717728 1.012260 1.011523 0.005322
2458216.718390 1.012431 1.015358 0.005322
2458216.719052 1.012496 1.009847 0.005322
2458216.719714 1.012666 1.007843 0.005322
2458216.720376 1.012783 1.016595 0.005322
2458216.721038 1.012968 1.016411 0.005322
2458216.721700 1.013107 1.018957 0.005322
2458216.722362 1.013217 1.008455 0.005322
2458216.723024 1.013120 1.014644 0.005322
2458216.723686 1.013278 1.021298 0.005322
2458216.724348 1.013351 1.019294 0.005322
2458216.725010 1.013207 1.012372 0.005322
2458216.725672 1.013279 1.013804 0.005322
2458216.726334 1.013386 1.008356 0.005322
2458216.726996 1.013445 1.012568 0.005322
2458216.727658 1.013248 1.011184 0.005322
2458216.728320 1.013231 1.015955 0.005322
2458216.728982 1.013184 1.022061 0.005322
2458216.729644 1.013203 1.002970 0.005322
2458216.730306 1.013003 1.013640 0.005322
2458216.730968 1.013077 1.009155 0.005322
2458216.731630 1.013177 1.015640 0.005322
2458216.732292 1.013280 1.004732 0.005322
2458216.732954 1.013313 1.015817 0.005322
2458216.733616 1.013338 1.014235 0.005322
2458216.734278 1.013481 1.014101 0.005322
2458216.734940 1.013564 1.020323 0.005322
2458216.735602 1.013549 1.013304 0.005322
2458216.736264 1.013609 1.006125 0.005322
2458216.736926 1.013711 1.012358 0.005322
2458216.737588 1.013866 1.011893 0.005322
2458216.738250 1.013942 1.015311 0.005322
2458216.738912 1.013879 1.013029 0.005322
2458216.739574 1.013844 1.018179 0.005322
2458216.740236 1.013883 1.014542 0.005322
2458216.740898 1.013929 1.007210 0.005322
2458216.741560 1.014050 1.015102 0.005322
2458216.742222 1.013855 1.016622 0.005322
2458216.742884 1.013781 1.013007 0.005322
2458216.743546 1.013656 1.017057 0.005322
2458216.744208 1.013768 1.007801 0.005322
2458216.744870 1.013845 1.027893 0.005322
2458216.745532 1.013874 1.011043 0.005322
2458216.746194 1.013953 1.016199 0.005322
2458216.746856 1.013881 1.013314 0.005322
2458216.747518 1.013925 1.022060 0.005322
2458216.748180 1.013916 1.009056 0.005322
2458216.748842 1.013908 1.008019 0.005322
2458216.749504 1.013875 1.004319 0.005322
2458216.750166 1.013955 1.013063 0.005322
2458216.750828 1.014047 1.014553 0.005322
2458216.751490 1.013867 1.007071 0.005322
2458216.752152 1.013780 1.009857 0.005322
2458216.752814 1.013755 1.011540 0.005322
2458216.753476 1.013781 1.011750 0.005322
2458216.754138 1.013569 1.011889 0.005322
2458216.754800 1.013425 1.016231 0.005322
2458216.755462 1.013344 1.014804 0.005322
2458216.756124 1.013482 1.019258 0.005322
2458216.756786 1.013338 1.006137 0.005322
2458216.757448 1.013241 1.021642 0.005322
2458216.758110 1.013179 1.019625 0.005322
2458216.758772 1.013108 1.010667 0.005322
2458216.759434 1.013061 1.015960 0.005322
2458216.760096 1.012993 1.016160 0.005322
2458216.760758 1.012905 1.009457 0.005322
2458216.761420 1.012865 1.014484 0.005322
2458216.762082 1.012823 1.010026 0.005322
2458216.762744 1.012790 1.020907 0.005322
2458216.763406 1.012758 1.014594 0.005322
2458216.764068 1.012554 1.015086 0.005322
2458216.764730 1.012492 1.015766 0.005322
2458216.765392 1.012425 1.022709 0.005322
2458216.766054 1.012425 1.010202 0.005322
2458216.766716 1.012414 1.014568 0.005322
2458216.767378 1.012496 1.012681 0.005322
2458216.768040 1.012324 1.018289 0.005322
2458216.768702 1.012221 1.008529 0.005322
2458216.769364 1.012153 1.012630 0.005322
2458216.770026 1.011993 1.015091 0.005322
2458216.770688 1.011868 1.008477 0.005322
2458216.771350 1.011730 1.011380 0.005322
2458216.772012 1.011577 1.000315 0.005322
2458216.772674 1.011721 1.011714 0.005322
2458216.773336 1.011612 1.008926 0.005322
2458216.773998 1.011670 1.011993 0.005322
2458216.774660 1.011476 1.015070 0.005322
2458216.775322 1.011402 1.007911 0.005322
2458216.775984 1.011228 1.018918 0.005322
2458216.776646 1.011157 1.007323 0.005322
2458216.777308 1.011229 1.007972 0.005322
2458216.777970 1.011332 1.018223 0.005322
2458216.778632 1.011316 1.009064 0.005322
2458216.779294 1.011262 1.005102 0.005322
2458216.779956 1.011158 1.015644 0.005322
2458216.780618 1.011095 1.004713 0.005322
2458216.781280 1.011138 1.014579 0.005322
2458216.781942 1.010857 1.004570 0.005322
2458216.782604 1.010715 1.015570 0.005322
2458216.783266 1.010500 1.004137 0.005322
2458216.783928 1.010495 1.003785 0.005322
2458216.784590 1.010248 1.009909 0.005322
2458216.785252 1.010223 1.007517 0.005322
2458216.785914 1.009982 1.015962 0.005322
2458216.786576 1.009747 1.014068 0.005322
2458216.787238 1.009788 1.010581 0.005322
2458216.787900 1.009779 1.013778 0.005322
2458216.788562 1.009563 1.007295 0.005322
2458216.789224 1.009254 1.008045 0.005322
2458216.789886 1.009027 1.012627 0.005322
2458216.790548 1.008963 1.006108 0.005322
2458216.791210 1.008833 1.007555 0.005322
2458216.791872 1.008603 1.010296 0.005322
2458216.792534 1.008531 1.021354 0.005322
2458216.793196 1.008550 1.006511 0.005322
2458216.793858 1.008300 1.001137 0.005322
2458216.794520 1.008161 1.015016 0.005322
2458216.795182 1.007944 1.009745 0.005322
2458216.795844 1.007930 1.011546 0.005322
2458216.796506 1.007811 1.006659 0.005322
2458216.797168 1.007610 1.000292 0.005322
2458216.797830 1.007300 1.000977 0.005322
2458216.798492 1.007239 1.010646 0.005322
2458216.799154 1.007075 1.017365 0.005322
2458216.799816 1.006955 1.009332 0.005322
2458216.800478 1.006801 1.001713 0.005322
2458216.801140 1.006710 0.999018 0.005322
2458216.801802 1.006389 1.005480 0.005322
2458216.802464 1.006164 1.000413 0.005322
2458216.803126 1.006062 1.000429 0.005322
2458216.803788 1.006121 1.007265 0.005322
2458216.804450 1.006022 1.007352 0.005322
2458216.805112 1.005882 1.003216 0.005322
2458216.805774 1.005682 1.013297 0.005322
2458216.806436 1.005477 1.005813 0.005322
2458216.807098 1.005320 1.004623 0.005322
2458216.807760 1.005102 0.999629 0.005322
2458216.808422 1.004982 1.008044 0.005322
2458216.809084 1.004851 1.004890 0.005322
2458216.809746 1.004935 1.003583 0.005322
2458216.810408 1.004798 0.993500 0.005322
2458216.811070 1.004792 1.009469 0.005322
2458216.811732 1.004624 0.997793 0.005322
2458216.812394 1.004605 1.011582 0.005322
2458216.813056 1.004750 1.009313 0.005322
2458216.813718 1.004576 1.004071 0.005322
2458216.814380 1.004338 1.005040 0.005322
2458216.815042 1.004340 1.003049 0.005322
2458216.815704 1.004237 1.000005 0.005322
2458216.816366 1.004101 1.011231 0.005322
2458216.817028 1.004042 0.999530 0.005322
2458216.817690 1.003968 1.006879 0.005322
2458216.818352 1.004000 0.999473 0.005322
2458216.819014 1.003947 1.003114 0.005322
2458216.819676 1.003789 1.000530 0.005322
2458216.820338 1.003573 0.998864 0.005322
2458216.821000 1.003289 0.999875 0.005322
2458216.821662 1.003074 1.007308 0.005322
2458216.822324 1.003095 1.004316 0.005322
2458216.822986 1.002845 1.003492 0.005322
2458216.823648 1.002755 1.004919 0.005322
2458216.824310 1.002793 1.010143 0.005322
2458216.824972 1.002767 1.009674 0.005322
2458216.825634 1.002845 1.011180 0.005322
2458216.826296 1.002843 0.993943 0.005322
2458216.826958 1.002934 1.000309 0.005322
2458216.827620 1.002798 0.999809 0.005322
2458216.828282 1.002635 1.006803 0.005322
2458216.828944 1.002774 1.004618 0.005322
2458216.829606 1.002745 1.000657 0.005322
2458216.830268 1.002690 1.006040 0.005322
2458216.830930 1.002567 1.001385 0.005322
2458216.831592 1.002679 1.012928 0.005322
2458216.832254 1.002676 1.003314 0.005322
2458216.832916 1.002677 1.006124 0.005322
2458216.833578 1.002558 1.000148 0.005322
2458216.834240 1.002518 1.006198 0.005322
2458216.834902 1.002425 1.005789 0.005322
2458216.835564 1.002369 1.006241 0.005322
2458216.836226 1.002360 1.009482 0.005322
2458216.836888 1.002264 0.996608 0.005322
2458216.837550 1.002133 1.004334 0.005322
2458216.838212 1.002180 1.004092 0.005322
2458216.838874 1.002034 1.005264 0.005322
2458216.839536 1.002150 1.001121 0.005322
2458216.840198 1.002286 1.000413 0.005322
2458216.840860 1.002111 1.008549 0.005322
2458216.841522 1.002260 1.003614 0.005322
2458216.842184 1.002151 1.002658 0.005322
2458216.842846 1.002274 0.992098 0.005322
2458216.843508 1.002197 0.998309 0.005322
2458216.844170 1.002267 1.003195 0.005322
2458216.844832 1.002144 1.002509 0.005322
2458216.845494 1.002204 1.005021 0.005322
2458216.846156 1.002207 1.000273 0.005322
2458216.846818 1.002376 1.010139 0.005322
2458216.847480 1.002460 1.010204 0.005322
2458216.848142 1.002370 0.996858 0.005322
2458216.848804 1.002411 0.997051 0.005322
2458216.849466 1.002348 0.998647 0.005322
2458216.850128 1.002379 0.993325 0.005322
2458216.850790 1.002559 1.009427 0.005322
2458216.851452 1.002749 1.000618 0.005322
2458216.852114 1.002792 1.004041 0.005322
2458216.852776 1.002731 1.005831 0.005322
2458216.853438 1.002768 1.003974 0.005322
2458216.854100 1.003024 1.002645 0.005322
2458216.854762 1.003047 0.995511 0.005322
2458216.855424 1.002928 0.998520 0.005322
2458216.856086 1.002816 1.005296 0.005322
2458216.856748 1.002724 1.005216 0.005322
2458216.857410 1.002878 0.998289 0.005322
2458216.858072 1.002883 1.008477 0.005322
2458216.858734 1.002846 0.995092 0.005322
2458216.859396 1.002928 0.994663 0.005322
2458216.860058 1.003079 1.005276 0.005322
2458216.860720 1.003113 1.001659 0.005322
2458216.861382 1.003078 1.006518 0.005322
2458216.862044 1.003154 1.004833 0.005322
2458216.862706 1.003298 1.007245 0.005322
2458216.863368 1.003177 1.000042 0.005322
2458216.864030 1.003082 0.995389 0.005322
2458216.864692 1.003355 1.005826 0.005322
2458216.865354 1.003465 1.007140 0.005322
2458216.866016 1.003569 1.001187 0.005322
2458216.866678 1.003486 1.002525 0.005322
2458216.867340 1.003446 1.007595 0.005322
2458216.868002 1.003484 1.001759 0.005322
2458216.868664 1.003688 1.010357 0.005322
2458216.869326 1.003771 0.997982 0.005322
2458216.869988 1.003669 0.993706 0.005322
2458216.870650 1.003909 1.002097 0.005322
2458216.871312 1.004159 1.010664 0.005322
2458216.871974 1.004336 1.001101 0.005322
2458216.872636 1.004303 1.000873 0.005322
2458216.873298 1.004318 1.003404 0.005322
2458216.873960 1.004374 1.006192 0.005322
2458216.874622 1.004474 0.998398 0.005322
2458216.875284 1.004757 1.004129 0.005322
2458216.875946 1.004704 1.009522 0.005322
2458216.876608 1.004718 1.002503 0.005322
2458216.877270 1.004808 1.003828 0.005322
2458216.877932 1.004839 1.003963 0.005322
2458216.878594 1.004876 1.011320 0.005322
2458216.879256 1.004808 1.005231 0.005322
2458216.879918 1.004903 1.000618 0.005322
2458216.880580 1.004960 1.000582 0.005322
2458216.881242 1.005071 0.996132 0.005322
2458216.881904 1.005265 0.995472 0.005322
2458216.882566 1.005333 1.010676 0.005322
2458216.883228 1.005417 1.015189 0.005322
2458216.883890 1.005544 1.000967 0.005322
2458216.884552 1.005594 1.001579 0.005322
2458216.885214 1.005715 1.012881 0.005322
2458216.885876 1.005627 0.999541 0.005322
2458216.886538 1.005632 1.013071 0.005322
2458216.887200 1.005785 0.995006 0.005322
2458216.887862 1.005906 1.007447 0.005322
2458216.888524 1.006095 1.003205 0.005322
2458216.889186 1.006054 0.996879 0.005322
2458216.889848 1.006097 1.002585 0.005322
