# t[BJD] flux_norm_perf-1 flux_norm_noise-1 flux_norm_err
2458216.509860 0.000000 -0.005073 0.005284
2458216.510522 0.000000 -0.002299 0.005284
2458216.511184 0.000000 -0.001187 0.005284
2458216.511846 0.000000 -0.000350 0.005284
2458216.512508 0.000000 0.000134 0.005284
2458216.513170 0.000000 -0.004568 0.005284
2458216.513832 0.000000 0.003007 0.005284
2458216.514494 0.000000 -0.007415 0.005284
2458216.515156 0.000000 -0.004056 0.005284
2458216.515818 0.000000 -0.007996 0.005284
2458216.516480 0.000000 -0.008088 0.005284
2458216.517142 0.000000 -0.007515 0.005284
2458216.517804 0.000000 0.003824 0.005284
2458216.518466 0.000000 0.002114 0.005284
2458216.519128 0.000000 0.005834 0.005284
2458216.519790 0.000000 -0.000109 0.005284
2458216.520452 0.000000 0.005469 0.005284
2458216.521114 0.000000 -0.002884 0.005284
2458216.521776 0.000000 0.003378 0.005284
2458216.522438 0.000000 0.003264 0.005284
2458216.523100 0.000000 0.000886 0.005284
2458216.523762 0.000000 0.001205 0.005284
2458216.524424 0.000000 0.006761 0.005284
2458216.525086 0.000000 0.007182 0.005284
2458216.525748 0.000000 0.000741 0.005284
2458216.526410 0.000000 -0.010751 0.005284
2458216.527072 0.000000 -0.001976 0.005284
2458216.527734 0.000000 0.002664 0.005284
2458216.528396 0.000000 0.003506 0.005284
2458216.529058 0.000000 0.000940 0.005284
2458216.529720 0.000000 0.008145 0.005284
2458216.530382 0.000000 0.002302 0.005284
2458216.531044 0.000000 0.008577 0.005284
2458216.531706 0.000000 -0.002569 0.005284
2458216.532368 0.000000 0.004791 0.005284
2458216.533030 0.000000 -0.002736 0.005284
2458216.533692 0.000000 0.009444 0.005284
2458216.534354 0.000000 0.004682 0.005284
2458216.535016 0.000000 0.001360 0.005284
2458216.535678 0.000000 0.001208 0.005284
2458216.536340 0.000000 -0.002114 0.005284
2458216.537002 0.000000 0.005223 0.005284
2458216.537664 0.000000 -0.004414 0.005284
2458216.538326 0.000000 -0.005251 0.005284
2458216.538988 0.000000 0.006885 0.005284
2458216.539650 0.000000 0.001974 0.005284
2458216.540312 0.000000 0.004382 0.005284
2458216.540974 0.000000 0.003363 0.005284
2458216.541636 0.000000 -0.006399 0.005284
2458216.542298 0.000000 -0.002558 0.005284
2458216.542960 0.000000 -0.003808 0.005284
2458216.543622 0.000000 -0.001016 0.005284
2458216.544284 0.000000 0.000671 0.005284
2458216.544946 0.000000 0.003213 0.005284
2458216.545608 0.000000 -0.002584 0.005284
2458216.546270 0.000000 0.008833 0.005284
2458216.546932 0.000000 0.001402 0.005284
2458216.547594 0.000000 -0.010881 0.005284
2458216.548256 0.000000 0.007302 0.005284
2458216.548918 0.000000 0.005249 0.005284
2458216.549580 0.000000 0.003086 0.005284
2458216.550242 0.000000 -0.001265 0.005284
2458216.550904 0.000000 0.006937 0.005284
2458216.551566 0.000000 -0.001672 0.005284
2458216.552228 0.000000 0.000931 0.005284
2458216.552890 0.000000 -0.005012 0.005284
2458216.553552 0.000000 0.001339 0.005284
2458216.554214 0.000000 -0.003763 0.005284
2458216.554876 0.000000 0.006260 0.005284
2458216.555538 0.000000 -0.005091 0.005284
2458216.556200 0.000000 -0.000881 0.005284
2458216.556862 0.000000 -0.004218 0.005284
2458216.557524 0.000000 -0.005701 0.005284
2458216.558186 0.000000 -0.004520 0.005284
2458216.558848 0.000000 0.000670 0.005284
2458216.559510 0.000000 -0.009512 0.005284
2458216.560172 0.000000 0.002469 0.005284
2458216.560834 0.000000 -0.001061 0.005284
2458216.561496 0.000000 0.006817 0.005284
2458216.562158 0.000000 -0.013680 0.005284
2458216.562820 0.000000 -0.002871 0.005284
2458216.563482 0.000000 0.002069 0.005284
2458216.564144 0.000000 -0.001526 0.005284
2458216.564806 0.000000 -0.004912 0.005284
2458216.565468 0.000000 0.001719 0.005284
2458216.566130 0.000000 -0.001484 0.005284
2458216.566792 0.000000 -0.005888 0.005284
2458216.567454 0.000000 -0.002585 0.005284
2458216.568116 0.000000 -0.001769 0.005284
2458216.568778 0.000000 0.010198 0.005284
2458216.569440 0.000000 -0.009625 0.005284
2458216.570102 0.000000 -0.002877 0.005284
2458216.570764 0.000000 0.002009 0.005284
2458216.571426 0.000000 0.006646 0.005284
2458216.572088 0.000000 0.009573 0.005284
2458216.572750 0.000000 -0.006578 0.005284
2458216.573412 0.000000 0.002600 0.005284
2458216.574074 0.000000 -0.008322 0.005284
2458216.574736 0.000000 -0.002499 0.005284
2458216.575398 0.000000 0.000217 0.005284
2458216.576060 0.000000 0.000428 0.005284
2458216.576722 0.000000 0.000327 0.005284
2458216.577384 0.000000 0.001238 0.005284
2458216.578046 0.000000 -0.000832 0.005284
2458216.578708 0.000000 0.009025 0.005284
2458216.579370 0.000000 -0.002088 0.005284
2458216.580032 0.000000 -0.000344 0.005284
2458216.580694 0.000000 0.004973 0.005284
2458216.581356 0.000000 -0.010461 0.005284
2458216.582018 0.000000 -0.002632 0.005284
2458216.582680 0.000000 -0.009636 0.005284
2458216.583342 0.000000 0.000555 0.005284
2458216.584004 0.000000 -0.000646 0.005284
2458216.584666 0.000000 0.000380 0.005284
2458216.585328 0.000000 -0.001813 0.005284
2458216.585990 0.000000 0.003337 0.005284
2458216.586652 0.000000 -0.001337 0.005284
2458216.587314 0.000000 0.001629 0.005284
2458216.587976 0.000000 0.003715 0.005284
2458216.588638 0.000000 0.003439 0.005284
2458216.589300 0.000000 0.002531 0.005284
2458216.589962 0.000000 -0.005215 0.005284
2458216.590624 0.000000 -0.003381 0.005284
2458216.591286 0.000000 0.007838 0.005284
2458216.591948 0.000000 0.009387 0.005284
2458216.592610 0.000000 0.009359 0.005284
2458216.593272 0.000000 0.002901 0.005284
2458216.593934 0.000000 0.005629 0.005284
2458216.594596 0.000000 -0.000275 0.005284
2458216.595258 0.000000 0.008467 0.005284
2458216.595920 0.000000 -0.002386 0.005284
2458216.596582 0.000000 -0.003244 0.005284
2458216.597244 0.000000 -0.006334 0.005284
2458216.597906 0.000000 -0.003049 0.005284
2458216.598568 0.000000 0.002018 0.005284
2458216.599230 0.000000 -0.000484 0.005284
2458216.599892 0.000000 -0.002186 0.005284
2458216.600554 0.000000 0.001495 0.005284
2458216.601216 0.000000 -0.007275 0.005284
2458216.601878 0.000000 -0.003425 0.005284
2458216.602540 0.000000 0.000188 0.005284
2458216.603202 0.000000 0.007238 0.005284
2458216.603864 0.000000 0.000926 0.005284
2458216.604526 0.000000 0.002492 0.005284
2458216.605188 0.000000 0.001678 0.005284
2458216.605850 0.000000 0.002842 0.005284
2458216.606512 0.000000 0.000488 0.005284
2458216.607174 0.000000 -0.004703 0.005284
2458216.607836 0.000000 -0.001282 0.005284
2458216.608498 0.000000 0.002249 0.005284
2458216.609160 0.000000 -0.000448 0.005284
2458216.609822 0.000000 0.005500 0.005284
2458216.610484 0.000000 -0.003476 0.005284
2458216.611146 0.000000 0.000784 0.005284
2458216.611808 0.000000 -0.001098 0.005284
2458216.612470 0.000000 0.005019 0.005284
2458216.613132 0.000000 -0.006618 0.005284
2458216.613794 0.000000 0.000034 0.005284
2458216.614456 0.000000 -0.004073 0.005284
2458216.615118 0.000000 -0.005066 0.005284
2458216.615780 0.000000 -0.000730 0.005284
2458216.616442 0.000000 -0.003866 0.005284
2458216.617104 0.000000 -0.000539 0.005284
2458216.617766 0.000000 0.003765 0.005284
2458216.618428 0.000000 -0.005430 0.005284
2458216.619090 0.000000 -0.001116 0.005284
2458216.619752 0.000000 0.002173 0.005284
2458216.620414 0.000000 -0.008647 0.005284
2458216.621076 0.000000 0.005210 0.005284
2458216.621738 0.000000 0.005807 0.005284
2458216.622400 0.000000 0.007458 0.005284
2458216.623062 0.000000 0.002390 0.005284
2458216.623724 0.000000 -0.013938 0.005284
2458216.624386 0.000000 -0.001125 0.005284
2458216.625048 0.000000 0.002088 0.005284
2458216.625710 0.000000 0.007303 0.005284
2458216.626372 0.000000 -0.001058 0.005284
2458216.627034 0.000000 0.000216 0.005284
2458216.627696 0.000000 -0.003915 0.005284
2458216.628358 0.000000 -0.004682 0.005284
2458216.629020 0.000000 -0.000011 0.005284
2458216.629682 0.000000 -0.001053 0.005284
2458216.630344 0.000000 0.001311 0.005284
2458216.631006 0.000000 0.011414 0.005284
2458216.631668 0.000000 0.011527 0.005284
2458216.632330 0.000000 0.006181 0.005284
2458216.632992 0.000000 0.002477 0.005284
2458216.633654 0.000000 0.004661 0.005284
2458216.634316 0.000000 0.001689 0.005284
2458216.634978 0.000000 -0.002222 0.005284
2458216.635640 0.000000 0.002221 0.005284
2458216.636302 0.000000 -0.004323 0.005284
2458216.636964 0.000000 0.000453 0.005284
2458216.637626 0.000000 -0.001927 0.005284
2458216.638288 0.000000 -0.010007 0.005284
2458216.638950 0.000000 0.004527 0.005284
2458216.639612 0.000000 0.002349 0.005284
2458216.640274 0.000000 -0.008268 0.005284
2458216.640936 0.000000 -0.004420 0.005284
2458216.641598 0.000000 0.001919 0.005284
2458216.642260 0.000000 -0.001692 0.005284
2458216.642922 0.000000 0.001420 0.005284
2458216.643584 0.000000 0.004697 0.005284
2458216.644246 0.000000 0.004789 0.005284
2458216.644908 0.000000 -0.000929 0.005284
2458216.645570 0.000000 0.002168 0.005284
2458216.646232 0.000000 -0.009916 0.005284
2458216.646894 0.000000 0.000737 0.005284
2458216.647556 0.000000 0.005487 0.005284
2458216.648218 0.000000 0.002395 0.005284
2458216.648880 0.000000 -0.005090 0.005284
2458216.649542 0.000000 -0.012165 0.005284
2458216.650204 0.000000 0.012655 0.005284
2458216.650866 0.000000 0.004996 0.005284
2458216.651528 0.000000 0.006636 0.005284
2458216.652190 0.000000 0.004167 0.005284
2458216.652852 0.000000 0.000060 0.005284
2458216.653514 0.000000 0.001941 0.005284
2458216.654176 0.000000 -0.005697 0.005284
2458216.654838 0.000000 0.000152 0.005284
2458216.655500 0.000000 0.007865 0.005284
2458216.656162 0.000000 0.007869 0.005284
2458216.656824 0.000000 -0.005068 0.005284
2458216.657486 0.000000 -0.000885 0.005284
2458216.658148 0.000000 -0.000492 0.005284
2458216.658810 0.000000 -0.001708 0.005284
2458216.659472 0.000000 0.004488 0.005284
2458216.660134 0.000000 -0.004439 0.005284
2458216.660796 0.000000 -0.002862 0.005284
2458216.661458 0.000000 0.006512 0.005284
2458216.662120 0.000000 0.006757 0.005284
2458216.662782 0.000000 -0.004500 0.005284
2458216.663444 0.000000 -0.001802 0.005284
2458216.664106 0.000000 0.007496 0.005284
2458216.664768 0.000000 -0.005439 0.005284
2458216.665430 0.000000 0.000689 0.005284
2458216.666092 0.000000 0.000085 0.005284
2458216.666754 0.000000 -0.000360 0.005284
2458216.667416 0.000000 0.001172 0.005284
2458216.668078 0.000000 0.002330 0.005284
2458216.668740 0.000000 -0.008117 0.005284
2458216.669402 0.000000 0.007329 0.005284
2458216.670064 0.000000 0.004665 0.005284
2458216.670726 0.000000 -0.006798 0.005284
2458216.671388 0.000000 -0.002938 0.005284
2458216.672050 0.000000 0.000458 0.005284
2458216.672712 0.000000 0.004048 0.005284
2458216.673374 0.000000 -0.005606 0.005284
2458216.674036 0.000000 -0.003864 0.005284
2458216.674698 0.000000 -0.001130 0.005284
2458216.675360 0.000000 0.001843 0.005284
2458216.676022 0.000000 -0.012784 0.005284
2458216.676684 0.000000 -0.003635 0.005284
2458216.677346 0.000000 0.000312 0.005284
2458216.678008 0.000000 -0.001114 0.005284
2458216.678670 0.000000 0.012742 0.005284
2458216.679332 0.000000 0.000111 0.005284
2458216.679994 0.000000 0.004738 0.005284
2458216.680656 0.000000 -0.002694 0.005284
2458216.681318 0.000000 -0.006383 0.005284
2458216.681980 0.000000 -0.000417 0.005284
2458216.682642 0.000000 -0.002959 0.005284
2458216.683304 0.000000 0.000590 0.005284
2458216.683966 0.000000 -0.001716 0.005284
2458216.684628 0.000000 -0.002781 0.005284
2458216.685290 0.000000 0.004023 0.005284
2458216.685952 0.000000 0.000150 0.005284
2458216.686614 0.000000 0.005466 0.005284
2458216.687276 0.000000 -0.001784 0.005284
2458216.687938 0.000000 0.002829 0.005284
2458216.688600 0.000000 0.001571 0.005284
2458216.689262 0.000000 0.002328 0.005284
2458216.689924 0.000000 -0.004422 0.005284
2458216.690586 0.000000 0.000284 0.005284
2458216.691248 0.000000 0.004691 0.005284
2458216.691910 0.000000 -0.002466 0.005284
2458216.692572 0.000000 -0.001961 0.005284
2458216.693234 0.000000 0.004303 0.005284
2458216.693896 0.000000 -0.007602 0.005284
2458216.694558 0.000000 -0.008046 0.005284
2458216.695220 0.000000 0.009706 0.005284
2458216.695882 0.000000 -0.003004 0.005284
2458216.696544 0.000000 -0.010081 0.005284
2458216.697206 0.000000 -0.008666 0.005284
2458216.697868 0.000000 -0.002671 0.005284
2458216.698530 0.000000 0.004986 0.005284
2458216.699192 0.000000 0.004090 0.005284
2458216.699854 0.000000 0.004063 0.005284
2458216.700516 0.000000 -0.005112 0.005284
2458216.701178 0.000000 0.008013 0.005284
2458216.701840 0.000000 0.000179 0.005284
2458216.702502 0.000000 -0.004236 0.005284
2458216.703164 0.000000 0.004449 0.005284
2458216.703826 0.000000 0.008597 0.005284
2458216.704488 0.000000 0.003335 0.005284
2458216.705150 0.000000 0.001009 0.005284
2458216.705812 0.000000 -0.000308 0.005284
2458216.706474 0.000000 0.001019 0.005284
2458216.707136 0.000000 -0.004576 0.005284
2458216.707798 0.000000 -0.004632 0.005284
2458216.708460 0.000000 0.001472 0.005284
2458216.709122 0.000000 0.003242 0.005284
2458216.709784 0.000000 0.004812 0.005284
2458216.710446 0.000000 -0.001486 0.005284
2458216.711108 0.000000 -0.000776 0.005284
2458216.711770 0.000000 0.000572 0.005284
2458216.712432 0.000000 0.004158 0.005284
2458216.713094 0.000000 -0.000434 0.005284
2458216.713756 0.000000 -0.007087 0.005284
2458216.714418 0.000000 -0.009456 0.005284
2458216.715080 0.000000 0.004407 0.005284
2458216.715742 0.000000 0.001345 0.005284
2458216.716404 0.000000 -0.004941 0.005284
2458216.717066 0.000000 0.003148 0.005284
2458216.717728 0.000000 0.003095 0.005284
2458216.718390 0.000000 0.000979 0.005284
2458216.719052 0.000000 -0.001038 0.005284
2458216.719714 0.000000 -0.004338 0.005284
2458216.720376 0.000000 0.006269 0.005284
2458216.721038 0.000000 0.005700 0.005284
2458216.721700 0.000000 0.004148 0.005284
2458216.722362 0.000000 -0.000779 0.005284
2458216.723024 0.000000 -0.007208 0.005284
2458216.723686 0.000000 0.003764 0.005284
2458216.724348 0.000000 0.004952 0.005284
2458216.725010 0.000000 -0.000506 0.005284
2458216.725672 0.000000 0.002911 0.005284
2458216.726334 0.000000 0.004818 0.005284
2458216.726996 0.000000 0.000949 0.005284
2458216.727658 0.000000 0.011713 0.005284
2458216.728320 0.000000 -0.003366 0.005284
2458216.728982 0.000000 0.005165 0.005284
2458216.729644 0.000000 0.004712 0.005284
2458216.730306 0.000000 -0.002282 0.005284
2458216.730968 0.000000 0.005090 0.005284
2458216.731630 0.000000 0.004099 0.005284
2458216.732292 0.000000 -0.004125 0.005284
2458216.732954 0.000000 0.008192 0.005284
2458216.733616 0.000000 -0.007770 0.005284
2458216.734278 0.000000 0.006643 0.005284
2458216.734940 0.000000 0.002692 0.005284
2458216.735602 0.000000 0.000326 0.005284
2458216.736264 0.000000 -0.000114 0.005284
2458216.736926 0.000000 -0.000914 0.005284
2458216.737588 0.000000 0.014319 0.005284
2458216.738250 0.000000 -0.004308 0.005284
2458216.738912 0.000000 -0.008387 0.005284
2458216.739574 0.000000 0.003984 0.005284
2458216.740236 0.000000 -0.005457 0.005284
2458216.740898 0.000000 -0.000788 0.005284
2458216.741560 0.000000 0.009827 0.005284
2458216.742222 0.000000 0.001457 0.005284
2458216.742884 0.000000 -0.000715 0.005284
2458216.743546 0.000000 0.001842 0.005284
2458216.744208 0.000000 -0.008358 0.005284
2458216.744870 0.000000 -0.001506 0.005284
2458216.745532 0.000000 0.002130 0.005284
2458216.746194 0.000000 -0.004104 0.005284
2458216.746856 0.000000 -0.003842 0.005284
2458216.747518 0.000000 -0.001738 0.005284
2458216.748180 0.000000 0.011662 0.005284
2458216.748842 0.000000 0.007172 0.005284
2458216.749504 0.000000 -0.000146 0.005284
2458216.750166 0.000000 -0.003378 0.005284
2458216.750828 0.000000 0.000491 0.005284
2458216.751490 0.000000 0.004657 0.005284
2458216.752152 0.000000 -0.006708 0.005284
2458216.752814 0.000000 0.001743 0.005284
2458216.753476 0.000000 0.000016 0.005284
2458216.754138 0.000000 0.001935 0.005284
2458216.754800 0.000000 -0.000872 0.005284
2458216.755462 0.000000 -0.008002 0.005284
2458216.756124 0.000000 0.006723 0.005284
2458216.756786 0.000000 -0.001358 0.005284
2458216.757448 0.000000 -0.001890 0.005284
2458216.758110 0.000000 -0.000911 0.005284
2458216.758772 0.000000 -0.013791 0.005284
2458216.759434 0.000000 -0.005219 0.005284
2458216.760096 0.000000 0.001399 0.005284
2458216.760758 0.000000 -0.001621 0.005284
2458216.761420 0.000000 0.001194 0.005284
2458216.762082 0.000000 -0.008308 0.005284
2458216.762744 0.000000 -0.006852 0.005284
2458216.763406 0.000000 -0.004448 0.005284
2458216.764068 0.000000 0.002626 0.005284
2458216.764730 0.000000 0.001318 0.005284
2458216.765392 0.000000 0.004396 0.005284
2458216.766054 0.000000 0.004136 0.005284
2458216.766716 0.000000 -0.003317 0.005284
2458216.767378 0.000000 -0.005213 0.005284
2458216.768040 0.000000 -0.003495 0.005284
2458216.768702 0.000000 -0.004596 0.005284
2458216.769364 0.000000 -0.005402 0.005284
2458216.770026 0.000000 0.000047 0.005284
2458216.770688 0.000000 -0.000245 0.005284
2458216.771350 0.000000 0.000247 0.005284
2458216.772012 0.000000 -0.000420 0.005284
2458216.772674 0.000000 -0.001242 0.005284
2458216.773336 0.000000 0.002590 0.005284
2458216.773998 0.000000 -0.003323 0.005284
2458216.774660 0.000000 0.010025 0.005284
2458216.775322 0.000000 0.000075 0.005284
2458216.775984 0.000000 -0.002547 0.005284
2458216.776646 0.000000 0.014361 0.005284
2458216.777308 0.000000 -0.002662 0.005284
2458216.777970 0.000000 -0.005469 0.005284
2458216.778632 0.000000 0.003773 0.005284
2458216.779294 0.000000 0.002826 0.005284
2458216.779956 0.000000 0.003221 0.005284
2458216.780618 0.000000 -0.003949 0.005284
2458216.781280 0.000000 0.003825 0.005284
2458216.781942 0.000000 0.004567 0.005284
2458216.782604 0.000000 0.010027 0.005284
2458216.783266 0.000000 0.001635 0.005284
2458216.783928 0.000000 -0.005368 0.005284
2458216.784590 0.000000 0.003678 0.005284
2458216.785252 0.000000 -0.011097 0.005284
2458216.785914 0.000000 0.005255 0.005284
2458216.786576 0.000000 -0.009275 0.005284
2458216.787238 0.000000 0.006449 0.005284
2458216.787900 0.000000 -0.006111 0.005284
2458216.788562 0.000000 0.007185 0.005284
2458216.789224 0.000000 0.002092 0.005284
2458216.789886 0.000000 -0.004294 0.005284
2458216.790548 0.000000 0.000425 0.005284
2458216.791210 0.000000 0.000946 0.005284
2458216.791872 0.000000 0.014495 0.005284
2458216.792534 0.000000 -0.001112 0.005284
2458216.793196 0.000000 0.008264 0.005284
2458216.793858 0.000000 0.001206 0.005284
2458216.794520 0.000000 -0.006377 0.005284
2458216.795182 0.000000 0.006409 0.005284
2458216.795844 0.000000 -0.001452 0.005284
2458216.796506 0.000000 -0.004655 0.005284
2458216.797168 0.000000 0.005686 0.005284
2458216.797830 0.000000 -0.003342 0.005284
2458216.798492 0.000000 -0.002318 0.005284
2458216.799154 0.000000 0.003037 0.005284
2458216.799816 0.000000 0.008192 0.005284
2458216.800478 0.000000 0.006722 0.005284
2458216.801140 0.000000 -0.001269 0.005284
2458216.801802 0.000000 -0.005054 0.005284
2458216.802464 0.000000 0.002100 0.005284
2458216.803126 0.000000 0.002359 0.005284
2458216.803788 0.000000 -0.008600 0.005284
2458216.804450 0.000000 0.000142 0.005284
2458216.805112 0.000000 -0.002801 0.005284
2458216.805774 0.000000 0.003802 0.005284
2458216.806436 0.000000 -0.000735 0.005284
2458216.807098 0.000000 -0.006232 0.005284
2458216.807760 0.000000 -0.000201 0.005284
2458216.808422 0.000000 0.007012 0.005284
2458216.809084 0.000000 -0.000299 0.005284
2458216.809746 0.000000 -0.005053 0.005284
2458216.810408 0.000000 -0.006443 0.005284
2458216.811070 0.000000 -0.002258 0.005284
2458216.811732 0.000000 0.009734 0.005284
2458216.812394 0.000000 0.000963 0.005284
2458216.813056 0.000000 -0.000746 0.005284
2458216.813718 0.000000 -0.005526 0.005284
2458216.814380 0.000000 -0.007035 0.005284
2458216.815042 0.000000 -0.001047 0.005284
2458216.815704 0.000000 0.002940 0.005284
2458216.816366 0.000000 -0.009590 0.005284
2458216.817028 0.000000 0.000286 0.005284
2458216.817690 0.000000 0.001197 0.005284
2458216.818352 0.000000 0.001498 0.005284
2458216.819014 0.000000 0.002298 0.005284
2458216.819676 0.000000 -0.002379 0.005284
2458216.820338 0.000000 0.009590 0.005284
2458216.821000 0.000000 0.004312 0.005284
2458216.821662 0.000000 -0.000577 0.005284
2458216.822324 0.000000 -0.003577 0.005284
2458216.822986 0.000000 -0.000794 0.005284
2458216.823648 0.000000 -0.001070 0.005284
2458216.824310 0.000000 0.001238 0.005284
2458216.824972 0.000000 0.005727 0.005284
2458216.825634 0.000000 0.005156 0.005284
2458216.826296 0.000000 0.003224 0.005284
2458216.826958 0.000000 -0.003028 0.005284
2458216.827620 0.000000 -0.003172 0.005284
2458216.828282 0.000000 0.000731 0.005284
2458216.828944 0.000000 -0.003019 0.005284
2458216.829606 0.000000 0.000703 0.005284
2458216.830268 0.000000 0.000175 0.005284
2458216.830930 0.000000 0.004007 0.005284
2458216.831592 0.000000 0.003396 0.005284
2458216.832254 0.000000 -0.003827 0.005284
2458216.832916 0.000000 -0.003232 0.005284
2458216.833578 0.000000 0.003522 0.005284
2458216.834240 0.000000 0.004153 0.005284
2458216.834902 0.000000 0.014072 0.005284
2458216.835564 0.000000 -0.002364 0.005284
2458216.836226 0.000000 0.009203 0.005284
2458216.836888 0.000000 -0.002025 0.005284
2458216.837550 0.000000 -0.003356 0.005284
2458216.838212 0.000000 0.002063 0.005284
2458216.838874 0.000000 0.003500 0.005284
2458216.839536 0.000000 0.004478 0.005284
2458216.840198 0.000000 0.002706 0.005284
2458216.840860 0.000000 -0.000939 0.005284
2458216.841522 0.000000 -0.006023 0.005284
2458216.842184 0.000000 -0.005308 0.005284
2458216.842846 0.000000 0.001363 0.005284
2458216.843508 0.000000 -0.008258 0.005284
2458216.844170 0.000000 0.000434 0.005284
2458216.844832 0.000000 -0.000735 0.005284
2458216.845494 0.000000 -0.001420 0.005284
2458216.846156 0.000000 0.000577 0.005284
2458216.846818 0.000000 0.002211 0.005284
2458216.847480 0.000000 -0.001782 0.005284
2458216.848142 0.000000 -0.001594 0.005284
2458216.848804 0.000000 0.001423 0.005284
2458216.849466 0.000000 0.004868 0.005284
2458216.850128 0.000000 0.006429 0.005284
2458216.850790 0.000000 -0.001110 0.005284
2458216.851452 0.000000 0.000234 0.005284
2458216.852114 0.000000 -0.006646 0.005284
2458216.852776 0.000000 -0.003778 0.005284
2458216.853438 0.000000 -0.002825 0.005284
2458216.854100 0.000000 -0.000692 0.005284
2458216.854762 0.000000 -0.005858 0.005284
2458216.855424 0.000000 0.001836 0.005284
2458216.856086 0.000000 -0.000352 0.005284
2458216.856748 0.000000 0.001824 0.005284
2458216.857410 0.000000 -0.002870 0.005284
2458216.858072 0.000000 0.002206 0.005284
2458216.858734 0.000000 0.002802 0.005284
2458216.859396 0.000000 0.001043 0.005284
2458216.860058 0.000000 0.014049 0.005284
2458216.860720 0.000000 0.005358 0.005284
2458216.861382 0.000000 -0.004845 0.005284
2458216.862044 0.000000 0.004681 0.005284
2458216.862706 0.000000 0.007359 0.005284
2458216.863368 0.000000 0.005067 0.005284
2458216.864030 0.000000 -0.008078 0.005284
2458216.864692 0.000000 0.006069 0.005284
2458216.865354 0.000000 -0.004316 0.005284
2458216.866016 0.000000 0.002539 0.005284
2458216.866678 0.000000 -0.007846 0.005284
2458216.867340 0.000000 -0.010047 0.005284
2458216.868002 0.000000 0.007209 0.005284
2458216.868664 0.000000 0.003039 0.005284
2458216.869326 0.000000 -0.009923 0.005284
2458216.869988 0.000000 -0.008038 0.005284
2458216.870650 0.000000 0.005478 0.005284
2458216.871312 0.000000 -0.005804 0.005284
2458216.871974 0.000000 -0.000298 0.005284
2458216.872636 0.000000 -0.000473 0.005284
2458216.873298 0.000000 -0.006498 0.005284
2458216.873960 0.000000 0.004036 0.005284
2458216.874622 0.000000 -0.001403 0.005284
2458216.875284 0.000000 -0.001251 0.005284
2458216.875946 0.000000 -0.002323 0.005284
2458216.876608 0.000000 0.002201 0.005284
2458216.877270 0.000000 0.000310 0.005284
2458216.877932 0.000000 -0.003046 0.005284
2458216.878594 0.000000 -0.001199 0.005284
2458216.879256 0.000000 0.002713 0.005284
2458216.879918 0.000000 0.004253 0.005284
2458216.880580 0.000000 0.001621 0.005284
